,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,UPS_unscaled,UPS_monthly,isPartial,scale,UPS,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-05-03,2,0.00504040404040404,0.0,UPS,104.18000030517578,104.58000183105467,103.16000366210938,104.37999725341795,87.19409942626953,2171900,88,56.0,,0.56,49.28,,
1,2016-05-10,1,0.0030202020202020202,-0.4008016032064128,UPS,102.69000244140624,103.66999816894533,102.69000244140624,103.6500015258789,86.58429718017578,2346300,84,56.0,,0.56,47.040000000000006,-0.9100036621093466,-0.008701507421843613
2,2016-06-17,1,0.0030202020202020202,0.0,UPS,104.25,105.05999755859376,104.0999984741211,105.0199966430664,88.40179443359375,3417200,89,60.0,,0.6,53.4,1.3899993896484375,0.01340792335486718
3,2016-07-11,1,0.0030202020202020202,0.0,UPS,109.08999633789062,110.30999755859376,109.06999969482422,110.01000213623048,92.60215759277344,2239500,89,57.0,,0.57,50.73,5.25,0.04997144604988191
4,2016-07-26,2,0.00504040404040404,0.6688963210702341,UPS,110.25,110.43000030517578,109.81999969482422,110.37000274658205,92.90521240234376,1404100,99,57.0,,0.57,56.42999999999999,0.12000274658201704,0.0010878682733925782
5,2016-07-28,3,0.007060606060606061,0.4008016032064128,UPS,108.2699966430664,109.01000213623048,108.20999908447266,108.7300033569336,91.52471160888672,4481700,95,57.0,,0.57,54.15,-1.4199981689452983,-0.012858807978095688
6,2016-07-29,18,0.03736363636363636,4.291845493562231,UPS,107.0,108.44000244140624,105.95999908447266,108.0999984741211,90.99441528320312,3993900,89,57.0,,0.57,50.73,-0.5699996948242472,-0.005228875182590298
7,2016-09-22,3,0.007060606060606061,1.3377926421404682,UPS,110.0199966430664,110.72000122070312,109.51000213623048,109.66999816894533,92.9698715209961,2693800,85,57.0,,0.57,48.45,2.279998779296889,0.021025440132471873
8,2016-09-27,1,0.0030202020202020202,-0.5722460658082975,UPS,108.86000061035156,110.2300033569336,108.51000213623048,110.01000213623048,93.2580795288086,2466000,85,57.0,,0.57,48.45,-0.48999786376953125,-0.004425558691900644
9,2016-09-29,1,0.0030202020202020202,0.0,UPS,109.36000061035156,109.54000091552734,108.1999969482422,108.20999908447266,91.73219299316406,2473400,80,57.0,,0.57,45.6,-0.69000244140625,-0.006259660894429642
10,2016-10-03,1,0.0030202020202020202,0.0,UPS,109.36000061035156,109.36000061035156,108.30999755859376,109.18000030517578,92.5544662475586,1445300,90,55.0,,0.55,49.50000000000001,-0.18000030517578125,-0.0016432381200598423
11,2016-10-24,2,0.00504040404040404,0.6688963210702341,UPS,107.81999969482422,108.5199966430664,107.75,108.4499969482422,91.93563842773438,1808300,90,55.0,,0.55,49.50000000000001,-0.8400039672851562,-0.007681089636036864
12,2016-10-28,1,0.0030202020202020202,-0.4008016032064128,UPS,108.3000030517578,108.45999908447266,106.98999786376952,107.6999969482422,91.2998504638672,2397500,90,55.0,,0.55,49.50000000000001,-0.05999755859375,-0.0005528709956662547
13,2016-11-10,1,0.0030202020202020202,0.0,UPS,112.91000366210938,114.11000061035156,112.81999969482422,113.30999755859376,96.72905731201172,4532600,60,59.0,,0.59,35.4,5.650001525878906,0.0520929519967861
14,2016-11-17,1,0.0030202020202020202,0.0,UPS,112.91999816894533,113.55999755859376,112.51000213623048,113.48999786376952,96.88270568847656,1621400,61,59.0,,0.59,35.989999999999995,-0.5500030517577983,-0.004819937330785562
15,2016-12-07,2,0.00504040404040404,0.6688963210702341,UPS,116.2699966430664,118.79000091552734,116.2699966430664,118.62000274658205,101.26202392578124,2539300,77,84.0,,0.84,64.67999999999999,5.2300033569335795,0.04605497947668624
16,2017-01-05,3,0.007060606060606061,0.4008016032064128,UPS,115.0,115.9800033569336,114.8499984741211,115.16999816894533,98.31686401367188,1856200,89,59.0,,0.59,52.51,-2.80999755859375,-0.02365516909619325
17,2017-01-25,1,0.0030202020202020202,0.0,UPS,116.2300033569336,117.12999725341795,115.87000274658205,116.98999786376952,99.87055206298828,2045000,68,59.0,,0.59,40.12,1.1499938964843608,0.009915449760293571
18,2017-02-02,1,0.0030202020202020202,0.0,UPS,105.29000091552734,105.6999969482422,104.41000366210938,105.0999984741211,89.7204360961914,4353400,85,52.0,,0.52,44.2,-11.430000305175753,-0.09758388605137802
19,2017-02-08,1,0.0030202020202020202,0.0,UPS,105.80999755859376,106.4000015258789,105.51000213623048,106.16000366210938,90.62533569335938,3398500,89,52.0,,0.52,46.28,0.7000045776367045,0.006622560055318472
20,2017-02-14,1,0.0030202020202020202,0.0,UPS,108.68000030517578,109.33999633789062,107.62000274658205,108.98999786376952,93.04119110107422,5878800,95,52.0,,0.52,49.4,2.9399948120117188,0.027631529791817266
21,2017-02-16,3,0.007060606060606061,1.3377926421404682,UPS,108.0999984741211,108.12999725341795,106.66000366210938,107.22000122070312,92.2323989868164,5150000,86,52.0,,0.52,44.72,-1.2099990844726705,-0.01106639038777213
22,2017-02-21,8,0.017161616161616162,1.430615164520744,UPS,106.9000015258789,107.87000274658205,106.5999984741211,107.72000122070312,92.66251373291016,3822500,91,52.0,,0.52,47.32,-0.2599945068359091,-0.002404462345694691
23,2017-03-02,1,0.0030202020202020202,-0.824014125956445,UPS,106.98999786376952,106.98999786376952,105.86000061035156,105.9499969482422,91.13993072509766,2490900,100,59.0,,0.59,59.0,-0.8800048828125284,-0.008158012982347973
24,2017-03-07,1,0.0030202020202020202,0.0,UPS,106.0,106.38999938964844,105.51000213623048,105.63999938964844,90.8732452392578,2186500,95,59.0,,0.59,56.05,-0.5999984741210795,-0.0056079865978224674
25,2017-03-08,1,0.0030202020202020202,0.0,UPS,105.63999938964844,106.11000061035156,105.23999786376952,105.7300033569336,90.95069122314452,2269800,88,59.0,,0.59,51.92,-0.279998779296875,-0.0026318148407106223
26,2017-03-16,6,0.01312121212121212,3.34448160535117,UPS,107.8000030517578,107.91999816894533,107.29000091552734,107.8000030517578,92.7313461303711,2409400,92,59.0,,0.59,54.28,1.8099975585937642,0.017057747132056766
27,2017-03-20,2,0.00504040404040404,0.0,UPS,108.0500030517578,108.1999969482422,106.93000030517578,107.12000274658205,92.14640045166016,2370900,91,59.0,,0.59,53.69,0.279998779296875,0.0025945031879870406
28,2017-03-23,1,0.0030202020202020202,-0.4008016032064128,UPS,106.52999877929688,106.88999938964844,105.37000274658205,105.6500015258789,90.8818588256836,2414200,87,59.0,,0.59,51.33,-1.3099975585937642,-0.012107186650110568
29,2017-03-28,2,0.00504040404040404,0.6688963210702341,UPS,104.72000122070312,106.5199966430664,104.5,106.19000244140624,91.34636688232422,3191600,92,59.0,,0.59,54.28,-0.37000274658203125,-0.0034615281943566334
30,2017-03-31,2,0.00504040404040404,0.0,UPS,106.4800033569336,107.6999969482422,106.4800033569336,107.3000030517578,92.3012237548828,2478100,79,59.0,,0.59,46.61,1.1800003051757955,0.011077735095409436
31,2017-04-03,1,0.0030202020202020202,-0.5722460658082975,UPS,107.66000366210938,107.7300033569336,106.08000183105467,106.4000015258789,91.52702331542967,2645900,84,54.0,,0.54,45.36,0.03000640869139204,0.00027861104495485733
32,2017-04-20,1,0.0030202020202020202,0.0,UPS,104.75,105.73999786376952,104.56999969482422,105.52999877929688,90.77864837646484,2424700,85,54.0,,0.54,45.900000000000006,-1.9900054931640767,-0.018472156605906176
33,2017-04-21,2,0.00504040404040404,0.6688963210702341,UPS,105.70999908447266,106.12999725341795,105.4499969482422,105.7699966430664,90.98509979248048,3040600,88,54.0,,0.54,47.52,0.3899993896484375,0.003688286339393443
34,2017-04-24,2,0.00504040404040404,0.0,UPS,106.75,107.2300033569336,106.27999877929688,106.97000122070312,92.01734924316406,2441500,83,54.0,,0.54,44.82,1.1000061035156392,0.010364704908915057
35,2017-04-26,4,0.009080808080808082,0.8016032064128258,UPS,107.2300033569336,108.58999633789062,106.95999908447266,107.62000274658205,92.57649230957033,4565600,90,54.0,,0.54,48.6,1.3599929809570312,0.012682951957299293
36,2017-04-28,1,0.0030202020202020202,-0.6674082313681868,UPS,109.0,109.3000030517578,107.08000183105467,107.45999908447266,92.4388427734375,3112000,84,54.0,,0.54,45.36,0.7100067138671733,0.00653841732951066
37,2017-05-03,1,0.0030202020202020202,-0.4008016032064128,UPS,106.88999938964844,107.47000122070312,106.58999633789062,107.3499984741211,92.34423828125,1909000,83,60.0,,0.6,49.8,-1.8300018310546733,-0.016742925708685408
38,2017-05-10,1,0.0030202020202020202,0.0,UPS,106.06999969482422,106.12999725341795,104.7699966430664,105.0999984741211,90.40875244140624,3713100,85,60.0,,0.6,51.0,-1.3400039672851705,-0.012468632660879053
39,2017-05-15,53,0.10807070707070707,34.78260869565217,UPS,104.5500030517578,105.4800033569336,104.22000122070312,105.29000091552734,91.29315948486328,2592900,76,60.0,,0.6,45.6,-0.6499938964843608,-0.0061245068623935195
40,2017-05-16,1,0.0030202020202020202,-0.9720534629404617,UPS,105.29000091552734,105.36000061035156,103.93000030517578,104.5,90.60816955566406,2458300,81,60.0,,0.6,48.6,-0.12000274658203125,-0.0011376824304408784
41,2017-05-18,1,0.0030202020202020202,0.0,UPS,102.94000244140624,103.63999938964844,102.12000274658205,103.19000244140624,89.47232055664062,2890800,76,60.0,,0.6,45.6,-1.720001220703125,-0.016324992508913616
42,2017-05-31,3,0.007060606060606061,1.3377926421404682,UPS,107.0999984741211,107.19000244140624,105.33000183105467,105.97000122070312,91.88277435302734,5007300,95,60.0,,0.6,57.0,3.5500030517577983,0.034253213746278544
43,2017-06-15,1,0.0030202020202020202,-0.5722460658082975,UPS,108.81999969482422,110.33000183105467,108.81999969482422,110.26000213623048,95.60247039794922,2311600,97,65.0,,0.65,63.05,3.1399993896484375,0.029293771043291672
44,2017-06-20,1,0.0030202020202020202,-0.4008016032064128,UPS,110.8499984741211,110.87000274658205,109.58999633789062,109.61000061035156,95.0388641357422,2081000,74,65.0,,0.65,48.1,0.5400009155273722,0.0048944159028860845
45,2017-06-21,1,0.0030202020202020202,0.0,UPS,109.81999969482422,109.86000061035156,108.87000274658205,109.19000244140624,94.67471313476562,2796900,71,65.0,,0.65,46.15,-1.010002136230483,-0.00910978723919642
46,2017-06-22,3,0.007060606060606061,1.3377926421404682,UPS,108.76000213623048,109.5500030517578,108.68000030517578,109.06999969482422,94.57067108154295,1613600,66,65.0,,0.65,42.9,-0.3099975585937642,-0.0028217509272847607
47,2017-06-23,5,0.011101010101010101,0.5722460658082975,UPS,109.22000122070312,111.3000030517578,108.95999908447266,110.2699966430664,95.61112213134766,4352100,62,65.0,,0.65,40.3,1.75,0.015974440449565197
48,2017-07-11,6,0.01312121212121212,3.34448160535117,UPS,110.25,110.37000274658205,109.55999755859376,110.06999969482422,95.4377212524414,1785900,98,60.0,,0.6,58.8,-0.9300003051757528,-0.008355797661059094
49,2017-07-25,1,0.0030202020202020202,-0.7698229407236336,UPS,112.83000183105467,113.76000213623048,112.41999816894533,113.22000122070312,98.1689682006836,2219400,94,60.0,,0.6,56.4,3.3899993896484375,0.0307148618763029
50,2017-07-27,1,0.0030202020202020202,0.0,UPS,111.0,111.0,106.9800033569336,107.79000091552734,93.46080780029295,7446500,97,60.0,,0.6,58.2,-2.760002136230483,-0.02426162169833046
51,2017-08-16,1,0.0030202020202020202,-0.4008016032064128,UPS,114.2699966430664,115.33999633789062,114.22000122070312,114.76000213623048,100.2444076538086,2196300,87,66.0,,0.66,57.42,4.339996337890625,0.03909906610712266
52,2017-08-24,1,0.0030202020202020202,0.0,UPS,113.83999633789062,113.95999908447266,113.23999786376952,113.3499984741211,99.01276397705078,1147500,81,66.0,,0.66,53.46,-1.3799972534179688,-0.01196460288914214
53,2017-09-01,1,0.0030202020202020202,0.0,UPS,114.72000122070312,115.04000091552734,114.38999938964844,114.38999938964844,99.92121887207033,1548400,81,59.0,False,0.59,47.79,1.0800018310546875,0.009477025620666657
54,2017-09-15,2,0.00504040404040404,0.6688963210702341,UPS,117.36000061035156,118.0,117.0999984741211,117.9000015258789,102.9872589111328,3411300,80,59.0,,0.59,47.2,2.9599990844726562,0.02573017264356725
55,2017-09-20,36,0.07372727272727272,23.411371237458194,UPS,116.95999908447266,118.38999938964844,116.6500015258789,117.83000183105467,102.92610931396484,3481800,91,59.0,,0.59,53.69,0.3899993896484375,0.003305079573291847
56,2017-10-03,2,0.00504040404040404,-0.9316344704754076,UPS,120.33000183105467,120.56999969482422,119.51000213623048,119.70999908447266,104.56832122802734,1857000,90,59.0,,0.59,53.1,2.1800003051757812,0.01841372004742481
57,2017-10-05,3,0.007060606060606061,0.4008016032064128,UPS,116.77999877929688,118.1999969482422,116.5199966430664,118.1999969482422,103.24930572509766,4480300,82,59.0,,0.59,48.38,-2.370002746582017,-0.01965665383246873
58,2017-10-09,1,0.0030202020202020202,-0.5722460658082975,UPS,118.13999938964844,118.62000274658205,116.91999816894533,117.1500015258789,102.33211517333984,1839200,86,59.0,,0.59,50.74,0.42000579833984375,0.003553348639456777
59,2017-10-26,6,0.01312121212121212,3.34448160535117,UPS,118.29000091552734,120.79000091552734,117.0,119.33000183105467,104.23638153076172,4104500,95,59.0,,0.59,56.05,2.1699981689452983,0.018293695150060296
60,2017-11-16,4,0.009080808080808082,-0.30792917628945327,UPS,113.69000244140624,114.20999908447266,112.97000122070312,113.6999969482422,100.05636596679688,2518400,67,66.0,,0.66,44.22,-6.5800018310546875,-0.054474722917307594
61,2017-11-27,1,0.0030202020202020202,-0.6674082313681868,UPS,113.41999816894533,114.66000366210938,113.37000274658205,114.54000091552734,100.79557800292967,3060500,72,66.0,,0.66,47.52,0.45000457763671875,0.003940150435548961
62,2017-11-28,1,0.0030202020202020202,0.0,UPS,115.11000061035156,115.43000030517578,114.38999938964844,115.19000244140624,101.3675765991211,2025800,84,66.0,,0.66,55.440000000000005,0.7699966430664062,0.0067154772237361104
63,2017-12-05,1,0.0030202020202020202,-0.5722460658082975,UPS,123.83000183105467,124.0,120.27999877929688,120.37000274658205,105.92599487304688,3690900,86,88.0,,0.88,75.68,8.569999694824219,0.07424412780184286
