,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,REAL_unscaled,REAL_monthly,isPartial,scale,REAL,Stock_Price_Change,Stock_Price_Change_Percent
0,2019-06-28,1,0.014992537313432835,-0.7603769083969466,REAL,28.0,30.049999237060547,27.040000915527344,28.899999618530277,28.899999618530277,19670200,90,84.0,,0.84,75.6,,
1,2019-07-01,2,0.015303482587064678,0.020740003318400646,REAL,29.46999931335449,29.489999771118164,25.145000457763672,26.549999237060547,26.549999237060547,3640600,77,89.0,False,0.89,68.53,-0.5599994659423828,-0.01863559002197035
2,2019-07-02,14,0.019034825870646768,0.24382314694408325,REAL,26.649999618530277,26.69700050354004,25.059999465942383,25.979999542236328,25.979999542236328,1441900,79,89.0,,0.89,70.31,-2.792999267578125,-0.09471004710937725
3,2019-07-05,2,0.015303482587064678,-0.1960271824359644,REAL,25.40999984741211,26.6200008392334,25.06999969482422,26.51000022888184,26.51000022888184,2166900,74,89.0,,0.89,65.86,-0.07699966430664062,-0.002884206572061565
4,2019-07-11,30,0.02400995024875622,0.6014600962336154,REAL,26.61000061035156,26.809999465942383,25.399999618530277,25.56999969482422,25.56999969482422,449600,79,89.0,,0.89,70.31,0.18999862670898438,0.007137438794853734
5,2019-07-12,1,0.014992537313432835,-0.3755698300870286,REAL,25.46999931335449,26.0,25.315000534057617,25.790000915527344,25.790000915527344,535800,78,89.0,,0.89,69.42,-0.8099994659423828,-0.030212587917853195
6,2019-07-15,29,0.02369900497512438,0.580720092915215,REAL,25.959999084472656,25.959999084472656,24.5,24.90999984741211,24.90999984741211,853100,80,89.0,,0.89,71.2,-0.04000091552734375,-0.0015384967510516656
7,2019-07-16,132,0.05572636815920398,1.3514222735383647,REAL,24.649999618530277,25.100000381469727,24.01000022888184,24.520000457763672,24.520000457763672,840900,80,89.0,,0.89,71.2,-0.8599987030029297,-0.03312784026704052
8,2019-07-19,7,0.016858208955223882,-0.6974823676457459,REAL,25.229999542236328,25.46999931335449,24.11000061035156,24.13999938964844,24.13999938964844,1108100,79,89.0,,0.89,70.31,0.3699989318847621,0.014740993078148135
9,2019-07-24,6,0.01654726368159204,-0.35272939573805584,REAL,24.59000015258789,24.8799991607666,24.198999404907227,24.51000022888184,24.51000022888184,380100,86,89.0,,0.89,76.54,-0.5900001525878871,-0.0231645138788259
10,2019-07-25,1,0.014992537313432835,-0.09395670475045104,REAL,24.5,24.770000457763672,24.31999969482422,24.61000061035156,24.61000061035156,628100,82,89.0,,0.89,72.98,-0.10999870300292969,-0.004421169883976006
11,2019-07-26,3,0.015614427860696518,0.04148000663680107,REAL,24.850000381469727,25.8799991607666,24.540000915527344,25.850000381469727,25.850000381469727,417900,83,89.0,,0.89,73.87,1.1099987030029297,0.044812219721014346
12,2019-07-29,7,0.016858208955223882,0.07965588657001765,REAL,25.88999938964844,25.989999771118164,25.0,25.1200008392334,25.1200008392334,389900,83,89.0,,0.89,73.87,0.1100006103515625,0.004250410120504089
13,2019-07-31,39,0.026808457711442787,0.5902316659288771,REAL,24.770000457763672,25.21999931335449,24.280000686645508,24.549999237060547,24.549999237060547,419300,84,89.0,,0.89,74.76,-0.7700004577636754,-0.02962679740456753
14,2019-08-02,4,0.015925373134328357,-0.40595713092697416,REAL,24.84000015258789,24.90999984741211,23.850000381469727,24.049999237060547,24.049999237060547,356900,88,83.0,,0.83,73.03999999999999,-0.30999946594237926,-0.012291811038164013
15,2019-08-05,14,0.019034825870646768,0.1291131769219418,REAL,23.770000457763672,23.950000762939453,23.270000457763672,23.84000015258789,23.84000015258789,419800,90,83.0,,0.83,74.7,-0.9599990844726562,-0.03853870294472883
16,2019-08-06,1,0.014992537313432835,-0.21236278097229488,REAL,24.799999237060547,24.799999237060547,23.31100082397461,23.6299991607666,23.6299991607666,259300,88,83.0,,0.83,73.03999999999999,0.8499984741210938,0.035490540586386565
17,2019-08-07,5,0.0162363184079602,0.08296001327360214,REAL,23.600000381469727,23.93000030517578,22.729999542236328,23.0,23.0,362400,95,83.0,,0.83,78.85,-0.8699989318847656,-0.03508060317133632
18,2019-08-08,5,0.0162363184079602,0.0,REAL,23.07999992370605,23.5,22.600000381469727,23.1299991607666,23.1299991607666,564600,89,83.0,,0.83,73.86999999999999,-0.43000030517578125,-0.017969088996742655
19,2019-08-09,36,0.025875621890547266,0.5936877585414433,REAL,22.709999084472656,23.100000381469727,17.670000076293945,17.739999771118164,17.739999771118164,3736400,87,83.0,,0.83,72.21,-0.39999961853027344,-0.017021260362990343
20,2019-08-13,5,0.0162363184079602,0.060955786736020645,REAL,18.049999237060547,18.16200065612793,16.34000015258789,17.0,17.0,2555000,90,83.0,,0.83,74.7,-4.937999725341797,-0.21376621834616694
21,2019-08-14,35,0.025564676616915423,0.5745365405239773,REAL,18.739999771118164,18.75,14.09000015258789,14.279999732971191,14.279999732971191,9146700,92,83.0,,0.83,76.36,0.5879993438720703,0.032375251769065194
22,2019-08-15,5,0.0162363184079602,-0.36489247834971295,REAL,15.239999771118164,16.0,14.649999618530272,15.479999542236328,15.479999542236328,4318300,85,83.0,,0.83,70.55,-2.75,-0.1466666666666666
23,2019-08-19,3,0.015614427860696518,0.42594275329395725,REAL,17.549999237060547,17.93000030517578,16.219999313354492,17.25,17.25,2506700,92,83.0,,0.83,76.36,1.9300003051757812,0.12062501907348633
24,2019-08-21,10,0.017791044776119404,0.13939780149753078,REAL,17.389999389648438,17.399999618530273,16.82200050354004,17.229999542236328,17.229999542236328,796300,90,83.0,,0.83,74.7,-0.5300006866455078,-0.029559435450344895
25,2019-08-22,1,0.014992537313432835,-0.1572986577181209,REAL,17.229999542236328,17.950000762939453,16.288999557495117,16.690000534057617,16.690000534057617,2294800,91,83.0,,0.83,75.53,0.5500011444091797,0.031609261865928495
26,2019-08-23,4,0.015925373134328357,0.062220009955201494,REAL,16.399999618530273,16.889999389648438,15.234000205993652,15.350000381469728,15.350000381469728,1366900,88,83.0,,0.83,73.03999999999999,-1.0600013732910156,-0.059052998787585076
27,2019-08-26,7,0.016858208955223882,0.10159297789336796,REAL,15.710000038146973,15.814000129699709,13.880000114440918,14.229999542236328,14.229999542236328,2265600,87,83.0,,0.83,72.21,-1.0759992599487287,-0.06370629359573499
