,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SOXL_unscaled,SOXL_monthly,isPartial,scale,SOXL,Stock_Price_Change,Stock_Price_Change_Percent
12,2017-02-17,12,0.1936605504587156,0.18752226826935714,SOXL,4.588666915893555,4.71999979019165,4.524666786193848,4.71999979019165,4.631001949310303,3577500,41,4.0,,0.04,1.64,0.047332763671875,0.010129710378085521
13,2017-02-21,1,0.16002140672782875,-0.08721893697559624,SOXL,4.812666893005371,4.924666881561279,4.787333011627197,4.922667026519775,4.829849243164063,4737000,80,4.0,,0.04,3.2,0.2046670913696289,0.04336167382781153
14,2017-02-22,4,0.16919571865443425,0.057331779005102446,SOXL,4.926000118255615,4.944666862487793,4.861999988555908,4.923333168029785,4.830502033233643,2751000,100,4.0,,0.04,4.0,0.019999980926513672,0.0040611845242561895
15,2017-02-23,7,0.17837003058103976,0.05422307372530599,SOXL,4.874667167663574,4.888667106628418,4.585999965667725,4.678667068481445,4.590447902679443,7501500,20,4.0,,0.04,0.8,-0.055999755859375,-0.011325283869821678
16,2017-02-24,1,0.16002140672782875,-0.10286831141666808,SOXL,4.452000141143799,4.671999931335449,4.406000137329102,4.670667171478272,4.58259916305542,5176500,21,4.0,,0.04,0.84,-0.21666717529296875,-0.044320296425828465
17,2017-02-27,1,0.16002140672782875,-0.08721893697559624,SOXL,4.679999828338623,4.810667037963867,4.642666816711426,4.805333137512207,4.714726448059082,3328500,19,4.0,,0.04,0.76,0.13866710662841797,0.029680459902913903
18,2017-03-01,6,0.1753119266055046,0.0955529650085043,SOXL,4.793333053588867,4.853332996368408,4.650000095367432,4.835999965667725,4.744814872741699,4848000,12,4.0,False,0.04,0.48,0.042665958404541016,0.008869031688919282
19,2017-03-07,2,0.1630795107033639,-0.053260425728336336,SOXL,4.658667087554932,4.808000087738037,4.618667125701904,4.71733283996582,4.6283860206604,4263000,35,4.0,,0.04,1.4,-0.045332908630371094,-0.009340572481692955
20,2017-03-09,1,0.16002140672782875,-0.01875222682693567,SOXL,4.739333152770996,4.800000190734863,4.660666942596436,4.774666786193848,4.684638500213623,2389500,25,4.0,,0.04,1.0,-0.007999897003173828,-0.0016638720584835065
21,2017-03-10,1,0.16002140672782875,0.0,SOXL,4.858666896820068,4.971333026885986,4.858666896820068,4.939332962036133,4.8461995124816895,4827000,13,4.0,,0.04,0.52,0.17133283615112305,0.03569433944645173
22,2017-03-13,2,0.1630795107033639,-0.053260425728336336,SOXL,4.9806671142578125,5.057332992553711,4.957333087921143,5.053999900817871,4.958704471588135,4614000,35,4.0,,0.04,1.4,0.08599996566772461,0.017299176136987615
23,2017-03-16,2,0.1630795107033639,0.0,SOXL,5.196000099182129,5.196000099182129,5.078000068664551,5.108666896820068,5.012341022491455,2938500,13,4.0,,0.04,0.52,0.13866710662841797,0.027419018449563737
24,2017-03-20,21,0.22118348623853212,-0.07660193802903215,SOXL,5.164000034332275,5.307332992553711,5.133333206176758,5.251333236694336,5.152317523956299,3282000,25,4.0,,0.04,1.0,0.11133289337158203,0.02142665343464989
25,2017-03-21,9,0.1844862385321101,-0.1659131444688705,SOXL,5.317333221435547,5.326000213623047,4.853332996368408,4.886000156402588,4.793872833251953,8511000,100,4.0,,0.04,4.0,0.018667221069335938,0.0035172507727565527
26,2017-03-22,5,0.1722538226299694,-0.06630530276658886,SOXL,4.892666816711426,5.055333137512207,4.844666957855225,5.041999816894531,4.9469313621521,4558500,0,4.0,,0.04,0.0,-0.27066707611083984,-0.050819952169456784
27,2017-03-23,-11,0.12332415902140673,-0.2840556038844604,SOXL,5.039999961853027,5.073999881744385,4.962666988372803,5.00333309173584,4.908992290496826,3840000,25,4.0,,0.04,1.0,0.018666744232177734,0.0036924854850146627
28,2017-03-27,3,0.1661376146788991,0.3471619510501649,SOXL,4.939332962036133,5.171332836151123,4.898666858673096,5.135333061218262,5.038504123687744,7363500,0,4.0,,0.04,0.0,0.09733295440673828,0.01918268755916408
29,2017-03-31,1,0.16002140672782875,-0.03681410716586597,SOXL,5.24399995803833,5.300000190734863,5.1666669845581055,5.221333026885986,5.122882843017578,3334500,13,4.0,,0.04,0.52,0.12866735458374023,0.02488088828556312
30,2017-04-06,1,0.16002140672782875,0.0,SOXL,4.939332962036133,4.995333194732666,4.814667224884033,4.96133279800415,4.867784023284912,5905500,19,4.0,,0.04,0.76,-0.30466699600219727,-0.057484336799609514
31,2017-04-10,2,0.1630795107033639,0.019110593001700815,SOXL,5.031332969665527,5.041333198547363,4.874000072479248,4.910666942596436,4.818074703216553,3631500,20,4.0,,0.04,0.8,0.046000003814697266,0.009208595707530076
32,2017-04-11,1,0.16002140672782875,-0.01875222682693567,SOXL,4.850666999816895,4.850666999816895,4.570666790008545,4.791333198547363,4.700991630554199,7803000,20,4.0,,0.04,0.8,-0.19066619873046786,-0.03782059055041387
33,2017-04-13,2,0.1630795107033639,0.019110593001700815,SOXL,4.469333171844482,4.65399980545044,4.447999954223633,4.451333045959473,4.367400169372559,4864500,100,4.0,,0.04,4.0,-0.19666719436645508,-0.04054436108969739
34,2017-04-19,3,0.1661376146788991,0.01875222682693578,SOXL,4.791999816894531,4.886666774749756,4.733333110809326,4.757332801818848,4.66763162612915,3657000,19,4.0,,0.04,0.76,0.23266696929931552,0.049992904818524586
35,2017-04-27,5,0.1722538226299694,0.03681410716586586,SOXL,5.261332988739014,5.389999866485596,5.224667072296143,5.369999885559082,5.268746852874756,5331000,19,4.0,,0.04,0.76,0.5033330917358398,0.10300131253815947
36,2017-04-28,4,0.16919571865443425,-0.017753475242778705,SOXL,5.328667163848877,5.328667163848877,5.050000190734863,5.0960001945495605,4.999913215637207,7579500,40,4.0,,0.04,1.6,-0.06133270263671875,-0.011378980362889868
37,2017-05-01,-2,0.15084709480122324,-0.10844614745061187,SOXL,5.153333187103272,5.25,5.055333137512207,5.244667053222656,5.145777225494385,5449500,39,5.0,False,0.05,1.95,-0.07866716384887695,-0.014763009478725997
38,2017-05-02,3,0.1661376146788991,0.10136436434407137,SOXL,5.199999809265137,5.199999809265137,4.993332862854004,5.076000213623047,4.980289936065674,4305000,13,5.0,,0.05,0.65,-0.05000019073486328,-0.009523845854259694
39,2017-05-08,3,0.1661376146788991,0.0,SOXL,5.161333084106445,5.197332859039307,5.084667205810547,5.116666793823242,5.020190238952637,1861500,27,5.0,,0.05,1.35,-0.002666950225830078,-0.0005128750622409584
40,2017-05-15,8,0.18142813455657492,0.09203526791466476,SOXL,5.75333309173584,5.98799991607666,5.736667156219482,5.97599983215332,5.863319873809815,3984000,56,5.0,,0.05,2.8000000000000003,0.7906670570373535,0.1521293860681272
41,2017-05-19,1,0.16002140672782875,-0.11799012254117014,SOXL,5.893332958221436,5.97933292388916,5.873332977294922,5.922667026519775,5.810993671417236,6928500,29,5.0,,0.05,1.4500000000000002,-0.0086669921875,-0.0014473935051719788
42,2017-05-22,1,0.16002140672782875,-0.11799012254117014,SOXL,6.007999897003174,6.118667125701904,5.989999771118164,6.111999988555908,5.996756553649902,5236500,43,5.0,,0.05,2.15,0.13933420181274414,0.02330263318439152
43,2017-05-31,2,0.1630795107033639,-0.01840705358293304,SOXL,6.5980000495910645,6.632667064666748,6.361332893371582,6.457333087921143,6.335577011108398,6340500,14,5.0,,0.05,0.7000000000000001,0.5139999389648438,0.0840052136200955
44,2017-06-02,10,0.18754434250764526,0.15001781461548558,SOXL,6.585332870483398,6.696667194366455,6.448667049407959,6.665999889373779,6.540310382843018,5817000,18,13.0,,0.13,2.34,0.06400012969970703,0.009649229951650407
45,2017-06-05,2,0.1630795107033639,-0.06977514958047704,SOXL,6.667333126068115,6.822667121887207,6.646667003631592,6.723999977111816,6.5972161293029785,4200000,9,13.0,,0.13,1.17,0.12599992752075195,0.018815318704616057
46,2017-06-08,1,0.16002140672782875,-0.01875222682693567,SOXL,7.084667205810547,7.319333076477051,6.922667026519775,7.314000129699707,7.176091194152832,7707000,43,13.0,,0.13,5.59,0.49666595458984375,0.07279645125826706
47,2017-06-09,9,0.1844862385321101,0.15288474401360674,SOXL,7.466667175292969,7.53866720199585,5.962666988372803,6.392000198364258,6.271475791931152,32179500,64,13.0,,0.13,8.32,0.21933412551879883,0.029966408582183135
48,2017-06-12,14,0.19977675840978593,0.180743579084353,SOXL,6.127999782562256,6.284667015075684,5.745333194732666,6.284667015075684,6.166167259216309,22534500,17,13.0,,0.13,2.21,-1.254000186920166,-0.16634242543405708
49,2017-06-14,1,0.16002140672782875,-0.1989988825447364,SOXL,6.482666969299316,6.527332782745361,5.99666690826416,6.199333190917969,6.082441806793213,11181000,94,13.0,,0.13,12.22,0.24266576766967773,0.0386123508353855
50,2017-06-15,1,0.16002140672782875,0.0,SOXL,5.875999927520752,6.114666938781738,5.869999885559082,6.050000190734863,5.935925483703613,8821500,62,13.0,,0.13,8.06,-0.41266584396362305,-0.06322120500037653
51,2017-06-16,3,0.1661376146788991,0.03822118600340185,SOXL,6.068666934967041,6.196000099182129,5.926000118255615,5.980000019073486,5.867243766784668,8154000,9,13.0,,0.13,1.17,0.08133316040039062,0.013301323067089976
52,2017-06-19,2,0.1630795107033639,-0.01840705358293304,SOXL,6.165332794189453,6.349999904632568,6.162000179290772,6.320666790008545,6.2014875411987305,11425500,61,13.0,,0.13,7.930000000000001,0.15399980545043945,0.02485471319969279
53,2017-06-20,4,0.16919571865443425,0.03750445365387156,SOXL,6.393332958221436,6.443999767303467,6.102666854858398,6.1106672286987305,5.995448112487793,8809500,82,13.0,,0.13,10.66,0.09399986267089844,0.014803128201989812
54,2017-06-21,2,0.1630795107033639,-0.036148715816870625,SOXL,6.193999767303467,6.326666831970215,6.116666793823242,6.318666934967041,6.199526309967041,6385500,100,13.0,,0.13,13.0,-0.11733293533325195,-0.018208091180976327
55,2017-06-23,3,0.1661376146788991,0.01875222682693578,SOXL,6.24733304977417,6.433332920074463,6.214666843414307,6.3293328285217285,6.20999002456665,5433000,8,13.0,,0.13,1.04,0.10666608810424805,0.016859760587555783
56,2017-06-26,8,0.18142813455657492,0.09203526791466476,SOXL,6.483333110809326,6.5406670570373535,6.066667079925537,6.171999931335449,6.055624485015869,11284500,18,13.0,,0.13,2.34,0.10733413696289062,0.016684063812081984
57,2017-06-27,1,0.16002140672782875,-0.11799012254117014,SOXL,6.046667098999023,6.072000026702881,5.6666669845581055,5.673333168029785,5.566359996795654,13833000,45,13.0,,0.13,5.8500000000000005,-0.46866703033447266,-0.07165431694466329
58,2017-06-29,2,0.1630795107033639,0.019110593001700815,SOXL,5.838666915893555,5.881332874298096,5.27666711807251,5.515999794006348,5.411993026733398,18418500,93,13.0,,0.13,12.09,-0.19066715240478516,-0.031401046041878544
59,2017-06-30,0,0.1569633027522936,-0.03750445365387134,SOXL,5.570666790008545,5.654666900634766,5.3566670417785645,5.433332920074463,5.330885887145996,8343000,28,13.0,,0.13,3.64,-0.22666597366333008,-0.038539898779387016
60,2017-07-03,1,0.16002140672782875,0.01948292321779954,SOXL,5.531332969665527,5.584000110626221,5.199999809265137,5.199999809265137,5.101952075958252,6811500,61,9.0,,0.09,5.49,-0.07066679000854492,-0.012497073877262732
61,2017-07-05,3,0.1661376146788991,0.03822118600340185,SOXL,5.266666889190674,5.550000190734863,5.266666889190674,5.53000020980835,5.425729274749756,9180000,12,9.0,,0.09,1.08,-0.03399991989135742,-0.006088810748168916
62,2017-07-06,12,0.1936605504587156,0.1656634822463967,SOXL,5.3379998207092285,5.595333099365234,5.293333053588867,5.456666946411133,5.353779315948486,8092500,44,9.0,,0.09,3.96,0.045332908630371094,0.008168091364401997
63,2017-07-10,11,0.19060244648318042,-0.16144873330014664,SOXL,5.787333011627197,5.966667175292969,5.685332775115967,5.929999828338623,5.818187236785889,6774000,44,9.0,,0.09,3.96,0.3713340759277344,0.06636496332450004
64,2017-07-11,2,0.1630795107033639,-0.1443996983650745,SOXL,5.918000221252441,6.078667163848877,5.860000133514404,6.069333076477051,5.954893589019775,7659000,89,9.0,,0.09,8.01,0.1119999885559082,0.018770946202543826
65,2017-07-12,1,0.16002140672782875,-0.01875222682693567,SOXL,6.233333110809326,6.3979997634887695,6.177332878112793,6.358666896820068,6.238772392272949,14623500,67,9.0,,0.09,6.029999999999999,0.3193325996398926,0.05253332532154942
66,2017-07-17,55,0.3251590214067278,-0.27336035044796936,SOXL,6.604000091552734,6.623332977294922,6.402667045593262,6.47333288192749,6.35127592086792,8266500,100,9.0,,0.09,9.0,0.22533321380615234,0.035219321996861064
67,2017-07-18,8,0.18142813455657492,-0.4420325975528323,SOXL,6.355999946594238,6.533999919891357,6.2820000648498535,6.533999919891357,6.410798072814941,5998500,44,9.0,,0.09,3.96,-0.08933305740356445,-0.013487628918824157
68,2017-07-20,1,0.16002140672782875,-0.11799012254117014,SOXL,6.732666969299316,6.795332908630371,6.549333095550537,6.767333030700684,6.6397318840026855,5653500,22,9.0,,0.09,1.98,0.26133298873901367,0.039995866535510904
69,2017-07-21,1,0.16002140672782875,0.0,SOXL,6.613999843597412,6.631332874298096,6.48799991607666,6.593999862670898,6.469666957855225,6243000,23,9.0,,0.09,2.07,-0.1640000343322754,-0.02413421631249124
70,2017-07-27,1,0.16002140672782875,0.0,SOXL,6.789999961853027,6.820000171661377,6.187333106994629,6.4166669845581055,6.29567813873291,19879500,22,9.0,,0.09,1.98,0.18866729736328125,0.028450886260667607
71,2017-07-28,5,0.1722538226299694,0.07644237200680326,SOXL,6.318666934967041,6.426000118255615,6.254000186920166,6.354000091552734,6.234193325042725,4975500,56,9.0,,0.09,5.04,-0.3940000534057617,-0.05777126737370475
72,2017-08-01,1,0.16002140672782875,0.0,SOXL,6.25600004196167,6.315332889556885,6.159999847412109,6.315332889556885,6.196253776550293,4021500,56,8.0,False,0.08,4.48,-0.11066722869873047,-0.017221790641480994
73,2017-08-04,15,0.2028348623853211,0.26754830202381186,SOXL,6.138000011444092,6.260000228881836,6.062666893005371,6.113999843597412,5.998717784881592,3673500,44,8.0,,0.08,3.52,-0.05533266067504883,-0.008761638007482975
74,2017-08-07,11,0.19060244648318042,-0.0603072655178134,SOXL,6.156000137329102,6.438000202178955,6.155333042144775,6.432000160217285,6.310721397399902,6843000,83,8.0,,0.08,6.640000000000001,0.17799997329711914,0.02843449948705734
75,2017-08-08,14,0.19977675840978593,0.04813323278835813,SOXL,6.428667068481445,6.597332954406738,6.300000190734863,6.364666938781738,6.24465799331665,6391500,54,8.0,,0.08,4.32,0.1593327522277832,0.02474879577882838
76,2017-08-10,6,0.1753119266055046,-0.12246085079676083,SOXL,6.170667171478272,6.197332859039307,5.766666889190674,5.776000022888184,5.6670918464660645,10722000,29,8.0,,0.08,2.32,-0.40000009536743164,-0.060630575738980785
77,2017-08-17,6,0.1753119266055046,0.0,SOXL,6.28000020980835,6.365333080291748,5.891333103179932,5.891333103179932,5.780250072479248,8376000,43,8.0,,0.08,3.44,0.1680002212524414,0.02710847151083695
78,2017-08-18,1,0.16002140672782875,-0.08721893697559624,SOXL,6.006667137145996,6.076666831970215,5.8460001945495605,5.945333003997803,5.833230972290039,5275500,71,8.0,,0.08,5.68,-0.2886662483215332,-0.04534974755921217
79,2017-08-21,10,0.18754434250764526,-0.29773151488085015,SOXL,5.966667175292969,5.969333171844482,5.690000057220459,5.817999839782715,5.708299160003662,6723000,40,8.0,,0.08,3.2,-0.10733366012573242,-0.01766324583750989
80,2017-08-22,1,0.16002140672782875,-0.1467542844098032,SOXL,5.959332942962647,6.130000114440918,5.933332920074463,6.093999862670898,5.979094505310059,4810500,71,8.0,,0.08,5.68,0.16066694259643555,0.026915392049861264
81,2017-08-24,1,0.16002140672782875,0.0,SOXL,6.266666889190674,6.266666889190674,6.058667182922363,6.167333126068115,6.051044940948486,3655500,42,8.0,,0.08,3.36,0.13666677474975586,0.02229474260984099
82,2017-09-01,1,0.16002140672782875,0.0,SOXL,6.75,6.861332893371582,6.701333045959473,6.757332801818848,6.629919528961182,4966500,91,9.0,False,0.09,8.19,0.5946660041809082,0.09489350793587636
83,2017-09-08,2,0.1630795107033639,0.019110593001700815,SOXL,6.500667095184326,6.533332824707031,6.233333110809326,6.297999858856201,6.179248809814453,4530000,28,9.0,,0.09,2.52,-0.3280000686645508,-0.0478041327773816
84,2017-09-11,1,0.16002140672782875,-0.01875222682693567,SOXL,6.460000038146973,6.708000183105469,6.447999954223633,6.667333126068115,6.541618347167969,6217500,56,9.0,,0.09,5.04,0.1746673583984375,0.026734801836193034
85,2017-09-13,8,0.18142813455657492,0.13377415101190593,SOXL,6.697999954223633,6.840000152587891,6.636666774749756,6.783999919891357,6.656084060668945,3481500,28,9.0,,0.09,2.52,0.13199996948242188,0.019677991335610434
86,2017-09-15,1,0.16002140672782875,-0.11799012254117014,SOXL,6.933332920074463,7.25333309173584,6.921999931335449,7.227333068847656,7.09105920791626,6129000,73,9.0,,0.09,6.569999999999999,0.4133329391479492,0.06042879092503628
87,2017-09-18,1,0.16002140672782875,0.0,SOXL,7.361332893371582,7.651332855224609,7.357333183288574,7.513999938964844,7.372320175170898,7929000,42,9.0,,0.09,3.78,0.39799976348876953,0.05487129274984426
88,2017-09-19,7,0.17837003058103976,0.11466355801020511,SOXL,7.588666915893555,7.671332836151123,7.438000202178955,7.592000007629394,7.448850154876709,4869000,42,9.0,,0.09,3.78,0.019999980926513672,0.002613921169676514
89,2017-09-20,2,0.1630795107033639,-0.08572359284722342,SOXL,7.609333038330078,7.609333038330078,6.978000164031982,7.271999835968018,7.134882926940918,12088500,85,9.0,,0.09,7.649999999999999,-0.06199979782104492,-0.008082011189616378
90,2017-09-21,7,0.17837003058103976,0.09376113413467846,SOXL,7.254666805267334,7.263999938964844,6.9913330078125,7.183332920074463,7.047887802124023,4734000,57,9.0,,0.09,5.13,-0.3453330993652344,-0.04538283416243016
91,2017-09-22,25,0.2334159021406728,0.30860493425000435,SOXL,7.085332870483398,7.317999839782715,7.067333221435547,7.285999774932861,7.148619174957275,3871500,44,9.0,,0.09,3.96,0.053999900817871094,0.0074339071133811
92,2017-09-26,14,0.19977675840978593,-0.1441167607792787,SOXL,7.081999778747559,7.097332954406738,6.775332927703857,6.849999904632568,6.7208404541015625,7134000,100,9.0,,0.09,9.0,-0.22066688537597656,-0.03015398882306186
93,2017-09-28,2,0.1630795107033639,-0.18369127619514136,SOXL,7.310667037963867,7.495333194732666,7.243332862854004,7.494667053222656,7.353351593017578,4728000,72,9.0,,0.09,6.48,0.39800024032592773,0.056077436817841386
94,2017-10-02,1,0.16002140672782875,-0.07101390097111504,SOXL,7.751999855041504,7.928667068481445,7.659333229064941,7.817333221435547,7.669934749603271,6615000,20,12.0,,0.12,2.4,0.4333338737487793,0.05781382394758694
95,2017-10-09,1,0.16002140672782875,0.0,SOXL,8.149333000183105,8.266667366027832,8.12733268737793,8.235333442687988,8.080052375793457,4219500,50,12.0,,0.12,6.0,0.3380002975463867,0.042630153924614556
96,2017-10-13,5,0.1722538226299694,0.07644237200680326,SOXL,8.548666954040527,8.723333358764648,8.522000312805176,8.640000343322754,8.477089881896973,4167000,84,12.0,,0.12,10.08,0.4566659927368164,0.05524184928663045
97,2017-10-18,-6,0.13861467889908258,-0.13377415101190582,SOXL,8.789999961853027,8.870667457580566,8.477999687194824,8.830666542053223,8.66416072845459,6814500,41,12.0,,0.12,4.92,0.14733409881591797,0.01688965590978886
98,2017-10-19,29,0.24564831804281345,0.7721666997595251,SOXL,8.596667289733887,8.759332656860352,8.343999862670898,8.75333309173584,8.588285446166992,7495500,63,12.0,,0.12,7.56,-0.11133480072021484,-0.012550893295528942
99,2017-10-20,2,0.1630795107033639,-0.33612608462907867,SOXL,8.923333168029785,9.017333030700684,8.846667289733887,8.879332542419434,8.711906433105469,4353000,0,12.0,,0.12,0.0,0.25800037384033203,0.02945434132339586
100,2017-10-23,1,0.16002140672782875,-0.17370158068438424,SOXL,9.005999565124512,9.165332794189451,8.885333061218262,9.022000312805176,8.851885795593262,7243500,30,12.0,,0.12,3.6,0.14799976348876775,0.016412808863206285
101,2017-10-24,1,0.16002140672782875,0.0,SOXL,9.096667289733888,9.236666679382324,8.982000350952148,9.206000328063965,9.03241729736328,5085000,100,12.0,,0.12,12.0,0.07133388519287287,0.007783010916755373
102,2017-10-25,35,0.26399694189602446,0.6497601620578286,SOXL,9.034000396728516,9.130000114440918,8.5686674118042,8.846667289733887,8.679859161376953,12625500,71,12.0,,0.12,8.52,-0.10666656494140625,-0.011548166524131709
103,2017-10-26,10,0.18754434250764526,-0.2895965341086798,SOXL,8.892000198364258,9.053333282470703,8.856666564941406,9.005332946777344,8.835535049438477,5766000,41,12.0,,0.12,4.92,-0.07666683197021484,-0.008397243264975485
104,2017-10-31,2,0.1630795107033639,0.03896584643559908,SOXL,9.733332633972168,9.956000328063965,9.638667106628418,9.86400032043457,9.678011894226074,5248500,62,12.0,,0.12,7.439999999999999,0.9026670455932617,0.0997054916050677
105,2017-11-01,6,0.1753119266055046,0.0750089073077429,SOXL,10.111332893371582,10.119999885559082,9.506667137145996,9.772000312805176,9.587745666503906,7902000,32,22.0,False,0.22,7.04,0.1639995574951172,0.016472433918351292
106,2017-11-02,1,0.16002140672782875,-0.08721893697559624,SOXL,9.784000396728516,9.979999542236328,9.58133316040039,9.90133285522461,9.714639663696287,6831000,17,22.0,,0.22,3.74,-0.1400003433227539,-0.013834026176475556
107,2017-11-03,3,0.1661376146788991,0.03822118600340185,SOXL,10.0086669921875,10.432666778564451,9.803333282470703,10.429332733154297,10.23268222808838,11805000,51,22.0,,0.22,11.22,0.4526672363281232,0.045357440590291676
108,2017-11-06,2,0.1630795107033639,-0.053260425728336336,SOXL,10.697999954223633,10.883333206176758,10.5,10.873332977294922,10.66831111907959,10276500,40,22.0,,0.22,8.8,0.45066642761230646,0.043197625034691045
109,2017-11-07,2,0.1630795107033639,0.0,SOXL,10.829333305358888,10.910667419433594,10.61733341217041,10.84333324432373,10.63887882232666,8470500,44,22.0,,0.22,9.68,0.027334213256835938,0.0025115663316568337
110,2017-11-08,1,0.16002140672782875,-0.01875222682693567,SOXL,10.766667366027832,10.970000267028809,10.675999641418455,10.952667236328123,10.746149063110352,5565000,31,22.0,,0.22,6.82,0.059332847595214844,0.005438058490311315
111,2017-11-09,1,0.16002140672782875,0.0,SOXL,10.631333351135254,10.660667419433594,9.88933277130127,10.28600025177002,10.09205436706543,17956500,31,22.0,,0.22,6.82,-0.30933284759521484,-0.02819807110898065
112,2017-11-10,1,0.16002140672782875,0.0,SOXL,10.36733341217041,10.510666847229004,10.292667388916016,10.481332778930664,10.283703804016112,6489000,76,22.0,,0.22,16.72,-0.15000057220458984,-0.014070467289050814
113,2017-11-13,2,0.1630795107033639,-0.06977514958047704,SOXL,10.320667266845703,10.612667083740234,10.266667366027832,10.56666660308838,10.367426872253418,5070000,30,22.0,,0.22,6.6,0.10200023651123047,0.009704449583816999
114,2017-11-14,1,0.16002140672782875,-0.01875222682693567,SOXL,10.488666534423828,10.63466739654541,10.3013334274292,10.53733253479004,10.33864688873291,6117000,44,22.0,,0.22,9.68,0.02200031280517578,0.0020730239280644103
115,2017-11-15,1,0.16002140672782875,0.0,SOXL,10.261333465576172,10.395999908447266,10.0,10.258000373840332,10.064581871032717,8970000,40,22.0,,0.22,8.8,-0.23866748809814453,-0.022442402681599027
116,2017-11-16,21,0.22118348623853212,0.38221186003401697,SOXL,10.399999618530272,10.846667289733888,10.399999618530272,10.720000267028809,10.517871856689451,7363500,44,22.0,,0.22,9.68,0.45066738128662287,0.043350075534382526
117,2017-11-20,4,0.16919571865443425,-0.48450063823641765,SOXL,10.66800022125244,11.007332801818848,10.661333084106444,10.951333045959473,10.74484157562256,6471000,23,22.0,,0.22,5.06,0.16066551208495916,0.014812431117623204
118,2017-11-21,91,0.43525076452599387,1.5724691380338713,SOXL,11.199999809265137,11.370667457580566,11.09866714477539,11.343999862670898,11.130104064941406,9874500,33,22.0,,0.22,7.26,0.36333465576171875,0.03300841923319342
119,2017-11-22,21,0.22118348623853212,-0.491825163180563,SOXL,11.442667007446287,11.453332901000977,11.071999549865724,11.12266731262207,10.912944793701172,6756000,39,22.0,,0.22,8.58,0.08266544342041016,0.007270060770733222
120,2017-11-24,2,0.1630795107033639,0.019110593001700815,SOXL,11.21733283996582,11.442667007446287,11.213333129882812,11.420000076293944,11.204672813415527,6757500,10,22.0,,0.22,2.2,-0.010665893554689276,-0.0009312480172262161
121,2017-11-27,20,0.21812538226299694,0.36310126703231593,SOXL,11.215999603271484,11.216667175292969,10.93333339691162,10.989999771118164,10.782780647277832,10698000,29,22.0,,0.22,6.38,-0.22599983215331854,-0.019750625619556095
122,2017-11-28,3,0.1661376146788991,-0.23833891794131246,SOXL,11.104666709899902,11.124667167663574,10.793333053588867,10.979999542236328,10.772966384887695,9736500,56,22.0,,0.22,12.32,-0.09200000762939453,-0.008202080545997137
