,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LULU_unscaled,LULU_monthly,isPartial,scale,LULU,Stock_Price_Change,Stock_Price_Change_Percent
20,2016-11-22,40,0.11969436201780416,29.169783096484668,LULU,55.900001525878906,58.41999816894531,55.59999847412109,58.2400016784668,58.2400016784668,2799800,60,63.0,,0.63,37.8,-2.990001678466797,-0.048689166029900255
21,2016-11-29,1,0.003967359050445104,-0.9668542529191562,LULU,57.47999954223633,58.75,57.09000015258789,58.31999969482422,58.31999969482422,2857700,70,63.0,,0.63,44.1,0.3300018310546875,0.005648781947927395
22,2016-12-02,4,0.012869436201780417,2.2438294689603593,LULU,54.75,56.45000076293945,54.27000045776367,55.310001373291016,55.310001373291016,2691900,76,67.0,,0.67,50.92,-2.299999237060547,-0.03914892318400931
23,2016-12-06,6,0.018804154302670625,1.7115960633290546,LULU,57.619998931884766,58.34000015258789,56.72999954223633,57.2400016784668,57.2400016784668,2262100,69,67.0,,0.67,46.23,1.8899993896484375,0.0334809453340037
24,2016-12-07,12,0.03660830860534125,0.9468202619536057,LULU,57.52000045776367,60.119998931884766,57.45000076293945,59.84000015258789,59.84000015258789,7165100,90,67.0,,0.67,60.3,1.779998779296875,0.030510777762106533
25,2016-12-08,3,0.009902077151335311,-0.7295128475318149,LULU,70.51000213623047,72.69999694824219,68.72000122070312,68.83999633789062,68.83999633789062,16476000,100,67.0,,0.67,67.0,12.579998016357422,0.209248141048878
26,2016-12-13,2,0.006934718100890208,-0.29967036260113866,LULU,69.88999938964844,70.73999786376953,68.41999816894531,68.4800033569336,68.4800033569336,2492400,70,67.0,,0.67,46.900000000000006,-1.9599990844726562,-0.02696009857975723
27,2016-12-20,3,0.009902077151335311,0.42789901583226353,LULU,66.61000061035156,68.0,66.47000122070312,67.58999633789062,67.58999633789062,1268300,86,67.0,,0.67,57.620000000000005,-2.7399978637695312,-0.038733360849772636
28,2016-12-22,2,0.006934718100890208,-0.29967036260113866,LULU,66.66000366210938,66.94000244140625,64.41999816894531,64.58000183105469,64.58000183105469,2005100,71,67.0,,0.67,47.57,-1.05999755859375,-0.015588199391084578
29,2016-12-23,2,0.006934718100890208,0.0,LULU,64.61000061035156,65.37000274658203,64.19999694824219,64.41000366210938,64.41000366210938,793600,78,67.0,,0.67,52.260000000000005,-1.5699996948242188,-0.023453833844695016
30,2016-12-27,1,0.003967359050445104,-0.42789901583226364,LULU,64.58999633789062,65.0199966430664,64.16999816894531,64.44000244140625,64.44000244140625,758900,83,67.0,,0.67,55.61000000000001,-0.350006103515625,-0.005354231127578268
31,2017-01-05,1,0.003967359050445104,0.0,LULU,68.43000030517578,69.37999725341797,67.36000061035156,68.7300033569336,68.7300033569336,2286800,71,57.0,,0.57,40.47,4.3600006103515625,0.06705630322139533
32,2017-01-09,1,0.003967359050445104,-0.9929756169320731,LULU,67.20999908447266,68.54000091552734,67.1500015258789,68.19000244140625,68.19000244140625,2240200,72,57.0,,0.57,41.04,-0.839996337890625,-0.012107183210492867
33,2017-01-11,1,0.003967359050445104,0.0,LULU,69.95999908447266,70.25,68.33000183105469,69.4000015258789,69.4000015258789,1946200,63,57.0,,0.57,35.91,1.7099990844726562,0.024948921237689436
34,2017-01-13,1,0.003967359050445104,0.0,LULU,68.9000015258789,69.25,67.5999984741211,67.91999816894531,67.91999816894531,1073500,84,57.0,,0.57,47.88,-1.0,-0.014234875444839812
35,2017-01-20,1,0.003967359050445104,0.0,LULU,67.30999755859375,67.80000305175781,67.0199966430664,67.31999969482422,67.31999969482422,1252100,65,57.0,,0.57,37.05,-1.4499969482421875,-0.020938584090139933
36,2017-01-24,1,0.003967359050445104,0.0,LULU,67.16000366210938,68.1500015258789,67.16000366210938,67.7699966430664,67.7699966430664,1278400,78,57.0,,0.57,44.46,0.34999847412109375,0.005162219149959402
37,2017-01-27,1,0.003967359050445104,0.0,LULU,67.73999786376953,67.73999786376953,66.04000091552734,66.81999969482422,66.81999969482422,1264600,77,57.0,,0.57,43.88999999999999,-0.410003662109375,-0.006016194467049041
38,2017-02-13,1,0.003967359050445104,-0.42789901583226364,LULU,68.06999969482422,68.2300033569336,66.83999633789062,66.98999786376953,66.98999786376953,1376600,74,55.0,,0.55,40.7,0.4900054931640625,0.007233621325904105
39,2017-02-15,3,0.009902077151335311,1.495886312640239,LULU,67.52999877929688,67.87999725341797,66.81999969482422,67.16000366210938,67.16000366210938,1014400,76,55.0,,0.55,41.8,-0.350006103515625,-0.005129797542067105
40,2017-02-16,2,0.006934718100890208,-0.29967036260113866,LULU,67.2300033569336,67.48999786376953,65.37999725341797,65.97000122070312,65.97000122070312,1630600,77,55.0,,0.55,42.35,-0.3899993896484375,-0.005745424358113094
41,2017-02-24,2,0.006934718100890208,0.0,LULU,64.55000305175781,65.76000213623047,64.01000213623047,65.31999969482422,65.31999969482422,1814100,74,55.0,,0.55,40.7,-1.7299957275390625,-0.025633364680661352
42,2017-03-06,1,0.003967359050445104,-0.42789901583226364,LULU,65.51000213623047,65.70999908447266,64.7699966430664,64.93000030517578,64.93000030517578,1014300,53,63.0,,0.63,33.39,-0.0500030517578125,-0.0007603870154113679
43,2017-03-13,0,0.001,-0.7479431563201197,LULU,65.44999694824219,65.44999694824219,63.650001525878906,63.790000915527344,63.790000915527344,1452300,57,63.0,,0.63,35.910000000000004,-0.26000213623046875,-0.003956812355091155
44,2017-03-20,1,0.003967359050445104,-0.7890168849613381,LULU,64.12999725341797,64.22000122070312,63.34999847412109,63.790000915527344,63.790000915527344,1268300,64,63.0,,0.63,40.32,-1.2299957275390625,-0.018792907332169095
45,2017-03-22,3,0.009902077151335311,1.495886312640239,LULU,61.79999923706055,62.91999816894531,61.68000030517578,62.81999969482422,62.81999969482422,2340000,65,63.0,,0.63,40.95,-1.3000030517578125,-0.02024296211534049
46,2017-03-24,10,0.03067359050445104,2.0976925382079714,LULU,63.0099983215332,63.86000061035156,62.52000045776367,63.68999862670898,63.68999862670898,1425800,62,63.0,,0.63,39.06,0.94000244140625,0.014939645085212394
47,2017-03-27,3,0.009902077151335311,1.495886312640239,LULU,63.36000061035156,65.04000091552734,62.95000076293945,64.11000061035156,64.11000061035156,2638000,64,63.0,,0.63,40.32,1.1800003051757812,0.018477925053206334
48,2017-03-28,11,0.033640949554896146,2.3973629008091106,LULU,64.25,64.33000183105469,63.119998931884766,63.68000030517578,63.68000030517578,2608300,69,63.0,,0.63,43.47,-0.7099990844726562,-0.010916344933555422
49,2017-03-29,24,0.0722166172106825,1.1466878362882595,LULU,64.2699966430664,66.33999633789062,64.01000213623047,66.30000305175781,66.30000305175781,9431100,76,63.0,,0.63,47.88,2.0099945068359375,0.03124505595561211
50,2017-03-30,20,0.06034718100890208,-0.16435879525003083,LULU,51.9900016784668,52.900001525878906,50.5,50.7599983215332,50.7599983215332,49620300,100,63.0,,0.63,63.0,-13.439994812011719,-0.20259263723135534
51,2017-03-31,4,0.012869436201780417,-0.7867433741456459,LULU,51.22999954223633,51.9900016784668,50.52000045776367,51.869998931884766,51.869998931884766,16826900,78,63.0,,0.63,49.14,-0.9099998474121094,-0.017202265050350385
52,2017-04-05,2,0.006934718100890208,-0.7196833393306945,LULU,49.88999938964844,50.540000915527344,49.400001525878906,49.43000030517578,49.43000030517578,4784100,80,60.0,,0.6,48.0,-1.4500007629394531,-0.027889992616407566
53,2017-04-06,1,0.003967359050445104,-0.42789901583226364,LULU,49.59999847412109,50.91999816894531,49.56999969482422,50.77999877929688,50.77999877929688,5038800,100,60.0,,0.6,60.0,0.37999725341796875,0.007518742511562149
54,2017-04-10,1,0.003967359050445104,-0.42789901583226364,LULU,50.84999847412109,52.68999862670898,50.84999847412109,52.2599983215332,52.2599983215332,7674600,90,60.0,,0.6,54.0,1.7700004577636648,0.034760418723721376
55,2017-04-12,2,0.006934718100890208,0.7479431563201198,LULU,52.709999084472656,53.34999847412109,51.84999847412109,52.08000183105469,52.08000183105469,5521600,90,60.0,,0.6,54.0,0.6599998474121094,0.012526093463922638
56,2017-04-13,3,0.009902077151335311,0.42789901583226353,LULU,52.0,52.25,51.20000076293945,51.220001220703125,51.220001220703125,2238200,91,60.0,,0.6,54.6,-1.0999984741210866,-0.020618528689455795
57,2017-04-19,1,0.003967359050445104,-0.5993407252022774,LULU,51.93000030517578,52.83000183105469,51.810001373291016,52.20000076293945,52.20000076293945,3950800,79,60.0,,0.6,47.4,0.5800018310546875,0.011100513513008448
58,2017-04-25,2,0.006934718100890208,0.7479431563201198,LULU,52.75,53.09000015258789,51.9900016784668,52.459999084472656,52.459999084472656,2733200,87,60.0,,0.6,52.2,0.2599983215332031,0.004921414206356722
59,2017-04-26,10,0.03067359050445104,3.423192126658109,LULU,52.61000061035156,53.209999084472656,52.43000030517578,52.720001220703125,52.720001220703125,2826600,79,60.0,,0.6,47.4,0.11999893188476562,0.002260292551137244
60,2017-05-05,1,0.003967359050445104,-0.870658798490858,LULU,51.93000030517578,52.040000915527344,51.16999816894531,51.95000076293945,51.95000076293945,2106100,75,59.0,,0.59,44.25,-1.1699981689453125,-0.021988314021353372
61,2017-05-11,1,0.003967359050445104,0.0,LULU,54.65999984741211,55.63999938964844,53.79999923706055,54.619998931884766,54.619998931884766,6398500,74,59.0,,0.59,43.66,3.5999984741210938,0.06917752518807019
62,2017-05-16,3,0.009902077151335311,1.495886312640239,LULU,51.0,51.18000030517578,49.560001373291016,50.040000915527344,50.040000915527344,4429200,75,59.0,,0.59,44.25,-4.459999084472656,-0.08015814402223764
63,2017-05-17,3,0.009902077151335311,0.0,LULU,49.65999984741211,49.790000915527344,48.61000061035156,49.13999938964844,49.13999938964844,3325100,78,59.0,,0.59,46.02,-1.3899993896484375,-0.027159034415008998
64,2017-05-19,1,0.003967359050445104,-0.5993407252022774,LULU,49.34999847412109,49.7599983215332,48.09999847412109,49.290000915527344,49.290000915527344,3919500,85,59.0,,0.59,50.15,-0.030002593994140625,-0.0006025827162574604
65,2017-05-30,1,0.003967359050445104,-0.5993407252022774,LULU,48.38999938964844,48.59000015258789,47.63999938964844,47.90999984741211,47.90999984741211,3877900,83,59.0,,0.59,48.97,-1.1699981689453125,-0.023512825731728526
66,2017-05-31,6,0.018804154302670625,3.739715781600599,LULU,48.02000045776367,48.41999816894531,47.2599983215332,48.27000045776367,48.27000045776367,4010800,100,59.0,,0.59,59.0,-0.17000198364257812,-0.003498703089292454
67,2017-06-01,18,0.05441246290801187,1.8936405239072114,LULU,48.27000045776367,49.20000076293945,47.72999954223633,48.66999816894531,48.66999816894531,8408400,85,55.0,False,0.55,46.75000000000001,0.7800025939941406,0.016109100030788692
68,2017-06-02,13,0.03957566765578635,-0.2726727381796368,LULU,56.40999984741211,56.84999847412109,54.060001373291016,54.290000915527344,54.290000915527344,22797700,100,55.0,,0.55,55.00000000000001,7.6499977111816335,0.15548775594621733
69,2017-06-05,1,0.003967359050445104,-0.5993407252022774,LULU,54.0,54.09000015258789,52.72999954223633,52.900001525878906,52.900001525878906,6271400,85,55.0,,0.55,46.75000000000001,-2.759998321533196,-0.04854878444349631
70,2017-06-23,1,0.003967359050445104,0.0,LULU,54.470001220703125,55.400001525878906,54.09000015258789,55.369998931884766,55.369998931884766,3062800,51,55.0,,0.55,28.05,1.3100013732910156,0.024218919755879087
71,2017-06-29,2,0.006934718100890208,0.7479431563201198,LULU,57.34000015258789,59.43999862670898,57.0099983215332,59.09999847412109,59.09999847412109,6703500,58,55.0,,0.55,31.9,4.039997100830071,0.07292413338549952
72,2017-07-19,3,0.009902077151335311,0.42789901583226353,LULU,59.91999816894531,61.59999847412109,59.47999954223633,61.34999847412109,61.34999847412109,2155300,79,53.0,,0.53,41.870000000000005,2.1599998474121094,0.03633916381756985
73,2017-08-21,1,0.003967359050445104,-0.5993407252022774,LULU,59.66999816894531,60.470001220703125,57.959999084472656,59.43999862670898,59.43999862670898,4223200,64,55.0,,0.55,35.2,-1.1299972534179616,-0.018344111711182665
74,2017-08-31,6,0.018804154302670625,3.739715781600599,LULU,57.77000045776367,58.31999969482422,56.560001373291016,57.54999923706055,57.54999923706055,7728300,84,55.0,,0.55,46.2,-2.1500015258789062,-0.035554845088093145
75,2017-09-01,5,0.01583679525222552,-0.15780337699226776,LULU,61.220001220703125,62.58000183105469,60.5,61.68999862670898,61.68999862670898,11466100,89,51.0,False,0.51,45.39,4.260002136230469,0.07304530450140811
76,2017-10-12,1,0.003967359050445104,0.0,LULU,61.68999862670898,61.900001525878906,60.18999862670898,60.5,60.5,3305500,79,53.0,,0.53,41.870000000000005,-0.6800003051757812,-0.0108660959616389
77,2017-12-06,4,0.012869436201780417,2.2438294689603593,LULU,66.08000183105469,67.83000183105469,66.05000305175781,67.66000366210938,67.66000366210938,5815200,72,64.0,,0.64,46.08,5.930000305175781,0.09579967946683476
78,2017-12-07,1,0.003967359050445104,-0.6917223887479824,LULU,73.3499984741211,73.83999633789062,71.29000091552734,72.01000213623047,72.01000213623047,9129600,70,64.0,,0.64,44.8,6.0099945068359375,0.0886037792215475
79,2017-12-19,1,0.003967359050445104,0.0,LULU,77.0,77.22000122070312,76.41000366210938,76.56999969482422,76.56999969482422,1410700,67,64.0,,0.64,42.88,3.3800048828125,0.04577471628445995
80,2018-01-18,3,0.009902077151335311,1.495886312640239,LULU,78.06999969482422,78.76000213623047,77.31999969482422,77.56999969482422,77.56999969482422,1130500,71,54.0,,0.54,38.34,1.5400009155273438,0.019943031483849127
81,2018-02-20,1,0.003967359050445104,0.0,LULU,80.87000274658203,81.4000015258789,80.16999816894531,80.58000183105469,80.58000183105469,1365300,73,54.0,,0.54,39.42,2.6399993896484375,0.03351954441395333
82,2018-02-27,1,0.003967359050445104,0.0,LULU,82.6500015258789,83.58999633789062,80.38999938964844,80.45999908447266,80.45999908447266,1409100,68,54.0,,0.54,36.72,2.1899948120117188,0.026904112665347757
83,2018-03-26,2,0.006934718100890208,0.0,LULU,80.19000244140625,80.5199966430664,78.31999969482422,80.33999633789062,80.33999633789062,2603700,86,57.0,,0.57,49.02,-3.0699996948242188,-0.036726879164039605
84,2018-03-27,1,0.003967359050445104,-0.42789901583226364,LULU,80.52999877929688,80.70999908447266,77.97000122070312,78.70999908447266,78.70999908447266,4006500,76,57.0,,0.57,43.31999999999999,0.19000244140625,0.0023596926145998953
85,2018-03-28,7,0.021771513353115727,4.487658937920718,LULU,84.25,87.9800033569336,83.05999755859375,85.95999908447266,85.95999908447266,10706800,92,57.0,,0.57,52.44,7.2700042724609375,0.09007563319201628
86,2018-03-29,7,0.021771513353115727,0.0,LULU,86.79000091552734,89.54000091552734,86.31999969482422,89.12000274658203,89.12000274658203,4849400,82,57.0,,0.57,46.74,1.55999755859375,0.01773127414265785
87,2018-04-02,6,0.018804154302670625,1.7115960633290546,LULU,89.01000213623047,90.25,86.6500015258789,87.2699966430664,87.2699966430664,3080800,77,60.0,,0.6,46.2,0.7099990844726562,0.007929406714463516
88,2018-04-03,1,0.003967359050445104,-0.7890168849613381,LULU,87.44000244140625,88.98999786376953,87.41000366210938,88.66999816894531,88.66999816894531,1974000,82,60.0,,0.6,49.2,-1.2600021362304688,-0.013961242506708826
89,2018-04-04,2,0.006934718100890208,0.7479431563201198,LULU,87.98999786376953,88.76000213623047,87.36000061035156,88.23999786376953,88.23999786376953,2757400,75,60.0,,0.6,45.0,-0.2299957275390625,-0.0025845121143968086
90,2018-04-06,1,0.003967359050445104,-0.42789901583226364,LULU,91.08000183105467,91.3499984741211,88.69000244140625,89.61000061035156,89.61000061035156,3203300,83,60.0,,0.6,49.8,2.589996337890625,0.029179768764712843
91,2018-04-13,2,0.006934718100890208,0.7479431563201198,LULU,92.33000183105467,92.88999938964844,91.19000244140624,91.70999908447266,91.70999908447266,2017700,76,60.0,,0.6,45.6,1.5400009155273438,0.01685824785168033
92,2018-04-25,1,0.003967359050445104,-0.42789901583226364,LULU,97.63999938964844,97.97000122070312,96.63999938964844,97.8499984741211,97.8499984741211,1463400,70,60.0,,0.6,42.0,5.0800018310546875,0.05468836111996778
93,2018-04-26,2,0.006934718100890208,0.7479431563201198,LULU,97.9800033569336,98.80999755859376,97.8499984741211,98.41999816894533,98.41999816894533,1668700,68,60.0,,0.6,40.8,0.8399963378906392,0.008574015794879264
94,2018-04-27,2,0.006934718100890208,0.0,LULU,98.54000091552734,99.38999938964844,98.30999755859376,99.16999816894533,99.16999816894533,2035400,64,60.0,,0.6,38.4,0.5800018310546733,0.005869869905732239
95,2018-05-08,1,0.003967359050445104,0.0,LULU,96.83000183105467,98.27999877929688,96.79000091552734,98.1999969482422,98.1999969482422,1006800,82,54.0,,0.54,44.28,-1.1100006103515625,-0.011168131775511125
96,2018-05-10,3,0.009902077151335311,1.495886312640239,LULU,99.30999755859376,99.45999908447266,97.27999877929688,97.91000366210938,97.91000366210938,1167600,68,54.0,,0.54,36.72,1.1800003051757812,0.012006515260807538
97,2018-05-22,4,0.012869436201780417,0.299670362601139,LULU,103.75,104.12999725341795,102.75,102.87999725341795,102.87999725341795,1806900,65,54.0,,0.54,35.1,4.669998168945298,0.04695353118773915
98,2018-05-23,7,0.021771513353115727,0.6917223887479822,LULU,102.5500030517578,106.54000091552734,102.0199966430664,105.2699966430664,105.2699966430664,2691200,72,54.0,,0.54,38.88,2.410003662109389,0.023144182518743728
99,2018-05-24,1,0.003967359050445104,-0.8177729317159602,LULU,105.05999755859376,106.68000030517578,104.87000274658205,106.41000366210938,106.41000366210938,1763700,82,54.0,,0.54,44.28,0.1399993896484375,0.0013140547066397001
100,2018-05-25,4,0.012869436201780417,2.2438294689603593,LULU,107.04000091552734,107.48999786376952,105.76000213623048,106.18000030517578,106.18000030517578,1536600,80,54.0,,0.54,43.2,0.8099975585937358,0.007592777992843969
101,2018-05-29,2,0.006934718100890208,-0.8476233944056856,LULU,106.25,107.68000030517578,105.51000213623048,105.68000030517578,105.68000030517578,2100700,73,54.0,,0.54,39.42,0.1900024414062642,0.001767629036955265
102,2018-05-30,1,0.003967359050445104,-0.42789901583226364,LULU,105.94000244140624,106.9800033569336,104.5999984741211,105.62999725341795,105.62999725341795,3369700,80,54.0,,0.54,43.2,-0.6999969482421875,-0.006500714582636791
103,2018-05-31,8,0.024738872403560833,5.235602094240838,LULU,106.1500015258789,106.45999908447266,103.8000030517578,105.0500030517578,105.0500030517578,4994800,87,54.0,,0.54,46.98,-0.5200042724609375,-0.0048607614146913836
104,2018-06-01,15,0.04551038575667656,0.8396305625524769,LULU,113.9499969482422,123.83999633789062,113.1999969482422,122.19000244140624,122.19000244140624,14155500,93,53.0,False,0.53,49.29,17.37999725341797,0.16325377985047207
105,2018-06-04,6,0.018804154302670625,3.739715781600599,LULU,122.62000274658205,125.0999984741211,121.52999877929688,124.9800033569336,124.9800033569336,3986200,79,53.0,,0.53,41.870000000000005,1.2600021362304688,0.010174436155445443
106,2018-06-05,6,0.018804154302670625,0.0,LULU,124.6999969482422,125.7699966430664,123.91999816894533,124.0500030517578,124.0500030517578,2776300,87,53.0,,0.53,46.11,0.6699981689453125,0.005355700856254808
107,2018-06-06,4,0.012869436201780417,-0.3156067539845353,LULU,124.16999816894533,126.8499984741211,123.87999725341795,124.19000244140624,124.19000244140624,2471300,85,53.0,,0.53,45.05,1.0800018310546875,0.008587118230747093
108,2018-06-07,4,0.012869436201780417,0.0,LULU,124.6999969482422,126.47000122070312,122.22000122070312,122.6999969482422,122.6999969482422,2647600,76,53.0,,0.53,40.28,-0.37999725341796875,-0.002995642554110778
109,2018-06-08,2,0.006934718100890208,-0.46114825916532165,LULU,121.47000122070312,122.9499969482422,120.58999633789062,122.0199966430664,122.0199966430664,3347500,79,53.0,,0.53,41.870000000000005,-3.5200042724609233,-0.027832721107657443
110,2018-06-11,2,0.006934718100890208,-0.5621135469364811,LULU,122.72000122070312,122.75,120.5500030517578,122.37000274658205,122.37000274658205,2779800,90,53.0,,0.53,47.7,-0.1999969482422017,-0.001626652730429834
111,2018-06-12,7,0.021771513353115727,2.1394950791613176,LULU,122.5199966430664,125.2300033569336,122.1500015258789,124.95999908447266,124.95999908447266,1959000,85,53.0,,0.53,45.05,2.4800033569335938,0.020203693335507866
112,2018-06-13,2,0.006934718100890208,-0.6814774430966335,LULU,125.37999725341795,127.33999633789062,124.68000030517578,125.12999725341795,125.12999725341795,3320800,85,53.0,,0.53,45.05,2.1099929809570312,0.016848941343098778
113,2018-06-14,4,0.012869436201780417,0.8557980316645273,LULU,125.08999633789062,126.41999816894533,124.63999938964844,125.87999725341795,125.87999725341795,2075800,73,53.0,,0.53,38.690000000000005,-0.9199981689452983,-0.007224738459267188
114,2018-06-15,1,0.003967359050445104,-0.6917223887479824,LULU,124.20999908447266,128.91000366210938,123.5500030517578,128.3699951171875,128.3699951171875,2195300,76,53.0,,0.53,40.28,2.4900054931640483,0.019696294330240782
115,2018-06-19,9,0.027706231454005935,5.983545250560957,LULU,128.3000030517578,129.32000732421875,126.83000183105467,128.10000610351562,128.10000610351562,2022300,75,53.0,,0.53,39.75,0.410003662109375,0.003180541854486796
116,2018-06-20,2,0.006934718100890208,-0.7497054728499518,LULU,128.49000549316406,128.50999450683594,127.06999969482422,128.27000427246094,128.27000427246094,1237700,86,53.0,,0.53,45.580000000000005,-0.8100128173828125,-0.006263631081863674
117,2018-06-21,3,0.009902077151335311,0.42789901583226353,LULU,128.5399932861328,129.5800018310547,126.7300033569336,127.70999908447266,127.70999908447266,1304300,76,53.0,,0.53,40.28,1.07000732421875,0.008326257644978963
118,2018-06-25,1,0.003967359050445104,-0.5993407252022774,LULU,124.26000213623048,126.43000030517578,122.47000122070312,124.86000061035156,124.86000061035156,1916100,80,53.0,,0.53,42.400000000000006,-3.1500015258789062,-0.024309318423886506
119,2018-06-28,1,0.003967359050445104,0.0,LULU,123.79000091552734,125.26000213623048,122.77999877929688,124.94000244140624,124.94000244140624,1816200,85,53.0,,0.53,45.05,-1.1699981689452983,-0.009254118216571738
120,2018-07-06,2,0.006934718100890208,0.7479431563201198,LULU,124.7300033569336,128.8800048828125,124.5,128.5399932861328,128.5399932861328,2077100,80,52.0,,0.52,41.6,3.620002746582017,0.028899909666654455
121,2018-07-12,2,0.006934718100890208,0.0,LULU,126.47000122070312,126.63999938964844,125.0199966430664,125.72000122070312,125.72000122070312,762800,86,52.0,,0.52,44.72,-2.2400054931640625,-0.017380550964448238
122,2018-07-17,1,0.003967359050445104,-0.42789901583226364,LULU,127.0199966430664,130.41000366210938,127.0199966430664,129.4499969482422,129.4499969482422,2422700,73,52.0,,0.52,37.96,3.7700042724609375,0.0297694590226687
123,2018-07-18,1,0.003967359050445104,0.0,LULU,129.36000061035156,129.9499969482422,127.5199966430664,128.80999755859375,128.80999755859375,1155600,72,52.0,,0.52,37.44,-0.4600067138671875,-0.0035273882443792592
124,2018-07-30,1,0.003967359050445104,0.0,LULU,120.04000091552734,121.25,118.6500015258789,118.83999633789062,118.83999633789062,1303200,82,52.0,,0.52,42.64,-8.699996948242188,-0.06694880455985941
125,2018-08-09,1,0.003967359050445104,0.0,LULU,127.73999786376952,128.69000244140625,127.11000061035156,128.16000366210938,128.16000366210938,925600,63,55.0,,0.55,34.650000000000006,7.44000244140625,0.061360844877577314
