,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,UVXY_unscaled,UVXY_monthly,isPartial,scale,UVXY,Stock_Price_Change,Stock_Price_Change_Percent
23,2016-06-09,5,0.011524528942454593,0.04623137260945298,UVXY,51300.0,52500.0,50100.0,51150.0,51150.0,7727,21,95.0,,0.95,19.95,2050.0,0.04063429137760166
24,2016-06-10,3,0.011185028008827026,-0.029458985727121356,UVXY,56000.0,61050.0,55200.0,60450.0,60450.0,11896,30,95.0,,0.95,28.5,8550.0,0.1628571428571428
25,2016-06-13,3,0.011185028008827026,0.0,UVXY,66000.0,78800.0,62900.0,78500.0,78500.0,18232,34,95.0,,0.95,32.3,17750.0,0.29074529074529076
26,2016-06-14,14,0.013052283143778647,0.16694237452762883,UVXY,81600.0,83750.0,72650.0,75050.0,75050.0,24127,44,95.0,,0.95,41.8,4950.0,0.06281725888324874
27,2016-06-15,2,0.01101527754201324,-0.1560650791380006,UVXY,73550.0,75000.0,67200.0,73650.0,73650.0,12135,34,95.0,,0.95,32.3,-8750.0,-0.10447761194029848
28,2016-06-16,2,0.01101527754201324,0.0,UVXY,80250.0,85600.0,68150.0,69700.0,69700.0,14289,31,95.0,,0.95,29.45,10600.0,0.1413333333333333
29,2016-06-17,16,0.013391784077406214,0.21574640551077962,UVXY,69600.0,72250.0,67100.0,69600.0,69600.0,11118,26,95.0,,0.95,24.7,-13350.0,-0.15595794392523366
30,2016-06-20,6,0.011694279409268375,0.045529738507535056,UVXY,60450.0,60700.0,56050.0,59750.0,59750.0,10846,26,95.0,,0.95,24.7,-11550.0,-0.15986159169550174
31,2016-06-21,2,0.01101527754201324,-0.05806273678709839,UVXY,57550.0,62650.0,57350.0,60350.0,60350.0,10874,23,95.0,,0.95,21.85,1950.0,0.032125205930807255
32,2016-06-22,34,0.01644729248005432,0.4931346411674964,UVXY,60400.0,66200.0,57050.0,64600.0,64600.0,13555,34,95.0,,0.95,32.3,3550.0,0.056664006384676835
33,2016-06-23,1,0.010845527075199458,-0.34058890918661167,UVXY,57450.0,59300.0,51300.0,52000.0,52000.0,13187,28,95.0,,0.95,26.6,-6900.0,-0.10422960725075525
34,2016-06-24,11,0.012543031743337294,0.15651656727864616,UVXY,70950.0,77700.0,61250.0,74750.0,74750.0,24403,100,95.0,,0.95,95.0,18400.0,0.3102866779089377
35,2016-06-27,3,0.011185028008827026,-0.014949694278751813,UVXY,74650.0,83400.0,73050.0,73600.0,73600.0,21188,47,95.0,,0.95,44.65,5700.0,0.07335907335907343
36,2016-06-28,2,0.01101527754201324,-0.015176579502511833,UVXY,67250.0,67400.0,56400.0,57150.0,57150.0,15031,39,95.0,,0.95,37.05,-16000.0,-0.1918465227817746
37,2016-06-29,32,0.016107791546426754,0.46231372609452803,UVXY,52900.0,53050.0,49150.0,50450.0,50450.0,12443,37,95.0,,0.95,35.15,-14350.0,-0.2129080118694362
38,2016-06-30,2,0.01101527754201324,-0.3161522167539599,UVXY,48900.0,50200.0,46600.0,47150.0,47150.0,12793,41,95.0,,0.95,38.95,-2850.0,-0.05372290292177195
39,2016-07-01,1,0.010845527075199458,-0.015410457536484068,UVXY,46400.0,46750.0,43750.0,44250.0,44250.0,14236,87,76.0,False,0.76,66.12,-3450.0,-0.06872509960159368
40,2016-07-06,2,0.01101527754201324,-0.0441884785906822,UVXY,47250.0,48600.0,43400.0,43450.0,43450.0,13220,85,76.0,,0.76,64.6,1850.0,0.039572192513368964
41,2016-07-07,2,0.01101527754201324,0.0,UVXY,42100.0,45350.0,40750.0,41600.0,41600.0,11622,73,76.0,,0.76,55.48,-3250.0,-0.0668724279835391
42,2016-07-08,1,0.010845527075199458,-0.015410457536484068,UVXY,39000.0,39550.0,36050.0,36600.0,36600.0,10926,77,76.0,,0.76,58.52,-5800.0,-0.12789415656008818
43,2016-07-12,3,0.011185028008827026,0.0,UVXY,34900.0,36500.0,34650.0,35000.0,35000.0,8659,57,76.0,,0.76,43.32,-3050.0,-0.07711757269279396
44,2016-07-13,1,0.010845527075199458,-0.030353159005023445,UVXY,34200.0,35500.0,33600.0,33900.0,33900.0,10207,71,76.0,,0.76,53.96,-1000.0,-0.0273972602739726
45,2016-07-14,2,0.01101527754201324,0.015651656727864394,UVXY,33050.0,34100.0,32600.0,33700.0,33700.0,10195,74,76.0,,0.76,56.24,-1400.0,-0.03943661971830981
46,2016-07-18,1,0.010845527075199458,-0.09874314087824942,UVXY,33700.0,34050.0,31650.0,32200.0,32200.0,9454,70,76.0,,0.76,53.2,-50.0,-0.0014662756598240456
47,2016-07-19,1,0.010845527075199458,0.0,UVXY,32200.0,33200.0,31300.0,32050.0,32050.0,8584,47,76.0,,0.76,35.72,-850.0,-0.02496328928046987
48,2016-07-20,17,0.013561534544219996,0.2504265076458341,UVXY,30900.0,31500.0,29800.0,30400.0,30400.0,8426,60,76.0,,0.76,45.6,-1700.0,-0.051204819277108404
49,2016-07-22,-4,0.009996774741130539,-0.26285814422150167,UVXY,31600.0,32100.0,29850.0,30500.0,30500.0,8755,53,76.0,,0.76,40.28,600.0,0.01904761904761898
50,2016-07-25,3,0.011185028008827026,0.03130331345572923,UVXY,30050.0,32430.0,29630.0,30200.0,30200.0,20725,100,76.0,,0.76,76.0,330.0,0.010280373831775602
51,2016-07-26,2,0.01101527754201324,-0.015176579502511833,UVXY,30200.0,31330.0,29550.0,29630.0,29630.0,21639,48,76.0,,0.76,36.48,-1100.0,-0.03391921060746228
52,2016-07-27,4,0.011354778475640807,0.03082091507296858,UVXY,28750.0,30460.0,27700.0,28250.0,28250.0,25928,57,76.0,,0.76,43.32,-870.0,-0.027768911586338985
53,2016-07-28,2,0.01101527754201324,-0.02989938855750396,UVXY,28500.0,29160.0,26860.0,27240.0,27240.0,23429,47,76.0,,0.76,35.72,-1300.0,-0.04267892317793831
54,2016-07-29,24,0.014749787811916482,0.3390300658026537,UVXY,27180.0,27290.0,24900.0,25350.0,25350.0,23834,61,76.0,,0.76,46.36,-1870.0,-0.06412894375857336
55,2016-08-01,2,0.01101527754201324,-0.02989938855750396,UVXY,24890.0,25760.0,23770.0,24430.0,24430.0,29063,86,47.0,False,0.47,40.42,-1530.0,-0.05606449248809087
56,2016-08-02,1,0.010845527075199458,-0.015410457536484068,UVXY,24980.0,27800.0,24700.0,26310.0,26310.0,46270,96,47.0,,0.47,45.12,2040.0,0.079192546583851
57,2016-08-03,5,0.011524528942454593,0.06260662691145846,UVXY,26430.0,26960.0,25000.0,25040.0,25040.0,22843,100,47.0,,0.47,47.0,-840.0,-0.030215827338129442
58,2016-08-05,1,0.010845527075199458,-0.05891797145424271,UVXY,22490.0,22540.0,21470.0,22030.0,22030.0,29639,87,47.0,,0.47,40.89,-4420.0,-0.16394658753709201
59,2016-08-08,2,0.01101527754201324,0.04847231422985576,UVXY,21440.0,21670.0,21030.0,21040.0,21040.0,17479,65,47.0,,0.47,30.55,-870.0,-0.038598047914818134
60,2016-08-09,6,0.011694279409268375,0.06164183014593694,UVXY,20450.0,21020.0,19550.0,20350.0,20350.0,30886,89,47.0,,0.47,41.83,-650.0,-0.029995385325334523
61,2016-08-10,4,0.011354778475640807,-0.02903136839354925,UVXY,20100.0,22130.0,20020.0,21320.0,21320.0,35537,95,47.0,,0.47,44.65,1110.0,0.05280685061845869
62,2016-08-11,12,0.01271278221015108,0.11959755423001628,UVXY,20820.0,21350.0,20260.0,21100.0,21100.0,22675,91,47.0,,0.47,42.77,-780.0,-0.035246272028920056
63,2016-08-12,13,0.012882532676964861,0.013352739314470119,UVXY,21130.0,21650.0,20410.0,20700.0,20700.0,23937,62,47.0,,0.47,29.14,300.0,0.014051522248243575
64,2016-08-15,9,0.012203530809709727,0.01410616298260714,UVXY,20260.0,20380.0,19850.0,20040.0,20040.0,18245,51,47.0,,0.47,23.97,-1270.0,-0.05866050808314083
65,2016-08-16,3,0.011185028008827026,-0.08345968201861143,UVXY,20840.0,21680.0,20820.0,21450.0,21450.0,24265,75,47.0,,0.47,35.25,1300.0,0.06378802747791945
66,2016-08-17,38,0.017126294347309456,0.5311802825879102,UVXY,21270.0,22400.0,20140.0,20310.0,20310.0,32796,77,47.0,,0.47,36.19,720.0,0.03321033210332103
67,2016-08-18,3,0.011185028008827026,-0.34690904044959403,UVXY,20460.0,20770.0,19600.0,19610.0,19610.0,22287,62,47.0,,0.47,29.14,-1630.0,-0.07276785714285716
68,2016-08-19,2,0.01101527754201324,-0.015176579502511833,UVXY,20030.0,20400.0,19600.0,19750.0,19750.0,22917,70,47.0,,0.47,32.9,-370.0,-0.01781415503129513
69,2016-08-22,4,0.011354778475640807,-0.014729492863560845,UVXY,20020.0,20550.0,19750.0,19910.0,19910.0,30325,54,47.0,,0.47,25.38,150.0,0.007352941176470562
70,2016-08-23,1,0.010845527075199458,-0.04484908283625577,UVXY,19620.0,19880.0,19380.0,19810.0,19810.0,21308,58,47.0,,0.47,27.26,-670.0,-0.03260340632603409
71,2016-08-24,3,0.011185028008827026,0.03130331345572923,UVXY,19980.0,21120.0,19900.0,20670.0,20670.0,30139,69,47.0,,0.47,32.43,1240.0,0.0623742454728371
72,2016-08-25,3,0.011185028008827026,0.0,UVXY,21390.0,21470.0,20210.0,20670.0,20670.0,28348,69,47.0,,0.47,32.43,350.0,0.016571969696969724
73,2016-08-26,8,0.012033780342895942,0.07588289751255828,UVXY,20350.0,22210.0,19250.0,20830.0,20830.0,65105,51,47.0,,0.47,23.97,740.0,0.03446669771774569
74,2016-08-29,3,0.011185028008827026,0.015410457536484401,UVXY,20690.0,20700.0,19740.0,19990.0,19990.0,22564,47,47.0,,0.47,22.09,-1510.0,-0.0679873930661864
75,2016-08-30,9,0.012203530809709727,0.09105947701507033,UVXY,19810.0,20340.0,19520.0,19650.0,19650.0,23702,59,47.0,,0.47,27.73,-360.0,-0.017391304347826098
76,2016-08-31,1,0.010845527075199458,-0.1112795760248152,UVXY,19780.0,20870.0,19590.0,19850.0,19850.0,30945,55,47.0,,0.47,25.85,530.0,0.026057030481809296
77,2016-09-02,11,0.012543031743337294,0.15651656727864616,UVXY,18870.0,19030.0,18240.0,18270.0,18270.0,29756,41,47.0,,0.47,19.27,-1840.0,-0.08816482989937713
78,2016-09-07,20,0.014070785944661348,0.29738147782942814,UVXY,17300.0,17420.0,16760.0,16800.0,16800.0,21564,39,47.0,,0.47,18.33,-1610.0,-0.08460325801366264
79,2016-09-08,9,0.012203530809709727,-0.13270439492827935,UVXY,16860.0,17360.0,16770.0,16930.0,16930.0,23654,44,47.0,,0.47,20.68,-60.0,-0.003444316877152742
80,2016-09-09,4,0.011354778475640807,-0.06954973501550965,UVXY,18300.0,22500.0,18160.0,22420.0,22420.0,76382,83,47.0,,0.47,39.01,5140.0,0.2960829493087558
81,2016-09-12,2,0.01101527754201324,-0.2264843666185885,UVXY,22920.0,23400.0,18950.0,19400.0,19400.0,71526,96,47.0,,0.47,45.12,900.0,0.040000000000000036
82,2016-09-13,11,0.012543031743337294,0.13869411782835828,UVXY,21040.0,26100.0,20910.0,24630.0,24630.0,92053,90,47.0,,0.47,42.3,2700.0,0.11538461538461542
83,2016-09-14,1,0.010845527075199458,-0.13533447916525676,UVXY,24090.0,25210.0,22120.0,24500.0,24500.0,56017,100,47.0,,0.47,47.0,-890.0,-0.03409961685823759
84,2016-09-15,1,0.010845527075199458,0.0,UVXY,24450.0,25350.0,22060.0,22630.0,22630.0,38140,70,47.0,,0.47,32.9,140.0,0.005553351844506116
85,2016-09-16,4,0.011354778475640807,0.046954970183593625,UVXY,23640.0,24460.0,21800.0,22080.0,22080.0,48584,67,47.0,,0.47,31.49,-890.0,-0.03510848126232746
86,2016-09-19,7,0.01186402987608216,0.0939099403671877,UVXY,20570.0,21790.0,19700.0,20930.0,20930.0,33576,55,47.0,,0.47,25.85,-2670.0,-0.10915780866721181
87,2016-09-20,1,0.010845527075199458,-0.08584796325707167,UVXY,19950.0,21280.0,19920.0,20590.0,20590.0,26013,62,47.0,,0.47,29.14,-510.0,-0.02340523175768705
88,2016-09-21,1,0.010845527075199458,0.0,UVXY,20020.0,20620.0,17150.0,17400.0,17400.0,50918,49,47.0,,0.47,23.03,-660.0,-0.03101503759398494
89,2016-09-22,2,0.01101527754201324,0.015651656727864394,UVXY,16460.0,16870.0,16140.0,16200.0,16200.0,26642,67,47.0,,0.47,31.49,-3750.0,-0.18186226964112517
90,2016-09-23,3,0.011185028008827026,0.015410457536484401,UVXY,16370.0,16680.0,16080.0,16490.0,16490.0,26222,58,47.0,,0.47,27.26,-190.0,-0.011262596324836949
91,2016-09-26,3,0.011185028008827026,0.015410457536484401,UVXY,17740.0,18660.0,17510.0,18280.0,18280.0,41220,71,47.0,,0.47,33.37,1980.0,0.11870503597122295
92,2016-09-27,4,0.011354778475640807,0.015176579502511611,UVXY,18260.0,18550.0,16120.0,16380.0,16380.0,31526,52,47.0,,0.47,24.44,-110.0,-0.005894962486602373
93,2016-09-28,1,0.010845527075199458,-0.04484908283625577,UVXY,16180.0,17320.0,15940.0,16030.0,16030.0,30622,61,47.0,,0.47,28.67,-1230.0,-0.06630727762803235
94,2016-09-29,2,0.01101527754201324,0.015651656727864394,UVXY,16180.0,19170.0,15670.0,18000.0,18000.0,72907,81,47.0,,0.47,38.07,1850.0,0.10681293302540418
95,2016-09-30,17,0.013561534544219996,0.2311568630472638,UVXY,16850.0,17470.0,16220.0,16650.0,16650.0,44979,51,47.0,,0.47,23.97,-1700.0,-0.08868022952529997
96,2016-10-03,5,0.011524528942454593,-0.15020465384085802,UVXY,17030.0,17290.0,16350.0,16450.0,16450.0,31779,52,42.0,,0.42,21.84,-180.0,-0.010303377218088161
97,2016-10-04,2,0.01101527754201324,-0.0441884785906822,UVXY,16220.0,17210.0,15740.0,16390.0,16390.0,52898,54,42.0,,0.42,22.68,-80.0,-0.0046269519953729965
98,2016-10-05,2,0.01101527754201324,0.0,UVXY,16020.0,16250.0,15850.0,16140.0,16140.0,26384,75,42.0,,0.42,31.5,-960.0,-0.05578152237071465
99,2016-10-06,2,0.01101527754201324,0.0,UVXY,16190.0,16440.0,15710.0,15830.0,15830.0,26800,41,42.0,,0.42,17.22,190.0,0.011692307692307669
100,2016-10-07,2,0.01101527754201324,0.0,UVXY,15660.0,16570.0,15530.0,15890.0,15890.0,35703,63,42.0,,0.42,26.46,130.0,0.007907542579075333
101,2016-10-12,6,0.011694279409268375,0.07825828363932308,UVXY,16720.0,17300.0,16100.0,16910.0,16910.0,41952,69,42.0,,0.42,28.98,730.0,0.044055522027760974
102,2016-10-13,1,0.010845527075199458,-0.0725784209838729,UVXY,18210.0,19170.0,17450.0,17970.0,17970.0,62110,100,42.0,,0.42,42.0,1870.0,0.10809248554913298
103,2016-10-17,8,0.012033780342895942,0.10956159709505231,UVXY,17360.0,17880.0,17150.0,17410.0,17410.0,29073,70,42.0,,0.42,29.4,-1290.0,-0.06729264475743346
104,2016-10-18,3,0.011185028008827026,-0.07053081491303526,UVXY,16460.0,16700.0,15950.0,16020.0,16020.0,27700,35,42.0,,0.42,14.7,-1180.0,-0.06599552572706935
105,2016-10-19,7,0.01186402987608216,0.06070631801004689,UVXY,15300.0,15750.0,15010.0,15260.0,15260.0,26200,41,42.0,,0.42,17.22,-950.0,-0.05688622754491013
106,2016-10-21,2,0.01101527754201324,-0.07153996938089313,UVXY,15010.0,15150.0,14180.0,14230.0,14230.0,30306,54,42.0,,0.42,22.68,-600.0,-0.03809523809523807
107,2016-10-24,1,0.010845527075199458,-0.04484908283625577,UVXY,13580.0,13600.0,13100.0,13230.0,13230.0,24021,40,42.0,,0.42,16.8,-1550.0,-0.10231023102310233
108,2016-10-25,23,0.0145800373451027,0.3443364480130222,UVXY,13200.0,13800.0,13170.0,13450.0,13450.0,28346,57,42.0,,0.42,23.94,200.0,0.014705882352941124
109,2016-10-27,113,0.029857579358343236,1.0478397038106437,UVXY,13680.0,14750.0,13650.0,14640.0,14640.0,28773,66,42.0,,0.42,27.72,950.0,0.06884057971014501
110,2016-10-28,1,0.010845527075199458,-0.6367579921656026,UVXY,14710.0,16400.0,14370.0,15880.0,15880.0,62343,85,42.0,,0.42,35.7,1650.0,0.11186440677966103
111,2016-10-31,41,0.017635545747750808,0.6260662691145857,UVXY,15690.0,16800.0,15620.0,16590.0,16590.0,33068,70,42.0,,0.42,29.4,400.0,0.024390243902439046
112,2016-11-01,10,0.012373281276523509,-0.2983896583919686,UVXY,16610.0,19120.0,16610.0,17570.0,17570.0,74684,41,60.0,False,0.6,24.6,2320.0,0.13809523809523805
113,2016-11-02,1,0.010845527075199458,-0.12347203358439285,UVXY,17700.0,18680.0,17510.0,18320.0,18320.0,57610,47,60.0,,0.6,28.2,-440.0,-0.023012552301255207
114,2016-11-03,9,0.012203530809709727,0.12521325382291693,UVXY,18290.0,20840.0,18110.0,20380.0,20380.0,62781,46,60.0,,0.6,27.6,2160.0,0.11563169164882225
115,2016-11-04,2,0.01101527754201324,-0.09736962902171342,UVXY,19850.0,20630.0,18810.0,20390.0,20390.0,62745,46,60.0,,0.6,27.6,-210.0,-0.010076775431861806
116,2016-11-07,9,0.012203530809709727,0.10787320275538992,UVXY,16900.0,17270.0,15200.0,15300.0,15300.0,48346,60,60.0,,0.6,36.0,-3360.0,-0.16286960736791078
117,2016-11-08,8,0.012033780342895942,-0.013909947003101997,UVXY,15320.0,15690.0,14070.0,14270.0,14270.0,49878,55,60.0,,0.6,33.0,-1580.0,-0.09148812970469022
118,2016-11-09,7,0.01186402987608216,-0.014106162982606918,UVXY,15880.0,15950.0,13130.0,13550.0,13550.0,102103,100,60.0,,0.6,60.0,260.0,0.016571064372211675
119,2016-11-10,6,0.011694279409268375,-0.01430799387617876,UVXY,12760.0,15110.0,12520.0,14180.0,14180.0,87786,68,60.0,,0.6,40.8,-840.0,-0.0526645768025078
120,2016-11-11,13,0.012882532676964861,0.10160978937742238,UVXY,14660.0,14980.0,13430.0,13540.0,13540.0,52910,41,60.0,,0.6,24.6,-130.0,-0.008603573792190566
121,2016-11-14,1,0.010845527075199458,-0.19013575693044826,UVXY,13700.0,14420.0,13280.0,13420.0,13420.0,45222,23,60.0,,0.6,13.8,-560.0,-0.03738317757009346
122,2016-11-15,2,0.01101527754201324,0.015651656727864394,UVXY,13140.0,13440.0,12280.0,12300.0,12300.0,40444,32,60.0,,0.6,19.2,-980.0,-0.06796116504854366
123,2016-11-16,2,0.01101527754201324,0.0,UVXY,12730.0,12750.0,12120.0,12390.0,12390.0,26971,44,60.0,,0.6,26.4,-690.0,-0.0513392857142857
124,2016-11-17,3,0.011185028008827026,0.015410457536484401,UVXY,12330.0,12430.0,11610.0,11610.0,11610.0,26509,31,60.0,,0.6,18.6,-320.0,-0.02509803921568632
125,2016-11-18,2,0.01101527754201324,-0.015176579502511833,UVXY,11630.0,11920.0,11400.0,11520.0,11520.0,23772,29,60.0,,0.6,17.4,-510.0,-0.04102976669348346
126,2016-11-22,1,0.010845527075199458,-0.015410457536484068,UVXY,10500.0,11110.0,10410.0,10660.0,10660.0,24796,29,60.0,,0.6,17.4,-810.0,-0.06795302013422821
127,2016-11-23,11,0.012543031743337294,0.15651656727864616,UVXY,10870.0,11040.0,10590.0,10690.0,10690.0,20690,28,60.0,,0.6,16.8,-70.0,-0.006300630063006296
128,2016-11-25,1,0.010845527075199458,0.0,UVXY,10630.0,10840.0,10530.0,10570.0,10570.0,9374,14,60.0,,0.6,8.4,-200.0,-0.018115942028985477
129,2016-11-29,2,0.01101527754201324,0.015651656727864394,UVXY,10780.0,10950.0,10300.0,10590.0,10590.0,21364,21,60.0,,0.6,12.6,110.0,0.010147601476014678
130,2016-12-01,1,0.010845527075199458,-0.015410457536484068,UVXY,10550.0,11820.0,10480.0,11430.0,11430.0,40411,50,41.0,False,0.41,20.5,870.0,0.07945205479452055
131,2016-12-02,84,0.024934815820743507,1.2990875084127653,UVXY,11560.0,11680.0,10790.0,11440.0,11440.0,36447,53,41.0,,0.41,21.73,-140.0,-0.011844331641285955
132,2016-12-05,1,0.010845527075199458,0.0,UVXY,10630.0,10740.0,9850.0,9930.0,9930.0,32876,37,41.0,,0.41,15.17,-940.0,-0.08047945205479456
133,2016-12-06,2,0.01101527754201324,0.015651656727864394,UVXY,9530.0,9660.0,9130.0,9210.0,9210.0,27220,61,41.0,,0.41,25.01,-1080.0,-0.1005586592178771
134,2016-12-07,4,0.011354778475640807,0.03082091507296858,UVXY,9150.0,9390.0,8780.0,9270.0,9270.0,37485,56,41.0,,0.41,22.96,-270.0,-0.02795031055900621
135,2016-12-08,2,0.01101527754201324,-0.02989938855750396,UVXY,9290.0,9970.0,9200.0,9310.0,9310.0,47745,60,41.0,,0.41,24.6,580.0,0.061767838125665664
136,2016-12-09,1,0.010845527075199458,-0.015410457536484068,UVXY,9490.0,9510.0,9040.0,9140.0,9140.0,28867,56,41.0,,0.41,22.96,-460.0,-0.04613841524573725
137,2016-12-12,2,0.01101527754201324,0.0,UVXY,9130.0,9450.0,9090.0,9250.0,9250.0,24873,45,41.0,,0.41,18.45,-60.0,-0.006309148264984188
138,2016-12-13,3,0.011185028008827026,0.015410457536484401,UVXY,9210.0,9740.0,9150.0,9430.0,9430.0,26580,53,41.0,,0.41,21.73,290.0,0.030687830687830653
139,2016-12-14,2,0.01101527754201324,-0.015176579502511833,UVXY,9520.0,9600.0,8810.0,9370.0,9370.0,53648,100,41.0,,0.41,41.0,-140.0,-0.014373716632443578
140,2016-12-15,46,0.018484298081819724,0.6780601316053074,UVXY,9080.0,9340.0,8930.0,9080.0,9080.0,24992,36,41.0,,0.41,14.76,-260.0,-0.027083333333333348
141,2016-12-16,2,0.01101527754201324,-0.40407379856921144,UVXY,8860.0,9110.0,8750.0,8850.0,8850.0,26611,53,41.0,,0.41,21.73,-230.0,-0.024625267665952855
142,2016-12-19,3,0.011185028008827026,0.015410457536484401,UVXY,8650.0,8660.0,8210.0,8230.0,8230.0,25788,54,41.0,,0.41,22.14,-450.0,-0.04939626783754114
143,2016-12-20,10,0.012373281276523509,0.10623605651758172,UVXY,8070.0,8110.0,7820.0,7910.0,7910.0,22032,50,41.0,,0.41,20.5,-550.0,-0.06351039260969982
144,2016-12-21,1,0.010845527075199458,-0.12347203358439285,UVXY,7820.0,7860.0,7620.0,7670.0,7670.0,18874,43,41.0,,0.41,17.63,-250.0,-0.03082614056720101
145,2016-12-22,2,0.01101527754201324,0.015651656727864394,UVXY,7660.0,7990.0,7580.0,7890.0,7890.0,21841,55,41.0,,0.41,22.55,130.0,0.01653944020356235
146,2016-12-23,2,0.01101527754201324,0.0,UVXY,7990.0,8060.0,7810.0,7830.0,7830.0,14610,35,41.0,,0.41,14.35,70.0,0.008760951188986343
147,2016-12-27,4,0.011354778475640807,-0.02903136839354925,UVXY,7830.0,7840.0,7560.0,7630.0,7630.0,12213,30,41.0,,0.41,12.3,-220.0,-0.027295285359801524
148,2016-12-28,17,0.013561534544219996,0.1943460256237759,UVXY,7550.0,8180.0,7500.0,8160.0,8160.0,26293,73,41.0,,0.41,29.93,340.0,0.04336734693877542
149,2016-12-29,8,0.012033780342895942,-0.11265349038064365,UVXY,8190.0,8610.0,8040.0,8380.0,8380.0,39409,57,41.0,,0.41,23.37,430.0,0.05256723716381417
