,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GME_unscaled,GME_monthly,isPartial,scale,GME,Stock_Price_Change,Stock_Price_Change_Percent
17,2016-11-02,2,0.0010256963716723199,0.012685203978079818,GME,20.59000015258789,21.540000915527344,20.100000381469727,20.93000030517578,16.77057456970215,13653300,86,1.0,,0.01,0.86,-3.3699989318847656,-0.1352869912696878
18,2016-11-03,1,0.00101284818583616,-0.012526305241005953,GME,20.770000457763672,20.920000076293945,20.520000457763672,20.82999992370605,16.69045066833496,5559900,100,1.0,,0.01,1.0,-0.6200008392333984,-0.028783696048335083
19,2016-11-04,1,0.00101284818583616,0.0,GME,20.790000915527344,21.21999931335449,20.61000061035156,20.729999542236328,16.610322952270508,3076400,59,1.0,,0.01,0.59,0.2999992370605433,0.014340307646580452
20,2016-11-22,2,0.0010256963716723199,0.012685203978079818,GME,23.690000534057617,24.209999084472656,23.600000381469727,24.11000061035156,19.3186149597168,3741700,92,1.0,,0.01,0.92,2.9899997711181676,0.14090480055936938
21,2016-11-23,4,0.0010513927433446397,0.025052610482012128,GME,24.780000686645508,26.40999984741211,24.63999938964844,26.059999465942383,20.881088256835938,9376800,89,1.0,,0.01,0.89,2.200000762939453,0.09087157563547565
22,2017-02-17,8,0.0011027854866892796,0.048880633493010306,GME,25.3700008392334,25.61000061035156,25.290000915527344,25.56999969482422,20.79439163208008,1241700,52,0.0,,0.0,0.0,-0.7999992370605504,-0.03029152751543618
23,2017-02-23,7,0.0010899373008531196,-0.011650666418119182,GME,26.31999969482422,26.34000015258789,25.520000457763672,25.559999465942383,20.78625869750977,2462200,85,0.0,,0.0,0.0,0.7299995422363317,0.028504471879679194
24,2017-02-24,7,0.0010899373008531196,0.0,GME,25.549999237060547,26.5,25.450000762939453,26.280000686645508,21.37178611755371,1991700,56,0.0,,0.0,0.0,0.15999984741210938,0.006074405713182518
25,2017-02-27,8,0.0011027854866892796,0.08879642784655983,GME,26.209999084472656,26.68000030517578,25.68000030517578,26.520000457763672,21.56696319580078,2301300,62,0.0,,0.0,0.0,0.18000030517578125,0.0067924643462558
26,2017-02-28,5,0.0010642409291807997,-0.034951999254357435,GME,26.32999992370605,26.32999992370605,23.56999969482422,24.440000534057617,19.875436782836918,7757900,100,0.0,,0.0,0.0,-0.3500003814697301,-0.013118454927522283
27,2017-03-01,1,0.00101284818583616,-0.04829051574270804,GME,24.56999969482422,24.93000030517578,24.280000686645508,24.479999542236328,19.9079647064209,3341500,72,1.0,False,0.01,0.72,-1.3999996185302699,-0.05317127317079062
28,2017-03-02,1,0.00101284818583616,0.0,GME,24.46999931335449,25.100000381469727,24.450000762939453,24.979999542236328,20.31458282470703,2475400,59,1.0,,0.01,0.59,0.1700000762939453,0.006819096438544836
29,2017-03-20,2,0.0010256963716723199,0.012685203978079818,GME,24.65999984741211,24.84000015258789,23.76000022888184,23.8799991607666,19.719764709472656,4116200,62,1.0,,0.01,0.62,-0.26000022888183594,-0.010358574698420497
30,2017-03-22,1,0.00101284818583616,-0.012526305241005953,GME,24.020000457763672,24.11000061035156,23.76000022888184,24.09000015258789,19.89318084716797,2042000,59,1.0,,0.01,0.59,-0.7299995422363317,-0.029388065126894847
31,2017-03-23,16,0.001205570973378559,0.19027805967119948,GME,24.149999618530277,24.440000534057617,23.799999237060547,23.959999084472656,19.78582572937012,4662200,64,1.0,,0.01,0.64,0.32999992370605824,0.013687263183409959
32,2017-03-24,13,0.001167026415870079,-0.03197203512660929,GME,21.3700008392334,21.559999465942383,20.65999984741211,20.700000762939453,17.093769073486328,15944600,100,1.0,,0.01,1.0,-2.8800010681152344,-0.11783964832987204
33,2017-03-28,1,0.00101284818583616,-0.08155466492683383,GME,20.8799991607666,21.780000686645508,20.729999542236328,21.71999931335449,17.936065673828125,4278600,61,1.0,,0.01,0.61,0.220001220703125,0.010204138504300797
34,2017-04-18,2,0.0010256963716723199,0.012685203978079818,GME,22.84000015258789,22.979999542236328,22.61000061035156,22.84000015258789,18.86094856262207,1986300,55,0.0,,0.0,0.0,1.1999988555908203,0.05509636445175148
35,2017-04-19,2,0.0010256963716723199,0.0,GME,22.920000076293945,23.1299991607666,22.76000022888184,22.780000686645508,18.8114013671875,1680500,63,0.0,,0.0,0.0,0.14999961853027344,0.006527398673554341
36,2017-04-27,2,0.0010256963716723199,0.0,GME,23.670000076293945,23.709999084472656,23.040000915527344,23.100000381469727,19.075653076171875,2970300,65,0.0,,0.0,0.0,0.5799999237060547,0.025075656928248202
37,2017-05-05,2,0.0010256963716723199,0.012685203978079818,GME,23.700000762939453,24.01000022888184,23.57999992370605,24.0,19.81886100769043,1170600,48,1.0,,0.01,0.48,0.30000114440918324,0.012652937831855393
38,2017-05-12,5,0.0010642409291807997,0.03757891572301841,GME,24.280000686645508,24.350000381469727,23.780000686645508,24.030000686645508,19.8436336517334,1820300,51,1.0,,0.01,0.51,0.3400001525878871,0.014160772567544555
39,2017-05-15,2,0.0010256963716723199,0.012685203978079818,GME,24.13999938964844,24.68000030517578,24.100000381469727,24.36000061035156,20.116146087646484,2139400,51,1.0,,0.01,0.51,0.3299999237060547,0.013552358050769708
40,2017-05-16,2,0.0010256963716723199,0.0,GME,24.32999992370605,24.51000022888184,23.899999618530277,24.46999931335449,20.206979751586918,2034700,29,1.0,,0.01,0.29,-0.17000007629394176,-0.006888171563688816
41,2017-05-17,2,0.0010256963716723199,0.0,GME,24.46999931335449,24.46999931335449,23.75,23.84000015258789,19.68673515319824,2207700,39,1.0,,0.01,0.39,-0.040000915527350855,-0.0016320242820812014
42,2017-05-18,1,0.00101284818583616,-0.012526305241005953,GME,23.940000534057617,24.049999237060547,23.520000457763672,23.780000686645508,19.637187957763672,1748200,57,1.0,,0.01,0.5700000000000001,-0.42000007629394176,-0.017163877731076527
43,2017-05-22,7,0.0010899373008531196,0.011928619143048103,GME,24.350000381469727,24.600000381469727,24.040000915527344,24.049999237060547,19.86014938354492,2455900,48,1.0,,0.01,0.48,0.5500011444091797,0.02286907117908088
44,2017-05-23,17,0.001218419159214719,0.11788004526593743,GME,24.3700008392334,24.3700008392334,22.6299991607666,22.65999984741211,18.71230697631836,5634800,66,1.0,,0.01,0.66,-0.22999954223632812,-0.009349574742672728
45,2017-05-24,9,0.0011156336725254394,-0.08435970980259833,GME,22.61000061035156,22.8700008392334,22.43000030517578,22.709999084472656,18.753597259521484,2448100,74,1.0,,0.01,0.74,-1.5,-0.06155108528289999
46,2017-05-25,28,0.0013597492034124782,0.21881334070388792,GME,23.600000381469727,23.670000076293945,22.729999542236328,23.6200008392334,19.505062103271484,7738500,93,1.0,,0.01,0.93,0.7999992370605469,0.03498028892452654
47,2017-05-26,22,0.0012826600883955185,-0.05669362763625374,GME,22.1200008392334,22.40999984741211,21.25,22.21999931335449,18.34896278381348,14212000,100,1.0,,0.01,1.0,-1.260000228881836,-0.05323194866162062
48,2017-05-30,6,0.0010770891150169595,0.06342601989039975,GME,22.18000030517578,22.93000030517578,22.170000076293945,22.56999969482422,18.637985229492188,5679900,49,1.0,,0.01,0.49,0.5200004577636719,0.02320394740313758
49,2017-06-07,7,0.0010899373008531196,0.011928619143048103,GME,21.959999084472656,22.209999084472656,21.82999992370605,22.040000915527344,18.51060104370117,2154800,58,0.0,,0.0,0.0,-0.720001220703125,-0.03139996559618907
50,2017-06-19,2,0.0010256963716723199,-0.058940022632968714,GME,20.649999618530277,20.96999931335449,20.350000381469727,20.799999237060547,17.469165802001953,2133400,76,0.0,,0.0,0.0,-1.2399997711181676,-0.05583069888485814
51,2017-06-28,2,0.0010256963716723199,0.0,GME,21.5,21.76000022888184,21.43000030517578,21.51000022888184,18.06546974182129,3161400,75,0.0,,0.0,0.0,0.7900009155273509,0.037672910891525246
52,2017-06-29,1,0.00101284818583616,-0.012526305241005953,GME,21.559999465942383,21.780000686645508,21.280000686645508,21.61000061035156,18.14945602416992,1733200,63,0.0,,0.0,0.0,0.020000457763668322,0.0009191386743241381
53,2017-07-06,2,0.0010256963716723199,0.012685203978079818,GME,21.3700008392334,21.540000915527344,21.06999969482422,21.1200008392334,17.737926483154297,1508300,83,0.0,,0.0,0.0,-0.23999977111816406,-0.011019272890350318
54,2017-08-03,2,0.0010256963716723199,0.0,GME,21.31999969482422,21.81999969482422,21.31999969482422,21.65999984741211,18.191450119018555,1047900,46,0.0,,0.0,0.0,0.279998779296875,0.012999014270934195
55,2017-08-15,2,0.0010256963716723199,0.0,GME,21.700000762939453,21.770000457763672,20.780000686645508,20.93000030517578,17.57834815979004,3888400,61,0.0,,0.0,0.0,-0.049999237060546875,-0.002291440777261178
56,2017-08-16,1,0.00101284818583616,-0.012526305241005953,GME,21.1200008392334,21.489999771118164,21.07999992370605,21.38999938964844,17.964685440063477,2439400,52,0.0,,0.0,0.0,-0.2800006866455078,-0.012861767604862573
57,2017-08-17,1,0.00101284818583616,0.0,GME,21.3700008392334,21.65999984741211,21.0,21.100000381469727,17.721126556396484,1939600,50,0.0,,0.0,0.0,0.1700000762939453,0.007910659753585403
58,2017-08-18,2,0.0010256963716723199,0.012685203978079818,GME,21.049999237060547,21.32999992370605,20.96999931335449,21.21999931335449,17.821910858154297,2123500,59,0.0,,0.0,0.0,-0.32999992370605824,-0.015235453648698272
59,2017-08-22,1,0.00101284818583616,-0.012526305241005953,GME,21.1200008392334,21.690000534057617,21.09000015258789,21.63999938964844,18.174654006958008,2473800,63,0.0,,0.0,0.0,0.36000061035156605,0.016877665805871134
60,2017-08-24,7,0.0010899373008531196,0.0761112238684798,GME,21.75,22.1200008392334,21.649999618530277,21.780000686645508,18.292234420776367,4234600,55,0.0,,0.0,0.0,0.43000030517578125,0.019824817638920633
61,2017-08-25,2,0.0010256963716723199,-0.058940022632968714,GME,19.899999618530277,19.940000534057617,18.71999931335449,19.399999618530277,16.293359756469727,20500700,100,0.0,,0.0,0.0,-2.1800003051757812,-0.09855335544604493
62,2017-08-28,9,0.0011156336725254394,0.08768413668704289,GME,19.40999984741211,19.700000762939453,18.959999084472656,19.149999618530277,16.083393096923828,5228400,60,0.0,,0.0,0.0,-0.23999977111816406,-0.012036096524081996
63,2017-09-14,1,0.00101284818583616,0.0,GME,20.059999465942383,20.299999237060547,19.88999938964844,20.07999992370605,17.202465057373047,1921700,79,0.0,,0.0,0.0,0.5999984741210938,0.030456774156569555
64,2017-10-02,1,0.00101284818583616,0.0,GME,20.649999618530277,20.68000030517578,20.350000381469727,20.46999931335449,17.536577224731445,1559700,87,1.0,,0.01,0.87,0.3800010681152344,0.01871926514270439
65,2017-10-30,3,0.0010385445575084799,0.0,GME,19.43000030517578,19.46999931335449,18.600000381469727,18.770000457763672,16.0801944732666,2252000,77,1.0,,0.01,0.77,-1.2100009918212926,-0.05851068539483795
66,2017-10-31,2,0.0010256963716723199,-0.012371338083927208,GME,18.88999938964844,19.040000915527344,18.59000015258789,18.690000534057617,16.01165771484375,2193900,80,1.0,,0.01,0.8,-0.4299983978271449,-0.022085177862960048
67,2017-11-02,2,0.0010256963716723199,0.0,GME,18.600000381469727,18.600000381469727,18.21999931335449,18.51000022888184,15.857452392578123,2904600,50,1.0,,0.01,0.5,-0.4400005340576172,-0.0231092706355277
68,2017-11-07,2,0.0010256963716723199,0.0,GME,17.8799991607666,17.989999771118164,17.06999969482422,17.110000610351562,14.65807819366455,2844400,62,1.0,,0.01,0.62,-0.6100006103515625,-0.03279573106671951
69,2017-11-10,2,0.0010256963716723199,0.0,GME,17.420000076293945,17.420000076293945,16.219999313354492,16.43000030517578,14.075525283813477,5787400,52,1.0,,0.01,0.52,-0.5699996948242188,-0.031684252477830355
70,2017-11-16,1,0.00101284818583616,-0.012526305241005953,GME,16.010000228881836,16.790000915527344,16.010000228881836,16.18000030517578,13.861350059509276,4855100,58,1.0,,0.01,0.58,-0.6299991607666016,-0.03616527887528187
71,2017-11-17,4,0.0010513927433446397,0.038055611934239675,GME,16.309999465942383,16.579999923706055,16.149999618530273,16.309999465942383,13.972721099853516,3194500,50,1.0,,0.01,0.5,-0.21000099182128906,-0.012507503297815803
72,2017-11-20,1,0.00101284818583616,0.0,GME,16.399999618530273,16.459999084472656,16.030000686645508,16.440000534057617,14.08409023284912,3796700,63,1.0,,0.01,0.63,-0.12000083923339844,-0.0072376863561876
73,2017-11-21,1,0.00101284818583616,0.0,GME,16.5,16.790000915527344,16.260000228881836,16.729999542236328,14.33253288269043,9352400,100,1.0,,0.01,1.0,0.3300018310546875,0.02004871503097405
74,2017-11-22,1,0.00101284818583616,0.0,GME,17.850000381469727,18.700000762939453,17.299999237060547,17.3700008392334,14.880820274353027,20142400,79,1.0,,0.01,0.79,1.9099998474121094,0.11375817410740852
75,2017-12-08,15,0.0011927227875423991,0.17759285569311944,GME,18.8799991607666,19.3799991607666,18.670000076293945,19.200000762939453,16.77513885498047,3142100,71,1.0,,0.01,0.71,0.6799983978271484,0.03636354920235085
76,2017-12-20,26,0.0013340528317401584,0.2845407759303247,GME,18.530000686645508,18.6299991607666,18.209999084472656,18.25,15.94511890411377,2304500,52,1.0,,0.01,0.52,-0.75,-0.038699692078332015
77,2018-01-08,4,0.0010513927433446397,0.038055611934239675,GME,18.799999237060547,19.399999618530277,18.799999237060547,19.229999542236328,16.80135154724121,3668400,94,1.0,,0.01,0.94,0.7700004577636754,0.041331212691906094
78,2018-02-14,1,0.00101284818583616,-0.03666047511975745,GME,15.579999923706056,16.399999618530273,15.529999732971191,16.219999313354492,14.171497344970703,3215900,71,0.0,,0.0,0.0,-3.0000000000000036,-0.1546391782984623
79,2018-02-27,3,0.0010385445575084799,0.025370407956159857,GME,16.100000381469727,16.59000015258789,15.56999969482422,15.56999969482422,13.603589057922363,4474000,76,0.0,,0.0,0.0,0.1900005340576172,0.011585398687627757
80,2018-02-28,1,0.00101284818583616,-0.024742676167854305,GME,15.649999618530272,15.949999809265137,15.579999923706056,15.6899995803833,13.708433151245115,4737000,77,0.0,,0.0,0.0,-0.6400003433227539,-0.038577476638716024
81,2018-03-13,1,0.00101284818583616,0.0,GME,15.630000114440918,16.010000228881836,15.579999923706056,15.609999656677246,13.97097110748291,2891500,41,1.0,,0.01,0.41,0.06000041961669922,0.0037617818391348923
82,2018-03-16,1,0.00101284818583616,0.0,GME,15.34000015258789,15.65999984741211,15.31999969482422,15.420000076293944,13.800920486450195,5084000,66,1.0,,0.01,0.66,-0.35000038146972656,-0.021861360179016742
83,2018-03-20,6,0.0010770891150169595,0.06342601989039975,GME,14.81999969482422,14.949999809265137,14.350000381469728,14.470000267028809,12.950669288635254,4284000,67,1.0,,0.01,0.67,-0.7100000381469727,-0.0453384447678844
84,2018-03-26,2,0.0010256963716723199,-0.0362178868070312,GME,13.699999809265137,14.09000015258789,13.59000015258789,14.039999961853027,12.565818786621094,5015700,46,1.0,,0.01,0.46,-0.8599996566772461,-0.05752506138122282
85,2018-03-27,1,0.00101284818583616,-0.012526305241005953,GME,14.06999969482422,14.210000038146973,13.770000457763672,13.880000114440918,12.422618865966797,4480900,72,1.0,,0.01,0.72,0.11999988555908203,0.008516670281017769
86,2018-03-28,2,0.0010256963716723199,0.012685203978079818,GME,14.0,14.3100004196167,13.8100004196167,14.149999618530272,12.664268493652344,7634000,100,1.0,,0.01,1.0,0.10000038146972656,0.007037324503960107
87,2018-03-29,1,0.00101284818583616,-0.012526305241005953,GME,12.649999618530272,13.0,12.199999809265137,12.619999885559082,11.294916152954102,25461800,98,1.0,,0.01,0.98,-1.3100004196166992,-0.0915444012021761
88,2018-04-30,1,0.00101284818583616,0.0,GME,13.970000267028809,14.0,13.5600004196167,13.649999618530272,12.216769218444824,3151900,73,0.0,,0.0,0.0,1.0,0.07692307692307687
89,2018-05-08,2,0.0010256963716723199,0.012685203978079818,GME,12.84000015258789,12.9399995803833,12.550000190734863,12.789999961853027,11.447067260742188,3839000,52,1.0,,0.01,0.52,-1.0600004196166992,-0.07571431568690712
90,2018-05-10,8,0.0011027854866892796,0.07515783144603683,GME,12.960000038146973,13.199999809265137,12.880000114440918,13.029999732971191,11.661867141723633,3118500,55,1.0,,0.01,0.55,0.26000022888183594,0.02009275404274269
91,2018-05-11,2,0.0010256963716723199,-0.06990399850871476,GME,12.600000381469728,12.84000015258789,12.470000267028809,12.710000038146973,11.375466346740724,5507400,75,1.0,,0.01,0.75,-0.3599996566772461,-0.027272701657507614
92,2018-05-16,1,0.00101284818583616,-0.012526305241005953,GME,13.75,13.880000114440918,13.329999923706056,13.550000190734863,12.12726879119873,6738500,62,1.0,,0.01,0.62,1.0399999618530273,0.08099688080170431
93,2018-05-18,3,0.0010385445575084799,0.025370407956159857,GME,13.529999732971191,13.529999732971191,12.260000228881836,12.460000038146973,11.15171718597412,10236900,58,1.0,,0.01,0.58,-0.35000038146972656,-0.02521616560403206
94,2018-05-22,1,0.00101284818583616,-0.024742676167854305,GME,12.779999732971191,12.90999984741211,12.539999961853027,12.670000076293944,11.339667320251465,4542400,49,1.0,,0.01,0.49,-0.619999885559082,-0.04582408705066021
95,2018-05-24,2,0.0010256963716723199,0.012685203978079818,GME,12.579999923706056,12.779999732971191,12.449999809265137,12.739999771118164,11.40231704711914,3077000,67,1.0,,0.01,0.67,-0.13000011444091797,-0.010069722383999613
96,2018-05-30,3,0.0010385445575084799,0.012526305241006286,GME,13.100000381469728,13.600000381469728,12.890000343322754,13.420000076293944,12.010918617248535,4991300,55,1.0,,0.01,0.55,0.8200006484985369,0.06416280638746907
97,2018-05-31,5,0.0010642409291807997,0.024742676167854194,GME,13.479999542236328,13.59000015258789,12.970000267028809,13.199999809265137,11.814017295837402,6489200,100,1.0,,0.01,1.0,-0.010000228881837714,-0.0007353109265690883
98,2018-06-01,3,0.0010385445575084799,-0.02414525787135402,GME,12.800000190734863,13.720000267028809,12.789999961853027,13.720000267028809,12.2794189453125,25824000,69,1.0,False,0.01,0.6900000000000001,0.13000011444091797,0.009565865561536713
99,2018-06-04,3,0.0010385445575084799,0.0,GME,13.789999961853027,14.25,13.4399995803833,14.239999771118164,12.744818687438965,7296600,67,1.0,,0.01,0.67,0.5299997329711914,0.038629717394748075
100,2018-06-11,6,0.0010770891150169595,0.0371140142517814,GME,14.149999618530272,14.329999923706056,14.0600004196167,14.289999961853027,13.133034706115724,4717800,70,1.0,,0.01,0.7000000000000001,0.07999992370605646,0.005614029733758352
101,2018-06-12,1,0.00101284818583616,-0.05964309571523985,GME,14.31999969482422,14.369999885559082,14.050000190734863,14.050000190734863,12.912466049194336,3384100,59,1.0,,0.01,0.59,0.03999996185302557,0.0027913441776683534
102,2018-06-13,2,0.0010256963716723199,0.012685203978079818,GME,13.970000267028809,13.970000267028809,13.050000190734863,13.329999923706056,12.25075912475586,8824100,65,1.0,,0.01,0.65,-0.39999961853027344,-0.027835742638540162
103,2018-06-14,2,0.0010256963716723199,0.0,GME,13.300000190734863,13.31999969482422,12.699999809265137,12.850000381469728,11.809622764587402,7532200,66,1.0,,0.01,0.66,-0.6500005722045881,-0.04652831494489529
104,2018-06-15,4,0.0010513927433446397,0.025052610482012128,GME,12.760000228881836,14.359999656677246,12.760000228881836,13.960000038146973,12.829752922058104,13142700,51,1.0,,0.01,0.51,1.0399999618530256,0.07807807700304537
105,2018-06-18,6,0.0010770891150169595,0.07708911501695948,GME,13.949999809265137,15.779999732971191,13.369999885559082,15.199999809265137,13.969358444213867,23788900,98,1.0,,0.01,0.98,1.4200000762939453,0.0988858015490035
106,2018-06-19,1,0.00101284818583616,-0.05964309571523985,GME,15.350000381469728,15.760000228881836,15.100000381469728,15.75,14.474828720092772,10140600,91,1.0,,0.01,0.91,-0.01999950408935547,-0.001267395717857167
107,2018-06-20,1,0.00101284818583616,0.0,GME,15.779999732971191,15.8100004196167,15.31999969482422,15.710000038146973,14.438067436218262,5164200,66,1.0,,0.01,0.66,0.05000019073486328,0.003172600888877719
108,2018-06-21,8,0.0011027854866892796,0.08879642784655983,GME,15.8100004196167,15.979999542236328,15.489999771118164,15.529999732971191,14.272640228271484,3563100,65,1.0,,0.01,0.65,0.1699991226196289,0.01075263239137536
109,2018-06-25,1,0.00101284818583616,-0.08155466492683383,GME,15.40999984741211,15.720000267028809,14.9399995803833,15.109999656677246,13.88664436340332,2684700,62,1.0,,0.01,0.62,-0.25999927520751953,-0.016270293032257133
110,2018-06-26,1,0.00101284818583616,0.0,GME,15.1899995803833,15.199999809265137,14.6899995803833,14.970000267028809,13.757979393005373,2697500,100,1.0,,0.01,1.0,-0.5200004577636719,-0.033078908965054055
111,2018-06-29,1,0.00101284818583616,0.0,GME,14.989999771118164,15.06999969482422,14.510000228881836,14.56999969482422,13.390365600585938,3401100,43,1.0,,0.01,0.43,-0.1300001144409162,-0.008552639215276492
112,2018-07-09,2,0.0010256963716723199,0.012685203978079818,GME,15.56999969482422,15.630000114440918,15.170000076293944,15.470000267028809,14.21749782562256,3919500,90,0.0,,0.0,0.0,0.5600004196166974,0.037159948968614076
113,2018-07-19,2,0.0010256963716723199,0.0,GME,14.579999923706056,15.029999732971191,14.5,14.920000076293944,13.712027549743652,1728400,64,0.0,,0.0,0.0,-0.6000003814697266,-0.03838774005608436
114,2018-07-20,1,0.00101284818583616,-0.012526305241005953,GME,14.90999984741211,15.210000038146973,14.880000114440918,15.079999923706056,13.859073638916016,2147900,58,0.0,,0.0,0.0,0.18000030517578125,0.011976068421406305
115,2018-08-20,1,0.00101284818583616,-0.012526305241005953,GME,15.399999618530272,15.979999542236328,15.350000381469728,15.850000381469728,14.566732406616213,3606900,100,1.0,,0.01,1.0,0.7699995040893555,0.050624556354910144
116,2018-08-21,16,0.001205570973378559,0.19027805967119948,GME,16.0,16.56999969482422,15.829999923706056,16.489999771118164,15.154915809631348,5193200,62,1.0,,0.01,0.62,0.5900001525878906,0.036921162045623124
117,2018-08-22,2,0.0010256963716723199,-0.14920283059084327,GME,16.540000915527344,17.270000457763672,16.510000228881836,16.979999542236328,15.605244636535645,6605600,83,1.0,,0.01,0.8300000000000001,0.7000007629394531,0.042245067943972536
118,2018-08-27,2,0.0010256963716723199,0.0,GME,16.469999313354492,16.5,14.550000190734863,14.710000038146973,13.51902961730957,14694900,99,1.0,,0.01,0.99,-0.7700004577636719,-0.04458601258562911
119,2018-08-31,2,0.0010256963716723199,0.0,GME,13.609999656677246,13.630000114440918,13.18000030517578,13.270000457763672,12.19561767578125,3724000,81,1.0,,0.01,0.81,-2.869999885559082,-0.1739393870035807
120,2018-09-04,19,0.0012441155308870388,0.07792323448214455,GME,13.170000076293944,14.100000381469728,13.079999923706056,14.050000190734863,12.912466049194336,5936000,54,1.0,,0.01,0.54,0.47000026702881037,0.03448277792241883
121,2018-09-05,21,0.0012698119025593587,0.020654329147389294,GME,13.970000267028809,16.530000686645508,13.960000038146973,16.260000228881836,14.943537712097168,17471600,79,1.0,,0.01,0.79,2.4300003051757795,0.17234044251298708
122,2018-09-06,28,0.0013597492034124782,0.07082726242512538,GME,16.149999618530273,16.25,15.079999923706056,16.139999389648438,14.833251953125,6777200,100,1.0,,0.01,1.0,-0.2800006866455078,-0.016938939807287445
123,2018-09-07,17,0.001218419159214719,-0.10393831733313175,GME,15.25,16.3799991607666,14.760000228881836,16.1299991607666,14.824061393737791,6795600,96,1.0,,0.01,0.96,0.12999916076660156,0.007999948354867836
124,2018-09-10,8,0.0011027854866892796,0.07515783144603683,GME,16.15999984741211,16.350000381469727,15.869999885559082,16.0,14.704587936401367,2727700,77,1.0,,0.01,0.77,-0.029998779296875,-0.0018314274013351284
125,2018-09-11,2,0.0010256963716723199,-0.06990399850871476,GME,16.0,16.600000381469727,16.0,16.15999984741211,14.85163402557373,2791000,49,1.0,,0.01,0.49,0.25,0.015290519520925416
126,2018-09-12,1,0.00101284818583616,-0.012526305241005953,GME,16.170000076293945,16.760000228881836,16.170000076293945,16.65999984741211,15.311152458190918,3395800,58,1.0,,0.01,0.58,0.15999984741210938,0.00963854480333115
