,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MCD_unscaled,MCD_monthly,isPartial,scale,MCD,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-07-26,4,0.04231054131054131,-0.5644995747925281,MCD,123.5,124.3499984741211,120.97000122070312,121.70999908447266,105.5332489013672,14563700,100,69.0,,0.69,69.0,-3.599998474121108,-0.028135979366825326
11,2016-08-02,1,0.04017378917378917,-0.050501649720557484,MCD,118.18000030517578,118.70999908447266,117.11000061035156,117.6999969482422,102.05622863769533,4504200,76,61.0,,0.61,46.36,-5.6399993896484375,-0.045355846070413874
12,2016-08-10,1,0.04017378917378917,-0.034244229847270824,MCD,118.0,118.94000244140624,117.6500015258789,118.8000030517578,103.01001739501952,2941700,73,61.0,,0.61,44.53,0.23000335693357954,0.0019375230284510714
13,2016-08-11,1,0.04017378917378917,0.0,MCD,118.87000274658205,119.75,118.8499984741211,119.37999725341795,103.51293182373048,3490200,66,61.0,,0.61,40.26,0.8099975585937642,0.0068101357152132724
14,2016-08-22,3,0.0415982905982906,-0.06409845522722901,MCD,115.0,115.7300033569336,114.6500015258789,115.41999816894533,100.07928466796876,4484700,63,61.0,,0.61,38.43,-4.019996643066406,-0.03356990933667148
15,2016-08-23,1,0.04017378917378917,-0.034244229847270824,MCD,115.91000366210938,116.12000274658205,115.0500030517578,115.19000244140624,99.8798370361328,4305400,66,61.0,,0.61,40.26,0.3899993896484517,0.0033699073562247772
16,2016-08-24,2,0.040886039886039886,0.0177292390610595,MCD,115.1500015258789,115.4000015258789,114.7300033569336,114.87000274658205,99.60237121582033,4135400,65,61.0,,0.61,39.65,-0.7200012207031392,-0.006200492625499265
17,2016-08-30,2,0.040886039886039886,0.0177292390610595,MCD,115.41000366210938,115.87000274658205,114.5999984741211,115.36000061035156,100.80462646484376,5085300,65,61.0,,0.61,39.65,0.4700012207031392,0.004072800818791578
18,2016-08-31,5,0.04302279202279202,0.05226116646923562,MCD,115.51000213623048,116.0,115.1999969482422,115.66000366210938,101.0667724609375,5394700,59,61.0,,0.61,35.99,0.12999725341795454,0.0011219232789894118
19,2016-09-01,2,0.040886039886039886,-0.049665585060592043,MCD,115.51000213623048,115.80999755859376,114.86000061035156,115.4000015258789,100.8395767211914,3966600,56,59.0,False,0.59,33.04,-0.1900024414062358,-0.0016379520810881898
20,2016-09-19,98,0.10926210826210826,1.672357327015539,MCD,115.83000183105467,116.41000366210938,114.95999908447266,115.20999908447266,100.67354583740234,3741500,63,59.0,,0.59,37.17,0.6000061035156108,0.005180952561647745
21,2016-09-20,1,0.04017378917378917,-0.6323172798623243,MCD,115.72000122070312,116.62999725341795,115.5,116.4499969482422,101.757080078125,3841800,55,59.0,,0.59,32.45,0.21999359130857954,0.0018898168919152525
22,2016-09-21,6,0.04373504273504274,0.08864619530529749,MCD,116.48999786376952,117.0500030517578,115.95999908447266,116.93000030517578,102.1765365600586,4528900,64,59.0,,0.59,37.76,0.42000579833984375,0.003601181584761859
23,2016-09-22,1,0.04017378917378917,-0.08142792000521148,MCD,117.45999908447266,117.9499969482422,117.27999877929688,117.36000061035156,102.55227661132812,3808800,75,59.0,,0.59,44.25,0.8999938964844034,0.007688969440576843
24,2016-09-29,18,0.05228205128205128,0.3013970640380115,MCD,115.1999969482422,115.97000122070312,114.7300033569336,114.79000091552734,100.30652618408205,4924400,87,59.0,,0.59,51.33,-1.9799957275390767,-0.016786738268487755
25,2016-10-17,4,0.04231054131054131,-0.6023935102139166,MCD,113.91000366210938,114.4000015258789,112.0999984741211,112.41000366210938,98.22684478759766,5655700,51,57.0,,0.57,29.07,-1.5699996948242188,-0.013537981187361936
26,2016-10-19,1,0.04017378917378917,-0.050501649720557484,MCD,111.70999908447266,111.7699966430664,111.12000274658205,111.26000213623048,97.22193145751952,6433400,52,57.0,,0.57,29.64,-2.6300048828125,-0.022989552864800977
27,2016-10-20,4,0.04231054131054131,0.053187717183178496,MCD,111.3000030517578,111.3000030517578,110.33000183105467,110.56999969482422,96.6189956665039,7250700,87,57.0,,0.57,49.59,-0.46999359130860796,-0.00420500675874147
28,2016-10-21,7,0.04444729344729345,0.050501649720557706,MCD,113.2699966430664,114.5,112.75,113.93000030517578,99.55504608154295,10108000,100,57.0,,0.57,56.99999999999999,3.1999969482422017,0.02875109488320593
29,2016-10-27,11,0.047296296296296295,0.06409845522722879,MCD,112.16999816894533,112.48999786376952,111.77999877929688,112.08000183105467,97.9384536743164,2960700,49,57.0,,0.57,27.93,-2.010002136230483,-0.01755460380987317
30,2016-11-01,27,0.058692307692307696,0.24094934040118088,MCD,112.6500015258789,112.7699966430664,111.9499969482422,112.25,98.08702087402344,3935600,50,61.0,False,0.61,30.5,0.2799987792968892,0.002489099338733869
31,2016-11-15,2,0.040886039886039886,0.0177292390610595,MCD,117.58000183105467,118.4800033569336,117.0199966430664,118.31999969482422,103.39112854003906,4447900,83,61.0,,0.61,50.63,5.7100067138671875,0.05063409491746462
32,2016-11-21,20,0.05370655270655271,0.3135669988154137,MCD,119.8000030517578,120.5,118.95999908447266,119.5,104.42225646972656,3603300,77,61.0,,0.61,46.97,2.0199966430664062,0.017049262203183257
33,2016-11-25,11,0.047296296296296295,0.08142792000521126,MCD,120.08000183105467,120.98999786376952,119.91999816894533,120.66000366210938,105.4358901977539,1709100,74,61.0,,0.61,45.14,0.48999786376951704,0.004066372313439981
34,2016-11-28,19,0.052994301994301996,0.17349063150589883,MCD,120.37999725341795,121.87000274658205,120.2300033569336,121.81999969482422,106.44953155517578,5931700,61,61.0,,0.61,37.21,0.8800048828125284,0.007273368859824103
35,2016-11-29,1,0.04017378917378917,-0.24192247728616745,MCD,120.37999725341795,120.79000091552734,119.0199966430664,120.68000030517578,106.27342224121094,6370900,91,61.0,,0.61,55.51,-1.0800018310547017,-0.008861916851683915
36,2016-11-30,4,0.04231054131054131,0.053187717183178496,MCD,120.22000122070312,120.48999786376952,119.2699966430664,119.2699966430664,105.03173065185548,5696100,94,61.0,,0.61,57.34,-0.3000030517578267,-0.0024836745548799666
37,2016-12-01,25,0.05726780626780627,0.35351154804390283,MCD,118.95999908447266,118.95999908447266,117.87000274658205,118.47000122070312,104.32723236083984,4445000,78,54.0,False,0.54,42.120000000000005,-1.5299987792968608,-0.012698139317976698
38,2016-12-02,18,0.05228205128205128,-0.0870603452564549,MCD,118.0,118.5,117.70999908447266,118.23999786376952,104.12468719482422,3348700,77,54.0,,0.54,41.580000000000005,-0.45999908447265625,-0.003866838332320599
39,2016-12-05,8,0.04515954415954416,-0.1120385412581929,MCD,119.4499969482422,120.33999633789062,119.02999877929688,119.29000091552734,105.04932403564452,5191900,90,54.0,,0.54,48.6,1.839996337890625,0.015527395256460963
40,2016-12-06,19,0.052994301994301996,0.17349063150589883,MCD,119.29000091552734,119.6500015258789,118.5999984741211,119.25,105.01412200927734,3368000,69,54.0,,0.54,37.260000000000005,-0.6899948120117188,-0.005733711426036181
41,2016-12-07,17,0.051569800569800574,-0.026880275254018593,MCD,119.41000366210938,120.12999725341795,118.47000122070312,119.91999816894533,105.60413360595705,4059900,71,54.0,,0.54,38.34,0.4799957275390483,0.004011665034832745
42,2016-12-08,13,0.04872079772079772,-0.05524556654328494,MCD,120.0500030517578,121.1500015258789,119.5,120.4499969482422,106.07086181640624,3255100,75,54.0,,0.54,40.5,1.0200042724609517,0.008490837391007533
43,2016-12-09,14,0.04943304843304843,0.014619028127009992,MCD,120.56999969482422,121.2699966430664,120.20999908447266,121.26000213623048,106.78417205810548,2623700,81,54.0,,0.54,43.74,0.1199951171875,0.0009904673188292357
44,2016-12-12,11,0.047296296296296295,-0.11935706328576745,MCD,121.56999969482422,122.25,121.26000213623048,121.73999786376952,107.20687103271484,4172000,87,54.0,,0.54,46.98,0.9800033569335938,0.008081169160233603
45,2016-12-13,-2,0.038037037037037036,-0.19577133907595923,MCD,121.77999877929688,122.91999816894533,121.76000213623048,122.68000030517578,108.03466796875,4308000,70,54.0,,0.54,37.8,0.6699981689453267,0.005480557619184756
46,2016-12-14,8,0.04515954415954416,0.18725189124410146,MCD,122.87000274658205,123.4000015258789,122.38999938964844,122.83999633789062,108.17555236816406,4967400,55,54.0,,0.54,29.700000000000003,0.48000335693357954,0.0039050062161067878
47,2016-12-15,7,0.04444729344729345,-0.015771875591445217,MCD,122.97000122070312,123.36000061035156,121.7699966430664,122.36000061035156,107.75285339355467,4402800,75,54.0,,0.54,40.5,-0.04000091552734375,-0.0003241565237659394
48,2016-12-16,4,0.04231054131054131,-0.048073841420421926,MCD,122.88999938964844,123.83999633789062,122.54000091552734,123.23999786376952,108.52779388427734,10793800,69,54.0,,0.54,37.260000000000005,0.4799957275390625,0.0038910159303191527
49,2016-12-19,5,0.04302279202279202,0.0,MCD,123.2300033569336,123.66000366210938,122.7699966430664,122.98999786376952,108.30763244628906,3545500,62,54.0,,0.54,33.480000000000004,-0.17999267578125,-0.0014534292724796005
50,2016-12-20,5,0.04302279202279202,0.0,MCD,123.18000030517578,123.9000015258789,122.70999908447266,123.33000183105467,108.6070556640625,2768800,81,54.0,,0.54,43.74,0.23999786376953125,0.0019407881017479145
51,2016-12-21,3,0.0415982905982906,-0.03311039004039462,MCD,123.1500015258789,123.76000213623048,123.0999984741211,123.18000030517578,108.47496032714844,2762800,90,54.0,,0.54,48.6,-0.1399993896484233,-0.0011299385627463465
52,2016-12-22,14,0.04943304843304843,0.18834326415998892,MCD,123.12000274658205,124.0,123.08999633789062,123.72000122070312,108.95050811767578,3037100,84,54.0,,0.54,45.36,0.23999786376951704,0.0019392199388081899
53,2016-12-23,3,0.0415982905982906,-0.15849230591896712,MCD,123.37000274658205,123.83000183105467,123.06999969482422,123.13999938964844,108.4397430419922,2164100,56,54.0,,0.54,30.24,-0.1699981689453267,-0.0013709529753654914
54,2016-12-27,4,0.04231054131054131,0.053187717183178496,MCD,123.3000030517578,123.6500015258789,122.97000122070312,123.06999969482422,108.37809753417967,1919300,100,54.0,,0.54,54.0,-0.18000030517576704,-0.0014536081927976063
55,2016-12-28,-1,0.03874928774928775,-0.0841694162009291,MCD,122.93000030517578,123.3499984741211,122.61000061035156,122.68000030517578,108.03466796875,1980200,54,54.0,,0.54,29.160000000000004,-0.3000030517578125,-0.00242622764298972
56,2016-12-29,6,0.04373504273504274,0.12866700977869283,MCD,122.76000213623048,123.36000061035156,122.76000213623048,122.79000091552734,108.13151550292967,1943300,72,54.0,,0.54,38.88,0.01000213623046875,8.10874451089294e-05
57,2016-12-30,8,0.04515954415954416,0.032571168002084594,MCD,122.79000091552734,123.16000366210938,121.44000244140624,121.72000122070312,107.18924713134766,3574600,26,54.0,,0.54,14.04,-0.1999969482421875,-0.0016212463298691526
58,2017-01-04,2,0.040886039886039886,-0.06514233600416919,MCD,119.0,119.73999786376952,118.18000030517578,119.4800033569336,105.21666717529295,3780800,58,55.0,,0.55,31.9,-3.420005798339858,-0.027768802343678733
59,2017-01-05,4,0.04231054131054131,0.034840777646157006,MCD,119.33999633789062,120.1999969482422,119.0999984741211,119.6999969482422,105.41039276123048,4261100,43,55.0,,0.55,23.65,0.45999908447268467,0.0038416493459105805
60,2017-01-06,8,0.04515954415954416,0.06733553296074346,MCD,118.93000030517578,121.5,118.5199966430664,120.76000213623048,106.34386444091795,4089200,47,55.0,,0.55,25.85,1.3000030517577983,0.010815333483890077
61,2017-01-09,6,0.04373504273504274,0.016555195020197422,MCD,120.76000213623048,121.05999755859376,120.33000183105467,120.43000030517578,106.0532684326172,3021800,49,55.0,,0.55,26.950000000000003,-0.4400024414062358,-0.0036214192708332593
62,2017-01-10,10,0.04658404558404559,0.06514233600416919,MCD,120.45999908447266,120.8499984741211,119.7300033569336,120.25,105.89476013183594,3108400,62,55.0,,0.55,34.1,-0.20999908447267046,-0.001734669492051033
63,2017-01-11,5,0.04302279202279202,-0.07644792367439313,MCD,120.93000030517578,121.5,120.62000274658205,120.87999725341795,106.44953918457033,3565200,50,55.0,,0.55,27.500000000000004,0.6500015258789062,0.005378581167446939
64,2017-01-12,6,0.04373504273504274,0.016555195020197422,MCD,120.3000030517578,122.30999755859376,120.1999969482422,122.0999984741211,107.52389526367188,3480700,62,55.0,,0.55,34.1,0.8099975585937642,0.0066666465727882596
65,2017-01-13,5,0.04302279202279202,-0.016285584001042297,MCD,122.23999786376952,122.23999786376952,121.0999984741211,121.5,106.99552917480467,2877400,48,55.0,,0.55,26.4,-0.06999969482424717,-0.0005723137619286778
66,2017-01-17,1,0.04017378917378917,-0.08142792000521148,MCD,120.75,122.8000030517578,120.6999969482422,122.75,108.0962905883789,4077600,43,55.0,,0.55,23.65,0.5600051879882812,0.0045811943535238875
67,2017-01-18,4,0.04231054131054131,0.053187717183178496,MCD,122.80999755859376,123.0,121.8000030517578,122.70999908447266,108.0610580444336,3395000,47,55.0,,0.55,25.85,0.1999969482422017,0.0016286396031921502
68,2017-01-19,2,0.040886039886039886,-0.03366776648037162,MCD,122.23999786376952,123.0,122.04000091552734,122.18000030517578,107.5943374633789,3155200,42,55.0,,0.55,23.1,0.0,0.0
69,2017-01-20,6,0.04373504273504274,0.06968155529231423,MCD,122.26000213623048,122.9499969482422,122.0199966430664,122.26000213623048,107.664794921875,4887100,49,55.0,,0.55,26.950000000000003,-0.05000305175779829,-0.00040652887607961485
70,2017-01-23,1,0.04017378917378917,0.0,MCD,121.69000244140624,122.08000183105467,119.81999969482422,121.37999725341795,106.8898468017578,7022600,100,55.0,,0.55,55.00000000000001,-0.8699951171875284,-0.0070760076354761114
71,2017-01-24,1,0.04017378917378917,0.0,MCD,121.97000122070312,122.05999755859376,120.5199966430664,121.0500030517578,106.5992431640625,3495200,49,55.0,,0.55,26.950000000000003,-0.02000427246090908,-0.00016386199345408414
72,2017-01-25,57,0.08005982905982906,0.9928373874193319,MCD,121.48999786376952,121.91999816894533,120.9499969482422,121.79000091552734,107.25090026855467,3968300,50,55.0,,0.55,27.500000000000004,-0.1399993896484375,-0.00114697191912716
73,2017-01-26,5,0.04302279202279202,-0.4626169887192626,MCD,121.86000061035156,122.37999725341795,121.76000213623048,121.87999725341795,107.33013916015624,2497300,50,55.0,,0.55,27.500000000000004,0.45999908447262783,0.003772958426682349
74,2017-01-27,7,0.04444729344729345,0.033110390040394844,MCD,122.2699966430664,122.98999786376952,121.4800033569336,122.86000061035156,108.1931610107422,3592700,59,55.0,,0.55,32.45,0.6100006103515625,0.004984479686565235
75,2017-01-30,3,0.0415982905982906,-0.09316191540898078,MCD,122.80999755859376,123.20999908447266,122.3000030517578,123.0199966430664,108.33404541015624,3778000,51,55.0,,0.55,28.05,0.2200012207031392,0.0017887732703827375
76,2017-02-02,11,0.047296296296296295,0.13697691938908285,MCD,122.54000091552734,123.9800033569336,122.26000213623048,123.22000122070312,108.51019287109376,3236600,82,54.0,,0.54,44.28,0.7700042724609375,0.006249527458668469
77,2017-02-07,2,0.040886039886039886,-0.13553400397566406,MCD,124.9499969482422,125.41999816894533,124.58999633789062,124.58999633789062,109.71662902832033,2847200,79,54.0,,0.54,42.66,1.439994812011733,0.011614734417017658
78,2017-02-08,36,0.0651025641025641,0.59229321998467,MCD,124.58000183105467,125.36000061035156,124.48999786376952,124.66999816894533,109.78709411621094,2835200,96,54.0,,0.54,51.84,-0.05999755859376421,-0.00047837314200038783
79,2017-02-10,1,0.04017378917378917,-0.38291540851603867,MCD,124.68000030517578,126.11000061035156,124.5199966430664,125.81999969482422,110.79979705810548,3681400,81,54.0,,0.54,43.74,0.75,0.005982769594355508
80,2017-02-17,6,0.04373504273504274,0.06968155529231423,MCD,126.77999877929688,127.87999725341795,126.68000030517578,127.8000030517578,112.5434341430664,3677400,75,54.0,,0.54,40.5,1.769996643066392,0.014035339263340774
81,2017-02-21,4,0.04231054131054131,-0.032571168002084594,MCD,127.16000366210938,128.32000732421875,127.16000366210938,128.0399932861328,112.75477600097656,4495200,91,54.0,,0.54,49.14,0.44001007080079546,0.003440804506187334
82,2017-02-24,10,0.04658404558404559,0.10100329944111519,MCD,128.36000061035156,128.74000549316406,127.75,128.64999389648438,113.29195404052734,3537200,62,54.0,,0.54,33.480000000000004,0.4199981689453125,0.003273052875411242
83,2017-03-01,2,0.040886039886039886,-0.12231667787902889,MCD,128.02000427246094,130.0,127.62000274658205,129.0500030517578,114.48068237304688,5471600,100,63.0,False,0.63,63.0,1.2599945068359375,0.009787124849104156
84,2017-03-03,1,0.04017378917378917,-0.017420388823078614,MCD,128.22999572753906,128.66000366210938,127.44000244140624,127.9000015258789,113.46051788330078,4067700,72,63.0,,0.63,45.36,-1.339996337890625,-0.010307664137620187
85,2017-03-06,1,0.04017378917378917,0.0,MCD,127.9000015258789,128.33999633789062,127.4000015258789,128.02999877929688,113.57585906982422,3271500,43,63.0,,0.63,27.09,-0.32000732421875,-0.0024872323574555155
86,2017-03-16,3,0.0415982905982906,0.035458478122119,MCD,128.3000030517578,128.89999389648438,127.93000030517578,127.9800033569336,113.53147888183594,3945700,76,63.0,,0.63,47.88,0.55999755859375,0.004363390794553279
87,2017-03-17,1,0.04017378917378917,-0.034244229847270824,MCD,128.57000732421875,129.97999572753906,128.4199981689453,128.63999938964844,114.11695098876952,12532700,84,63.0,,0.63,52.92,1.0800018310546875,0.008378602654721679
88,2017-03-20,1,0.04017378917378917,0.0,MCD,128.99000549316406,129.47999572753906,128.47000122070312,128.77999877929688,114.2411651611328,3415500,73,63.0,,0.63,45.99,-0.5,-0.0038467457796205196
89,2017-03-21,6,0.04373504273504274,0.08864619530529749,MCD,129.22000122070312,129.75,128.17999267578125,128.52000427246094,114.01051330566406,4062400,60,63.0,,0.63,37.8,0.2700042724609375,0.002085297199337921
90,2017-03-22,26,0.05798005698005698,0.3257116800208455,MCD,128.5800018310547,129.14999389648438,128.41000366210938,129.10000610351562,114.5250244140625,3174200,65,63.0,,0.63,40.95,-0.600006103515625,-0.00462432449723027
91,2017-04-05,2,0.040886039886039886,-0.2948258070856469,MCD,129.88999938964844,131.5800018310547,129.64999389648438,130.41000366210938,115.6871566772461,4052200,12,96.0,,0.96,11.52,2.4300079345703125,0.018815393336510722
92,2017-04-06,2,0.040886039886039886,0.0,MCD,130.30999755859375,130.66000366210938,129.9600067138672,130.14999389648438,115.4564971923828,3856900,14,96.0,,0.96,13.44,-0.9199981689453125,-0.006991930051244211
93,2017-04-10,24,0.05655555555555555,0.3832485541077275,MCD,129.9499969482422,130.64999389648438,129.52000427246094,129.97999572753906,115.30567169189452,2709300,10,96.0,,0.96,9.6,-0.010009765625,-7.66092556593323e-05
94,2017-04-19,6,0.04373504273504274,-0.2266888317968867,MCD,132.63999938964844,133.0,132.33999633789062,132.63999938964844,117.6653823852539,3132800,18,96.0,,0.96,17.28,2.350006103515625,0.017987035693071363
95,2017-04-25,1,0.04017378917378917,-0.08142792000521148,MCD,138.13999938964844,141.99000549316406,137.17999267578125,141.6999969482422,125.70252990722656,10893800,48,96.0,,0.96,46.08,8.990005493164062,0.06759402626439148
96,2017-04-26,1,0.04017378917378917,0.0,MCD,141.6999969482422,142.0,140.33999633789062,140.83999633789062,124.93962097167967,7132200,100,96.0,,0.96,96.0,0.0099945068359375,7.038880519250057e-05
97,2017-04-27,3,0.0415982905982906,0.035458478122119,MCD,141.8800048828125,142.7899932861328,140.85000610351562,140.8699951171875,124.96623229980467,5183700,27,96.0,,0.96,25.92,0.7899932861328125,0.0055633330009352555
98,2017-05-01,30,0.06082905982905983,0.46229710293815485,MCD,139.86000061035156,141.4499969482422,139.83999633789062,141.14999389648438,125.2146453857422,3747200,75,70.0,False,0.7,52.5,-1.339996337890625,-0.00938438546744269
99,2017-05-04,0,0.039461538461538465,-0.35127160320359696,MCD,142.6199951171875,143.6699981689453,142.25999450683594,143.4499969482422,127.25496673583984,4178800,71,70.0,,0.7,49.7,2.220001220703125,0.015694600697060856
100,2017-05-05,16,0.05085754985754986,0.2887878131542849,MCD,143.4199981689453,143.97999572753906,142.5800018310547,143.9600067138672,127.7074203491211,2452700,84,70.0,,0.7,58.8,0.30999755859375,0.002157705592988224
101,2017-05-15,1,0.04017378917378917,-0.21007226485911157,MCD,145.42999267578125,146.39999389648438,145.42999267578125,146.27999877929688,129.7654571533203,3332800,85,70.0,,0.7,59.49999999999999,2.4199981689453125,0.01680787776605297
102,2017-05-18,2,0.040886039886039886,0.0177292390610595,MCD,146.41000366210938,147.24000549316406,145.80999755859375,147.00999450683594,130.41307067871094,2730900,78,70.0,,0.7,54.6,0.8400115966796875,0.005737784369537868
103,2017-05-19,5,0.04302279202279202,0.05226116646923562,MCD,147.25,148.8300018310547,146.83999633789062,148.14999389648438,131.4243621826172,4071200,66,70.0,,0.7,46.2,1.589996337890625,0.01079867073194607
104,2017-05-24,30,0.06082905982905983,0.41387987550493355,MCD,147.94000244140625,149.99000549316406,147.0,149.5,132.6219482421875,3348900,82,70.0,,0.7,57.4,1.160003662109375,0.007794152038149926
105,2017-06-16,3,0.0415982905982906,0.017420388823078614,MCD,150.97999572753906,152.88999938964844,150.9199981689453,151.99000549316406,135.67604064941406,5443900,74,66.0,,0.66,48.84,2.899993896484375,0.019334580907236054
106,2017-06-23,2,0.040886039886039886,-0.017122114923635467,MCD,155.0,155.4499969482422,154.42999267578125,154.63999938964844,138.0416259765625,2214700,68,66.0,,0.66,44.88,2.55999755859375,0.016744048458457117
107,2017-06-29,2,0.040886039886039886,0.0,MCD,154.5800018310547,154.5800018310547,152.14999389648438,153.1300048828125,136.69369506835938,1975900,87,66.0,,0.66,57.42,-0.8699951171875,-0.005596623571997639
108,2017-06-30,6,0.04373504273504274,0.06968155529231423,MCD,153.3000030517578,153.77000427246094,152.72000122070312,153.16000366210938,136.72048950195312,2508200,61,66.0,,0.66,40.260000000000005,-0.80999755859375,-0.0052399893194400304
109,2017-07-07,2,0.040886039886039886,-0.06514233600416919,MCD,153.3699951171875,156.55999755859375,153.14999389648438,156.27000427246094,139.49667358398438,4117800,32,63.0,,0.63,20.16,2.7899932861328125,0.018143937104855068
110,2017-07-12,2,0.040886039886039886,0.0,MCD,155.41000366210938,156.75,155.27000427246094,156.5800018310547,139.7733917236328,2094900,48,63.0,,0.63,30.24,0.19000244140625,0.001213607845996112
111,2017-07-14,2,0.040886039886039886,0.0,MCD,154.99000549316406,155.5,154.72999572753906,155.27999877929688,138.6129150390625,2440200,38,63.0,,0.63,23.94,-1.25,-0.00797448165869219
112,2017-07-18,1,0.04017378917378917,-0.017420388823078614,MCD,155.0,155.27000427246094,153.3699951171875,153.9600067138672,137.43460083007812,3890300,35,63.0,,0.63,22.05,-0.2299957275390625,-0.001479072202823506
113,2017-07-19,9,0.04587179487179487,0.141833912488476,MCD,154.1300048828125,154.4600067138672,153.47999572753906,153.88999938964844,137.37210083007812,3072200,34,63.0,,0.63,21.42,-0.80999755859375,-0.005216703396055844
114,2017-07-21,1,0.04017378917378917,-0.12421588721197452,MCD,154.05999755859375,154.6999969482422,153.2899932861328,153.9199981689453,137.3988494873047,3522400,38,63.0,,0.63,23.94,0.239990234375,0.0015537370448233112
115,2017-07-24,2,0.040886039886039886,0.0177292390610595,MCD,154.0,154.22000122070312,151.77000427246094,151.85000610351562,135.5511016845703,5307400,34,63.0,,0.63,21.42,-0.4799957275390625,-0.003102752016857835
116,2017-07-25,4,0.04231054131054131,0.034840777646157006,MCD,157.75,159.97999572753906,156.5399932861328,159.07000732421875,141.9961395263672,9511400,100,63.0,,0.63,63.0,5.7599945068359375,0.03734920542889153
117,2017-07-26,1,0.04017378917378917,-0.050501649720557484,MCD,158.75999450683594,159.0,155.67999267578125,156.50999450683594,139.71087646484375,4679000,54,63.0,,0.63,34.02,-0.9799957275390625,-0.006125739178091338
118,2017-07-27,5,0.04302279202279202,0.070916956244238,MCD,156.4199981689453,157.42999267578125,155.5399932861328,156.9499969482422,140.10365295410156,4624100,39,63.0,,0.63,24.57,-1.57000732421875,-0.009874259900746862
119,2017-07-28,1,0.04017378917378917,-0.06622078008078935,MCD,156.36000061035156,156.66000366210938,155.07000732421875,155.85000610351562,139.12171936035156,3964500,55,63.0,,0.63,34.65,-0.769989013671875,-0.004890993136597688
120,2017-07-31,1,0.04017378917378917,-0.1104031291401174,MCD,155.9199981689453,156.4199981689453,154.85000610351562,155.13999938964844,138.48793029785156,4272400,33,63.0,,0.63,20.79,-0.2400054931640625,-0.0015320151126877457
121,2017-08-01,14,0.04943304843304843,0.23048010779377348,MCD,154.97999572753906,155.89999389648438,153.7100067138672,154.0399932861328,137.50601196289062,4185100,94,61.0,False,0.61,57.34,-0.5200042724609375,-0.003324410424166424
122,2017-08-02,3,0.0415982905982906,-0.15849230591896712,MCD,153.75999450683594,156.64999389648438,153.7100067138672,156.58999633789062,139.78225708007812,3326000,84,61.0,,0.61,51.24,0.75,0.004810776326893196
123,2017-08-03,35,0.0643903133903134,0.5479076775563319,MCD,156.55999755859375,156.77000427246094,154.41000366210938,154.72000122070312,138.113037109375,3666100,88,61.0,,0.61,53.68,0.1200103759765625,0.0007661052068463903
124,2017-08-04,7,0.04444729344729345,-0.3097208088137693,MCD,154.61000061035156,154.82000732421875,153.22999572753906,153.82000732421875,137.3096466064453,4435400,54,61.0,,0.61,32.94,-1.9499969482421875,-0.012438584519352092
