,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GE_unscaled,GE_monthly,isPartial,scale,GE,Stock_Price_Change,Stock_Price_Change_Percent
18,2016-07-26,2,0.03543649373881932,-0.036480373559025336,GE,243.61538696289065,244.0769195556641,240.84616088867188,242.0769195556641,238.605712890625,4797507,87,78.0,,0.78,67.86,-2.6153869628905966,-0.010601818110180461
19,2016-07-27,1,0.034989266547406084,-0.012620526023524592,GE,242.23077392578125,242.76922607421875,239.38461303710935,240.61538696289065,237.16519165039065,5103345,90,78.0,,0.78,70.2,-1.307693481445341,-0.005357710527590931
20,2016-07-28,13,0.04035599284436494,0.15338207474819776,GE,240.0,240.84616088867188,239.0769195556641,240.38461303710935,236.93772888183597,3938675,93,78.0,,0.78,72.54,-1.923065185546875,-0.007921371323064474
21,2016-07-29,6,0.037225402504472274,-0.07757436056562794,GE,240.61538696289065,241.76922607421875,239.3076934814453,239.53846740722656,236.10374450683597,6506786,82,78.0,,0.78,63.96,0.923065185546875,0.003832592482026609
22,2016-08-02,1,0.034989266547406084,-0.0600701619491566,GE,239.3076934814453,239.6923065185547,238.46153259277344,238.84616088867188,235.4213409423828,3510078,93,74.0,,0.74,68.82,-2.0769195556640625,-0.008590504215067019
23,2016-08-15,26,0.04616994633273703,0.3195459890587453,GE,240.76922607421875,241.15383911132807,240.15383911132807,240.3076934814453,236.8619079589844,2541929,100,74.0,,0.74,74.0,1.4615325927733807,0.006097536520890623
24,2016-08-16,2,0.03543649373881932,-0.23247704289201443,GE,239.53846740722656,240.6923065185547,239.0769195556641,239.92308044433597,236.48284912109372,2909868,95,74.0,,0.74,70.3,-0.46153259277338066,-0.001913851317790205
25,2016-08-24,2,0.03543649373881932,0.012781839562349795,GE,240.53846740722656,241.15383911132807,239.76922607421875,240.15383911132807,236.7102508544922,2865863,92,74.0,,0.74,68.08,0.46153259277338066,0.001917521168204761
26,2016-08-25,6,0.037225402504472274,0.05048210409409881,GE,239.92308044433597,240.76922607421875,239.46153259277344,240.0769195556641,236.63446044921875,2213627,87,74.0,,0.74,64.38,-0.38461303710931816,-0.0015948866438396658
27,2016-08-30,1,0.034989266547406084,-0.0486404980787003,GE,241.0769195556641,242.0769195556641,240.76922607421875,241.3076934814453,237.8475799560547,2357927,92,74.0,,0.74,68.08,1.307693481445341,0.0054313148850768656
28,2016-09-07,1,0.034989266547406084,0.0,GE,238.38461303710935,238.92308044433597,236.92308044433597,238.92308044433597,235.4971466064453,3544697,94,70.0,,0.7,65.8,-3.153839111328125,-0.013028251999889329
29,2016-09-09,8,0.03811985688729875,0.08947287693644879,GE,237.0769195556641,237.0769195556641,231.61538696289065,231.61538696289065,228.29428100585935,5800561,85,70.0,,0.7,59.49999999999999,-1.846160888671875,-0.007727009400843476
30,2016-09-12,1,0.034989266547406084,-0.036929440149687354,GE,230.76922607421875,235.15383911132807,229.53846740722656,234.53846740722656,231.1754150390625,5382949,94,70.0,,0.7,65.8,-1.9230804443360228,-0.008111630807167147
31,2016-09-13,1,0.034989266547406084,0.0,GE,232.46153259277344,232.6923065185547,228.61538696289065,229.61538696289065,226.3228912353516,5858606,97,70.0,,0.7,67.89999999999999,-2.4615325927733807,-0.010467754224535608
32,2016-09-15,7,0.03767262969588551,0.07669103737409877,GE,227.3076934814453,229.61538696289065,226.3076934814453,228.84616088867188,225.78326416015625,4562987,91,70.0,,0.7,63.7,-3.076919555664034,-0.013223125429884686
33,2016-09-16,11,0.039461538461538465,0.04748563559523267,GE,227.92308044433597,228.84616088867188,227.23077392578125,228.3076934814453,225.2520294189453,8441511,87,70.0,,0.7,60.9,-0.7692260742187784,-0.0033500632705555367
34,2016-09-21,1,0.034989266547406084,-0.11333242667391996,GE,228.84616088867188,230.15383911132807,227.61538696289065,229.61538696289065,226.54222106933597,3774108,94,70.0,,0.7,65.8,1.3076782226561932,0.00571422399037913
35,2016-09-22,6,0.037225402504472274,0.0639091978117492,GE,230.46153259277344,231.61538696289065,230.23077392578125,231.0769195556641,227.9841766357422,3819387,87,70.0,,0.7,60.9,1.4615478515625853,0.006350308372894853
36,2016-09-27,2,0.03543649373881932,-0.04805612955932537,GE,227.6923065185547,230.53846740722656,226.6923065185547,229.84616088867188,226.7698974609375,3313947,87,70.0,,0.7,60.9,-1.076919555664091,-0.0046496028169175085
37,2016-10-12,19,0.043039355992844364,-0.020359135143939056,GE,222.46153259277344,223.23077392578125,221.61538696289065,222.3076934814453,219.33233642578125,2958111,79,71.0,,0.71,56.09,-7.3076934814453125,-0.03169836931611458
38,2016-10-13,2,0.03543649373881932,-0.17664907103370886,GE,221.38461303710935,222.3076934814453,220.46153259277344,221.3076934814453,218.34571838378903,3691038,73,71.0,,0.71,51.83,-0.9230804443359375,-0.004135094942791517
39,2016-10-14,2,0.03543649373881932,0.0,GE,222.76922607421875,223.3076934814453,221.6923065185547,222.23077392578125,219.2564239501953,3663582,77,71.0,,0.71,54.67,1.0,0.0044982698724436165
40,2016-10-17,102,0.08015921288014312,1.2620526023524663,GE,222.3076934814453,223.0,220.76922607421875,221.92308044433597,218.95285034179688,5165238,79,71.0,,0.71,56.09,-0.3076934814453125,-0.001377890195578435
41,2016-10-18,4,0.0363309481216458,-0.5467651587850655,GE,223.3076934814453,223.6923065185547,222.3076934814453,222.92308044433597,219.93946838378903,3583112,79,71.0,,0.71,56.09,0.6923065185546875,0.003104513536119624
42,2016-10-25,1,0.034989266547406084,0.0,GE,222.61538696289065,223.15383911132807,220.15383911132807,220.38461303710935,217.4350128173828,3442491,85,71.0,,0.71,60.35,-0.5384674072266193,-0.0024071789307691382
43,2016-10-26,1,0.034989266547406084,0.0,GE,219.92308044433597,223.61538696289065,219.61538696289065,222.0769195556641,219.10459899902344,3166436,81,71.0,,0.71,57.51,0.46154785156258527,0.002068294470758847
44,2016-10-27,1,0.034989266547406084,0.0,GE,222.23077392578125,222.76922607421875,220.0769195556641,220.23077392578125,217.2831878662109,3306277,81,71.0,,0.71,57.51,-0.8461608886719034,-0.0037840011824066266
45,2016-10-28,1,0.034989266547406084,0.0,GE,222.15383911132807,227.61538696289065,222.0769195556641,224.76922607421875,221.7609100341797,8823204,89,71.0,,0.71,63.19,4.846160888671903,0.0217541757184061
46,2016-11-01,2,0.03543649373881932,0.0,GE,223.0769195556641,224.61538696289065,220.84616088867188,222.15383911132807,219.18055725097656,4161404,94,83.0,False,0.83,78.02,-3.0,-0.01318012828583115
47,2016-11-03,18,0.04259212880143113,0.2019284163763948,GE,220.0,220.0,216.84616088867188,217.53846740722656,214.6269073486328,2990091,80,83.0,,0.83,66.39999999999999,-4.615386962890653,-0.020547955441953647
48,2016-11-09,7,0.03767262969588551,-0.1155025410559033,GE,225.53846740722656,229.3076934814453,223.61538696289065,227.92308044433597,224.87255859375,7026045,65,83.0,,0.83,53.95,9.307693481445312,0.042307697642933295
49,2016-11-10,1,0.034989266547406084,-0.07122845339284856,GE,229.61538696289065,237.23077392578125,229.46153259277344,233.92308044433597,230.7922515869141,10572224,89,83.0,,0.83,73.86999999999999,7.9230804443359375,0.03455217888263773
50,2016-12-13,1,0.034989266547406084,-0.0486404980787003,GE,245.38461303710935,246.15383911132807,243.15383911132807,244.15383911132807,240.8860626220703,4485052,90,74.0,,0.74,66.6,8.923065185546818,0.037613438753685724
51,2016-12-14,1,0.034989266547406084,0.0,GE,243.15383911132807,246.0,241.84616088867188,242.3076934814453,239.0646514892578,5677789,90,74.0,,0.74,66.6,-0.15383911132806816,-0.0006249714076508317
52,2016-12-15,3,0.03588372093023256,0.02556367912469959,GE,242.23077392578125,245.76922607421875,239.46153259277344,240.46153259277344,237.2431640625,5639062,86,74.0,,0.74,63.64,-0.23077392578125,-0.000938105389354682
53,2016-12-19,2,0.03543649373881932,0.0,GE,244.3076934814453,246.15383911132807,243.92308044433597,245.53846740722656,242.25216674804688,4543734,91,74.0,,0.74,67.34,0.38461303710931816,0.001564935705144599
54,2016-12-20,17,0.04214490161001789,0.18930789035287,GE,245.53846740722656,249.0769195556641,245.46153259277344,248.0769195556641,244.75662231445312,5176366,85,74.0,,0.74,62.9,2.9230804443360228,0.01187501464486207
55,2016-12-21,1,0.034989266547406084,-0.1697864934844433,GE,247.6923065185547,248.0,246.53846740722656,247.15383911132807,243.84593200683597,3635411,87,74.0,,0.74,64.38,-1.076919555664091,-0.004323642502023994
56,2016-12-22,3,0.03588372093023256,0.02556367912469959,GE,245.46153259277344,245.76922607421875,244.46153259277344,244.76922607421875,241.7189178466797,3145194,86,74.0,,0.74,63.64,-2.23077392578125,-0.00899505615234375
57,2017-01-04,5,0.03677817531305903,0.024926466922578383,GE,244.23077392578125,244.84616088867188,243.23077392578125,243.84616088867188,240.80735778808597,2787577,97,73.0,,0.73,70.81,-0.923065185546875,-0.003755820858011405
58,2017-01-17,1,0.034989266547406084,-0.2116167519851666,GE,239.76922607421875,241.92308044433597,239.6923065185547,240.53846740722656,237.5409240722656,3747549,94,73.0,,0.73,68.62,-2.923080444335909,-0.011938436909635697
59,2017-01-18,1,0.034989266547406084,0.0,GE,240.0769195556641,241.0769195556641,239.46153259277344,240.23077392578125,237.23703002929688,3211182,93,73.0,,0.73,67.89,-0.846160888671875,-0.0034976443219792985
60,2017-01-20,1,0.034989266547406084,0.0,GE,236.61538696289065,237.6923065185547,233.0769195556641,234.84616088867188,231.91946411132807,10861851,87,73.0,,0.73,63.51,-3.3846130371094034,-0.014039556517262963
61,2017-01-24,3,0.03588372093023256,0.02556367912469959,GE,229.6923065185547,231.23077392578125,229.38461303710935,230.76922607421875,227.89337158203125,4379245,97,73.0,,0.73,70.81,-6.4615325927734375,-0.027184441463060316
62,2017-01-25,1,0.034989266547406084,-0.024926466922578383,GE,234.0,234.38461303710935,232.46153259277344,233.61538696289065,230.7040863037109,4957121,100,73.0,,0.73,73.0,3.1538391113280966,0.013639357157280374
63,2017-01-26,7,0.03767262969588551,0.07669103737409877,GE,234.15383911132807,234.53846740722656,231.76922607421875,233.23077392578125,230.3242645263672,3479723,94,73.0,,0.73,68.62,0.15385437011721592,0.0006564183890895858
64,2017-01-27,1,0.034989266547406084,-0.07122845339284856,GE,233.84616088867188,234.15383911132807,230.3076934814453,230.84616088867188,227.9693756103516,3900728,91,73.0,,0.73,66.42999999999999,-0.38462829589849434,-0.0016399369372132044
65,2017-03-03,1,0.034989266547406084,0.0,GE,232.23077392578125,232.46153259277344,231.15383911132807,231.6923065185547,229.03147888183597,2594410,97,71.0,,0.71,68.86999999999999,-1.6923065185546307,-0.007227327661922356
66,2017-03-17,0,0.03454203935599284,-0.012781839562349906,GE,229.61538696289065,231.0769195556641,229.0,229.84616088867188,227.2065887451172,5673070,89,71.0,,0.71,63.19,-1.3846130371093466,-0.005956310369573781
67,2017-03-20,1,0.034989266547406084,-0.0486404980787003,GE,230.0,230.15383911132807,228.38461303710935,228.76922607421875,226.1419982910156,2454062,98,71.0,,0.71,69.58,-0.9230804443360228,-0.003994689067653323
68,2017-03-22,45,0.05466726296958855,0.5624009407433916,GE,227.38461303710935,228.53846740722656,225.46153259277344,227.15383911132807,224.54515075683597,3380091,96,71.0,,0.71,68.16,-1.6153717041015057,-0.007018660693815848
69,2017-03-31,1,0.034989266547406084,-0.35995942275598014,GE,229.6923065185547,231.0769195556641,228.76922607421875,229.23077392578125,226.5982360839844,6603545,92,71.0,,0.71,65.32,2.5384521484375284,0.011107329882957151
70,2017-04-05,1,0.034989266547406084,0.0,GE,231.46153259277344,234.0,230.38461303710935,230.53846740722656,227.89089965820312,3358875,93,66.0,,0.66,61.38,2.923080444335909,0.012649815697546307
71,2017-04-06,151,0.10207334525939177,1.917275934352472,GE,230.76922607421875,232.15383911132807,230.15383911132807,230.23077392578125,227.58680725097656,2801500,94,66.0,,0.66,62.040000000000006,-1.8461608886719318,-0.007889576447315916
72,2017-04-10,1,0.034989266547406084,-0.012620526023524592,GE,231.3076934814453,232.53846740722656,230.46153259277344,230.84616088867188,228.19509887695312,2405676,97,66.0,,0.66,64.02,0.38462829589849434,0.0016567819742754342
73,2017-04-11,2,0.03543649373881932,0.012781839562349795,GE,230.76922607421875,231.53846740722656,229.53846740722656,231.0769195556641,228.42318725585935,2865226,94,66.0,,0.66,62.040000000000006,-1.0,-0.004300363768411586
74,2017-04-12,2,0.03543649373881932,0.0,GE,229.84616088867188,230.0,228.0769195556641,229.0,226.3701171875,3515369,87,66.0,,0.66,57.42,-1.5384674072265625,-0.006644543450832874
75,2017-04-20,1,0.034989266547406084,-0.012620526023524592,GE,231.15383911132807,234.92308044433597,231.0,232.84616088867188,230.17210388183597,4820608,92,66.0,,0.66,60.720000000000006,4.923080444335966,0.021404697584069377
76,2017-04-21,4,0.0363309481216458,0.038345518687049385,GE,232.84616088867188,233.6923065185547,226.53846740722656,227.3076934814453,224.697265625,9405682,99,66.0,,0.66,65.34,-1.2307739257812784,-0.005239050686094315
77,2017-04-25,21,0.04393381037567084,0.20926682751489478,GE,226.53846740722656,227.6923065185547,225.53846740722656,226.53846740722656,223.93687438964844,5181033,99,66.0,,0.66,65.34,-6.0,-0.02567478617240493
78,2017-04-27,2,0.03543649373881932,-0.1934117838674213,GE,225.3076934814453,225.46153259277344,223.23077392578125,223.6923065185547,221.1233367919922,4282174,94,66.0,,0.66,62.040000000000006,-2.23077392578125,-0.0097973179677876
79,2017-04-28,2,0.03543649373881932,0.0,GE,223.84616088867188,224.3076934814453,222.53846740722656,223.0,220.43902587890625,3130296,86,66.0,,0.66,56.760000000000005,-1.153839111328125,-0.005117676164351215
80,2017-05-15,12,0.0399087656529517,0.12620526023524659,GE,215.92308044433597,217.23077392578125,215.15383911132807,216.76922607421875,214.27980041503903,5169775,91,70.0,,0.7,63.7,-7.0769195556640625,-0.03155005272366851
81,2017-05-16,5,0.03677817531305903,-0.07844367743959835,GE,217.3076934814453,217.53846740722656,215.38461303710935,215.6923065185547,213.21527099609372,3836196,90,70.0,,0.7,62.99999999999999,0.3076934814453125,0.001416435967541263
82,2017-05-18,2,0.03543649373881932,-0.036480373559025336,GE,209.6923065185547,212.6923065185547,208.46153259277344,211.38461303710935,208.95704650878903,6298188,91,70.0,,0.7,63.7,-4.846160888671875,-0.02227725949544357
83,2017-05-23,1,0.034989266547406084,-0.012620526023524592,GE,217.0,217.53846740722656,216.23077392578125,217.53846740722656,215.0402069091797,3104023,95,70.0,,0.7,66.5,4.846160888671875,0.022784843363617968
84,2017-05-31,15,0.041250447227191414,0.17894575387289735,GE,210.23077392578125,211.0769195556641,209.15383911132807,210.61538696289065,208.19664001464844,4629365,100,70.0,,0.7,70.0,-6.461547851562472,-0.029703012660591277
85,2017-06-01,2,0.03543649373881932,-0.14094279890715133,GE,211.61538696289065,214.46153259277344,211.53846740722656,213.23077392578125,210.7819976806641,4210401,62,76.0,False,0.76,47.12,3.3846130371093466,0.016034974568674976
86,2017-06-05,2,0.03543649373881932,0.0,GE,214.61538696289065,215.92308044433597,213.92308044433597,215.23077392578125,212.7589874267578,5656235,61,76.0,,0.76,46.36,1.4615478515625284,0.006814965061066491
87,2017-06-07,8,0.03811985688729875,0.075723156141148,GE,215.0,215.0769195556641,210.76922607421875,212.92308044433597,210.4777984619141,5660083,68,76.0,,0.76,51.68,-0.846160888671875,-0.003918807044298367
88,2017-06-12,6,0.037225402504472274,-0.02346426392604062,GE,224.92308044433597,226.6923065185547,221.0,222.61538696289065,220.058837890625,18081635,100,76.0,,0.76,76.0,11.615386962890597,0.054005734259572336
89,2017-06-14,2,0.03543649373881932,-0.04805612955932537,GE,219.0769195556641,221.53846740722656,218.23077392578125,220.6923065185547,218.15782165527344,5345639,69,76.0,,0.76,52.44,-5.153839111328125,-0.022734953781531564
90,2017-06-20,10,0.039014311270125224,0.1009642081881974,GE,220.84616088867188,220.92308044433597,216.0,216.38461303710935,214.3545837402344,6180577,73,76.0,,0.76,55.48,-0.6153869628905966,-0.0027777883005727366
91,2017-06-23,1,0.034989266547406084,-0.10316841670869825,GE,213.76922607421875,213.76922607421875,211.53846740722656,212.0769195556641,210.0873260498047,4125745,68,76.0,,0.76,51.68,-7.153854370117216,-0.03238165227340162
92,2017-06-27,1,0.034989266547406084,0.0,GE,211.6923065185547,212.23077392578125,209.23077392578125,209.3076934814453,207.34405517578125,5372822,67,76.0,,0.76,50.92,-1.5384521484375,-0.007196789625384947
93,2017-06-29,159,0.10565116279069768,2.0195306508512707,GE,208.92308044433597,210.84616088867188,206.0769195556641,207.84616088867188,205.89622497558597,4775173,68,76.0,,0.76,51.68,-1.384613037109375,-0.0065240917304179025
94,2017-06-30,6,0.037225402504472274,-0.6476574273184443,GE,208.38461303710935,209.15383911132807,207.0,207.76922607421875,205.82005310058597,3413046,64,76.0,,0.76,48.64,-1.6923217773438068,-0.008026334319823691
95,2017-07-06,1,0.034989266547406084,-0.0600701619491566,GE,206.61538696289065,208.0769195556641,200.76922607421875,202.38461303710935,200.4859619140625,9963967,82,75.0,,0.75,61.5,-1.0769195556639772,-0.00514893515815773
96,2017-07-07,3,0.03588372093023256,0.02556367912469959,GE,201.92308044433597,202.3076934814453,199.84616088867188,201.15383911132807,199.26670837402344,5270603,92,75.0,,0.75,69.0,-5.769226074218778,-0.02772641043772961
97,2017-07-10,6,0.037225402504472274,0.0639091978117492,GE,201.0,201.46153259277344,198.84616088867188,200.3076934814453,198.4285430908203,6078176,91,75.0,,0.75,68.25,-0.846160888671875,-0.004182544292362644
98,2017-07-11,1,0.034989266547406084,-0.0600701619491566,GE,200.23077392578125,203.46153259277344,199.3076934814453,202.92308044433597,201.01934814453125,5362708,92,75.0,,0.75,69.0,2.0,0.009927453515618412
99,2017-07-17,2,0.03543649373881932,-0.059357044494040556,GE,205.84616088867188,206.76922607421875,205.53846740722656,206.3076934814453,204.3722076416016,3600428,85,75.0,,0.75,63.75,3.3076934814453125,0.0162570950847285
100,2017-07-18,3,0.03588372093023256,0.012620526023524814,GE,205.84616088867188,207.0769195556641,205.6923065185547,206.84616088867188,204.90560913085935,3398993,80,75.0,,0.75,60.0,0.3076934814453409,0.001488100948517923
101,2017-07-20,9,0.03856708407871199,0.07477940076773537,GE,207.84616088867188,208.0769195556641,204.61538696289065,205.3076934814453,203.381591796875,7170553,84,75.0,,0.75,63.0,1.0,0.004829123410497571
102,2017-07-21,2,0.03543649373881932,-0.08117259613154615,GE,195.23077392578125,200.0769195556641,194.3076934814453,199.3076934814453,197.4379119873047,11784487,100,75.0,,0.75,75.0,-8.0,-0.03844732042882759
103,2017-07-24,1,0.034989266547406084,-0.012620526023524592,GE,198.3076934814453,198.84616088867188,195.0,195.61538696289065,193.78024291992188,7393399,89,75.0,,0.75,66.75,-1.230758666992216,-0.006151427509607399
104,2017-07-26,25,0.045722719141323795,0.3067641494963955,GE,196.84616088867188,197.61538696289065,195.15383911132807,196.84616088867188,194.9994354248047,5295342,90,75.0,,0.75,67.5,-1.2307739257812216,-0.006189578517788452
105,2017-07-28,2,0.03543649373881932,-0.22496967799992185,GE,198.92308044433597,199.0769195556641,195.38461303710935,196.38461303710935,194.54222106933597,3677284,80,75.0,,0.75,60.0,1.4615325927734375,0.0073958440951154
106,2017-07-31,1,0.034989266547406084,-0.012620526023524592,GE,196.46153259277344,197.61538696289065,196.0769195556641,197.0,195.1518096923828,3980119,85,75.0,,0.75,63.75,-1.4615325927734375,-0.0073415471569258095
107,2017-08-08,3,0.03588372093023256,0.02556367912469959,GE,197.15383911132807,199.15383911132807,196.3076934814453,196.61538696289065,194.77084350585935,3528668,87,74.0,,0.74,64.38,1.5384521484374147,0.007785082791788467
108,2017-08-09,5,0.03677817531305903,0.024926466922578383,GE,196.53846740722656,197.84616088867188,195.84616088867188,197.76922607421875,195.91384887695312,3857230,90,74.0,,0.74,66.6,-1.3076782226561932,-0.006566171299992818
109,2017-08-10,3,0.03588372093023256,-0.02432024903935015,GE,197.76922607421875,197.76922607421875,194.38461303710935,194.61538696289065,192.78961181640625,3858257,86,74.0,,0.74,63.64,-0.076934814453125,-0.0003888618010455813
110,2017-08-15,8,0.03811985688729875,0.06231616730644607,GE,193.92308044433597,194.76922607421875,193.0769195556641,193.38461303710935,191.5703887939453,3553537,100,74.0,,0.74,74.0,-3.0,-0.015169195225925414
111,2017-08-16,35,0.050194991055456176,0.31676756300154874,GE,193.23077392578125,194.23077392578125,192.6923065185547,193.0769195556641,191.26556396484372,3571594,86,74.0,,0.74,63.64,-0.5384521484375,-0.0027645648098038045
112,2017-08-17,27,0.04661717352415027,-0.07127837770412349,GE,192.84616088867188,193.0769195556641,190.15383911132807,190.38461303710935,188.5985107421875,4058821,86,74.0,,0.74,63.64,-1.153854370117159,-0.005940636217400153
113,2017-08-18,2,0.03543649373881932,-0.23984036225488325,GE,189.46153259277344,190.3076934814453,188.0,188.84616088867188,187.07449340820312,4455503,83,74.0,,0.74,61.42,-2.7692260742187784,-0.014342605426851174
114,2017-08-21,3,0.03588372093023256,0.012620526023524814,GE,188.38461303710935,189.23077392578125,187.0769195556641,188.38461303710935,186.6172637939453,5987150,82,74.0,,0.74,60.68,-1.0769195556640625,-0.005658833523559337
115,2017-08-22,1,0.034989266547406084,-0.024926466922578383,GE,189.0,190.3076934814453,188.3076934814453,189.23077392578125,187.4554748535156,3895983,90,74.0,,0.74,66.6,1.0769195556640625,0.00569103816108929
116,2017-08-23,6,0.037225402504472274,0.0639091978117492,GE,188.61538696289065,188.92308044433597,187.23077392578125,187.61538696289065,185.8553009033203,4489368,89,74.0,,0.74,65.86,-1.3846130371093466,-0.007275654555943367
117,2017-08-29,1,0.034989266547406084,-0.0600701619491566,GE,187.15383911132807,188.15383911132807,186.76922607421875,188.0,186.23626708984372,3108313,83,74.0,,0.74,61.42,-0.7692413330078978,-0.004071717077652415
118,2017-08-31,5,0.03677817531305903,0.05112735824939918,GE,187.76922607421875,190.0,186.76922607421875,188.84616088867188,187.07449340820312,7186959,88,74.0,,0.74,65.12,1.8461608886719318,0.009811975654557825
119,2017-09-01,3,0.03588372093023256,-0.02432024903935015,GE,189.23077392578125,194.61538696289065,188.38461303710935,193.38461303710935,191.5703887939453,7650253,97,72.0,False,0.72,69.84,4.615386962890653,0.02429151033100352
120,2017-09-08,2,0.03543649373881932,-0.036480373559025336,GE,184.23077392578125,184.61538696289065,181.38461303710935,183.23077392578125,181.51177978515625,5798585,87,72.0,,0.72,62.64,-10.0,-0.05138339858968499
121,2017-09-18,2,0.03543649373881932,0.012781839562349795,GE,184.3076934814453,188.84616088867188,184.0769195556641,188.15383911132807,186.61944580078125,6825585,97,72.0,,0.72,69.84,4.230773925781222,0.022916691806580847
122,2017-09-19,6,0.037225402504472274,0.05048210409409881,GE,188.15383911132807,188.23077392578125,184.76922607421875,186.15383911132807,184.6357421875,5894265,94,72.0,,0.72,67.67999999999999,-0.615386962890625,-0.0032586681137426465
123,2017-09-21,4,0.0363309481216458,-0.024028064779662572,GE,187.15383911132807,191.0769195556641,185.92308044433597,190.38461303710935,188.8320159912109,6775015,91,72.0,,0.72,65.52,2.846145629882841,0.01512051175545337
124,2017-09-25,42,0.05332558139534884,0.46777290856270626,GE,191.6923065185547,193.6923065185547,191.15383911132807,193.15383911132807,191.5786895751953,5523440,100,72.0,,0.72,72.0,2.6153869628905966,0.013687613182023828
125,2017-09-28,2,0.03543649373881932,-0.33546915361132557,GE,187.61538696289065,188.0769195556641,185.84616088867188,186.46153259277344,184.94093322753903,4700072,98,72.0,,0.72,70.56,-5.615386962890597,-0.02899127520252165
