,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PFE_unscaled,PFE_monthly,isPartial,scale,PFE,Stock_Price_Change,Stock_Price_Change_Percent
11,2016-07-27,1,0.07478335949764521,-0.02056047864794286,PFE,34.86717224121094,35.02846145629883,34.77229690551758,34.9620475769043,28.18640518188477,15877456,45,8.0,,0.08,3.6,0.047435760498046875,0.0013560425846443902
12,2016-07-28,44,0.142287284144427,0.9026596972941203,PFE,34.99051284790039,35.01897430419922,34.629981994628906,34.7912712097168,28.048728942871094,17134878,89,8.0,,0.08,7.12,-0.009487152099609375,-0.0002708412446674746
13,2016-07-29,2,0.07635321821036106,-0.46338691704270896,PFE,34.800758361816406,35.05692672729492,34.77229690551758,35.0,28.21699905395508,22675545,63,8.0,,0.08,5.04,0.037952423095703125,0.0010837674103765238
14,2016-08-01,7,0.08420251177394035,0.12595251590150514,PFE,35.12334060668945,35.47438430786133,35.08538818359375,35.39848327636719,28.538259506225582,29911044,55,9.0,False,0.09,4.95,0.41745758056640625,0.011907991359703995
15,2016-08-02,1,0.07478335949764521,-0.11186307959058117,PFE,34.87665939331055,34.93358612060547,34.27893829345703,34.52561569213867,27.834550857543945,34914488,100,9.0,,0.09,9.0,-0.5407981872558594,-0.01524475189090213
16,2016-08-04,4,0.07949293563579278,0.06297625795075268,PFE,33.68121337890625,33.700191497802734,33.34914779663086,33.34914779663086,27.109575271606445,26482593,42,9.0,,0.09,3.78,-1.2333946228027344,-0.03530684249090654
17,2016-08-19,1,0.07478335949764521,-0.05924521594881216,PFE,33.263755798339844,33.320682525634766,33.04553985595703,33.1878547668457,26.97846031188965,20624777,23,9.0,,0.09,2.07,-0.37950897216796875,-0.011261329841188328
18,2016-08-22,4,0.07949293563579278,0.06297625795075268,PFE,33.0170783996582,33.47248458862305,32.9791259765625,33.05502700805664,26.870485305786133,27448690,64,9.0,,0.09,5.76,0.15180206298828125,0.004555790922694758
19,2016-08-24,1,0.07478335949764521,-0.05924521594881216,PFE,33.425048828125,33.56736373901367,32.9791259765625,33.03605270385742,26.855058670043945,23755157,41,9.0,,0.09,3.69,0.094879150390625,0.002834541611018482
20,2016-09-06,1,0.07478335949764521,0.0,PFE,33.092979431152344,33.19734191894531,32.96963882446289,32.98861312866211,26.816495895385746,17882059,70,6.0,,0.06,4.2,-0.3700218200683594,-0.011023261252962269
21,2016-09-07,2,0.07635321821036106,0.020992085983584152,PFE,32.94117736816406,33.10246658325195,32.90322494506836,33.05502700805664,26.870485305786133,15615537,49,6.0,,0.06,2.94,-0.09487533569335938,-0.0028579196468502266
22,2016-09-12,56,0.16112558869701726,1.1102658469889182,PFE,32.25806427001953,32.95066452026367,32.20113754272461,32.87476348876953,26.723949432373047,20472685,49,6.0,,0.06,2.94,-0.15180206298828125,-0.004585823313392745
23,2016-09-14,2,0.07635321821036106,-0.526126055905765,PFE,32.371917724609375,32.59013366699219,32.12523651123047,32.20113754272461,26.17635726928711,19924921,57,6.0,,0.06,3.42,-0.3605308532714844,-0.01094153512593865
24,2016-09-26,1,0.07478335949764521,-0.02056047864794286,PFE,32.18216323852539,32.26755142211914,31.70778083801269,31.9165096282959,25.944976806640625,31119982,100,6.0,,0.06,6.0,-0.3225822448730469,-0.009898156545450565
25,2016-09-27,3,0.07792307692307693,0.041984171967168527,PFE,32.04933547973633,32.14421463012695,31.764705657958984,32.09677505493164,26.09152030944824,16453572,47,6.0,,0.06,2.82,-0.1233367919921875,-0.0038223164311017577
26,2016-09-29,0,0.07321350078492936,-0.06043878558333504,PFE,32.20113754272461,32.32447814941406,31.59392738342285,31.612903594970703,25.698183059692383,26396376,66,6.0,,0.06,3.96,0.18026351928710938,0.005607961537133388
27,2016-10-28,3,0.07792307692307693,0.02056047864794297,PFE,30.85388946533203,30.89184188842773,30.246679306030277,30.294118881225582,24.62613868713379,30048170,87,6.0,,0.06,5.22,-1.4326362609863317,-0.044320476091345706
28,2016-11-09,1,0.07478335949764521,-0.02056047864794286,PFE,31.31878662109375,31.660341262817383,29.88614845275879,30.47438240051269,25.01974296569824,125166505,87,9.0,,0.09,7.83,0.768499374389652,0.024877097881222054
29,2016-12-05,1,0.07478335949764521,0.0,PFE,30.11385154724121,30.142314910888672,29.781784057617188,29.97153663635254,24.60690116882324,20342516,54,7.0,,0.07,3.78,-1.518026351928711,-0.04794725171555603
30,2016-12-07,2,0.07635321821036106,0.020992085983584152,PFE,29.724857330322266,29.724857330322266,29.041746139526367,29.592029571533203,24.29532241821289,46432600,94,7.0,,0.07,6.580000000000001,-0.41745758056640625,-0.013849552756666439
31,2016-12-15,1,0.07478335949764521,-0.02056047864794286,PFE,30.958253860473636,31.27134704589844,30.92979049682617,31.072105407714844,25.510475158691406,22004463,64,7.0,,0.07,4.48,1.5464897155761754,0.05202681709757462
32,2017-01-05,6,0.08263265306122448,0.10496042991792098,PFE,31.660341262817383,31.963947296142575,31.42314910888672,31.88804626464844,26.18037223815918,21083584,72,8.0,,0.08,5.76,0.6926002502441335,0.022148078534243165
33,2017-03-22,6,0.08263265306122448,0.0,PFE,32.542694091796875,32.7703971862793,32.24857711791992,32.703983306884766,27.123809814453125,27528267,32,8.0,,0.08,2.56,0.8064498901367223,0.025229984352841406
34,2017-05-01,2,0.07635321821036106,-0.07599217280620096,PFE,32.15370178222656,32.24857711791992,32.03984832763672,32.04933547973633,26.58086395263672,23910833,66,7.0,False,0.07,4.62,-0.521820068359375,-0.015923519797247265
35,2017-05-02,1,0.07478335949764521,-0.02056047864794286,PFE,31.859582901000977,31.99241065979004,31.195446014404297,31.88804626464844,26.447093963623047,42965678,100,7.0,,0.07,7.000000000000001,-0.2561664581298828,-0.007943496458562738
36,2017-05-15,2,0.07635321821036106,-0.02014626186111179,PFE,31.280834197998047,31.48007583618164,31.11954498291016,31.42314910888672,26.31378746032715,20530444,74,7.0,,0.07,5.180000000000001,-0.5123348236083984,-0.016014261290173137
37,2017-06-22,1,0.07478335949764521,-0.02056047864794286,PFE,32.21062469482422,32.713470458984375,32.18216323852539,32.31499099731445,27.060619354248047,23352529,100,8.0,,0.08,8.0,1.2333946228027344,0.03918016682110825
38,2017-06-23,1,0.07478335949764521,0.0,PFE,32.33396530151367,32.466793060302734,32.2296028137207,32.41935348510742,27.148012161254883,31668800,64,8.0,,0.08,5.12,-0.24667739868164062,-0.0075405450788512685
39,2017-07-12,3,0.07792307692307693,0.041984171967168527,PFE,31.631879806518555,31.812143325805664,31.49905014038086,31.51802635192871,26.393239974975582,14577979,55,6.0,,0.06,3.3,-0.6546497344970703,-0.02016367102476513
40,2017-07-31,1,0.07478335949764521,0.0,PFE,31.5085391998291,31.679317474365234,31.44212532043457,31.461101531982425,26.345569610595703,23169660,75,6.0,,0.06,4.5,-0.1328258514404297,-0.004175319156590196
41,2017-09-25,1,0.07478335949764521,0.0,PFE,34.06072235107422,34.184059143066406,33.62428665161133,33.69070053100586,28.488224029541016,23379828,45,7.0,,0.07,3.1500000000000004,2.504741668701172,0.0790655187166831
42,2017-09-26,1,0.07478335949764521,0.0,PFE,33.69070053100586,33.82352828979492,33.43453598022461,33.49146270751953,28.319751739501957,18508029,60,7.0,,0.07,4.2,-0.3605308532714844,-0.010546753729935854
43,2017-09-28,2,0.07635321821036106,0.020992085983584152,PFE,33.46299743652344,33.946868896484375,33.41556167602539,33.776092529296875,28.56042861938477,19038086,63,7.0,,0.07,4.41,0.12334060668945312,0.003646591970911217
44,2017-10-30,1,0.07478335949764521,-0.02056047864794286,PFE,33.61479949951172,33.65275192260742,33.225807189941406,33.34914779663086,28.199413299560547,26679586,94,7.0,,0.07,6.580000000000001,-0.2941169738769531,-0.008664038346918423
45,2017-11-02,10,0.08891208791208792,0.18892877385225781,PFE,33.46299743652344,33.69070053100586,33.235294342041016,33.64326477050781,28.44811248779297,13880021,67,6.0,,0.06,4.02,0.0379486083984375,0.0011276524572405577
46,2017-11-03,6,0.08263265306122448,-0.07062520966859132,PFE,33.6337776184082,33.73814010620117,33.51043701171875,33.72865295410156,28.52031517028809,9358255,76,6.0,,0.06,4.56,0.0474395751953125,0.001408091088864527
47,2017-11-09,2,0.07635321821036106,-0.07599217280620096,PFE,33.28273010253906,33.44402313232422,33.05502700805664,33.396583557128906,28.49757194519043,14088713,91,6.0,,0.06,5.46,-0.2941169738769531,-0.00871764041974843
48,2017-11-15,1,0.07478335949764521,-0.02056047864794286,PFE,33.47248458862305,33.68121337890625,33.425048828125,33.54838562011719,28.627107620239254,13646138,71,6.0,,0.06,4.26,0.23719024658203125,0.007092156516085524
49,2017-12-04,2,0.07635321821036106,0.020992085983584152,PFE,34.6204948425293,34.743831634521484,34.20303726196289,34.2125244140625,29.193817138671875,14847487,80,7.0,,0.07,5.6000000000000005,1.0626182556152344,0.031549286650127906
50,2017-12-05,1,0.07478335949764521,-0.02056047864794286,PFE,34.07969665527344,34.33586120605469,33.69070053100586,33.8045539855957,28.845691680908203,23525912,66,7.0,,0.07,4.62,-0.4079704284667969,-0.011742240543827553
51,2017-12-06,3,0.07792307692307693,0.041984171967168527,PFE,33.75711441040039,34.041744232177734,33.69070053100586,33.73814010620117,28.789024353027344,18317677,46,7.0,,0.07,3.22,-0.2941169738769531,-0.008565883118874296
52,2017-12-07,1,0.07478335949764521,-0.04029252372222347,PFE,33.73814010620117,33.81404113769531,33.34914779663086,33.68121337890625,28.74044609069824,16661421,47,7.0,,0.07,3.2900000000000005,-0.22770309448242188,-0.0066889373508419725
53,2017-12-12,4,0.07949293563579278,0.06297625795075268,PFE,34.497154235839844,34.93358612060547,34.39278793334961,34.70588302612305,29.61480712890625,23700139,60,7.0,,0.07,4.2,1.1195449829101562,0.03310887859724354
54,2017-12-21,1,0.07478335949764521,-0.04029252372222347,PFE,34.667930603027344,34.724857330322266,34.33586120605469,34.38330078125,29.339540481567383,15566948,75,7.0,,0.07,5.250000000000001,-0.20872879028320312,-0.00597501755366836
55,2018-01-03,3,0.07792307692307693,0.041984171967168527,PFE,34.582542419433594,34.88614654541016,34.37381362915039,34.8292236328125,29.72006225585937,14183151,51,10.0,,0.1,5.1000000000000005,0.16128921508789773,0.0046447768972417425
56,2018-01-08,5,0.08106279434850863,-0.1193785493800843,PFE,34.83871078491211,34.91461181640625,34.468692779541016,34.582542419433594,29.509567260742188,19964341,40,10.0,,0.1,4.0,0.028465270996086645,0.000815947698867614
57,2018-01-09,2,0.07635321821036106,-0.05809787555435064,PFE,34.573055267333984,34.76280975341797,34.497154235839844,34.54459381103516,29.47717666625977,16876226,46,10.0,,0.1,4.6000000000000005,-0.15180206298828125,-0.004347808985719515
58,2018-01-16,2,0.07635321821036106,0.0,PFE,34.69639587402344,35.08538818359375,34.60151672363281,34.724857330322266,29.631004333496094,30536699,33,10.0,,0.1,3.3000000000000003,0.32257843017578125,0.009279411890578348
59,2018-01-19,2,0.07635321821036106,0.0,PFE,35.284629821777344,35.370018005371094,34.629981994628906,35.04743957519531,29.90625762939453,31133684,31,10.0,,0.1,3.1,0.28462982177734375,0.008112488888192937
60,2018-01-22,15,0.0967613814756672,0.26728622242325817,PFE,35.0,35.1707763671875,34.84819793701172,35.0379524230957,29.89816093444824,21380495,50,10.0,,0.1,5.0,-0.19924163818359375,-0.005633065783380076
61,2018-01-23,7,0.08420251177394035,-0.12979217028732737,PFE,34.93358612060547,35.180267333984375,34.667930603027344,34.93358612060547,29.80910873413086,18527212,47,10.0,,0.1,4.7,0.009490966796875,0.0002698537756968822
62,2018-01-25,14,0.09519152276295134,0.13050692618901127,PFE,35.07590103149414,35.426944732666016,35.00948715209961,35.32258224487305,30.141042709350582,18988232,44,10.0,,0.1,4.4,0.24667739868164062,0.0070118113753885325
63,2018-01-26,3,0.07792307692307693,-0.18140739152662566,PFE,35.38899230957031,37.08728790283203,35.38899230957031,37.01138687133789,31.582103729248047,51441419,83,10.0,,0.1,8.3,1.6603431701660156,0.046866676838634325
64,2018-01-29,2,0.07635321821036106,-0.19789897257450084,PFE,37.00189971923828,37.40986633300781,36.7836799621582,37.0208740234375,31.590208053588867,36779014,59,10.0,,0.1,5.9,0.32257843017578125,0.008697816648683743
65,2018-01-30,16,0.09833124018838305,0.2878467010712009,PFE,36.25237274169922,36.76470565795898,35.436431884765625,35.86337661743164,30.60250663757324,48483684,100,10.0,,0.1,10.0,-0.6451606750488352,-0.01724573590575995
66,2018-01-31,7,0.08420251177394035,-0.14368504238708746,PFE,35.977230072021484,36.043643951416016,34.94307327270508,35.14231491088867,29.987211227416992,35859926,71,10.0,,0.1,7.1000000000000005,-0.7210617065429616,-0.019612878537676126
67,2018-02-05,2,0.07635321821036106,-0.09321923299215107,PFE,34.61100769042969,34.819732666015625,32.25806427001953,32.89373779296875,28.328523635864254,42463657,73,10.0,,0.1,7.300000000000001,-1.2239112854003906,-0.03395636931299528
68,2018-02-07,2,0.07635321821036106,0.0,PFE,33.330169677734375,33.82352828979492,33.178367614746094,33.1878547668457,28.58182144165039,30955980,74,10.0,,0.1,7.4,-0.9962043762207031,-0.028610339596116696
69,2018-02-16,3,0.07792307692307693,0.02056047864794297,PFE,33.92789459228516,34.78178405761719,33.851993560791016,34.402278900146484,29.6276969909668,27659595,85,10.0,,0.1,8.5,0.9582557678222656,0.02833104103191353
70,2018-02-21,4,0.07949293563579278,0.02014626186111168,PFE,34.12713623046875,34.715370178222656,33.89942932128906,33.92789459228516,29.219148635864254,25872327,50,10.0,,0.1,5.0,-0.06641387939453125,-0.0019094443023541796
71,2018-02-26,2,0.07635321821036106,-0.03949681063254151,PFE,34.43074035644531,35.30360412597656,34.35483932495117,35.189754486083984,30.305885314941406,25407302,66,10.0,,0.1,6.6000000000000005,0.5882339477539062,0.016944481500096753
72,2018-02-27,1,0.07478335949764521,-0.02056047864794286,PFE,35.1707763671875,35.332069396972656,34.85768508911133,34.91461181640625,30.06891822814941,23543093,70,10.0,,0.1,7.0,0.02846527099609375,0.0008062992915545131
73,2018-03-02,2,0.07635321821036106,0.020992085983584152,PFE,33.72865295410156,34.22201156616211,33.58633804321289,34.108158111572266,29.37439727783203,22271336,59,8.0,,0.08,4.72,-1.1100578308105469,-0.03141785493338978
74,2018-03-07,2,0.07635321821036106,0.0,PFE,33.776092529296875,34.23149871826172,33.72865295410156,34.08918380737305,29.35805320739746,23440328,54,8.0,,0.08,4.32,0.009487152099609375,0.0002772236833965547
75,2018-03-09,1,0.07478335949764521,-0.02056047864794286,PFE,34.734344482421875,35.02846145629883,34.658443450927734,34.88614654541016,30.044410705566406,19300743,59,8.0,,0.08,4.72,0.7969627380371094,0.02328156136535009
76,2018-03-15,1,0.07478335949764521,-0.07746383407246737,PFE,34.487667083740234,34.92409896850586,34.487667083740234,34.70588302612305,29.889169692993164,20508310,56,8.0,,0.08,4.48,-0.10436248779296875,-0.002979362594134227
77,2018-03-21,1,0.07478335949764521,0.0,PFE,34.6204948425293,34.84819793701172,34.34535217285156,34.411766052246094,29.6358699798584,19071392,62,8.0,,0.08,4.96,-0.07590103149414062,-0.002173313950421085
78,2018-03-27,1,0.07478335949764521,0.0,PFE,33.37760925292969,33.73814010620117,32.99810028076172,33.2163200378418,28.60633087158203,28835227,79,8.0,,0.08,6.32,-1.1100578308105469,-0.031854095664199944
79,2018-04-18,1,0.07478335949764521,0.0,PFE,34.51612854003906,34.715370178222656,34.4212532043457,34.6204948425293,29.81562614440918,14652497,79,7.0,,0.07,5.53,0.9772300720214844,0.028965143571795915
80,2018-04-30,2,0.07635321821036106,0.020992085983584152,PFE,35.22770309448242,35.275142669677734,34.53510284423828,34.734344482421875,29.913671493530277,28295789,75,7.0,,0.07,5.250000000000001,0.5597724914550781,0.016124629770079002
81,2018-05-04,2,0.07635321821036106,0.0,PFE,32.78937530517578,33.19734191894531,32.609107971191406,33.05502700805664,28.467426300048828,19795912,45,7.0,,0.07,3.1500000000000004,-2.077800750732422,-0.058902688791064306
82,2018-05-07,2,0.07635321821036106,0.0,PFE,33.007591247558594,33.330169677734375,32.93169021606445,33.14041519165039,28.54096031188965,21580018,56,7.0,,0.07,3.92,0.1328277587890625,0.004001156451422405
83,2018-05-08,7,0.08420251177394035,0.10280239323971485,PFE,33.12144088745117,33.29222106933594,32.93169021606445,33.1878547668457,28.58182144165039,28269650,36,7.0,,0.07,2.5200000000000005,-0.0379486083984375,-0.001138566312903877
84,2018-05-09,2,0.07635321821036106,-0.09321923299215107,PFE,33.225807189941406,33.5958251953125,33.083492279052734,33.36812210083008,28.7370662689209,20430209,56,7.0,,0.07,3.92,0.3036041259765625,0.009119371319332048
85,2018-05-10,3,0.07792307692307693,0.02056047864794297,PFE,33.20683288574219,33.50094985961914,33.10246658325195,33.244781494140625,28.91033172607422,30906653,47,7.0,,0.07,3.2900000000000005,-0.09487533569335938,-0.002824021590236092
86,2018-05-22,4,0.07949293563579278,-0.07321046177498769,PFE,33.965843200683594,34.24098587036133,33.861480712890625,33.88994216918945,29.47137260437012,14477322,42,7.0,,0.07,2.9400000000000004,0.7400360107421875,0.022090000846041624
87,2018-05-23,6,0.08263265306122448,0.03949681063254129,PFE,33.851993560791016,34.184059143066406,33.8045539855957,34.12713623046875,29.677642822265625,20358642,29,7.0,,0.07,2.03,-0.056926727294921875,-0.0016625317831224784
88,2018-06-07,6,0.08263265306122448,0.0,PFE,34.6204948425293,34.715370178222656,34.50664138793945,34.6204948425293,30.1066837310791,17083337,88,7.0,,0.07,6.16,0.53131103515625,0.01554265492382334
89,2018-06-14,1,0.07478335949764521,-0.09499021600775115,PFE,34.36432647705078,34.52561569213867,34.20303726196289,34.30739974975586,29.834402084350582,19959387,72,7.0,,0.07,5.040000000000001,-0.18975448608398438,-0.005466007855016941
90,2018-06-26,104,0.23647880690737832,1.8618082337519235,PFE,34.53510284423828,34.715370178222656,34.44022750854492,34.51612854003906,30.01592254638672,25435023,68,7.0,,0.07,4.760000000000001,0.18975448608398438,0.005496049303682415
91,2018-07-09,2,0.07635321821036106,-0.09321923299215107,PFE,35.360530853271484,35.55028533935547,35.113853454589844,35.25616836547852,30.659473419189453,22329412,62,9.0,,0.09,5.58,0.8349151611328125,0.024050302700115322
92,2018-07-10,2,0.07635321821036106,0.0,PFE,35.38899230957031,35.5787467956543,35.29411697387695,35.512332916259766,30.882230758666992,20253875,48,9.0,,0.09,4.32,0.028461456298828125,0.0008005971267781575
93,2018-07-11,2,0.07635321821036106,0.0,PFE,35.341556549072266,35.49335861206055,35.25616836547852,35.30360412597656,30.70072555541992,17795314,66,9.0,,0.09,5.94,-0.08538818359375,-0.002399977269693432
94,2018-07-24,2,0.07635321821036106,0.020992085983584152,PFE,35.455406188964844,35.815940856933594,35.360530853271484,35.76850128173828,31.10500717163086,17804800,35,9.0,,0.09,3.15,0.3225822448730469,0.009088524092601302
95,2018-07-30,4,0.07949293563579278,0.06297625795075268,PFE,36.39468765258789,36.69829177856445,36.223907470703125,36.6129035949707,31.83932304382324,21981486,50,9.0,,0.09,4.5,0.8823509216308594,0.024635704117208723
96,2018-07-31,5,0.08106279434850863,0.019748405316270645,PFE,36.25237274169922,37.94117736816406,36.18595886230469,37.88425064086914,32.94490432739258,50837371,100,9.0,,0.09,9.0,1.2428855895996094,0.033867668748701396
97,2018-08-01,1,0.07478335949764521,-0.07746383407246737,PFE,37.5996208190918,38.25426864624024,37.51423263549805,38.20683288574219,33.225425720214844,32734605,100,11.0,False,0.11,11.0,0.313091278076179,0.008252017986634552
98,2018-08-03,1,0.07478335949764521,0.0,PFE,37.59013366699219,38.57685089111328,37.466793060302734,38.46299743652344,33.733001708984375,27368375,59,11.0,,0.11,6.49,0.32258224487303977,0.008432581677515483
99,2018-08-06,2,0.07635321821036106,0.020992085983584152,PFE,38.29222106933594,39.108158111572266,38.26375579833984,38.937381744384766,34.149051666259766,27479572,75,11.0,,0.11,8.25,0.5313072204589844,0.013772695494472798
100,2018-08-07,4,0.07949293563579278,0.04112095729588594,PFE,38.75711441040039,39.13662338256836,38.700191497802734,38.74762725830078,33.982635498046875,18928575,83,11.0,,0.11,9.13,0.02846527099609375,0.0007278601798346163
101,2018-08-10,1,0.07478335949764521,-0.05924521594881216,PFE,38.71916580200195,39.193546295166016,38.61479949951172,38.83301544189453,34.05752182006836,18194148,49,11.0,,0.11,5.39,0.05692291259765625,0.0014544666268530015
102,2018-08-15,1,0.07478335949764521,0.0,PFE,38.70967864990234,39.12713623046875,38.56736373901367,39.051231384277344,34.248897552490234,22428488,47,11.0,,0.11,5.17,-0.06641006469726562,-0.0016944132637840559
103,2018-08-16,2,0.07635321821036106,0.020992085983584152,PFE,39.11764526367188,39.34535217285156,38.9658432006836,39.29791259765625,34.46524810791016,16457472,69,11.0,,0.11,7.59,0.2182159423828125,0.005577099767728022
104,2018-08-28,3,0.07792307692307693,0.041984171967168527,PFE,39.47817611694336,39.63946914672852,39.20303726196289,39.37381362915039,34.53181838989258,19871694,76,11.0,,0.11,8.36,0.29411697387696023,0.007475266013247328
105,2018-08-29,1,0.07478335949764521,-0.04029252372222347,PFE,39.37381362915039,39.48766708374024,39.06072235107422,39.37381362915039,34.53181838989258,15785020,77,11.0,,0.11,8.47,-0.15180206298828125,-0.003829568514814752
106,2018-09-04,3,0.07792307692307693,0.041984171967168527,PFE,39.35483932495117,39.4212532043457,39.108158111572266,39.25047302246094,34.42363739013672,15274779,73,8.0,,0.08,5.84,-0.06641387939453836,-0.0016818891643737288
107,2018-09-14,2,0.07635321821036106,-0.02014626186111179,PFE,40.55977249145508,40.79696273803711,40.32258224487305,40.75901412963867,35.74666976928711,16800655,74,8.0,,0.08,5.92,1.3757095336914062,0.03489766108043857
108,2018-09-18,2,0.07635321821036106,0.0,PFE,40.79696273803711,41.44212341308594,40.63567352294922,41.28083419799805,36.204322814941406,20464991,89,8.0,,0.08,7.12,0.6451606750488281,0.015813938875584688
109,2018-09-24,4,0.07949293563579278,0.04112095729588594,PFE,41.68880462646485,42.18216323852539,41.58443832397461,41.679317474365234,36.55380630493164,18089591,82,8.0,,0.08,6.5600000000000005,0.7400398254394531,0.01785718888153731
110,2018-09-25,1,0.07478335949764521,-0.05924521594881216,PFE,41.86906814575195,42.0208740234375,41.518028259277344,41.54648971557617,36.43729782104492,15318520,59,8.0,,0.08,4.72,-0.16128921508789062,-0.0038236354588041532
111,2018-09-26,2,0.07635321821036106,0.020992085983584152,PFE,41.59392929077149,42.03984832763672,41.4041748046875,41.44212341308594,36.34577178955078,18384817,68,8.0,,0.08,5.44,0.01897430419921875,0.00045154472961783654
112,2018-09-27,4,0.07949293563579278,0.04112095729588594,PFE,41.54648971557617,41.91650772094727,41.44212341308594,41.65085220336914,36.52883529663086,14887434,57,8.0,,0.08,4.5600000000000005,-0.12334060668944602,-0.002933897518568429
113,2018-09-28,6,0.08263265306122448,0.03949681063254129,PFE,41.679317474365234,41.87855911254883,41.48956298828125,41.8121452331543,36.6702880859375,15454591,58,8.0,,0.08,4.64,-0.037948608398444605,-0.0009053380269912203
114,2018-10-01,4,0.07949293563579278,-0.12144976317296186,PFE,41.774192810058594,42.23908996582031,41.660343170166016,42.00189971923828,36.83670425415039,16872537,60,10.0,False,0.1,6.0,0.3605308532714844,0.008608960310753755
115,2018-10-03,5,0.08106279434850863,0.019748405316270645,PFE,42.01138687133789,42.54269409179688,42.01138687133789,42.51423263549805,37.28603744506836,23957631,84,10.0,,0.1,8.4,0.3036041259765696,0.007187752534968173
116,2018-10-08,1,0.07478335949764521,-0.07746383407246737,PFE,42.457305908203125,42.99810028076172,42.40986633300781,42.96015167236328,37.6771240234375,24679621,49,10.0,,0.1,4.9,0.45540618896483664,0.010704686167316568
117,2018-10-09,3,0.07792307692307693,0.041984171967168527,PFE,42.68500900268555,43.46299743652344,42.49525451660156,43.14041519165039,37.8352165222168,21486844,55,10.0,,0.1,5.5,0.46489715576171875,0.010812039432582132
118,2018-10-10,2,0.07635321821036106,-0.02014626186111179,PFE,43.12144088745117,43.3870964050293,42.20113754272461,42.2296028137207,37.036407470703125,33746234,100,10.0,,0.1,10.0,-0.07590103149414062,-0.0017463367915430128
119,2018-10-11,2,0.07635321821036106,0.0,PFE,42.08728790283203,42.21062469482422,40.22770309448242,40.61669921875,35.621849060058594,44299198,88,10.0,,0.1,8.8,-1.1764717102050781,-0.027115705075592578
120,2018-10-12,2,0.07635321821036106,0.0,PFE,40.5787467956543,41.70777893066406,40.45540618896485,41.53700256347656,36.428977966308594,30417070,65,10.0,,0.1,6.5,-0.5028457641601562,-0.011912777121770857
121,2018-10-16,12,0.09205180533751962,0.23091294581942612,PFE,41.129032135009766,41.72675323486328,40.83491516113281,41.679317474365234,36.55380630493164,22353654,56,10.0,,0.1,5.6000000000000005,0.01897430419921875,0.00045493441956634406
122,2018-10-17,6,0.08263265306122448,-0.10232447089721508,PFE,41.52751541137695,42.50474548339844,41.50853729248047,42.286529541015625,37.08634185791016,23154167,66,10.0,,0.1,6.6000000000000005,0.7779922485351562,0.018644926533251782
