,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,INTC_unscaled,INTC_monthly,isPartial,scale,INTC,Stock_Price_Change,Stock_Price_Change_Percent
44,2016-11-22,4,0.025916943521594685,0.06848376934666489,INTC,35.18000030517578,35.5,35.11000061035156,35.47999954223633,31.65224838256836,22327400,64,26.0,,0.26,16.64,0.5,0.014285714285714235
45,2016-12-02,4,0.025916943521594685,0.0,INTC,33.720001220703125,34.2599983215332,33.599998474121094,34.15999984741211,30.474647521972656,21492500,48,26.0,,0.26,12.48,-1.2400016784667969,-0.03492962474554362
46,2016-12-07,1,0.023425249169435218,-0.0961415203179079,INTC,34.66999816894531,35.56999969482422,34.45000076293945,35.5,31.67008781433105,21710300,45,26.0,,0.26,11.7,1.3100013732910156,0.038237053049347436
47,2016-12-13,4,0.025916943521594685,0.10636789107927958,INTC,36.0099983215332,36.88999938964844,35.93000030517578,36.79999923706055,32.829833984375,35773600,100,26.0,,0.26,26.0,1.3199996948242188,0.037109915832141294
48,2016-12-20,1,0.023425249169435218,-0.0961415203179079,INTC,36.95000076293945,37.2400016784668,36.88999938964844,37.209999084472656,33.195594787597656,18551800,60,26.0,,0.26,15.6,0.3500022888183594,0.009487728235543669
49,2016-12-21,1,0.023425249169435218,0.0,INTC,37.25,37.34999847412109,36.90999984741211,36.97999954223633,32.99040985107422,14323600,57,26.0,,0.26,14.82,0.10999679565428977,0.002953726925256639
50,2016-12-27,3,0.02508637873754153,-0.18815181163315775,INTC,36.90999984741211,37.33000183105469,36.90999984741211,37.06999969482422,33.070709228515625,9033700,55,26.0,,0.26,14.3,-0.019996643066399145,-0.0005353853784024754
51,2017-01-03,1,0.023425249169435218,0.0,INTC,36.61000061035156,36.93000030517578,36.27000045776367,36.59999847412109,32.65140151977539,20196500,23,34.0,,0.34,7.82,-0.40000152587890625,-0.01071528278217615
52,2017-01-04,1,0.023425249169435218,0.0,INTC,36.709999084472656,36.77000045776367,36.34000015258789,36.40999984741211,32.481903076171875,15915700,29,34.0,,0.34,9.86,-0.15999984741210938,-0.0043325168180322615
53,2017-01-06,4,0.025916943521594685,0.10636789107927958,INTC,36.59000015258789,36.68000030517578,36.18999862670898,36.47999954223633,32.54435729980469,15114000,28,34.0,,0.34,9.52,-0.09000015258789062,-0.0024476516580757
54,2017-01-09,2,0.024255813953488373,-0.06409434687860527,INTC,36.47999954223633,36.88999938964844,36.47999954223633,36.61000061035156,32.660335540771484,19461400,26,34.0,,0.34,8.84,0.20999908447265625,0.005725165832210388
55,2017-01-10,1,0.023425249169435218,-0.034241884673332335,INTC,36.54999923706055,36.93000030517578,36.52999877929688,36.540000915527344,32.59788131713867,15918800,20,34.0,,0.34,6.800000000000001,0.04000091552734375,0.0010843295253231133
56,2017-01-11,6,0.027578073089700998,0.1772798184654658,INTC,36.5099983215332,37.0,36.5099983215332,36.95000076293945,32.96364212036133,22398400,22,34.0,,0.34,7.48,0.06999969482421875,0.001895469651929771
57,2017-01-12,1,0.023425249169435218,-0.15058426695578842,INTC,36.83000183105469,36.83000183105469,36.31999969482422,36.709999084472656,32.749549865722656,20391900,27,34.0,,0.34,9.18,-0.1699981689453125,-0.0045945451066300436
58,2017-01-18,1,0.023425249169435218,0.0,INTC,36.88999938964844,37.0099983215332,36.61000061035156,36.7599983215332,32.794151306152344,15382500,25,34.0,,0.34,8.5,0.17999649047851562,0.004887224586742844
59,2017-01-23,1,0.023425249169435218,-0.15058426695578842,INTC,37.06999969482422,37.209999084472656,36.54999923706055,36.77000045776367,32.80307388305664,27752600,26,34.0,,0.34,8.84,0.20000076293945312,0.005403965739255057
60,2017-01-24,6,0.027578073089700998,0.1772798184654658,INTC,36.84000015258789,37.7400016784668,36.810001373291016,37.619998931884766,33.561363220214844,35140900,43,34.0,,0.34,14.62,0.5300025939941406,0.014243552997433628
61,2017-01-25,1,0.023425249169435218,-0.15058426695578842,INTC,37.869998931884766,38.0,37.52000045776367,37.79999923706055,33.72194290161133,32276400,56,34.0,,0.34,19.040000000000003,0.2599983215332031,0.0068891974024885005
62,2017-01-26,9,0.030069767441860466,0.2836477095447454,INTC,37.81999969482422,37.91999816894531,37.41999816894531,37.560001373291016,33.507843017578125,34144800,100,34.0,,0.34,34.0,-0.0800018310546875,-0.0021053113435444137
63,2017-01-27,1,0.023425249169435218,-0.22097005855706542,INTC,38.0,38.45000076293945,37.810001373291016,37.97999954223633,33.88252258300781,44368600,73,34.0,,0.34,24.82,0.5300025939941406,0.0139768623308687
64,2017-01-30,1,0.023425249169435218,-0.06621639517944644,INTC,37.7400016784668,37.84000015258789,37.33000183105469,37.41999816894531,33.382938385009766,23954700,34,34.0,,0.34,11.56,-0.6100006103515625,-0.01586477498693628
65,2017-01-31,9,0.030069767441860466,0.2836477095447454,INTC,37.220001220703125,37.369998931884766,36.63999938964844,36.81999969482422,32.84767150878906,27059100,35,34.0,,0.34,11.9,-0.470001220703125,-0.012420751025577936
66,2017-02-02,5,0.02674750830564784,-0.11048502927853276,INTC,36.2599983215332,36.70000076293945,36.20000076293945,36.68000030517578,32.722774505615234,31916900,73,35.0,,0.35,25.55,-0.6699981689453125,-0.017928771423476264
67,2017-02-03,5,0.02674750830564784,0.0,INTC,36.68999862670898,36.81999969482422,36.45000076293945,36.52000045776367,32.81262969970703,21038100,83,35.0,,0.35,29.05,0.11999893188476562,0.003269725596462214
68,2017-02-06,30,0.047511627906976744,1.0282229470997022,INTC,36.5099983215332,36.5099983215332,36.150001525878906,36.27000045776367,32.5880012512207,21427000,88,35.0,,0.35,30.8,-0.3100013732910156,-0.008419374683878433
69,2017-02-07,1,0.023425249169435218,-0.5069575554157051,INTC,36.45000076293945,36.52000045776367,36.2400016784668,36.34999847412109,32.659881591796875,18581900,79,35.0,,0.35,27.65,0.01000213623046875,0.00027395608573810293
70,2017-02-08,1,0.023425249169435218,0.0,INTC,36.34000015258789,36.650001525878906,36.13999938964844,36.380001068115234,32.68684005737305,20807400,98,35.0,,0.35,34.3,0.13000106811523438,0.0035597225215149297
71,2017-02-09,2,0.024255813953488373,0.03545596369309312,INTC,36.5,36.5,35.400001525878906,35.459999084472656,31.860231399536133,47802700,99,35.0,,0.35,34.65,-0.15000152587890625,-0.00409281090405933
72,2017-02-10,27,0.045019933554817274,0.8560471168333104,INTC,35.2599983215332,35.43000030517578,34.84000015258789,35.34000015258789,31.752422332763672,44106500,100,35.0,,0.35,35.0,-1.0699996948242188,-0.029315060132170334
73,2017-02-13,2,0.024255813953488373,-0.06409434687860527,INTC,35.56999969482422,35.849998474121094,35.34000015258789,35.79999923706055,32.16571044921875,28180600,78,35.0,,0.35,27.3,0.4199981689453125,0.011854308928243462
74,2017-02-15,1,0.023425249169435218,-0.034241884673332335,INTC,35.97999954223633,36.060001373291016,35.66999816894531,36.04999923706055,32.39033889770508,18452200,75,35.0,,0.35,26.25,0.21000289916992188,0.005857821704553734
75,2017-02-17,1,0.023425249169435218,0.0,INTC,36.31999969482422,36.47999954223633,36.09999847412109,36.47999954223633,32.77668762207031,18909900,55,35.0,,0.35,19.25,0.4199981689453125,0.0116472033541406
76,2017-02-21,8,0.02923920265780731,-0.20360148402859457,INTC,36.52999877929688,36.650001525878906,36.33000183105469,36.52000045776367,32.81262969970703,20556000,71,35.0,,0.35,24.85,0.17000198364257812,0.004660142153942504
77,2017-02-22,101,0.10648172757475083,2.641745256220884,INTC,36.34000015258789,36.400001525878906,35.790000915527344,36.06999969482422,32.40830993652344,29904400,87,35.0,,0.35,30.45,-0.25,-0.0068212821170955396
78,2017-02-23,6,0.027578073089700998,-0.7410065208573835,INTC,36.2400016784668,36.29999923706055,35.900001525878906,36.18000030517578,32.50714874267578,22775000,98,35.0,,0.35,34.3,-0.10000228881835938,-0.002747315511711257
79,2017-02-24,41,0.05664784053156146,1.054089868690519,INTC,36.13999938964844,36.52999877929688,35.95000076293945,36.52999877929688,32.82160568237305,18617600,64,35.0,,0.35,22.4,0.22999954223633523,0.006336075676870001
80,2017-02-27,5,0.02674750830564784,0.10272565401999723,INTC,36.41999816894531,36.68000030517578,36.27000045776367,36.5099983215332,32.80363845825195,14065200,83,35.0,,0.35,29.05,0.15000152587889914,0.004106255978412854
81,2017-02-28,13,0.03339202657807309,0.24841634579555327,INTC,36.41999816894531,36.459999084472656,36.0,36.20000076293945,32.525115966796875,24977000,85,35.0,,0.35,29.75,-0.220001220703125,-0.005997852204818077
82,2017-03-01,78,0.08737873754152824,1.616754551785892,INTC,35.849998474121094,36.09999847412109,35.439998626708984,35.93000030517578,32.28252029418945,34085900,100,35.0,False,0.35,35.0,-0.3600006103515696,-0.009873851327244942
83,2017-03-02,2,0.024255813953488373,-0.7224059921675982,INTC,35.93000030517578,36.02000045776367,35.650001525878906,35.90999984741211,32.264556884765625,23602100,59,35.0,,0.35,20.65,-0.07999801635741477,-0.002216011627113046
84,2017-03-03,16,0.03588372093023256,0.4793863854266538,INTC,35.939998626708984,36.09000015258789,35.66999816894531,35.900001525878906,32.25556182861328,17538100,48,35.0,,0.35,16.799999999999997,0.06999969482421875,0.0019433563002393406
85,2017-03-06,4,0.025916943521594685,0.10636789107927958,INTC,35.790000915527344,35.79999923706055,35.41999816894531,35.56999969482422,31.959068298339844,24416700,40,35.0,,0.35,14.0,-0.29000091552734375,-0.00803549222225619
86,2017-03-07,56,0.0691063122923588,1.6664530188437379,INTC,35.540000915527344,35.79999923706055,35.38999938964844,35.79999923706055,32.16571044921875,23434900,46,35.0,,0.35,16.099999999999998,0.0,0.0
87,2017-03-08,111,0.11478737541528239,0.6610259122157587,INTC,35.66999816894531,35.900001525878906,35.529998779296875,35.619998931884766,32.003997802734375,20920100,37,35.0,,0.35,12.95,0.10000228881835938,0.0027933600823888405
88,2017-03-13,78,0.08737873754152824,2.6023832351732636,INTC,35.849998474121094,36.040000915527344,34.939998626708984,35.15999984741211,31.590688705444336,53582900,83,35.0,,0.35,29.05,0.1399993896484375,0.0038997042812802807
89,2017-03-14,3,0.02508637873754153,-0.712900650165393,INTC,35.060001373291016,35.22999954223633,34.65999984741211,35.18000030517578,31.60865592956543,28586900,65,35.0,,0.35,22.75,-0.8100013732910156,-0.02247506528064591
90,2017-03-15,7,0.028408637873754153,0.13243279035889266,INTC,34.939998626708984,35.16999816894531,34.68000030517578,35.099998474121094,31.536779403686523,27996100,55,35.0,,0.35,19.25,-0.060001373291015625,-0.001703132956873299
91,2017-03-16,9,0.030069767441860466,0.05847269325225124,INTC,35.16999816894531,35.36000061035156,35.06999969482422,35.13999938964844,31.572710037231445,19616100,47,35.0,,0.35,16.45,0.19000244140625,0.005402401231115794
92,2017-03-17,3,0.02508637873754153,-0.1657275439177991,INTC,35.310001373291016,35.33000183105469,35.099998474121094,35.27000045776367,31.68951797485352,30778900,39,35.0,,0.35,13.65,-0.029998779296875,-0.0008483817528015525
93,2017-03-20,4,0.025916943521594685,0.0,INTC,35.369998931884766,35.630001068115234,35.2599983215332,35.43000030517578,31.83326530456543,17322300,50,35.0,,0.35,17.5,0.2999992370605469,0.00849134507535898
94,2017-03-21,11,0.03173089700996678,0.22433021407511866,INTC,35.59000015258789,35.599998474121094,35.0,35.040000915527344,31.482866287231445,22814500,38,35.0,,0.35,13.3,-0.030002593994140625,-0.0008420598679406144
95,2017-03-22,1,0.023425249169435218,-0.2617526960527693,INTC,35.220001220703125,35.459999084472656,35.0,35.369998931884766,31.779369354248047,19144500,50,35.0,,0.35,17.5,-0.1399993896484375,-0.003932567293512879
96,2017-03-23,1,0.023425249169435218,0.0,INTC,35.4900016784668,35.4900016784668,35.02000045776367,35.27000045776367,31.68951797485352,20640400,29,35.0,,0.35,10.15,0.030002593994140625,0.0008460968631913701
97,2017-03-27,2,0.024255813953488373,0.03545596369309312,INTC,35.06999969482422,35.5,34.939998626708984,35.38999938964844,31.797338485717773,16992200,34,35.0,,0.35,11.9,0.009998321533203125,0.0002817222051378909
98,2017-03-28,1,0.023425249169435218,-0.034241884673332335,INTC,35.34000015258789,35.709999084472656,35.209999084472656,35.599998474121094,31.98601531982422,18398100,43,35.0,,0.35,15.05,0.20999908447265625,0.00591546716824376
99,2017-03-30,5,0.02674750830564784,0.1418238547723727,INTC,35.58000183105469,35.88999938964844,35.52000045776367,35.75,32.120792388916016,16433000,33,35.0,,0.35,11.55,0.18000030517578125,0.005040613547762529
100,2017-03-31,8,0.02923920265780731,0.09315612967333253,INTC,35.75,36.25,35.7400016784668,36.06999969482422,32.40830993652344,21438400,42,35.0,,0.35,14.7,0.3600006103515625,0.010030666382663478
101,2017-04-05,2,0.024255813953488373,0.0,INTC,36.43000030517578,36.7599983215332,36.16999816894531,36.220001220703125,32.54307174682617,22455500,25,35.0,,0.35,8.75,0.5099983215332031,0.014068919214708986
102,2017-04-06,12,0.03256146179401993,0.34241884673332423,INTC,36.130001068115234,36.27999877929688,36.02999877929688,36.02999877929688,32.37236785888672,20198200,32,35.0,,0.35,11.2,-0.479999542236321,-0.013057659525385401
103,2017-04-11,1,0.023425249169435218,0.0,INTC,35.77000045776367,35.790000915527344,35.209999084472656,35.7400016784668,32.111812591552734,22711800,20,35.0,,0.35,7.0,-0.48999786376953836,-0.013506005519745345
104,2017-04-17,2,0.024255813953488373,0.03545596369309312,INTC,35.439998626708984,35.59000015258789,35.33000183105469,35.47999954223633,31.878204345703125,12560700,20,35.0,,0.35,7.0,-0.20000076293945312,-0.005588174289559267
105,2017-04-19,7,0.028408637873754153,0.17120942336666212,INTC,35.970001220703125,36.220001220703125,35.88999938964844,35.90999984741211,32.264556884765625,16594600,20,35.0,,0.35,7.0,0.6300010681152344,0.017701631509249305
106,2017-04-24,2,0.024255813953488373,-0.033108197589723276,INTC,36.66999816894531,36.84999847412109,36.459999084472656,36.75,33.01927947998047,26305800,33,35.0,,0.35,11.55,0.6299972534179616,0.017393628718539667
107,2017-04-26,1,0.023425249169435218,-0.034241884673332335,INTC,36.77999877929688,37.22999954223633,36.77999877929688,36.93000030517578,33.181007385253906,27241000,43,35.0,,0.35,15.05,0.3800010681152415,0.010312105396208082
108,2017-04-27,3,0.02508637873754153,0.07091192738618646,INTC,36.869998931884766,37.5,36.77999877929688,37.43000030517578,33.63024139404297,39890000,100,35.0,,0.35,35.0,0.2700004577636719,0.007252228339604594
109,2017-04-28,4,0.025916943521594685,0.033108197589723165,INTC,36.09999847412109,36.4900016784668,35.880001068115234,36.150001525878906,32.480186462402344,56769300,72,35.0,,0.35,25.2,-1.0099983215332031,-0.026933288574218728
110,2017-05-01,99,0.10482059800664452,3.0444814767337522,INTC,36.11000061035156,36.400001525878906,35.939998626708984,36.310001373291016,32.62394714355469,24825600,77,34.0,False,0.34,26.180000000000003,-0.09000015258789062,-0.0024664332268584666
111,2017-05-09,84,0.09236212624584718,-0.11885518684035368,INTC,36.47999954223633,36.75,36.27999877929688,36.369998931884766,32.92095184326172,17819100,58,34.0,,0.34,19.72,0.34999847412109375,0.00961534229256178
112,2017-05-16,2,0.024255813953488373,-0.7373835473544117,INTC,35.75,35.88999938964844,35.41999816894531,35.81999969482422,32.42311096191406,22291800,55,34.0,,0.34,18.700000000000003,-0.8600006103515625,-0.02340137715242352
113,2017-05-17,-13,0.011797342192691029,-0.5136282700999864,INTC,35.66999816894531,35.9900016784668,35.02000045776367,35.040000915527344,31.71708106994629,26670200,55,34.0,,0.34,18.700000000000003,0.10000228881835938,0.0027863552666207436
114,2017-05-25,4,0.025916943521594685,1.1968459588848215,INTC,36.119998931884766,36.38999938964844,36.060001373291016,36.2599983215332,32.82137680053711,13148500,54,34.0,,0.34,18.360000000000003,0.3999977111816406,0.011114134274157639
115,2017-05-31,1,0.023425249169435218,-0.0961415203179079,INTC,36.310001373291016,36.380001068115234,35.869998931884766,36.11000061035156,32.68560791015625,17741900,50,34.0,,0.34,17.0,-0.009998321533203125,-0.0002747546496537634
116,2017-06-01,2,0.024255813953488373,0.03545596369309312,INTC,36.119998931884766,36.130001068115234,35.79999923706055,36.119998931884766,32.69465637207031,17510900,56,30.0,False,0.3,16.8,-0.25,-0.006871907439802372
117,2017-06-05,6,0.027578073089700998,0.1772798184654658,INTC,36.29999923706055,36.5,36.20000076293945,36.34000015258789,32.893795013427734,11685700,42,30.0,,0.3,12.6,0.3699989318847656,0.010240767255644823
118,2017-06-06,2,0.024255813953488373,-0.12046741356463075,INTC,36.15999984741211,36.45000076293945,35.97999954223633,36.130001068115234,32.703712463378906,18420900,40,30.0,,0.3,12.0,-0.049999237060546875,-0.0013698421112479098
119,2017-06-09,1,0.023425249169435218,-0.034241884673332335,INTC,36.5,36.560001373291016,35.310001373291016,35.709999084472656,32.32353973388672,33322100,64,30.0,,0.3,19.2,0.1100006103515625,0.0030178493291941333
120,2017-06-14,7,0.028408637873754153,0.21273578215855893,INTC,35.9900016784668,36.04999923706055,35.220001220703125,35.529998779296875,32.160614013671875,19149000,64,30.0,,0.3,19.2,-0.5100021362304688,-0.013949729679251344
121,2017-06-16,34,0.05083388704318937,0.7893813589053913,INTC,35.279998779296875,35.33000183105469,35.0099983215332,35.209999084472656,31.87095832824707,30762800,44,30.0,,0.3,13.2,-0.7199974060058594,-0.019972189216183933
122,2017-06-22,5,0.02674750830564784,-0.4738252401803804,INTC,34.560001373291016,34.630001068115234,34.290000915527344,34.36000061035156,31.10157012939453,24602900,48,30.0,,0.3,14.4,-0.7000007629394531,-0.019813210491377853
123,2017-06-23,2,0.024255813953488373,-0.09315612967333242,INTC,34.209999084472656,34.54999923706055,34.099998474121094,34.189998626708984,30.94768524169922,29260900,71,30.0,,0.3,21.3,-0.0800018310546875,-0.0023101885240294218
124,2017-06-26,2,0.024255813953488373,0.0,INTC,34.2599983215332,34.5099983215332,34.029998779296875,34.06999969482422,30.839061737060547,18854800,71,30.0,,0.3,21.3,-0.04000091552734375,-0.0011577689265022117
125,2017-06-27,8,0.02923920265780731,0.20545130803999467,INTC,34.0,34.150001525878906,33.650001525878906,33.650001525878906,30.45889663696289,27078900,65,30.0,,0.3,19.5,-0.3599967956542969,-0.010431666565155151
