,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,EST_unscaled,EST_monthly,isPartial,scale,EST,Stock_Price_Change,Stock_Price_Change_Percent
13,2016-06-13,2,0.013145748987854252,-0.0931012010054929,EST,1.7000000476837158,1.7000000476837158,1.600000023841858,1.7000000476837158,1.7000000476837158,8450,100,42.0,,0.42,42.0,-0.09999990463256836,-0.055555504045367354
14,2016-06-15,7,0.015394961763382817,0.1710981076549294,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,13050,82,42.0,,0.42,34.44,0.0,0.0
15,2016-06-21,2,0.013145748987854252,0.03543209439109951,EST,1.600000023841858,1.7999999523162842,1.600000023841858,1.7000000476837158,1.7000000476837158,20508,88,42.0,,0.42,36.96,0.09999990463256836,0.05882347166332158
16,2016-06-22,3,0.013595591542959962,0.03421962153098557,EST,1.7000000476837158,2.0,1.7000000476837158,1.7999999523162842,1.7999999523162842,1782636,87,42.0,,0.42,36.54,0.20000004768371582,0.1111111405455043
17,2016-06-23,5,0.01449527665317139,0.06617476756112906,EST,1.7999999523162842,1.899999976158142,1.7000000476837158,1.899999976158142,1.899999976158142,111060,87,42.0,,0.42,36.54,-0.10000002384185791,-0.050000011920928955
18,2016-06-24,19,0.020793072424651372,0.43447227135896727,EST,1.899999976158142,1.899999976158142,1.7000000476837158,1.7999999523162842,1.7999999523162842,139000,78,42.0,,0.42,32.76,0.0,0.0
19,2016-06-27,1,0.012695906432748538,0.21530379365284413,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,57000,81,42.0,,0.42,34.02,-0.10000002384185791,-0.052631592156154094
20,2016-06-29,1,0.012695906432748538,0.0,EST,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,3244,86,42.0,,0.42,36.12,0.10000002384185791,0.05555557027275215
21,2016-07-05,1,0.012695906432748538,-0.06617476756112883,EST,1.7999999523162842,1.899999976158142,1.7999999523162842,1.899999976158142,1.899999976158142,99897,80,39.0,,0.39,31.200000000000003,0.0,0.0
22,2016-07-07,1,0.012695906432748538,0.0,EST,2.0,2.0,1.7999999523162842,1.899999976158142,1.899999976158142,45180,81,39.0,,0.39,31.59,0.10000002384185791,0.052631592156154205
23,2016-07-08,1,0.012695906432748538,0.0,EST,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,5000,73,39.0,,0.39,28.47,-0.10000002384185791,-0.050000011920928955
24,2016-07-11,1,0.012695906432748538,0.0,EST,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,20100,77,39.0,,0.39,30.03,0.0,0.0
25,2016-07-13,2,0.013145748987854252,0.03543209439109951,EST,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,4100,88,39.0,,0.39,34.32,0.0,0.0
26,2016-07-14,5,0.01449527665317139,0.10265886459295759,EST,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,100,39.0,,0.39,39.0,0.0,0.0
27,2016-07-15,-3,0.010896536212325687,-0.24826986934798123,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,20300,85,39.0,,0.39,33.15,-0.10000002384185791,-0.052631592156154094
28,2016-07-19,15,0.01899370220422852,0.7430954051934111,EST,1.899999976158142,1.899999976158142,1.7000000476837158,1.7999999523162842,1.7999999523162842,66750,92,39.0,,0.39,35.88,0.10000002384185791,0.05555557027275215
29,2016-07-20,14,0.018543859649122807,-0.02368377424626389,EST,1.7999999523162842,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,130850,84,39.0,,0.39,32.76,0.0,0.0
30,2016-07-21,1,0.012695906432748538,-0.315357931251971,EST,1.7999999523162842,1.899999976158142,1.7999999523162842,1.899999976158142,1.899999976158142,35333,84,39.0,,0.39,32.76,0.0,0.0
31,2016-07-22,1,0.012695906432748538,0.0,EST,1.899999976158142,2.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,271373,83,39.0,,0.39,32.370000000000005,0.10000002384185791,0.052631592156154205
32,2016-07-25,18,0.02034322986954566,0.40343853769046945,EST,1.7999999523162842,2.0,1.7999999523162842,1.899999976158142,1.899999976158142,172765,82,39.0,,0.39,31.98,0.0,0.0
33,2016-07-26,1,0.012695906432748538,-0.3759149105543639,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,11440,82,39.0,,0.39,31.98,-0.20000004768371582,-0.10000002384185791
34,2016-07-27,2,0.013145748987854252,0.03543209439109951,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,8190,81,39.0,,0.39,31.59,0.0,0.0
35,2016-07-28,2,0.013145748987854252,0.0,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,4600,74,39.0,,0.39,28.86,0.0,0.0
36,2016-07-29,1,0.012695906432748538,-0.0342196215309859,EST,1.899999976158142,1.899999976158142,1.600000023841858,1.7000000476837158,1.7000000476837158,730655,79,39.0,,0.39,30.81,0.10000002384185791,0.05555557027275215
37,2016-08-01,9,0.01629464687359424,0.28345675512879565,EST,1.7000000476837158,1.7999999523162842,1.600000023841858,1.600000023841858,1.600000023841858,152350,97,40.0,False,0.4,38.8,-0.10000002384185791,-0.052631592156154094
38,2016-08-02,1,0.012695906432748538,-0.22085415343842307,EST,1.7000000476837158,1.7999999523162842,1.600000023841858,1.7000000476837158,1.7000000476837158,311500,88,40.0,,0.4,35.2,0.0,0.0
39,2016-08-03,1,0.012695906432748538,0.0,EST,1.7000000476837158,1.899999976158142,1.600000023841858,1.899999976158142,1.899999976158142,274878,90,40.0,,0.4,36.0,0.10000002384185791,0.05555557027275215
40,2016-08-04,7,0.015394961763382817,0.21259256634659685,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,30000,91,40.0,,0.4,36.4,-0.10000002384185791,-0.052631592156154094
41,2016-08-05,2,0.013145748987854252,-0.146100575636268,EST,1.7999999523162842,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,264465,92,40.0,,0.4,36.8,0.10000002384185791,0.05555557027275215
42,2016-08-08,1,0.012695906432748538,-0.0342196215309859,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,6200,88,40.0,,0.4,35.2,-0.19999992847442627,-0.10526312157057616
43,2016-08-09,1,0.012695906432748538,0.0,EST,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,700,92,40.0,,0.4,36.8,0.19999992847442627,0.1176470134497527
44,2016-08-11,2,0.013145748987854252,0.03543209439109951,EST,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,18600,87,40.0,,0.4,34.800000000000004,0.0,0.0
45,2016-08-16,2,0.013145748987854252,0.03543209439109951,EST,1.899999976158142,1.899999976158142,1.7999999523162842,1.899999976158142,1.899999976158142,2300,100,40.0,,0.4,40.0,0.0,0.0
46,2016-08-17,2,0.013145748987854252,0.0,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,48523,90,40.0,,0.4,36.0,-0.10000002384185791,-0.052631592156154094
47,2016-08-19,1,0.012695906432748538,-0.0342196215309859,EST,1.7999999523162842,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,46091,80,40.0,,0.4,32.0,0.10000002384185791,0.05555557027275215
48,2016-08-23,1,0.012695906432748538,0.0,EST,1.7999999523162842,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,214900,90,40.0,,0.4,36.0,0.0,0.0
49,2016-08-24,1,0.012695906432748538,0.0,EST,1.899999976158142,1.899999976158142,1.7999999523162842,1.899999976158142,1.899999976158142,30099,96,40.0,,0.4,38.400000000000006,0.0,0.0
50,2016-08-25,1,0.012695906432748538,0.0,EST,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,120,88,40.0,,0.4,35.2,0.0,0.0
51,2016-08-26,3,0.013595591542959962,0.0708641887821988,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,74815,85,40.0,,0.4,34.0,-0.19999992847442627,-0.10526312157057616
52,2016-08-29,4,0.014045434098065676,-0.08766034538176093,EST,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,102100,81,40.0,,0.4,32.4,0.09999990463256836,0.05882347166332158
53,2016-08-30,5,0.01449527665317139,0.032027671908529065,EST,1.600000023841858,1.7999999523162842,1.600000023841858,1.7999999523162842,1.7999999523162842,19100,90,40.0,,0.4,36.0,0.0,0.0
54,2016-08-31,5,0.01449527665317139,0.0,EST,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7000000476837158,1.7000000476837158,172270,90,40.0,,0.4,36.0,0.0,0.0
55,2016-09-06,1,0.012695906432748538,-0.5922886901752308,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,25500,80,42.0,,0.42,33.6,-0.09999990463256836,-0.055555504045367354
56,2016-09-08,2,0.013145748987854252,0.03543209439109951,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,18101,80,42.0,,0.42,33.6,0.09999990463256836,0.05882347166332158
57,2016-09-09,7,0.015394961763382817,0.1710981076549294,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,10000,80,42.0,,0.42,33.6,0.0,0.0
58,2016-09-12,2,0.013145748987854252,-0.146100575636268,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,2034,67,42.0,,0.42,28.14,-0.09999990463256836,-0.055555504045367354
59,2016-09-13,5,0.01449527665317139,0.10265886459295759,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,100,83,42.0,,0.42,34.86,0.09999990463256836,0.05882347166332158
60,2016-09-14,1,0.012695906432748538,-0.12413493467399062,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,71,42.0,,0.42,29.82,0.0,0.0
61,2016-09-19,1,0.012695906432748538,0.0,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,23376,68,42.0,,0.42,28.56,-0.09999990463256836,-0.055555504045367354
62,2016-09-21,-2,0.0113463787674314,-0.10629628317329831,EST,1.7000000476837158,1.7999999523162842,1.600000023841858,1.7999999523162842,1.7999999523162842,38700,73,42.0,,0.42,30.66,0.09999990463256836,0.05882347166332158
63,2016-09-26,1,0.012695906432748538,0.11893906355310624,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,94,42.0,,0.42,39.48,-0.19999992847442627,-0.11111107431811951
64,2016-10-04,5,0.01449527665317139,0.14172837756439782,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,151431,95,42.0,,0.42,39.9,0.10000002384185791,0.0625000139698384
65,2016-10-06,1,0.012695906432748538,-0.12413493467399062,EST,1.600000023841858,1.7000000476837158,1.600000023841858,1.600000023841858,1.600000023841858,140500,78,42.0,,0.42,32.76,0.0,0.0
66,2016-10-10,1,0.012695906432748538,-0.24178599253149935,EST,1.7999999523162842,1.7999999523162842,1.600000023841858,1.7000000476837158,1.7000000476837158,2500,63,42.0,,0.42,26.46,0.09999990463256836,0.05882347166332158
67,2016-10-12,1,0.012695906432748538,0.0,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,80,42.0,,0.42,33.6,-0.09999990463256836,-0.055555504045367354
68,2016-10-14,1,0.012695906432748538,0.0,EST,1.7000000476837158,1.899999976158142,1.7000000476837158,1.899999976158142,1.899999976158142,1074759,78,42.0,,0.42,32.76,0.19999992847442627,0.1176470134497527
69,2016-10-18,1,0.012695906432748538,0.0,EST,1.899999976158142,1.899999976158142,1.7999999523162842,1.899999976158142,1.899999976158142,54100,89,42.0,,0.42,37.38,0.0,0.0
70,2016-10-19,1,0.012695906432748538,0.0,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,265242,100,42.0,,0.42,42.0,-0.10000002384185791,-0.052631592156154094
71,2016-10-21,3,0.013595591542959962,0.0708641887821988,EST,2.0,2.0,1.899999976158142,2.0,2.0,100385,76,42.0,,0.42,31.92,0.20000004768371582,0.1111111405455043
72,2016-10-24,19,0.020793072424651372,0.5293981404890318,EST,2.0,2.299999952316284,2.0,2.200000047683716,2.200000047683716,3330514,81,42.0,,0.42,34.02,0.2999999523162842,0.1499999761581421
73,2016-10-25,3,0.013595591542959962,-0.3461480215477144,EST,2.200000047683716,2.5999999046325684,2.0,2.5999999046325684,2.5999999046325684,7812578,78,42.0,,0.42,32.76,0.2999999523162842,0.13043476458082548
74,2016-10-28,1,0.012695906432748538,-0.06617476756112883,EST,2.200000047683716,2.299999952316284,1.7999999523162842,2.0,2.0,849603,68,42.0,,0.42,28.56,-0.2999999523162842,-0.11538460127700667
75,2016-11-01,23,0.022592442645074224,0.7795060766041881,EST,2.0,2.0,2.0,2.0,2.0,0,72,50.0,False,0.5,36.0,-0.2999999523162842,-0.13043476458082537
76,2016-11-02,3,0.013595591542959962,-0.3982239213109532,EST,1.899999976158142,1.899999976158142,1.7000000476837158,1.7999999523162842,1.7999999523162842,267090,74,50.0,,0.5,37.0,-0.10000002384185791,-0.050000011920928955
77,2016-11-03,4,0.014045434098065676,0.03308738378056453,EST,1.899999976158142,2.0,1.899999976158142,2.0,2.0,269469,73,50.0,,0.5,36.5,0.10000002384185791,0.052631592156154205
78,2016-11-04,26,0.023941970310391365,0.7046087819876377,EST,2.0,2.0,1.899999976158142,1.899999976158142,1.899999976158142,152867,66,50.0,,0.5,33.0,0.0,0.0
79,2016-11-07,1,0.012695906432748538,-0.46972173684309415,EST,2.0,2.200000047683716,2.0,2.0,2.0,370651,83,50.0,,0.5,41.5,0.20000004768371582,0.10000002384185791
80,2016-11-08,1,0.012695906432748538,0.0,EST,2.0,2.299999952316284,1.899999976158142,2.0999999046325684,2.0999999046325684,1244141,100,50.0,,0.5,50.0,0.09999990463256836,0.04545450112051319
81,2016-11-09,2,0.013145748987854252,0.03543209439109951,EST,2.0999999046325684,2.200000047683716,2.0999999046325684,2.0999999046325684,2.0999999046325684,255419,79,50.0,,0.5,39.5,-0.09999990463256836,-0.04347822030685711
82,2016-11-11,1,0.012695906432748538,-0.0342196215309859,EST,1.899999976158142,2.0,1.7999999523162842,1.7999999523162842,1.7999999523162842,645188,81,50.0,,0.5,40.5,-0.20000004768371582,-0.09090911061310525
83,2016-11-16,1,0.012695906432748538,0.0,EST,2.0,2.0,1.7999999523162842,2.0,2.0,370604,83,50.0,,0.5,41.5,0.0,0.0
84,2016-11-17,2,0.013145748987854252,0.03543209439109951,EST,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,8540,83,50.0,,0.5,41.5,-0.10000002384185791,-0.050000011920928955
85,2016-12-06,2,0.013145748987854252,0.0,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,4700,87,43.0,,0.43,37.41,-0.10000002384185791,-0.052631592156154094
86,2016-12-08,37,0.028890238416554206,1.197686753584505,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,2460,93,43.0,,0.43,39.99,0.0,0.0
87,2016-12-12,1,0.012695906432748538,-0.0342196215309859,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1378,84,43.0,,0.43,36.12,0.0,0.0
88,2016-12-13,1,0.012695906432748538,0.0,EST,1.7999999523162842,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,40600,100,43.0,,0.43,43.0,0.10000002384185791,0.05555557027275215
89,2016-12-19,1,0.012695906432748538,0.0,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,633378,85,43.0,,0.43,36.55,-0.10000002384185791,-0.052631592156154094
90,2016-12-20,2,0.013145748987854252,0.03543209439109951,EST,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,58417,81,43.0,,0.43,34.83,0.0,0.0
91,2016-12-21,9,0.01629464687359424,0.23953735071690097,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,39653,82,43.0,,0.43,35.26,0.0,0.0
92,2016-12-28,3,0.013595591542959962,-0.16564061507881744,EST,1.7999999523162842,1.899999976158142,1.7000000476837158,1.7999999523162842,1.7999999523162842,18917,66,43.0,,0.43,28.38,0.10000002384185791,0.05555557027275215
93,2017-01-04,16,0.019443544759334234,0.4301359891473384,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7000000476837158,1.7000000476837158,24000,92,46.0,,0.46,42.32,-0.10000002384185791,-0.052631592156154094
94,2017-01-05,1,0.012695906432748538,-0.3470374569095158,EST,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,41500,90,46.0,,0.46,41.4,0.0,0.0
95,2017-01-09,3,0.013595591542959962,0.0708641887821988,EST,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7000000476837158,1.7000000476837158,46550,85,46.0,,0.46,39.1,0.0,0.0
96,2017-01-11,1,0.012695906432748538,-0.06617476756112883,EST,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,21616,94,46.0,,0.46,43.24,0.0,0.0
97,2017-01-13,1,0.012695906432748538,0.0,EST,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,94013,87,46.0,,0.46,40.02,0.0,0.0
98,2017-01-17,16,0.019443544759334234,0.26298103614528245,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,40689,92,46.0,,0.46,42.32,-0.09999990463256836,-0.055555504045367354
99,2017-01-18,1,0.012695906432748538,-0.3470374569095158,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,121360,94,46.0,,0.46,43.24,0.0,0.0
100,2017-01-19,5,0.01449527665317139,0.14172837756439782,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,20419,92,46.0,,0.46,42.32,0.0,0.0
101,2017-01-23,1,0.012695906432748538,-0.12413493467399062,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,20000,86,46.0,,0.46,39.56,0.0,0.0
102,2017-01-25,18,0.02034322986954566,0.6023456046486908,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,223187,84,46.0,,0.46,38.64,-0.10000002384185791,-0.05882354178643112
103,2017-01-26,144,0.0770233918128655,2.786192866461756,EST,1.5,1.5,1.5,1.5,1.5,101168,94,46.0,,0.46,43.24,-0.10000002384185791,-0.0625000139698384
104,2017-01-30,-25,0.001,-0.921234454168586,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,70000,90,46.0,,0.46,41.4,0.20000004768371582,0.1333333651224773
105,2017-01-31,11,0.01719433198380567,16.194331983805668,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,96,46.0,,0.46,44.16,0.0,0.0
106,2017-02-02,3,0.013595591542959962,-0.20929806660910988,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,16251,88,49.0,,0.49,43.12,-0.10000002384185791,-0.05882354178643112
107,2017-02-07,1,0.012695906432748538,-0.06617476756112883,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,3568,84,49.0,,0.49,41.16,0.0,0.0
108,2017-02-08,2,0.013145748987854252,0.03543209439109951,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,60808,91,49.0,,0.49,44.59,0.10000002384185791,0.0625000139698384
109,2017-02-09,1,0.012695906432748538,-0.0342196215309859,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,9404,87,49.0,,0.49,42.63,0.0,0.0
110,2017-02-13,9,0.01629464687359424,0.28345675512879565,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,26989,87,49.0,,0.49,42.63,-0.10000002384185791,-0.05882354178643112
111,2017-02-14,1,0.012695906432748538,-0.22085415343842307,EST,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7000000476837158,1.7000000476837158,29832,85,49.0,,0.49,41.65,0.19999992847442627,0.12499995343387194
112,2017-02-16,1,0.012695906432748538,0.0,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,3542,83,49.0,,0.49,40.67,-0.19999992847442627,-0.11111107431811951
113,2017-02-17,4,0.014045434098065676,0.10629628317329831,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,5948,85,49.0,,0.49,41.65,0.0,0.0
114,2017-02-21,2198,1.001,27.815547181539177,EST,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,1.7000000476837158,9148,89,49.0,,0.49,43.61,0.10000002384185791,0.0625000139698384
115,2017-02-22,3,0.013595591542959962,-0.9864179904665734,EST,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,1.7000000476837158,23000,94,49.0,,0.49,46.06,0.0,0.0
116,2017-02-23,2,0.013145748987854252,-0.033087383780564306,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,18992,94,49.0,,0.49,46.06,-0.10000002384185791,-0.05882354178643112
117,2017-02-24,7,0.015394961763382817,0.1710981076549294,EST,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,1.7000000476837158,7988,80,49.0,,0.49,39.2,0.10000002384185791,0.0625000139698384
118,2017-02-27,5,0.01449527665317139,-0.3945662589481992,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,30,96,49.0,,0.49,47.04,-0.10000002384185791,-0.05882354178643112
119,2017-02-28,1,0.012695906432748538,-0.12413493467399062,EST,1.600000023841858,1.7000000476837158,1.600000023841858,1.7000000476837158,1.7000000476837158,2100,100,49.0,,0.49,49.0,0.10000002384185791,0.0625000139698384
120,2017-03-01,1,0.012695906432748538,0.0,EST,1.600000023841858,1.600000023841858,1.5,1.5,1.5,274235,93,51.0,False,0.51,47.43,-0.10000002384185791,-0.05882354178643112
121,2017-03-02,1,0.012695906432748538,0.0,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,20000,94,51.0,,0.51,47.94,0.0,0.0
122,2017-03-03,10,0.016744489428699955,0.31888884951989516,EST,1.5,1.600000023841858,1.5,1.600000023841858,1.600000023841858,65066,85,51.0,,0.51,43.35,0.0,0.0
123,2017-03-06,1,0.012695906432748538,-0.24178599253149935,EST,1.7000000476837158,1.7000000476837158,1.5,1.5,1.5,592396,92,51.0,,0.51,46.92,0.10000002384185791,0.0625000139698384
124,2017-03-07,6,0.014945119208277104,0.17716047195549733,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,257150,93,51.0,,0.51,47.43,0.0,0.0
125,2017-03-08,43,0.03158929374718848,1.1136863016584893,EST,1.600000023841858,1.7000000476837158,1.600000023841858,1.600000023841858,1.600000023841858,360367,95,51.0,,0.51,48.45,0.0,0.0
126,2017-03-10,10,0.016744489428699955,-0.46993150392321603,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,30506,84,51.0,,0.51,42.84,-0.10000002384185791,-0.05882354178643112
127,2017-03-13,10,0.016744489428699955,-0.17690113437852417,EST,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,20000,92,51.0,,0.51,46.92,0.10000002384185791,0.0625000139698384
128,2017-03-14,11,0.01719433198380567,0.026865110281277804,EST,1.600000023841858,1.7000000476837158,1.600000023841858,1.600000023841858,1.600000023841858,40207,98,51.0,,0.51,49.98,0.0,0.0
129,2017-03-15,12,0.017644174538911383,0.02616225832613872,EST,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,94,51.0,,0.51,47.94,-0.10000002384185791,-0.05882354178643112
