,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CMG_unscaled,CMG_monthly,isPartial,scale,CMG,Stock_Price_Change,Stock_Price_Change_Percent
10,2016-06-08,2,0.02140816326530612,-0.7044237813468583,CMG,433.0,434.8699951171875,423.0,429.2000122070313,429.2000122070313,990200,67,77.0,,0.77,51.59,-11.779998779296875,-0.026374116064640574
11,2016-06-09,1,0.01120408163265306,-0.4766444232602479,CMG,426.1199951171875,427.2000122070313,415.1499938964844,415.7900085449219,415.7900085449219,1198400,90,77.0,,0.77,69.3,-7.669982910156193,-0.01763741577086575
12,2016-06-10,6,0.06222448979591837,4.5537340619307844,CMG,412.55999755859375,413.8699951171875,403.1300048828125,405.260009765625,405.260009765625,1562700,91,77.0,,0.77,70.07000000000001,-13.330017089843807,-0.031203222633298444
13,2016-06-13,5,0.05202040816326531,3.6429872495446274,CMG,400.260009765625,405.3999938964844,393.6300048828125,394.0,394.0,1846300,97,77.0,,0.77,74.69,-8.470001220703125,-0.020465366710879396
14,2016-06-14,2,0.02140816326530612,-0.5884660651235779,CMG,390.6000061035156,395.8699951171875,384.7699890136719,395.2699890136719,395.2699890136719,1633700,100,77.0,,0.77,77.0,-9.529998779296875,-0.02350764411143602
15,2016-06-15,8,0.08263265306122448,2.859866539561487,CMG,396.1400146484375,402.3500061035156,389.4100036621094,390.30999755859375,390.30999755859375,1201300,82,77.0,,0.77,63.14,6.480010986328125,0.016369037982810086
16,2016-06-16,2,0.02140816326530612,-0.7409236848604593,CMG,393.239990234375,396.6700134277344,389.5899963378906,393.5499877929688,393.5499877929688,1072300,95,77.0,,0.77,73.15,-5.67999267578125,-0.014117043841475496
17,2016-06-20,2,0.02140816326530612,0.0,CMG,399.7900085449219,401.9599914550781,396.6900024414063,396.9400024414063,396.9400024414063,936800,68,77.0,,0.77,52.36,5.28997802734375,0.013335966542143085
18,2016-06-21,1,0.01120408163265306,-0.4766444232602479,CMG,399.3699951171875,399.6600036621094,387.8900146484375,391.9599914550781,391.9599914550781,1050000,66,77.0,,0.77,50.82,-2.29998779296875,-0.005721932137183305
19,2016-06-22,3,0.031612244897959184,1.8214936247723137,CMG,391.0,396.8800048828125,388.1799926757813,392.989990234375,392.989990234375,865000,49,77.0,,0.77,37.73,-2.779998779296875,-0.006955909407555305
20,2016-06-23,2,0.02140816326530612,-0.32278889606197547,CMG,393.25,413.0199890136719,393.2000122070313,408.8900146484375,408.8900146484375,1575600,81,77.0,,0.77,62.370000000000005,16.139984130859375,0.040667163707642784
21,2016-06-24,5,0.05202040816326531,1.4299332697807436,CMG,397.25,413.5700073242188,396.75,400.7300109863281,400.7300109863281,1701000,96,77.0,,0.77,73.92,0.5500183105469318,0.0013316990101628345
22,2016-07-01,2,0.02140816326530612,-0.5884660651235779,CMG,400.0,405.2900085449219,391.510009765625,393.9100036621094,393.9100036621094,1223400,36,87.0,False,0.87,31.32,-8.279998779296932,-0.020020791238871904
23,2016-07-05,2,0.02140816326530612,0.0,CMG,395.0,399.2999877929688,391.010009765625,396.3800048828125,396.3800048828125,889100,31,87.0,,0.87,26.97,-5.990020751953068,-0.01477959146700536
24,2016-07-07,12,0.12344897959183673,4.7664442326024785,CMG,393.989990234375,395.55999755859375,386.1000061035156,390.7799987792969,390.7799987792969,1747800,40,87.0,,0.87,34.8,-3.739990234375057,-0.009366367014051025
25,2016-07-13,2,0.02140816326530612,-0.8265829062654985,CMG,411.3999938964844,421.9700012207031,411.010009765625,416.6300048828125,416.6300048828125,1420800,39,87.0,,0.87,33.93,26.410003662109375,0.06676611342176297
26,2016-07-14,3,0.031612244897959184,0.4766444232602478,CMG,420.9400024414063,422.1799926757813,412.0,417.9800109863281,417.9800109863281,1165700,31,87.0,,0.87,26.97,0.20999145507818184,0.0004976454593235147
27,2016-07-18,1,0.01120408163265306,0.0,CMG,404.9200134277344,410.8999938964844,402.260009765625,408.8999938964844,408.8999938964844,750700,35,87.0,,0.87,30.45,-11.279998779296932,-0.026718458891915264
28,2016-07-20,9,0.09283673469387756,7.285974499089255,CMG,415.239990234375,420.6199951171875,414.0899963378906,419.6799926757813,419.6799926757813,846900,39,87.0,,0.87,33.93,9.720001220703125,0.023655393928167845
29,2016-07-21,28,0.2867142857142857,2.088371070564959,CMG,419.6799926757813,420.1600036621094,412.4200134277344,418.0700073242188,418.0700073242188,1547400,92,87.0,,0.87,80.04,-0.459991455078125,-0.001093603395982079
30,2016-07-22,17,0.17446938775510204,-0.39148693857214034,CMG,414.6499938964844,444.1300048828125,412.1900024414063,442.4800109863281,442.4800109863281,4167900,100,87.0,,0.87,87.0,23.970001220703125,0.05704969776223545
31,2016-07-25,3,0.031612244897959184,-0.49196457855034437,CMG,443.0,443.5,435.0,441.5199890136719,441.5199890136719,1481400,34,87.0,,0.87,29.58,-0.6300048828125,-0.0014185145698020207
32,2016-07-26,1,0.01120408163265306,-0.6455777921239509,CMG,431.9500122070313,439.239990234375,429.8500061035156,430.8500061035156,430.8500061035156,1102600,37,87.0,,0.87,32.19,-4.260009765625,-0.009605433518883877
33,2016-07-28,2,0.02140816326530612,0.9107468123861568,CMG,425.55999755859375,432.7699890136719,421.2699890136719,430.5499877929688,430.5499877929688,844200,35,87.0,,0.87,30.45,-6.470001220703125,-0.014729991267987241
34,2016-07-29,2,0.02140816326530612,0.0,CMG,428.6900024414063,430.5299987792969,422.7000122070313,423.989990234375,423.989990234375,783700,33,87.0,,0.87,28.71,-2.239990234375,-0.00517593708260633
35,2016-08-01,2,0.02140816326530612,0.0,CMG,423.6000061035156,426.0,413.8599853515625,414.0799865722656,414.0799865722656,1004900,61,64.0,False,0.64,39.04,-4.529998779296875,-0.01052191204362296
36,2016-08-04,1,0.01120408163265306,-0.4766444232602479,CMG,402.0,404.7699890136719,394.3399963378906,397.2000122070313,397.2000122070313,872400,67,64.0,,0.64,42.88,-21.230010986328125,-0.04983570654067637
37,2016-08-10,1,0.01120408163265306,0.0,CMG,395.0,397.3200073242188,391.2000122070313,395.0700073242188,395.0700073242188,813800,72,64.0,,0.64,46.08,-7.449981689453068,-0.018405469505303196
38,2016-08-11,2,0.02140816326530612,0.9107468123861568,CMG,395.0700073242188,399.1600036621094,394.2000122070313,398.2200012207031,398.2200012207031,676900,67,64.0,,0.64,42.88,1.8399963378905682,0.004631018584445812
39,2016-08-19,3,0.031612244897959184,0.4766444232602478,CMG,393.760009765625,395.010009765625,387.010009765625,388.5,388.5,1323000,35,64.0,,0.64,22.4,-4.149993896484375,-0.010396817963749139
40,2016-08-23,2,0.02140816326530612,-0.32278889606197547,CMG,396.0199890136719,399.0,391.9599914550781,397.0,397.0,786800,53,64.0,,0.64,33.92,3.989990234375,0.010100985128813411
41,2016-08-24,1,0.01120408163265306,-0.4766444232602479,CMG,397.0,405.5,396.8599853515625,403.75,403.75,1085600,51,64.0,,0.64,32.64,6.5,0.01629072681704269
42,2016-08-25,8,0.08263265306122448,6.375227686703097,CMG,403.75,416.8999938964844,402.489990234375,413.3399963378906,413.3399963378906,1504000,82,64.0,,0.64,52.48,11.399993896484375,0.02811342514546089
43,2016-08-30,2,0.02140816326530612,0.0,CMG,422.4599914550781,423.4800109863281,412.6799926757813,415.1499938964844,415.1499938964844,1221800,77,64.0,,0.64,49.28,6.58001708984375,0.015783202653338435
44,2016-09-02,1,0.01120408163265306,-0.4766444232602479,CMG,414.25,414.8900146484375,408.0499877929688,408.4100036621094,408.4100036621094,1007000,34,63.0,,0.63,21.42,-8.589996337890625,-0.02028430177349727
45,2016-09-06,3,0.031612244897959184,1.8214936247723137,CMG,408.25,415.4800109863281,406.0199890136719,414.0700073242188,414.0700073242188,1087600,65,63.0,,0.63,40.95,0.589996337890625,0.0014220548026218083
46,2016-09-07,3,0.031612244897959184,0.0,CMG,431.2300109863281,441.2000122070313,430.0,438.4500122070313,438.4500122070313,3223100,100,63.0,,0.63,63.0,25.720001220703182,0.06190430475739439
47,2016-09-08,1,0.01120408163265306,-0.6455777921239509,CMG,437.5499877929688,440.239990234375,434.760009765625,436.30999755859375,436.30999755859375,1236800,47,63.0,,0.63,29.61,-0.9600219726563068,-0.0021759336946840513
48,2016-09-09,3,0.031612244897959184,1.8214936247723137,CMG,434.8299865722656,436.260009765625,426.4100036621094,426.5499877929688,426.5499877929688,992500,44,63.0,,0.63,27.72,-3.97998046875,-0.009040479186434469
49,2016-09-13,10,0.10304081632653062,2.2595222724338284,CMG,424.3200073242188,425.1300048828125,417.7099914550781,421.3599853515625,421.3599853515625,995800,29,63.0,,0.63,18.27,-11.1300048828125,-0.02551231979477553
50,2016-09-14,3,0.031612244897959184,-0.6932065755595167,CMG,423.6600036621094,424.5899963378906,412.1099853515625,414.8999938964844,414.8999938964844,875900,35,63.0,,0.63,22.05,-0.540008544921875,-0.0012702197885814392
51,2016-09-22,1,0.01120408163265306,-0.6455777921239509,CMG,404.0,410.4299926757813,403.05999755859375,410.1600036621094,410.1600036621094,959400,37,63.0,,0.63,23.31,-14.160003662109318,-0.033349828738877596
52,2016-09-27,1,0.01120408163265306,0.0,CMG,419.5,422.5,415.4299926757813,418.9500122070313,418.9500122070313,644100,31,63.0,,0.63,19.53,12.070007324218693,0.029408200033162357
53,2016-09-29,1,0.01120408163265306,0.0,CMG,418.0,425.5,415.4200134277344,420.7300109863281,420.7300109863281,905400,34,63.0,,0.63,21.42,3.0,0.007100591715976323
54,2016-10-04,1,0.01120408163265306,0.0,CMG,433.0899963378906,434.1400146484375,425.3299865722656,427.2699890136719,427.2699890136719,655600,29,74.0,,0.74,21.46,8.6400146484375,0.020305557340628777
55,2016-10-05,0,0.001,-0.9107468123861566,CMG,427.9500122070313,430.9599914550781,424.3999938964844,427.8399963378906,427.8399963378906,628800,23,74.0,,0.74,17.02,-3.180023193359375,-0.0073248792695014275
56,2016-10-06,2,0.02140816326530612,20.408163265306122,CMG,425.8999938964844,428.8599853515625,423.1000061035156,424.489990234375,424.489990234375,563700,24,74.0,,0.74,17.759999999999998,-2.100006103515625,-0.004872856286323057
57,2016-10-07,2,0.02140816326530612,0.0,CMG,426.0799865722656,432.0,425.4200134277344,429.9100036621094,429.9100036621094,980500,20,74.0,,0.74,14.8,3.1400146484375,0.00732177110406651
58,2016-10-11,8,0.08263265306122448,6.375227686703097,CMG,437.739990234375,437.739990234375,418.0,423.0199890136719,423.0199890136719,2031300,30,74.0,,0.74,22.2,5.739990234375,0.01328701443142366
59,2016-10-12,4,0.04181632653061224,-0.49394912324030626,CMG,423.2200012207031,425.0,417.0899963378906,418.5199890136719,418.5199890136719,713000,30,74.0,,0.74,22.2,-12.739990234375,-0.029104012698391468
60,2016-10-19,3,0.031612244897959184,0.4766444232602478,CMG,394.3900146484375,406.8299865722656,394.3900146484375,405.25,405.25,916900,25,74.0,,0.74,18.5,-18.170013427734375,-0.04275297277113965
61,2016-10-20,4,0.04181632653061224,0.32278889606197536,CMG,403.7900085449219,410.3599853515625,402.0,405.1000061035156,405.1000061035156,765200,30,74.0,,0.74,22.2,3.529998779296875,0.008676840193218682
62,2016-10-24,5,0.05202040816326531,3.6429872495446274,CMG,416.4400024414063,417.8299865722656,407.9299926757813,413.3500061035156,413.3500061035156,1308900,24,74.0,,0.74,17.759999999999998,7.470001220703125,0.01820353223354232
63,2016-10-25,16,0.16426530612244897,2.1577089054531187,CMG,410.510009765625,417.6099853515625,403.7900085449219,405.6700134277344,405.6700134277344,2218500,87,74.0,,0.74,64.38,-0.220001220703125,-0.000526532866891527
64,2016-10-26,3,0.031612244897959184,-0.8075537333830289,CMG,387.239990234375,388.8500061035156,362.8200073242188,368.0199890136719,368.0199890136719,6291300,100,74.0,,0.74,74.0,-28.759979248046875,-0.06886803538434416
65,2016-10-27,5,0.05202040816326531,0.6455777921239509,CMG,369.3900146484375,373.4500122070313,363.5799865722656,368.5899963378906,368.5899963378906,1936100,56,74.0,,0.74,41.44,-15.399993896484318,-0.03960394407807899
66,2016-10-31,7,0.07242857142857143,-0.8313934153641503,CMG,370.1099853515625,372.510009765625,360.1499938964844,360.760009765625,360.760009765625,1264500,37,74.0,,0.74,27.38,-0.9400024414063068,-0.002517077013469704
67,2016-11-01,2,0.02140816326530612,-0.7044237813468583,CMG,360.2799987792969,364.7799987792969,352.9599914550781,359.9200134277344,359.9200134277344,1416800,89,62.0,False,0.62,55.18,-7.730010986328125,-0.020751149723981066
68,2016-11-02,2,0.02140816326530612,0.0,CMG,361.5799865722656,370.6000061035156,358.6300048828125,369.6300048828125,369.6300048828125,1600800,76,62.0,,0.62,47.12,5.82000732421875,0.01595484221639043
69,2016-11-08,1,0.01120408163265306,0.0,CMG,379.9400024414063,381.0199890136719,370.7900085449219,378.5400085449219,378.5400085449219,1318500,60,62.0,,0.62,37.2,10.41998291015625,0.028116521150962193
70,2016-11-15,3,0.031612244897959184,1.8214936247723137,CMG,412.989990234375,413.2000122070313,397.9200134277344,400.0,400.0,1230100,74,62.0,,0.62,45.88,32.18002319335943,0.08445757209920224
71,2016-11-18,1,0.01120408163265306,-0.6455777921239509,CMG,407.3699951171875,417.3699951171875,400.7099914550781,411.7999877929688,411.7999877929688,1500700,71,62.0,,0.62,44.02,4.169982910156193,0.01009192349216792
72,2016-12-06,2,0.02140816326530612,0.9107468123861568,CMG,379.9200134277344,381.7699890136719,362.5499877929688,366.3699951171875,366.3699951171875,4937000,100,62.0,,0.62,62.0,-35.600006103515625,-0.08529603593933477
73,2016-12-09,2,0.02140816326530612,0.0,CMG,369.0299987792969,371.6000061035156,366.0700073242188,370.0,370.0,1286700,54,62.0,,0.62,33.48,-10.16998291015625,-0.02663903188522254
74,2016-12-15,1,0.01120408163265306,-0.4766444232602479,CMG,376.0,385.7900085449219,375.0499877929688,382.3500061035156,382.3500061035156,1117900,65,62.0,,0.62,40.3,14.19000244140625,0.03818622768658786
75,2016-12-20,1,0.01120408163265306,0.0,CMG,390.510009765625,392.9100036621094,387.260009765625,389.4700012207031,389.4700012207031,624100,50,62.0,,0.62,31.0,7.1199951171875,0.01845562342073581
76,2017-01-10,1,0.01120408163265306,0.0,CMG,412.6400146484375,420.2300109863281,408.2000122070313,414.4800109863281,414.4800109863281,3214100,100,55.0,,0.55,55.00000000000001,27.32000732421875,0.06953248089787278
77,2017-01-11,1,0.01120408163265306,0.0,CMG,412.8500061035156,418.3200073242188,410.3500061035156,413.9299926757813,413.9299926757813,1273900,76,55.0,,0.55,41.8,-1.9100036621093182,-0.004545138643540336
78,2017-01-13,1,0.01120408163265306,0.0,CMG,409.9299926757813,413.9500122070313,409.010009765625,410.75,410.75,572700,50,55.0,,0.55,27.500000000000004,-4.3699951171875,-0.010446536241812021
79,2017-01-17,2,0.02140816326530612,0.9107468123861568,CMG,406.4100036621094,411.8699951171875,404.4100036621094,405.8699951171875,405.8699951171875,833800,53,55.0,,0.55,29.15,-2.080017089843807,-0.005024802581243826
80,2017-01-30,2,0.02140816326530612,0.9107468123861568,CMG,416.2099914550781,421.7000122070313,414.739990234375,417.9500122070313,417.9500122070313,587700,45,55.0,,0.55,24.750000000000004,9.830017089843807,0.02386679584912943
81,2017-01-31,1,0.01120408163265306,-0.4766444232602479,CMG,416.7300109863281,422.25,415.4800109863281,421.4400024414063,421.4400024414063,737900,52,55.0,,0.55,28.6,0.5499877929686932,0.0013042157387908038
82,2017-02-02,5,0.05202040816326531,3.6429872495446274,CMG,420.0,427.6700134277344,413.6700134277344,423.2999877929688,423.2999877929688,1316200,100,68.0,,0.68,68.0,5.420013427734375,0.012836029432171436
83,2017-02-03,1,0.01120408163265306,-0.7846214201647705,CMG,430.9500122070313,434.5899963378906,402.8900146484375,404.0799865722656,404.0799865722656,3573900,97,68.0,,0.68,65.96000000000001,6.91998291015625,0.016180659604102754
84,2017-02-10,1,0.01120408163265306,0.0,CMG,416.260009765625,420.760009765625,412.7699890136719,413.3599853515625,413.3599853515625,880000,42,68.0,,0.68,28.56,-13.829986572265625,-0.03182306700293425
85,2017-02-15,1,0.01120408163265306,0.0,CMG,420.0499877929688,425.5899963378906,419.010009765625,423.3399963378906,423.3399963378906,822300,42,68.0,,0.68,28.56,4.829986572265625,0.011479195884029236
86,2017-02-17,1,0.01120408163265306,0.0,CMG,424.4599914550781,428.5199890136719,423.1900024414063,427.6099853515625,427.6099853515625,543100,26,68.0,,0.68,17.68,2.92999267578125,0.006884543107199992
87,2017-02-27,0,0.001,-0.9107468123861566,CMG,421.7099914550781,424.2300109863281,419.30999755859375,421.6700134277344,421.6700134277344,544500,45,68.0,,0.68,30.6,-4.28997802734375,-0.010011150325141216
88,2017-03-10,3,0.031612244897959184,30.612244897959183,CMG,411.3500061035156,412.9800109863281,404.4100036621094,407.75,407.75,615100,73,56.0,,0.56,40.88,-11.25,-0.026518633073232878
89,2017-03-28,2,0.02140816326530612,0.9107468123861568,CMG,415.7099914550781,428.30999755859375,415.1099853515625,426.2300109863281,426.2300109863281,941700,80,56.0,,0.56,44.8,15.329986572265625,0.037120408166130714
90,2017-03-29,1,0.01120408163265306,-0.4766444232602479,CMG,426.5799865722656,439.8800048828125,426.3500061035156,434.3399963378906,434.3399963378906,1439400,82,56.0,,0.56,45.92,11.57000732421875,0.02701316193917691
91,2017-03-30,1,0.01120408163265306,0.0,CMG,436.7699890136719,450.0,435.9500122070313,443.9200134277344,443.9200134277344,1714700,100,56.0,,0.56,56.00000000000001,10.1199951171875,0.023006263082777645
92,2017-04-03,1,0.01120408163265306,0.0,CMG,449.2000122070313,459.4500122070313,447.75,452.75,452.75,1356500,30,74.0,,0.74,22.2,9.450012207031307,0.02100002712673632
93,2017-04-04,1,0.01120408163265306,0.0,CMG,455.25,459.3599853515625,448.3999938964844,449.4100036621094,449.4100036621094,976600,36,74.0,,0.74,26.64,-0.09002685546880684,-0.00019594483203155821
94,2017-04-06,0,0.001,-0.9107468123861566,CMG,452.8500061035156,455.1799926757813,448.7900085449219,450.2900085449219,450.2900085449219,485500,34,74.0,,0.74,25.16,-4.179992675781193,-0.00909960120401454
95,2017-04-11,1,0.01120408163265306,10.20408163265306,CMG,454.989990234375,459.9299926757813,445.25,453.0,453.0,824300,25,74.0,,0.74,18.5,4.75,0.010435432304651826
96,2017-04-13,2,0.02140816326530612,0.9107468123861568,CMG,457.0299987792969,466.7699890136719,455.510009765625,463.6199951171875,463.6199951171875,974200,33,74.0,,0.74,24.42,6.839996337890568,0.014871820596210394
97,2017-04-19,2,0.02140816326530612,0.0,CMG,474.0499877929688,481.7699890136719,473.0,476.9599914550781,476.9599914550781,1101900,40,74.0,,0.74,29.6,15.0,0.0321357421279298
98,2017-04-21,1,0.01120408163265306,-0.4766444232602479,CMG,479.0,481.989990234375,476.4200134277344,479.0899963378906,479.0899963378906,798700,37,74.0,,0.74,27.38,0.220001220703125,0.0004566519827304827
99,2017-04-25,14,0.14385714285714285,11.839708561020037,CMG,471.1000061035156,474.2699890136719,468.2699890136719,471.760009765625,471.760009765625,2025400,100,74.0,,0.74,74.0,-7.720001220703125,-0.016016932668973416
100,2017-04-26,1,0.01120408163265306,-0.9221166122854305,CMG,474.6600036621094,497.4800109863281,474.6000061035156,482.989990234375,482.989990234375,3910000,97,74.0,,0.74,71.78,23.21002197265625,0.04893841590298731
101,2017-04-27,1,0.01120408163265306,0.0,CMG,485.2300109863281,488.0,481.0499877929688,482.0,482.0,981800,39,74.0,,0.74,28.86,-9.480010986328125,-0.01905606411709404
102,2017-04-28,1,0.01120408163265306,0.0,CMG,481.8699951171875,481.8699951171875,473.4500122070313,474.4700012207031,474.4700012207031,937700,40,74.0,,0.74,29.6,-6.1300048828125,-0.012561485415599427
103,2017-05-12,3,0.031612244897959184,1.8214936247723137,CMG,490.4599914550781,495.9700012207031,488.4700012207031,489.3299865722656,489.3299865722656,731600,60,59.0,,0.59,35.4,14.100006103515625,0.02926101696804473
104,2017-05-15,2,0.02140816326530612,-0.32278889606197547,CMG,488.75,495.9500122070313,485.4599914550781,495.30999755859375,495.30999755859375,719700,60,59.0,,0.59,35.4,-0.019989013671818157,-4.0302868364205935e-05
105,2017-05-17,5,0.05202040816326531,1.4299332697807436,CMG,496.1400146484375,496.1400146484375,478.9700012207031,479.8299865722656,479.8299865722656,800100,50,59.0,,0.59,29.5,0.19000244140619316,0.00038310804865315795
106,2017-05-19,2,0.02140816326530612,-0.5884660651235779,CMG,487.8500061035156,489.6600036621094,483.6199951171875,484.989990234375,484.989990234375,590700,66,59.0,,0.59,38.94,-6.480010986328125,-0.013060851362532877
107,2017-05-22,3,0.031612244897959184,0.0,CMG,485.1700134277344,485.7799987792969,476.5899963378906,482.7900085449219,482.7900085449219,617500,48,59.0,,0.59,28.32,-3.8800048828125,-0.007923875451934848
108,2017-05-23,1,0.01120408163265306,-0.6455777921239509,CMG,484.55999755859375,484.55999755859375,474.0,475.0,475.0,546000,75,59.0,,0.59,44.25,-1.220001220703125,-0.0025114274440463102
109,2017-05-24,2,0.02140816326530612,0.9107468123861568,CMG,476.4299926757813,480.0,474.2900085449219,478.7999877929688,478.7999877929688,419000,76,59.0,,0.59,44.84,-4.55999755859375,-0.009410594315603538
110,2017-05-30,1,0.01120408163265306,-0.4766444232602479,CMG,475.2799987792969,477.8500061035156,472.4200134277344,475.7000122070313,475.7000122070313,607300,96,59.0,,0.59,56.64,-2.149993896484375,-0.004479153951009063
111,2017-06-02,2,0.02140816326530612,0.9107468123861568,CMG,484.8800048828125,487.5199890136719,477.010009765625,478.0700073242188,478.0700073242188,607900,40,60.0,,0.6,24.0,9.66998291015625,0.02023643985904111
112,2017-06-07,1,0.01120408163265306,-0.4766444232602479,CMG,470.0400085449219,471.4299926757813,459.5700073242188,462.2300109863281,462.2300109863281,1123500,58,60.0,,0.6,34.8,-16.089996337890568,-0.033003767436168285
113,2017-06-20,3,0.031612244897959184,1.8214936247723137,CMG,444.6000061035156,444.6000061035156,424.760009765625,425.6000061035156,425.6000061035156,3317100,100,60.0,,0.6,60.0,-26.829986572265682,-0.056911921152877465
114,2017-06-21,4,0.04181632653061224,0.32278889606197536,CMG,425.1499938964844,427.9800109863281,414.2999877929688,417.6000061035156,417.6000061035156,1537500,65,60.0,,0.6,39.0,-16.6199951171875,-0.03738190483361781
115,2017-06-22,1,0.01120408163265306,-0.7320644216691069,CMG,417.0,425.1600036621094,417.0,420.9200134277344,420.9200134277344,1154100,68,60.0,,0.6,40.8,-2.82000732421875,-0.00658910989258521
116,2017-06-27,2,0.02140816326530612,0.9107468123861568,CMG,414.25,420.7999877929688,413.7999877929688,413.9800109863281,413.9800109863281,1135800,65,60.0,,0.6,39.0,-4.360015869140568,-0.010255000074291143
117,2017-06-29,0,0.001,-0.9532888465204957,CMG,416.4500122070313,422.7000122070313,415.55999755859375,419.1799926757813,419.1799926757813,778200,54,60.0,,0.6,32.4,1.9000244140625,0.004515267274668444
118,2017-07-06,1,0.01120408163265306,10.20408163265306,CMG,411.760009765625,413.260009765625,406.3299865722656,412.760009765625,412.760009765625,1126000,21,100.0,,1.0,21.0,-9.440002441406307,-0.022332628740930227
119,2017-07-12,1,0.01120408163265306,0.0,CMG,396.0,399.1499938964844,390.5499877929688,396.9500122070313,396.9500122070313,1092800,24,100.0,,1.0,24.0,-14.110015869140625,-0.03414319202369209
120,2017-07-13,0,0.001,-0.9107468123861566,CMG,398.010009765625,401.2000122070313,393.0,400.0400085449219,400.0400085449219,926100,20,100.0,,1.0,20.0,2.050018310546932,0.005135959769245524
121,2017-07-18,12,0.12344897959183673,10.018214936247725,CMG,395.25,395.25,362.3999938964844,374.9800109863281,374.9800109863281,7624900,91,100.0,,1.0,91.0,-5.950012207031307,-0.01483053844963722
122,2017-07-19,8,0.08263265306122448,-0.33063316250619945,CMG,369.7999877929688,380.0,362.6199951171875,372.8299865722656,372.8299865722656,3233500,83,100.0,,1.0,83.0,-15.25,-0.03858317520556609
123,2017-07-20,13,0.1336530612244898,0.617436404050383,CMG,372.8299865722656,373.9599914550781,355.7099914550781,356.04998779296875,356.04998779296875,4454800,77,100.0,,1.0,77.0,-6.040008544921875,-0.015894759328741737
124,2017-07-21,5,0.05202040816326531,-0.6107802717972209,CMG,355.54998779296875,358.5799865722656,344.2099914550781,345.3399963378906,345.3399963378906,3198300,65,100.0,,1.0,65.0,-15.3800048828125,-0.04112740730089581
125,2017-07-24,3,0.031612244897959184,0.0,CMG,344.75,346.3699951171875,336.5199890136719,339.9800109863281,339.9800109863281,2557100,47,100.0,,1.0,47.0,-12.209991455078125,-0.03405095630627841
126,2017-07-25,13,0.1336530612244898,3.2278889606197554,CMG,340.0,350.8900146484375,339.0,348.6199951171875,348.6199951171875,3527100,100,100.0,,1.0,100.0,4.52001953125,0.013049685581803194
127,2017-07-26,6,0.06222448979591837,-0.5344327378225684,CMG,354.3500061035156,355.54998779296875,340.04998779296875,340.6000061035156,340.6000061035156,3621400,67,100.0,,1.0,67.0,4.65997314453125,0.013280438171488385
128,2017-07-27,4,0.04181632653061224,-0.3279763857002296,CMG,339.6199951171875,351.4599914550781,337.5,349.8399963378906,349.8399963378906,1701100,57,100.0,,1.0,57.0,-4.089996337890625,-0.011503294834233402
129,2017-07-28,2,0.02140816326530612,-0.4880429477794046,CMG,349.75,357.989990234375,349.239990234375,350.5,350.5,1741100,28,100.0,,1.0,28.0,6.529998779296875,0.018579636197741944
