,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WM_unscaled,WM_monthly,isPartial,scale,WM,Stock_Price_Change,Stock_Price_Change_Percent
51,2018-02-16,4,0.13764596273291926,-0.3512777728989198,WM,84.12999725341797,85.75,83.69999694824219,85.1500015258789,79.0208969116211,3362800,59,69.0,,0.69,40.71,-2.25,-0.025568181818181768
52,2018-02-22,2,0.13143478260869565,-0.04512431749469803,WM,84.37000274658203,85.30000305175781,84.13999938964844,84.5,78.41768646240234,2473500,72,69.0,,0.69,49.67999999999999,-0.4499969482421875,-0.005247777822066313
53,2018-02-27,3,0.13454037267080746,0.023628372950238674,WM,86.66000366210938,87.62000274658203,86.66000366210938,86.94999694824219,80.69132232666016,3129400,71,69.0,,0.69,48.99,2.3199996948242188,0.027198119716554947
54,2018-03-02,7,0.14696273291925466,0.09233184063524313,WM,84.7699966430664,85.73999786376953,84.5,85.5199966430664,79.36426544189453,2396800,61,65.0,,0.65,39.65,-1.8800048828125,-0.021456343573166947
55,2018-03-07,1,0.12832919254658384,-0.12679092177000129,WM,85.26000213623047,85.68000030517578,84.94999694824219,85.30000305175781,79.16010284423828,2268500,64,65.0,,0.65,41.6,-0.05999755859375,-0.0006997616058852518
56,2018-03-21,7,0.14696273291925466,0.021588014334441574,WM,86.41000366210938,86.70999908447266,85.87000274658203,85.91999816894531,80.17252349853516,1475900,81,65.0,,0.65,52.65,1.029998779296875,0.012021460966715969
57,2018-03-27,3,0.13454037267080746,-0.08452728118000086,WM,84.47000122070312,84.68000030517578,82.72000122070312,83.29000091552734,77.71844482421875,2162000,100,65.0,,0.65,65.0,-2.029998779296875,-0.023411357406649902
58,2018-04-04,2,0.13143478260869565,-0.02308296015881084,WM,84.1500015258789,85.58999633789062,83.83000183105469,85.4800033569336,79.76195526123047,2770000,58,65.0,,0.65,37.7,0.9099960327148438,0.01074629227013868
59,2018-04-05,10,0.15627950310559005,0.18902698360190917,WM,85.80000305175781,86.33000183105469,85.4800033569336,86.0199966430664,80.26582336425781,2401200,56,65.0,,0.65,36.4,0.7400054931640625,0.008645934394513555
60,2018-04-16,2,0.13143478260869565,-0.15897619331505097,WM,83.5,83.58000183105469,82.83000183105469,83.37999725341797,77.80242919921875,2365300,55,65.0,,0.65,35.75,-2.75,-0.03185451108157822
61,2018-04-19,2,0.13143478260869565,0.0,WM,83.5199966430664,83.66000366210938,82.55000305175781,82.62000274658203,77.09326171875,3652800,51,65.0,,0.65,33.15,0.0800018310546875,0.0009571886731516432
62,2018-04-20,2,0.13143478260869565,0.0,WM,83.58000183105469,84.0999984741211,82.06999969482422,82.4800033569336,76.9626235961914,3184100,46,65.0,,0.65,29.9,0.43999481201171875,0.005259320974796866
63,2018-04-26,9,0.15317391304347827,-0.2332017039271166,WM,81.41999816894531,82.31999969482422,81.08000183105469,81.75,76.28145599365234,2519300,42,65.0,,0.65,27.3,-1.779998779296875,-0.021165265298365155
64,2018-04-27,4,0.13764596273291926,-0.10137464012002761,WM,81.7699966430664,82.6500015258789,81.7699966430664,82.30000305175781,76.794677734375,1897000,43,65.0,,0.65,27.95,0.3300018310546875,0.004008768613679159
65,2018-05-01,5,0.14075155279503104,0.022562158747348793,WM,81.3499984741211,81.62999725341797,80.66999816894531,81.25,75.81490325927734,2211500,82,60.0,False,0.6,49.2,-1.0200042724609375,-0.012341249287715517
66,2018-05-03,1,0.12832919254658384,-0.08825735845726135,WM,80.88999938964844,83.08999633789062,80.88999938964844,82.94000244140625,77.3918685913086,2773600,79,60.0,,0.6,47.4,1.4599990844726562,0.017885570667607986
67,2018-05-04,5,0.14075155279503104,0.09680073568559111,WM,82.55000305175781,84.23999786376953,82.52999877929688,84.05000305175781,78.42759704589844,1494400,80,60.0,,0.6,48.0,1.1500015258789062,0.013840432983079687
68,2018-05-10,66,0.33019254658385094,1.3459247164732364,WM,83.33000183105469,83.58000183105469,83.12999725341797,83.31999969482422,77.7464370727539,1097600,92,60.0,,0.6,55.2,-0.6599960327148438,-0.007834710938409262
69,2018-05-11,6,0.14385714285714285,-0.5643234702131261,WM,83.55000305175781,83.69999694824219,82.83000183105469,82.97000122070312,77.41984558105469,2145500,81,60.0,,0.6,48.6,0.1199951171875,0.0014356917271916014
70,2018-05-17,1,0.12832919254658384,-0.10794007167220765,WM,81.62999725341797,81.95999908447266,81.25,81.4800033569336,76.029541015625,1370800,89,60.0,,0.6,53.4,-1.7399978637695312,-0.02078850570144586
71,2018-05-30,24,0.19975776397515527,0.5566042301921494,WM,82.80000305175781,84.0199966430664,82.69999694824219,83.8499984741211,78.24098205566406,1867100,88,60.0,,0.6,52.8,2.05999755859375,0.025134182303621078
72,2018-06-01,3,0.13454037267080746,-0.32648238549796327,WM,83.18000030517578,83.68000030517578,82.91999816894531,83.62999725341797,78.03570556640625,1541200,26,100.0,False,1.0,26.0,-0.339996337890625,-0.004046612133716154
73,2018-06-18,3,0.13454037267080746,0.0,WM,83.72000122070312,83.77999877929688,83.16000366210938,83.2699966430664,78.13343811035156,1486500,56,100.0,,1.0,56.0,0.09999847412109375,0.0011950104416396101
74,2018-06-21,64,0.32398136645962733,1.4080605696874566,WM,81.91999816894531,82.04000091552734,81.12000274658203,81.2699966430664,76.2568130493164,3166000,52,100.0,,1.0,52.0,-1.7399978637695312,-0.02076865468037592
75,2018-06-26,2,0.13143478260869565,-0.5943137593220988,WM,81.79000091552734,82.12999725341797,81.31999969482422,81.58999633789062,76.55707550048828,2593400,54,100.0,,1.0,54.0,0.089996337890625,0.0010969811907155513
76,2018-07-06,18,0.18112422360248448,0.37805396720381834,WM,82.0,82.63999938964844,81.80000305175781,82.29000091552734,77.21390533447266,1566400,81,80.0,,0.8,64.8,0.5100021362304688,0.006209693818165052
77,2018-07-19,2,0.13143478260869565,-0.27433901443709063,WM,82.56999969482422,82.94000244140625,82.54000091552734,82.6500015258789,77.55168151855469,1140000,38,80.0,,0.8,30.4,0.3000030517578125,0.003630240246533578
78,2018-07-20,2,0.13143478260869565,0.0,WM,82.38999938964844,82.86000061035156,82.30000305175781,82.69000244140625,77.5892333984375,1060800,32,80.0,,0.8,25.6,-0.0800018310546875,-0.0009645747371566094
79,2018-07-25,1,0.12832919254658384,-0.023628372950238674,WM,82.66999816894531,88.11000061035156,82.55000305175781,87.83999633789062,82.4215316772461,4727800,50,80.0,,0.8,40.0,5.25,0.06335988367521361
80,2018-07-27,1,0.12832919254658384,0.0,WM,88.54000091552734,89.79000091552734,88.54000091552734,89.6500015258789,84.11988830566406,2488500,45,80.0,,0.8,36.0,1.6800003051757812,0.019067078578347108
81,2018-07-31,6,0.14385714285714285,0.121000919606989,WM,89.16999816894531,90.0999984741211,88.81999969482422,90.0,84.44829559326172,2171500,38,80.0,,0.8,30.4,0.30999755859375,0.0034524730530449688
82,2018-08-16,1,0.12832919254658384,-0.3034287448164257,WM,90.95999908447266,91.1500015258789,90.31999969482422,90.8499984741211,85.24586486816406,1294700,64,59.0,,0.59,37.76,1.0500030517578125,0.011653752159156872
83,2018-08-17,26,0.20596894409937888,0.6050045980349452,WM,90.9499969482422,91.4800033569336,90.70999908447266,91.33999633789062,85.70565032958984,1654900,64,59.0,,0.59,37.76,0.3300018310546875,0.0036204259520609128
84,2018-08-22,2,0.13143478260869565,-0.02308296015881084,WM,90.94000244140624,90.94000244140624,90.52999877929688,90.5999984741211,85.01128387451172,1283900,59,59.0,,0.59,34.809999999999995,-0.540000915527358,-0.005902939393436668
85,2018-08-28,6,0.14385714285714285,0.09451349180095447,WM,90.72000122070312,90.83000183105467,90.16999816894533,90.44000244140624,84.86115264892578,1263500,100,59.0,,0.59,59.0,-0.1100006103515625,-0.0012095954189405012
86,2018-08-31,20,0.18733540372670807,0.30223220068218115,WM,90.8000030517578,91.0,90.51000213623048,90.9000015258789,85.29277801513672,1528900,94,59.0,,0.59,55.46,0.1699981689453267,0.001871608119765611
87,2018-09-07,1,0.12832919254658384,-0.3149762938894599,WM,91.80999755859376,92.36000061035156,91.5999984741211,91.80999755859376,86.58648681640625,2015500,85,62.0,,0.62,52.7,1.3600006103515625,0.014945061652214875
88,2018-09-12,1,0.12832919254658384,0.0,WM,92.36000061035156,92.41000366210938,91.68000030517578,91.75,86.5299072265625,2235200,73,62.0,,0.62,45.26,0.0500030517578125,0.0005413929344670887
89,2018-09-20,2,0.13143478260869565,0.02420018392139789,WM,91.47000122070312,91.95999908447266,91.27999877929688,91.72000122070312,86.5016098022461,1163400,74,62.0,,0.62,45.88,-0.45000457763671875,-0.00486965220001645
90,2018-09-21,4,0.13764596273291926,0.04725674590047735,WM,92.04000091552734,92.04000091552734,91.4000015258789,91.41999816894533,86.21866607666016,2244900,66,62.0,,0.62,40.92,0.0800018310546875,0.000869963373762106
91,2018-09-24,2,0.13143478260869565,-0.04512431749469803,WM,91.41999816894533,91.47000122070312,90.33000183105467,90.51000213623048,85.36045837402344,1204700,82,62.0,,0.62,50.84,-0.5699996948242188,-0.006192956205501976
92,2018-09-27,1,0.12832919254658384,-0.023628372950238674,WM,89.88999938964844,90.55999755859376,89.6500015258789,89.8499984741211,84.73799896240234,1446100,70,62.0,,0.62,43.4,-0.9100036621093608,-0.009948656936317968
93,2018-10-03,1,0.12832919254658384,0.0,WM,90.12000274658205,90.41000366210938,89.23999786376953,89.51000213623047,84.4173355102539,1167800,83,61.0,,0.61,50.63,-0.1499938964843892,-0.0016562930712021862
94,2018-10-08,1,0.12832919254658384,0.0,WM,89.9000015258789,91.0500030517578,89.87000274658203,90.87999725341795,85.70940399169922,2166900,81,61.0,,0.61,49.41,0.6399993896484233,0.0070788559199743695
95,2018-10-11,6,0.14385714285714285,0.121000919606989,WM,90.29000091552734,90.7300033569336,88.01000213623047,88.04000091552734,83.03099060058594,2726400,82,61.0,,0.61,50.02,-0.31999969482420454,-0.0035145489741752467
96,2018-10-15,1,0.12832919254658384,-0.10794007167220765,WM,88.37999725341797,89.12000274658203,88.30999755859375,88.43000030517578,83.39878845214844,2259000,73,61.0,,0.61,44.53,-1.6100006103515625,-0.01774496363697675
97,2018-10-18,10,0.15627950310559005,0.2178016552925801,WM,90.3499984741211,90.70999908447266,89.66999816894531,90.11000061035156,84.98321533203125,1482100,76,61.0,,0.61,46.36,1.589996337890625,0.01784107146419056
98,2018-10-19,9,0.15317391304347827,-0.019872024164381275,WM,90.05999755859375,90.79000091552734,90.05999755859375,90.44000244140624,85.29442596435547,1376100,81,61.0,,0.61,49.41,0.0800018310546875,0.0008819516245412995
99,2018-10-23,3,0.13454037267080746,-0.12164956814403316,WM,89.0199966430664,89.29000091552734,87.58000183105469,88.37999725341797,83.35162353515625,1785300,73,61.0,,0.61,44.53,-1.5,-0.016521643186187762
100,2018-10-25,6,0.14385714285714285,0.06924888047643218,WM,87.19999694824219,87.91999816894531,83.22000122070312,84.83999633789062,80.01303100585938,2942400,86,61.0,,0.61,52.46,-1.3700027465820312,-0.015343294126272
101,2018-10-26,6,0.14385714285714285,0.0,WM,84.23999786376953,85.3499984741211,83.27999877929688,84.93000030517578,80.09791564941406,3062700,92,61.0,,0.61,56.12,-2.5699996948242188,-0.02923111633698805
102,2018-10-30,8,0.15006832298136646,0.04317602866888315,WM,86.75,88.95999908447266,86.56999969482422,88.81999969482422,83.7666015625,2636600,100,61.0,,0.61,61.0,3.6100006103515625,0.04229643438653552
103,2018-11-06,4,0.13764596273291926,-0.08277803071064938,WM,87.94000244140625,88.19000244140625,86.61000061035156,87.83000183105469,82.83294677734375,2049800,100,60.0,,0.6,60.0,-0.7699966430664062,-0.008655537893331733
104,2018-11-07,0,0.12522360248447204,-0.09024863498939595,WM,88.30000305175781,89.44999694824219,87.8499984741211,89.43000030517578,84.34188079833984,2581700,89,60.0,,0.6,53.4,1.2599945068359375,0.014287271481516095
105,2018-11-12,4,0.13764596273291926,0.09920142850057068,WM,90.5999984741211,91.81999969482422,90.45999908447266,90.86000061035156,85.69053649902344,1858600,83,60.0,,0.6,49.8,2.3700027465820312,0.026495280351472417
106,2018-11-15,14,0.16870186335403728,0.22562158747348948,WM,90.41999816894533,92.05999755859376,89.69999694824219,91.9800033569336,86.74681091308594,1994800,97,60.0,,0.6,58.2,0.23999786376954546,0.0026137863708037834
107,2018-11-16,2,0.13143478260869565,-0.2209049740436656,WM,91.7699966430664,92.77999877929688,91.7300033569336,92.62000274658205,87.35040283203125,2351800,83,60.0,,0.6,49.8,0.7200012207031108,0.007820999780549176
108,2018-11-19,1,0.12832919254658384,-0.023628372950238674,WM,92.62000274658205,93.29000091552734,92.1999969482422,92.6500015258789,87.37869262695312,1930300,88,60.0,,0.6,52.8,0.5100021362304688,0.005496897423373115
109,2018-11-20,47,0.2711863354037267,1.1132084603842993,WM,92.43000030517578,92.80999755859376,91.33000183105467,91.4499969482422,86.24695587158203,1788400,94,60.0,,0.6,56.4,-0.48000335693357954,-0.005145281940432289
110,2018-12-03,2,0.13143478260869565,0.02420018392139789,WM,94.4000015258789,94.5,92.29000091552734,93.08000183105467,88.22624969482422,3700400,74,56.0,,0.56,41.440000000000005,1.6900024414062358,0.018209271477884537
111,2018-12-04,17,0.17801863354037267,0.35442559425357967,WM,94.25,95.48999786376952,92.4499969482422,92.62000274658205,87.79024505615234,4166700,93,56.0,,0.56,52.080000000000005,0.989997863769517,0.010476167870576925
112,2018-12-06,9,0.15317391304347827,-0.03896964264837677,WM,92.22000122070312,92.86000061035156,90.37000274658205,92.86000061035156,88.01773834228516,2898800,77,56.0,,0.56,43.120000000000005,-2.6299972534179545,-0.027542122863695395
113,2018-12-10,2,0.13143478260869565,-0.1419244961680387,WM,91.44000244140624,91.48999786376952,90.0199966430664,91.2699966430664,86.51065063476562,1721800,93,56.0,,0.56,52.080000000000005,-1.3700027465820455,-0.014753421684011059
114,2018-12-20,5,0.14075155279503104,0.0708851188507158,WM,87.77999877929688,88.33000183105469,86.69000244140625,87.94999694824219,83.36376190185547,2975000,85,56.0,,0.56,47.6,-3.1599960327148295,-0.03453925135532443
115,2018-12-21,2,0.13143478260869565,-0.06619301884294593,WM,87.98999786376953,89.12999725341797,87.55000305175781,88.01000213623047,83.42064666748047,4580000,88,56.0,,0.56,49.28,0.7999954223632812,0.009056893533110122
116,2018-12-26,21,0.19044099378881987,0.44893908605453436,WM,84.0,86.94000244140625,83.48999786376953,86.94000244140625,82.40644073486328,1480300,81,56.0,,0.56,45.36000000000001,-2.1899948120117188,-0.02457079411530816
117,2019-01-03,19,0.1842298136645963,-0.03261472228563966,WM,88.23999786376953,88.83999633789062,87.31999969482422,88.4800033569336,83.86613464355469,3343700,60,70.0,,0.7,42.0,1.899993896484375,0.021854081471470943
118,2019-01-09,1,0.12832919254658384,-0.3034287448164257,WM,92.16000366210938,92.45999908447266,91.19000244140624,91.87000274658205,87.07935333251953,1938900,72,70.0,,0.7,50.4,3.6200027465820312,0.04074744367181027
119,2019-01-14,8,0.15006832298136646,0.16940128744978478,WM,93.08000183105467,93.70999908447266,92.56999969482422,93.11000061035156,88.25469207763672,1771200,76,70.0,,0.7,53.2,1.25,0.013519359856990487
120,2019-01-18,3,0.13454037267080746,-0.10347253838831172,WM,93.56999969482422,94.77999877929688,93.08000183105467,94.47000122070312,89.54377746582031,2284200,61,70.0,,0.7,42.7,1.0699996948242188,0.01141820195579868
121,2019-01-22,2,0.13143478260869565,-0.02308296015881084,WM,94.31999969482422,95.1999969482422,93.83999633789062,94.87999725341795,89.9323959350586,2202500,72,70.0,,0.7,50.4,0.4199981689453267,0.004431295361411847
122,2019-01-25,2,0.13143478260869565,0.0,WM,94.87000274658205,95.5,94.54000091552734,94.9000015258789,89.95136260986328,1878900,79,70.0,,0.7,55.3,0.3000030517577983,0.003151292661499827
123,2019-01-28,5,0.14075155279503104,-0.16567873053274929,WM,94.43000030517578,94.88999938964844,93.8499984741211,94.5,89.57221984863281,1332300,71,70.0,,0.7,49.7,-0.6100006103515625,-0.006387440946089673
124,2019-02-01,2,0.13143478260869565,-0.06619301884294593,WM,96.0,96.25,95.08999633789062,95.47000122070312,90.49163055419922,1937300,66,67.0,False,0.67,44.220000000000006,1.3600006103515625,0.014332391391077559
125,2019-02-06,2,0.13143478260869565,-0.04512431749469803,WM,97.04000091552734,97.04000091552734,96.2300033569336,96.66000366210938,91.61959075927734,1624700,39,67.0,,0.67,26.130000000000003,0.7900009155273438,0.008207801719764651
