,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DIA_unscaled,DIA_monthly,isPartial,scale,DIA,Stock_Price_Change,Stock_Price_Change_Percent
12,2016-11-07,-3,0.05181967213114754,-0.11232799775344005,DIA,181.1699981689453,182.4499969482422,181.0500030517578,182.3600006103516,164.8426513671875,3402400,25,65.0,,0.65,16.25,0.0,0.0
13,2016-11-10,3,0.061655737704918036,0.18981335020563117,DIA,186.8300018310547,188.82000732421875,186.3500061035156,188.1300048828125,170.05824279785156,8748100,24,65.0,,0.65,15.6,6.3700103759765625,0.034913732433679456
14,2016-12-13,1,0.05837704918032787,-0.053177346450412166,DIA,198.9600067138672,199.72000122070312,198.63999938964844,199.22999572753903,180.6005401611328,5357500,68,41.0,,0.41,27.88,10.899993896484375,0.05772690114225143
15,2016-12-14,34,0.11247540983606558,0.9267059814658802,DIA,198.97000122070312,199.8300018310547,197.6100006103516,198.13999938964844,179.61248779296875,7456100,62,41.0,,0.41,25.42,0.1100006103515625,0.0005507741321812976
16,2016-12-21,1,0.05837704918032787,-0.48097944905990375,DIA,199.42999267578125,199.6100006103516,199.13999938964844,199.16000366210935,180.93051147460935,2523500,63,41.0,,0.41,25.83,-0.22000122070309658,-0.0011009418940459703
17,2016-12-27,12,0.07640983606557378,-0.6135477986899924,DIA,199.16000366210935,199.5399932861328,199.1300048828125,199.2100067138672,180.97592163085935,2340700,59,41.0,,0.41,24.19,-0.07000732421877842,-0.0003507205250473655
18,2017-01-03,1,0.05837704918032787,-0.23600085818493888,DIA,198.91000366210935,199.1000061035156,197.47999572753903,198.4199981689453,180.25823974609372,6669800,41,43.0,,0.43,17.63,-0.4399871826172159,-0.002205007504366807
19,2017-01-06,3,0.061655737704918036,0.05616399887671997,DIA,198.72999572753903,199.8300018310547,198.1699981689453,199.50999450683597,181.2484436035156,4322600,100,43.0,,0.43,43.0,0.7299957275390909,0.003666477675342561
20,2017-01-11,3,0.061655737704918036,0.0,DIA,198.6300048828125,199.57000732421875,198.1499938964844,199.3300018310547,181.08499145507807,5209800,40,43.0,,0.43,17.2,-0.2599945068359375,-0.0013010784389410057
21,2017-01-12,7,0.06821311475409836,0.10635469290082411,DIA,198.8800048828125,198.91000366210935,197.52999877929688,198.75,180.55804443359372,3865200,37,43.0,,0.43,15.91,-0.6600036621094034,-0.003307128515745217
22,2017-01-19,1,0.05837704918032787,-0.1642806852851444,DIA,198.02999877929688,198.16000366210935,196.69000244140625,197.27999877929688,179.2226104736328,3050900,38,43.0,,0.43,16.34,-0.75,-0.0037705494253271743
23,2017-01-25,5,0.0649344262295082,0.11232799775343993,DIA,200.00999450683597,200.5500030517578,199.75,200.4199981689453,182.25344848632807,4880800,41,43.0,,0.43,17.63,2.389999389648466,0.012060957536737638
24,2017-01-30,1,0.05837704918032787,-0.1642806852851444,DIA,199.8300018310547,199.8999938964844,198.4199981689453,199.3800048828125,181.3077850341797,4718000,40,43.0,,0.43,17.2,-0.6500091552734091,-0.003241132612227693
25,2017-02-23,1,0.05837704918032787,0.0,DIA,208.05999755859372,208.1499938964844,207.2100067138672,207.82000732421875,189.4976348876953,3179900,9,59.0,,0.59,5.31,8.25,0.04127063657776886
26,2017-02-24,1,0.05837704918032787,0.0,DIA,207.0800018310547,207.9499969482422,207.07000732421875,207.92999267578125,189.5978546142578,3703900,10,59.0,,0.59,5.9,-0.19999694824221592,-0.0009608309109135904
27,2017-03-01,3,0.061655737704918036,0.05616399887671997,DIA,209.9199981689453,211.58999633789065,209.8800048828125,211.0200042724609,192.41549682617188,7846100,21,50.0,False,0.5,10.5,3.639999389648466,0.017504205064039713
28,2017-03-07,1,0.05837704918032787,0.0,DIA,209.2100067138672,209.66000366210935,208.97999572753903,209.1699981689453,190.7286071777344,2741000,23,50.0,,0.5,11.5,-1.9299926757813068,-0.009121379598207802
29,2017-03-22,3,0.061655737704918036,0.02731494127287637,DIA,205.9600067138672,206.57000732421875,205.5,206.41000366210935,188.5792388916016,3898500,21,50.0,,0.5,10.5,-3.0899963378905966,-0.014738129752541962
30,2017-03-24,-4,0.05018032786885246,-0.18612071257644247,DIA,206.5800018310547,206.8999938964844,205.0,205.75,187.97625732421875,4052700,21,50.0,,0.5,10.5,0.3299865722656534,0.001597456361356997
31,2017-04-26,1,0.05837704918032787,0.16334531198954605,DIA,209.80999755859372,210.42999267578125,209.44000244140625,209.47000122070312,191.54444885253903,2865300,50,45.0,,0.45,22.5,3.5299987792968466,0.01706137691363563
32,2017-05-22,1,0.05837704918032787,-0.5290305515143499,DIA,208.32000732421875,208.8699951171875,208.32000732421875,208.6499938964844,191.356689453125,2246200,6,90.0,,0.9,5.4,-1.55999755859375,-0.007413380282711435
33,2017-06-06,1,0.05837704918032787,0.0,DIA,211.3300018310547,211.77999877929688,211.1699981689453,211.3699951171875,193.85128784179688,2094800,9,64.0,,0.64,5.76,2.910003662109375,0.013932128741022343
34,2017-06-07,6,0.06657377049180328,0.14040999719180003,DIA,211.69000244140625,211.9199981689453,211.13999938964844,211.72000122070312,194.17225646972656,1545800,9,64.0,,0.64,5.76,0.1399993896484375,0.0006610604894483618
35,2017-06-28,3,0.061655737704918036,-0.05049229992426141,DIA,212.92999267578125,214.52999877929688,212.92999267578125,214.2400054931641,196.84637451171875,4693700,8,64.0,,0.64,5.12,2.6100006103515625,0.012315971276438242
36,2017-07-03,1,0.05837704918032787,-0.053177346450412166,DIA,213.9499969482422,215.3800048828125,213.8800048828125,214.4900054931641,197.07606506347656,2134700,67,39.0,,0.39,26.130000000000003,0.850006103515625,0.003962178289061091
37,2017-07-18,1,0.05837704918032787,0.0,DIA,215.66000366210935,215.80999755859372,214.6300048828125,215.6999969482422,198.18785095214844,2247500,67,39.0,,0.39,26.130000000000003,0.4299926757812216,0.0019964373016667647
38,2017-07-20,4,0.06329508196721312,0.08424599831508006,DIA,216.57000732421875,216.5800018310547,215.7100067138672,216.19000244140625,198.63804626464844,1372000,88,39.0,,0.39,34.32,0.7700042724609659,0.0035679731299376183
39,2017-08-09,1,0.05837704918032787,-0.0777000777000777,DIA,220.3300018310547,220.6100006103516,219.9600067138672,220.5,202.8195037841797,3555800,88,42.0,,0.42,36.96,4.029998779296903,0.018607437183607356
40,2017-08-16,4,0.06329508196721312,0.08424599831508006,DIA,220.6999969482422,221.1000061035156,220.27999877929688,220.47000122070312,202.79196166992188,2476100,88,42.0,,0.42,36.96,0.49000549316400566,0.0022211390771420536
41,2017-08-17,1,0.05837704918032787,-0.0777000777000777,DIA,220.0,220.07000732421875,217.7700042724609,217.80999755859372,200.34524536132807,3535800,94,42.0,,0.42,39.48,-1.0299987792968466,-0.0046585199044030245
42,2017-08-21,-2,0.053459016393442624,-0.08424599831508006,DIA,216.4600067138672,216.9199981689453,215.72999572753903,216.7400054931641,199.84642028808597,3467200,78,42.0,,0.42,32.76,-3.1500091552734375,-0.014313668607429442
43,2017-08-31,24,0.09608196721311475,0.7973014412756823,DIA,219.52999877929688,219.88999938964844,219.1199951171875,219.5200042724609,202.4097442626953,2173000,81,42.0,,0.42,34.02,2.970001220703125,0.01369168931298792
44,2017-09-05,3,0.061655737704918036,-0.3583006312915884,DIA,219.52999877929688,219.52999877929688,217.17999267578125,217.6699981689453,200.70391845703125,3828600,79,45.0,,0.45,35.550000000000004,-0.3600006103515625,-0.0016371850077349093
45,2017-09-18,2,0.06001639344262295,-0.026588673225206083,DIA,222.9199981689453,223.38999938964844,222.6699981689453,223.16000366210935,206.19076538085935,1827300,85,45.0,,0.45,38.25,3.8600006103515625,0.017583021144331967
46,2017-10-10,3,0.061655737704918036,0.02731494127287637,DIA,228.2100067138672,228.42999267578125,227.63999938964844,228.25999450683597,210.9029693603516,1417700,36,67.0,,0.67,24.12,5.0399932861328125,0.022561409641896235
47,2017-10-24,2,0.06001639344262295,-0.026588673225206083,DIA,234.1100006103516,234.6999969482422,233.9600067138672,234.2899932861328,216.6456451416016,3300500,50,67.0,,0.67,33.5,6.2700042724609375,0.02744825317820765
48,2017-10-25,6,0.06657377049180328,0.10925976509150503,DIA,234.4499969482422,234.4499969482422,232.3500061035156,233.16000366210935,215.60069274902344,3813300,54,67.0,,0.67,36.18,-0.25,-0.0010651896175999376
49,2017-10-27,11,0.07477049180327869,0.12312238364934736,DIA,233.9499969482422,234.3300018310547,233.3600006103516,234.1699981689453,216.53463745117188,2944200,61,67.0,,0.67,40.870000000000005,-0.1199951171875,-0.0005118153924054125
50,2017-10-31,2,0.06001639344262295,0.057786766830395964,DIA,233.63999938964844,233.91000366210935,233.1999969482422,233.6300048828125,216.0353546142578,1772000,100,67.0,,0.67,67.0,-0.4199981689453409,-0.0017923363020675431
51,2017-11-02,7,0.06821311475409836,0.13657470636438118,DIA,234.2100067138672,235.1699981689453,233.32000732421875,234.9600067138672,217.26515197753903,2459400,100,64.0,,0.64,64.0,1.259994506835966,0.005386663618953458
52,2017-11-30,4,0.06329508196721312,-0.07209805335255937,DIA,240.67999267578125,243.4900054931641,240.41000366210935,242.83999633789065,225.09019470214844,6586400,20,64.0,,0.64,12.8,8.320007324218778,0.035378693664154026
53,2017-12-01,1,0.05837704918032787,-0.0777000777000777,DIA,243.13999938964844,243.44000244140625,239.41000366210935,242.4499969482422,224.7287139892578,9772700,56,42.0,False,0.42,23.52,-0.05000305175784092,-0.00020535977095470503
54,2017-12-04,1,0.05837704918032787,-0.02731494127287626,DIA,245.00999450683597,245.57000732421875,243.07000732421875,243.1100006103516,225.34054565429688,6565800,61,42.0,,0.42,25.62,2.1300048828125,0.008749609190975782
55,2017-12-05,3,0.061655737704918036,0.05616399887671997,DIA,243.77999877929688,243.7899932861328,241.7700042724609,242.00999450683597,224.32081604003903,4925600,55,42.0,,0.42,23.1,-1.7800140380859375,-0.007248499348439741
56,2017-12-06,1,0.05837704918032787,-0.053177346450412166,DIA,241.72000122070312,242.50999450683597,241.5500030517578,241.6199951171875,223.95944213867188,3976100,56,42.0,,0.42,23.52,-1.2799987792968466,-0.005250415581227408
57,2017-12-11,3,0.061655737704918036,0.05616399887671997,DIA,243.7700042724609,244.2400054931641,243.5,244.1699981689453,226.32296752929688,1857800,54,42.0,,0.42,22.68,1.730010986328125,0.007133771908437225
58,2017-12-15,9,0.07149180327868852,0.15953203935123628,DIA,246.2100067138672,246.6999969482422,245.82000732421875,246.25,228.7735595703125,5862800,56,42.0,,0.42,23.52,2.4599914550780966,0.010072025056300449
59,2017-12-19,2,0.06001639344262295,-0.1408120159586952,DIA,248.30999755859372,248.33999633789065,246.94000244140625,247.3999938964844,229.84194946289065,2773600,56,42.0,,0.42,23.52,1.639999389648466,0.006647747912184032
60,2017-12-20,1,0.05837704918032787,-0.02731494127287626,DIA,248.3300018310547,248.3999938964844,246.75999450683597,247.07000732421875,229.535400390625,2401400,56,42.0,,0.42,23.52,0.05999755859375,0.00024159442489524174
61,2017-12-21,1,0.05837704918032787,0.0,DIA,247.72999572753903,248.2899932861328,247.4199981689453,247.66000366210935,230.08355712890625,2446700,59,42.0,,0.42,24.78,-0.11000061035159092,-0.00044283660649935275
62,2017-12-29,10,0.07313114754098361,0.2527379949452402,DIA,248.57000732421875,248.6100006103516,247.1699981689453,247.3800048828125,229.82339477539065,2951800,71,42.0,,0.42,29.82,0.3200073242187784,0.0012888450315031719
63,2018-01-02,3,0.061655737704918036,-0.1569154898004932,DIA,248.33999633789065,248.47000122070312,247.22999572753903,248.0200042724609,230.41796875,4454900,38,43.0,,0.43,16.34,-0.13999938964846592,-0.0005631285519679397
64,2018-01-08,2,0.06001639344262295,-0.026588673225206083,DIA,252.75,252.97000122070312,252.22000122070312,252.58999633789065,234.66363525390625,3847500,41,43.0,,0.43,17.63,4.5,0.018110838241606864
65,2018-01-09,3,0.061655737704918036,0.02731494127287637,DIA,253.1999969482422,254.2899932861328,252.72000122070312,253.82000732421875,235.80638122558597,5031400,41,43.0,,0.43,17.63,1.3199920654296875,0.005217978649879829
66,2018-01-16,4,0.06329508196721312,0.05462988254575252,DIA,260.2699890136719,260.75,256.9100036621094,257.8099975585937,239.51312255859372,8102900,35,43.0,,0.43,15.05,6.4600067138671875,0.025404093296735653
67,2018-01-17,20,0.08952459016393442,0.4144004144004143,DIA,259.260009765625,261.19000244140625,258.5400085449219,261.0799865722656,242.55113220214844,6144400,35,43.0,,0.43,15.05,0.44000244140625,0.0016874494397172146
68,2018-01-18,3,0.061655737704918036,-0.3112982970151986,DIA,261.239990234375,261.32000732421875,259.3800048828125,260.1600036621094,241.69639587402344,4860200,38,43.0,,0.43,16.34,0.1300048828125,0.0004977406546855523
69,2018-01-19,8,0.06985245901639345,0.13294336612603042,DIA,260.04998779296875,260.54998779296875,259.2699890136719,260.5400085449219,242.1835021972656,4057600,40,43.0,,0.43,17.2,-0.77001953125,-0.0029466535652382664
70,2018-01-22,8,0.06985245901639345,0.10360010360010352,DIA,259.70001220703125,262.010009765625,259.6300048828125,261.9800109863281,243.52200317382807,3359900,36,43.0,,0.43,15.48,1.46002197265625,0.005603615586489141
71,2018-01-23,2,0.06001639344262295,-0.1408120159586952,DIA,261.8299865722656,262.2900085449219,261.2699890136719,261.8699951171875,243.41978454589844,3483300,38,43.0,,0.43,16.34,0.279998779296875,0.001068656802644119
72,2018-01-24,6,0.06657377049180328,0.10925976509150503,DIA,263.0,263.760009765625,260.8699951171875,262.57000732421875,244.0704803466797,7106400,37,43.0,,0.43,15.91,1.470001220703125,0.0056044880583066
73,2018-01-25,4,0.06329508196721312,-0.04924895345973901,DIA,263.5799865722656,264.3900146484375,262.4200134277344,263.75,245.16729736328125,5918900,41,43.0,,0.43,17.63,0.6300048828125,0.00238855345574307
74,2018-01-26,11,0.07477049180327869,0.18130018130018133,DIA,264.32000732421875,265.92999267578125,264.04998779296875,265.9100036621094,247.1751251220703,3861700,39,43.0,,0.43,16.77,1.53997802734375,0.0058246451908989805
75,2018-01-29,2,0.06001639344262295,0.0,DIA,265.5599975585937,265.8999938964844,264.1199951171875,264.1600036621094,245.5484619140625,4605600,36,43.0,,0.43,15.48,-0.029998779296875,-0.00011280705495086973
76,2018-01-30,2,0.06001639344262295,0.0,DIA,261.4800109863281,262.44000244140625,260.0899963378906,260.6199951171875,242.25787353515625,9409500,38,43.0,,0.43,16.34,-3.459991455078125,-0.01301237884354789
77,2018-01-31,32,0.10919672131147541,0.8194482381862878,DIA,263.0,263.1600036621094,260.2900085449219,261.44000244140625,243.02012634277344,5360500,42,43.0,,0.43,18.06,0.720001220703125,0.002743488850804665
78,2018-02-02,17,0.08460655737704918,-0.22519141270079568,DIA,259.6099853515625,259.8500061035156,254.72999572753903,254.92999267578125,236.9687347412109,9486600,13,55.0,,0.55,7.15,-3.30999755859375,-0.012577889924502705
79,2018-02-05,20,0.08952459016393442,0.53355798932884,DIA,252.22000122070312,255.0200042724609,239.05999755859372,243.2700042724609,226.13026428222656,19888200,11,55.0,,0.55,6.050000000000001,-4.830001831054716,-0.01858765332924639
80,2018-02-06,1,0.05837704918032787,-0.34792162607581023,DIA,238.32000732421875,249.3300018310547,237.5399932861328,248.9600067138672,231.4194183349609,20493100,12,55.0,,0.55,6.6000000000000005,-5.690002441406222,-0.022311984730919665
81,2018-02-07,4,0.06329508196721312,0.08424599831508006,DIA,248.2400054931641,252.7899932861328,247.57000732421875,248.75999450683597,231.2333984375,12657100,11,55.0,,0.55,6.050000000000001,3.459991455078125,0.013877156498087961
82,2018-02-09,17,0.08460655737704918,0.3367003367003367,DIA,241.41000366210935,244.02999877929688,233.75999450683597,242.02999877929688,224.9776306152344,19858000,11,55.0,,0.55,6.050000000000001,-8.759994506835938,-0.034653248702453565
83,2018-02-13,2,0.06001639344262295,-0.29064134857585733,DIA,244.72000122070312,247.25,244.3300018310547,246.57000732421875,229.1977081298828,6234000,16,55.0,,0.55,8.8,3.220001220703125,0.01319510403151436
84,2018-02-14,1,0.05837704918032787,-0.02731494127287626,DIA,245.1699981689453,249.4900054931641,245.0399932861328,249.3000030517578,231.7354431152344,5764000,100,55.0,,0.55,55.00000000000001,2.240005493164091,0.009059678435446195
85,2018-02-15,10,0.07313114754098361,0.2527379949452402,DIA,251.6199951171875,252.5,248.4900054931641,252.5,234.7098846435547,6111500,22,55.0,,0.55,12.1,3.009994506835909,0.012064589524883429
86,2018-02-16,1,0.05837704918032787,-0.2017484868863484,DIA,251.42999267578125,254.1199951171875,251.1999969482422,251.9600067138672,234.8077850341797,6399000,12,55.0,,0.55,6.6000000000000005,1.6199951171875,0.006415822246287117
87,2018-02-20,34,0.11247540983606558,0.9267059814658802,DIA,250.44000244140625,251.58999633789065,248.58999633789065,249.3500061035156,232.37550354003903,8685200,11,55.0,,0.55,6.050000000000001,-2.5299987792968466,-0.009955921721665928
88,2018-02-22,2,0.06001639344262295,-0.4664043142399067,DIA,248.6300048828125,251.3600006103516,248.52999877929688,249.4900054931641,232.5059509277344,6342300,11,55.0,,0.55,6.050000000000001,-0.2299957275390625,-0.0009141688099163492
89,2018-03-01,1,0.05837704918032787,0.0,DIA,250.2100067138672,251.8699951171875,244.3699951171875,245.97999572753903,229.23492431640625,8144800,21,51.0,False,0.51,10.71,0.5099945068359091,0.002028940585604433
90,2018-03-05,1,0.05837704918032787,-0.465395586248311,DIA,243.83999633789065,249.6300048828125,243.8000030517578,248.83999633789065,231.90020751953125,4891000,20,51.0,,0.51,10.2,-2.239990234375,-0.008893438193512515
91,2018-03-07,1,0.05837704918032787,0.0,DIA,245.8600006103516,248.5800018310547,245.3999938964844,248.1100006103516,231.2198944091797,5362600,24,51.0,,0.51,12.24,-1.0500030517578125,-0.004206237356165321
92,2018-03-14,50,0.1387049180327869,1.3760179724796404,DIA,251.41000366210935,251.6199951171875,246.9199981689453,247.8800048828125,231.00552368164065,6222800,19,51.0,,0.51,9.69,3.0399932861328125,0.012229436252876535
93,2018-03-15,29,0.10427868852459017,-0.24819761257534567,DIA,248.83999633789065,250.8000030517578,247.8000030517578,249.0,232.04933166503903,5069600,20,51.0,,0.51,10.2,-0.8199920654296875,-0.0032588509710755886
94,2018-03-19,4,0.06329508196721312,-0.393019965414243,DIA,248.3000030517578,248.3800048828125,244.32000732421875,245.91000366210935,229.5882873535156,5739500,34,51.0,,0.51,17.34,-2.4199981689453125,-0.00964911538875024
95,2018-03-22,2,0.06001639344262295,-0.05180005180005176,DIA,244.08999633789065,245.02999877929688,239.1699981689453,239.3600006103516,223.47299194335935,7449700,21,51.0,,0.51,10.71,-3.350006103515625,-0.01348742264940439
96,2018-03-26,24,0.09608196721311475,0.6009287080032777,DIA,239.02999877929688,242.1499938964844,237.1999969482422,241.82000732421875,225.76974487304688,6589700,20,51.0,,0.51,10.2,-2.8800048828124716,-0.01175368280275979
97,2018-03-27,8,0.06985245901639345,-0.2729909571745436,DIA,243.0500030517578,244.25999450683597,236.8500061035156,238.2899932861328,222.4739990234375,6513100,20,51.0,,0.51,10.2,2.1100006103515625,0.00871361000840487
98,2018-03-29,2,0.06001639344262295,-0.1408120159586952,DIA,239.57000732421875,242.94000244140625,239.05999755859372,241.3999938964844,225.37765502929688,6614500,20,51.0,,0.51,10.2,-1.319992065429716,-0.005404045259621015
99,2018-04-02,1,0.05837704918032787,-0.26743468422135364,DIA,240.3300018310547,241.02999877929688,233.1999969482422,236.1499938964844,220.47608947753903,9217400,45,46.0,,0.46,20.7,-1.910003662109375,-0.007862038540030203
100,2018-04-04,8,0.06985245901639345,0.19657399606852022,DIA,235.0500030517578,242.8999938964844,234.94000244140625,242.4600067138672,226.3672332763672,6437500,41,46.0,,0.46,18.86,1.8699951171875284,0.007758350108526546
101,2018-04-06,14,0.07968852459016394,0.1408120159586952,DIA,242.3000030517578,244.25,237.2400054931641,239.1300048828125,223.25830078125,6985500,44,46.0,,0.46,20.24,1.3500061035155966,0.005557868000980459
102,2018-04-10,1,0.05837704918032787,-0.26743468422135364,DIA,243.3500061035156,245.0,242.1999969482422,244.00999450683597,227.8143615722656,5977500,39,46.0,,0.46,17.94,0.75,0.003070624360286489
103,2018-04-16,3,0.061655737704918036,0.05616399887671997,DIA,245.1199951171875,246.6699981689453,244.72000122070312,245.6199951171875,229.31753540039065,4018400,49,46.0,,0.46,22.540000000000003,1.6699981689453125,0.006816319056919706
104,2018-04-24,2,0.06001639344262295,0.028081999438360095,DIA,245.38999938964844,245.55999755859372,238.1199951171875,240.08999633789065,224.27464294433597,7088900,44,46.0,,0.46,20.24,-1.110000610351591,-0.004499941697779342
105,2018-04-26,2,0.06001639344262295,0.0,DIA,241.42999267578125,243.8800048828125,241.1199951171875,243.1199951171875,227.1050567626953,3845800,49,46.0,,0.46,22.540000000000003,-1.6799926757812216,-0.006841475372552752
106,2018-04-27,14,0.07968852459016394,0.3277792952745153,DIA,242.97000122070312,243.44000244140625,241.7700042724609,242.9499969482422,226.94622802734372,3209800,49,46.0,,0.46,22.540000000000003,-0.44000244140625,-0.001804175957834997
107,2018-04-30,3,0.061655737704918036,0.0,DIA,244.1000061035156,244.83999633789065,241.50999450683597,241.5399932861328,225.6291046142578,3475700,100,46.0,,0.46,46.0,1.3999938964844034,0.005750878583816066
108,2018-05-02,2,0.06001639344262295,-0.026588673225206083,DIA,240.6100006103516,241.6999969482422,238.72000122070312,239.1100006103516,223.3591766357422,2729400,7,87.0,,0.87,6.09,-3.139999389648466,-0.01282469954506582
109,2018-05-04,1,0.05837704918032787,-0.02731494127287626,DIA,238.1100006103516,243.22000122070312,237.67999267578125,242.5200042724609,226.5445556640625,3600900,7,87.0,,0.87,6.09,1.5200042724609375,0.006288805509527817
110,2018-05-10,3,0.061655737704918036,0.05616399887671997,DIA,246.0,248.1100006103516,245.97000122070312,247.4600067138672,231.15911865234372,3877800,100,87.0,,0.87,87.0,4.889999389648466,0.020105251891727294
111,2018-05-24,1,0.05837704918032787,-0.053177346450412166,DIA,248.1300048828125,248.42999267578125,245.8500061035156,247.91000366210935,232.2328338623047,3448100,6,87.0,,0.87,5.22,0.3199920654296591,0.001289718530661732
112,2018-05-30,1,0.05837704918032787,0.0,DIA,245.1699981689453,247.16000366210935,244.5800018310547,246.6999969482422,231.09939575195312,4185900,7,87.0,,0.87,6.09,-1.2699890136719034,-0.005112059940883706
113,2018-06-01,1,0.05837704918032787,0.0,DIA,246.13999938964844,246.8300018310547,245.6499938964844,246.3600006103516,230.78086853027344,3565300,10,63.0,False,0.63,6.3,-0.3300018310546591,-0.0013351748914269823
114,2018-06-15,1,0.05837704918032787,0.0,DIA,250.2700042724609,251.1999969482422,248.7700042724609,250.7400054931641,235.23487854003903,6340800,13,63.0,,0.63,8.19,4.3699951171875,0.017704473057446934
115,2018-06-20,5,0.0649344262295082,0.11232799775343993,DIA,247.9600067138672,247.97999572753903,246.1199951171875,246.4600067138672,231.2196350097656,4711700,8,63.0,,0.63,5.04,-3.2200012207031534,-0.012818476352794761
116,2018-06-25,2,0.06001639344262295,-0.09849790691947802,DIA,244.17999267578125,244.3999938964844,240.6999969482422,242.30999755859372,227.3262634277344,9536000,8,63.0,,0.63,5.04,-3.5800018310546307,-0.01443665574939379
117,2018-06-26,7,0.06821311475409836,0.13657470636438118,DIA,242.9199981689453,243.69000244140625,242.2700042724609,242.6699981689453,227.66400146484372,3829900,8,63.0,,0.63,5.04,-0.7099914550781534,-0.002905038759448031
118,2018-06-29,0,0.05673770491803279,-0.1682287911559721,DIA,243.47999572753903,244.9600067138672,242.58999633789065,242.72999572753903,227.72024536132807,3966200,9,63.0,,0.63,5.67,1.2700042724609375,0.005211556730835953
119,2018-07-02,7,0.06821311475409836,0.20225368390638532,DIA,240.9199981689453,243.0399932861328,240.6199951171875,242.72999572753903,227.72024536132807,5700300,69,42.0,,0.42,28.98,-1.920013427734375,-0.007838068970895784
120,2018-07-06,3,0.061655737704918036,-0.09613073780341252,DIA,243.30999755859372,245.1999969482422,242.80999755859372,244.6000061035156,229.474609375,3546000,69,42.0,,0.42,28.98,2.160003662109375,0.00888744125155716
121,2018-07-09,24,0.09608196721311475,0.5583621377293273,DIA,245.77999877929688,248.0,245.75999450683597,247.83999633789065,232.5142517089844,3679300,64,42.0,,0.42,26.88,2.8000030517578125,0.011419262180287992
122,2018-07-10,3,0.061655737704918036,-0.3583006312915884,DIA,248.5200042724609,249.47999572753903,248.4499969482422,249.22999572753903,233.8182830810547,3474700,64,42.0,,0.42,26.88,1.479995727539034,0.0059677247078187
123,2018-07-11,1,0.05837704918032787,-0.053177346450412166,DIA,247.33999633789065,248.16000366210935,246.63999938964844,247.0800018310547,231.8012237548828,4409800,69,42.0,,0.42,28.98,-1.3199920654296875,-0.005290973577181224
124,2018-07-12,1,0.05837704918032787,0.0,DIA,249.07000732421875,249.44000244140625,248.1699981689453,249.3000030517578,233.88394165039065,3175400,68,42.0,,0.42,28.56,1.2799987792969034,0.005157957609638553
