,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,VTI_unscaled,VTI_monthly,isPartial,scale,VTI,Stock_Price_Change,Stock_Price_Change_Percent
126,2018-06-11,-1,0.06441463414634147,-0.07039774727208736,VTI,144.0,144.47000122070312,143.97000122070312,144.1199951171875,136.00396728515625,1664500,76,18.0,,0.18,13.68,0.529998779296875,0.003682081216530575
127,2018-06-13,10,0.08230081300813008,0.2776725987630948,VTI,144.5399932861328,144.66000366210938,143.8000030517578,143.8800048828125,135.77748107910156,1402000,78,18.0,,0.18,14.04,0.19000244140625,0.0013151688225985225
128,2018-06-14,2,0.06929268292682927,-0.15805591227896865,VTI,144.39999389648438,144.57000732421875,143.88999938964844,144.2899932861328,136.16436767578125,1809800,78,18.0,,0.18,14.04,-0.089996337890625,-0.0006221231550693762
129,2018-06-20,6,0.07579674796747968,0.0938636630294496,VTI,143.9499969482422,144.19000244140625,143.58999633789062,143.83999633789062,135.7397003173828,1468400,88,18.0,,0.18,15.84,-0.3800048828125,-0.0026285181127526647
130,2018-06-21,1,0.06766666666666667,-0.10726161106939824,VTI,143.8300018310547,143.85000610351562,142.55999755859375,142.85000610351562,134.80545043945312,1881300,83,18.0,,0.18,14.94,-0.339996337890625,-0.0023579744235651123
131,2018-06-22,2,0.06929268292682927,0.024029796948215942,VTI,143.0,143.0800018310547,142.3699951171875,142.4499969482422,134.9978485107422,1226300,80,18.0,,0.18,14.4,-0.7700042724609375,-0.005352827527214998
132,2018-07-06,3,0.07091869918699187,0.0,VTI,141.66000366210938,143.0,141.44000244140625,142.7899932861328,135.320068359375,1756400,59,18.0,,0.18,10.62,-0.0800018310546875,-0.0005591405509566272
133,2018-07-09,1,0.06766666666666667,-0.023465915757362565,VTI,143.4600067138672,144.11000061035156,143.13999938964844,144.08999633789062,136.5520477294922,2153000,79,18.0,,0.18,14.22,1.1100006103515625,0.007762242030430411
134,2018-07-13,3,0.07091869918699187,0.04805959389643144,VTI,144.52999877929688,144.97999572753906,144.25999450683594,144.6999969482422,137.13014221191406,1964700,76,18.0,,0.18,13.68,0.8699951171875,0.006037021119303265
135,2018-07-16,12,0.08555284552845528,0.20635102602315714,VTI,144.77000427246094,144.83999633789062,144.22000122070312,144.47000122070312,136.91217041015625,1571100,61,18.0,,0.18,10.98,-0.1399993896484375,-0.0009656462530978072
136,2018-07-26,390,0.7001869918699187,7.1842630428585,VTI,146.22999572753906,146.74000549316406,146.0,146.38999938964844,138.73170471191406,2084600,76,18.0,,0.18,13.68,1.9000091552734375,0.013117986766866485
137,2018-07-31,6,0.07579674796747968,-0.8917478490066533,VTI,144.82000732421875,145.50999450683594,144.5399932861328,145.08999633789062,137.49974060058594,2003800,100,18.0,,0.18,18.0,-1.230010986328125,-0.008382247105649943
138,2018-08-08,3,0.07091869918699187,-0.06435696664163904,VTI,147.3300018310547,147.52999877929688,146.97999572753906,147.27000427246094,139.56570434570312,1270600,69,19.0,,0.19,13.11,2.0200042724609375,0.013882237294470023
139,2018-08-10,2,0.06929268292682927,-0.022927891780350707,VTI,146.35000610351562,146.75999450683594,145.94000244140625,146.25,138.5990447998047,1854000,48,19.0,,0.19,9.12,-0.7700042724609375,-0.005219306438230653
140,2018-08-23,1,0.06766666666666667,-0.023465915757362565,VTI,147.89999389648438,148.3699951171875,147.5800018310547,147.75999450683594,140.03005981445312,1351100,76,19.0,,0.19,14.44,1.6100006103515625,0.010970296202052365
141,2018-08-24,1,0.06766666666666667,0.0,VTI,148.14999389648438,148.75999450683594,148.10000610351562,148.67999267578125,140.9019317626953,1712700,63,19.0,,0.19,11.97,0.3899993896484375,0.0026285596986128645
142,2018-08-29,1,0.06766666666666667,-0.4772969917729071,VTI,149.9600067138672,150.77000427246094,149.82000732421875,150.6300048828125,142.7499237060547,2688600,100,19.0,,0.19,19.0,2.010009765625,0.013511762838446684
143,2018-09-07,2,0.06929268292682927,0.024029796948215942,VTI,148.3699951171875,149.1699981689453,148.1300048828125,148.5800018310547,140.8071746826172,2334400,70,16.0,,0.16,11.2,-1.600006103515625,-0.01061223093569863
144,2018-09-13,2,0.06929268292682927,0.0,VTI,149.97000122070312,150.3300018310547,149.75,150.16000366210938,142.30450439453125,1905900,74,16.0,,0.16,11.84,1.160003662109375,0.007776387184744715
145,2018-09-21,15,0.09043089430894309,0.30505690484571146,VTI,151.82000732421875,151.83999633789062,151.0500030517578,151.16000366210938,143.252197265625,1986100,84,16.0,,0.16,13.44,1.5099945068359375,0.010044531952663194
146,2018-10-04,90,0.21238211382113822,1.8019950659658908,VTI,149.5800018310547,149.61000061035156,147.7100067138672,148.58999633789062,141.48876953125,3220800,25,28.0,,0.28,7.000000000000001,-2.2299957275390625,-0.014686484334316185
147,2018-10-10,2,0.06929268292682927,-0.6737357883857138,VTI,146.92999267578125,146.9499969482422,142.41000366210938,142.57000732421875,135.75650024414062,6890300,49,28.0,,0.28,13.72,-2.660003662109375,-0.01777958459499751
148,2018-10-12,5,0.07417073170731707,0.07039774727208714,VTI,142.0,142.32000732421875,139.49000549316406,141.3699951171875,134.61383056640625,7981200,68,28.0,,0.28,19.040000000000003,-4.6299896240234375,-0.031507245458835764
149,2018-10-17,46,0.14083739837398374,0.8988271401951113,VTI,143.91000366210938,144.14999389648438,142.3300018310547,143.8000030517578,136.92770385742188,3148300,34,28.0,,0.28,9.52,1.829986572265625,0.012858252375554935
150,2018-10-18,18,0.0953089430894309,-0.32326964151705817,VTI,143.30999755859375,143.61000061035156,141.0,141.72000122070312,134.94712829589844,3783800,34,28.0,,0.28,9.52,-0.5399932861328125,-0.0037460513978279097
151,2018-10-19,9,0.08067479674796749,-0.1535443145952401,VTI,142.13999938964844,143.07000732421875,141.00999450683594,141.35000610351562,134.59478759765625,2997700,37,28.0,,0.28,10.36,-0.5399932861328125,-0.0037601370645345966
152,2018-10-24,2,0.06929268292682927,-0.1743679163034002,VTI,139.88999938964844,140.08999633789062,135.39999389648438,135.61000061035156,129.1291046142578,6013700,49,28.0,,0.28,13.72,-2.980010986328125,-0.020829040565958468
153,2018-10-25,5,0.07417073170731707,0.07039774727208714,VTI,136.6300048828125,138.9600067138672,136.1699981689453,138.16000366210938,131.55722045898438,4886000,74,28.0,,0.28,20.72,-1.1299896240234375,-0.00806616927377135
154,2018-10-29,1,0.06766666666666667,-0.08769045270196207,VTI,137.50999450683594,138.3300018310547,133.07000732421875,135.02000427246094,128.56729125976562,5167200,41,28.0,,0.28,11.48,-0.6300048828125,-0.0045337136756889995
155,2018-10-30,1,0.06766666666666667,0.0,VTI,134.9600067138672,137.2899932861328,134.61000061035156,137.1300048828125,130.5764617919922,3675500,46,28.0,,0.28,12.88,-1.040008544921875,-0.007518315124379615
156,2018-11-05,0,0.06604065040650407,-0.02402979694821572,VTI,139.8000030517578,140.52000427246094,139.19000244140625,140.24000549316406,133.537841796875,3140200,74,22.0,,0.22,16.28,3.230010986328125,0.02352692216683483
157,2018-11-07,188,0.37173170731707317,4.628831712421518,VTI,142.3000030517578,144.0,141.97000122070312,143.9199981689453,137.0419464111328,2781200,72,22.0,,0.22,15.84,3.4799957275390625,0.024765126827007045
158,2018-11-21,4,0.07254471544715448,-0.02192261317549038,VTI,136.0,136.88999938964844,135.75,135.86000061035156,129.36715698242188,4151300,83,22.0,,0.22,18.26,-7.1100006103515625,-0.04937500423855257
159,2018-11-27,1,0.06766666666666667,0.16846834199073424,VTI,136.64999389648438,137.4199981689453,136.27000427246094,137.39999389648438,130.83355712890625,2860100,60,22.0,,0.22,13.2,0.529998779296875,0.0038717129203007516
160,2018-11-28,6,0.07579674796747968,0.12014898474107905,VTI,138.02999877929688,140.60000610351562,137.4199981689453,140.60000610351562,133.88063049316406,6061100,88,22.0,,0.22,19.36,3.1800079345703125,0.023140794476367077
161,2018-12-06,6,0.07579674796747968,0.0,VTI,136.14999389648438,138.16000366210938,134.35000610351562,138.16000366210938,131.55722045898438,6542900,50,29.0,,0.29,14.499999999999998,-2.44000244140625,-0.017354212912407796
162,2018-12-11,4,0.07254471544715448,-0.04290464442775932,VTI,136.86000061035156,137.00999450683594,134.22999572753906,135.02000427246094,128.56729125976562,3459200,46,29.0,,0.29,13.34,-1.1500091552734375,-0.008323748731839609
163,2018-12-17,2,0.06929268292682927,-0.044827972654936654,VTI,132.5399932861328,133.16000366210938,129.47000122070312,130.27999877929688,124.05381774902344,7193100,55,29.0,,0.29,15.95,-3.8499908447265625,-0.028100072980693946
164,2018-12-18,1,0.06766666666666667,-0.023465915757362565,VTI,131.25999450683594,131.74000549316406,129.36000061035156,130.24000549316406,124.01576232910156,8065500,45,29.0,,0.29,13.05,-1.4199981689453125,-0.010663848977869761
165,2018-12-20,33,0.11969918699186992,0.7689535023429053,VTI,127.51000213623048,128.3800048828125,124.8000030517578,126.16999816894533,120.14024353027344,13119700,71,29.0,,0.29,20.59,-3.3600006103515625,-0.02550478571618031
166,2019-01-15,15,0.09043089430894309,0.336417157275021,VTI,132.19000244140625,133.55999755859375,132.0500030517578,133.44000244140625,127.80902099609376,4542100,58,27.0,,0.27,15.66,5.17999267578125,0.04034890542736491
167,2019-01-17,1,0.06766666666666667,-0.2517306482064191,VTI,133.39999389648438,135.39999389648438,133.16000366210938,134.89999389648438,129.2073974609375,4401100,69,27.0,,0.27,18.630000000000003,1.839996337890625,0.013776552646936002
168,2019-01-18,1,0.06766666666666667,0.0,VTI,135.88999938964844,136.94000244140625,135.4499969482422,136.64999389648438,130.88357543945312,4224900,67,27.0,,0.27,18.09,1.540008544921875,0.011373771154666645
169,2019-01-22,12,0.08555284552845528,-0.018651496782616905,VTI,135.88999938964844,135.9199981689453,133.88999938964844,134.77999877929688,129.09249877929688,5037900,67,27.0,,0.27,18.09,-1.0200042724609375,-0.007448548665663801
170,2019-01-28,2,0.06929268292682927,-0.19005986885869042,VTI,135.24000549316406,135.52000427246094,134.47999572753906,135.47000122070312,129.7533416748047,4371600,56,27.0,,0.27,15.12,-0.399993896484375,-0.002942862727140394
171,2019-02-01,1,0.06766666666666667,-0.023465915757362565,VTI,138.6999969482422,139.1999969482422,138.25,138.72999572753906,132.8758087158203,3225400,100,23.0,False,0.23,23.0,3.67999267578125,0.027154608616914544
172,2019-02-12,2,0.06929268292682927,-0.022927891780350707,VTI,140.1199951171875,141.17999267578125,140.05999755859375,141.0,135.0500030517578,3312300,80,23.0,,0.23,18.4,1.9799957275390625,0.01422410754991077
173,2019-02-21,-3,0.061162601626016264,-0.11732957878681216,VTI,143.05999755859375,143.13999938964844,142.25,142.8300018310547,136.80279541015625,3684900,74,23.0,,0.23,17.02,1.9600067138671875,0.013883034534279526
174,2019-02-26,6,0.07579674796747968,0.2392662501661571,VTI,143.75,144.22999572753906,143.58999633789062,143.7100067138672,137.6456756591797,2155200,61,23.0,,0.23,14.03,1.089996337890625,0.007614896901902979
175,2019-03-12,2,0.06929268292682927,0.0,VTI,143.3300018310547,143.83999633789062,143.22999572753906,143.5399932861328,137.48281860351562,1966100,99,22.0,,0.22,21.78,-0.3899993896484375,-0.0027040102697165613
176,2019-03-13,4,0.07254471544715448,0.04693183151472491,VTI,143.9600067138672,144.9499969482422,143.94000244140625,144.4600067138672,138.36402893066406,2013500,100,22.0,,0.22,22.0,1.1100006103515625,0.007716912114931418
177,2019-03-14,2,0.06929268292682927,-0.044827972654936654,VTI,144.4600067138672,144.63999938964844,144.0500030517578,144.33999633789062,138.24908447265625,1494000,91,22.0,,0.22,20.02,-0.30999755859375,-0.002138651708315953
178,2019-03-15,23,0.1034390243902439,0.4927842309046109,VTI,144.6199951171875,145.47999572753906,144.5500030517578,145.00999450683594,138.89077758789062,2324300,82,22.0,,0.22,18.04,0.839996337890625,0.0058074968296131235
179,2019-03-20,1,0.06766666666666667,-0.045855783560701524,VTI,145.32000732421875,145.99000549316406,144.25,144.9199981689453,138.8046112060547,2900900,70,22.0,,0.22,15.4,0.510009765625,0.0035057037434904625
180,2019-04-02,1,0.06766666666666667,0.0,VTI,146.4199981689453,146.5,145.8699951171875,146.3800048828125,140.96099853515625,4292800,83,23.0,,0.23,19.09,0.5099945068359375,0.003493352199783306
181,2019-04-05,2,0.06929268292682927,0.024029796948215942,VTI,147.38999938964844,147.8300018310547,147.25999450683594,147.77999877929688,142.3091583251953,1744500,100,23.0,,0.23,23.0,1.3300018310546875,0.009078510792182248
182,2019-04-11,2,0.06929268292682927,0.0,VTI,147.94000244140625,147.9600067138672,147.33999633789062,147.69000244140625,142.22250366210938,1794600,68,23.0,,0.23,15.64,0.1300048828125,0.0008794215057987831
183,2019-04-12,1,0.06766666666666667,-0.023465915757362565,VTI,148.5500030517578,148.8000030517578,148.1300048828125,148.67999267578125,143.17584228515625,2612000,69,23.0,,0.23,15.87,0.839996337890625,0.005677185048491129
184,2019-04-17,3,0.07091869918699187,0.04805959389643144,VTI,149.1999969482422,149.22000122070312,147.77000427246094,148.0500030517578,142.56919860839844,2983900,79,23.0,,0.23,18.17,0.4199981689453125,0.0028225682817979436
185,2019-04-18,3,0.07091869918699187,0.0,VTI,148.39999389648438,148.39999389648438,147.50999450683594,148.27000427246094,142.78103637695312,2457000,70,23.0,,0.23,16.1,-0.82000732421875,-0.00549529096307888
186,2019-04-22,3,0.07091869918699187,0.0,VTI,147.9499969482422,148.41000366210938,147.77000427246094,148.30999755859375,142.81956481933594,2148600,75,23.0,,0.23,17.25,0.010009765625,6.745125361651283e-05
187,2019-04-30,2,0.06929268292682927,-0.022927891780350707,VTI,150.27999877929688,150.60000610351562,149.3000030517578,150.38999938964844,144.8225555419922,2224500,75,23.0,,0.23,17.25,2.19000244140625,0.01475643411742178
188,2019-05-06,3,0.07091869918699187,0.023465915757362232,VTI,148.19000244140625,150.33999633789062,148.02000427246094,150.14999389648438,144.59146118164062,2635300,69,28.0,,0.28,19.32,-0.260009765625,-0.001726492397658208
189,2019-05-07,2,0.06929268292682927,-0.022927891780350707,VTI,148.83999633789062,149.08999633789062,146.42999267578125,147.55999755859375,142.09732055664062,4385800,74,28.0,,0.28,20.72,-1.25,-0.008314487364963208
190,2019-05-09,11,0.08392682926829269,0.21119324181626187,VTI,146.05999755859375,147.17999267578125,145.05999755859375,146.85000610351562,141.4136199951172,2768000,70,28.0,,0.28,19.6,-1.910003662109375,-0.012811078603695347
191,2019-05-14,14,0.08880487804878048,0.10077597500755808,VTI,144.27999877929688,145.91000366210938,144.13999938964844,145.10000610351562,139.7283935546875,3090200,82,28.0,,0.28,22.96,-1.269989013671875,-0.008628815578687332
192,2019-05-15,2,0.06929268292682927,-0.21971985718209275,VTI,144.22999572753906,146.27000427246094,144.0500030517578,145.9600067138672,140.5565643310547,2072300,83,28.0,,0.28,23.24,0.3600006103515625,0.0024672784683443805
193,2019-05-16,36,0.12457723577235773,0.7978411357503226,VTI,146.3300018310547,148.02999877929688,146.2899932861328,147.27999877929688,141.82766723632812,2319500,64,28.0,,0.28,17.92,1.7599945068359375,0.012032504651859899
194,2019-05-21,4,0.07254471544715448,0.04693183151472491,VTI,146.11000061035156,146.80999755859375,146.0399932861328,146.6199951171875,141.19212341308594,1438800,58,28.0,,0.28,16.240000000000002,-1.220001220703125,-0.008241580968476936
195,2019-05-23,2,0.06929268292682927,-0.044827972654936654,VTI,144.8300018310547,144.85000610351562,143.3800048828125,144.22999572753906,138.89059448242188,2701100,65,28.0,,0.28,18.200000000000003,-1.959991455078125,-0.013350531214986638
196,2019-05-24,4,0.07254471544715448,0.04693183151472491,VTI,144.9600067138672,145.22999572753906,144.16000366210938,144.5800018310547,139.22764587402344,1381900,57,28.0,,0.28,15.96,0.3799896240234375,0.0026233317777830667
197,2019-05-31,18,0.0953089430894309,0.4431860150190816,VTI,141.11000061035156,141.58999633789062,140.60000610351562,140.69000244140625,135.48165893554688,2836300,80,28.0,,0.28,22.4,-3.6399993896484375,-0.02506368860932362
198,2019-06-12,1,0.06766666666666667,-0.023465915757362565,VTI,147.35000610351562,147.63999938964844,146.92999267578125,147.27000427246094,141.81805419921875,1729900,48,22.0,,0.22,10.56,6.0500030517578125,0.04272902894439001
199,2019-06-13,1,0.06766666666666667,0.0,VTI,147.7899932861328,148.08999633789062,147.42999267578125,147.9499969482422,142.4728546142578,1726600,74,22.0,,0.22,16.28,0.4499969482421875,0.0030479338262157096
200,2019-06-18,1,0.06766666666666667,0.0,VTI,148.1999969482422,149.47000122070312,148.07000732421875,148.8000030517578,143.82432556152344,2261100,78,22.0,,0.22,17.16,1.3800048828125,0.009318690775464766
201,2019-06-20,1,0.06766666666666667,0.0,VTI,150.72999572753906,150.85000610351562,149.4499969482422,150.67999267578125,145.64141845703125,2968100,92,22.0,,0.22,20.24,1.3800048828125,0.009232654522928874
202,2019-06-21,5,0.07417073170731707,0.0961191877928631,VTI,150.39999389648438,150.94000244140625,150.0399932861328,150.6999969482422,145.6607666015625,2414300,58,22.0,,0.22,12.76,0.089996337890625,0.0005965948574697677
203,2019-07-03,2,0.06929268292682927,-0.06576783952647147,VTI,151.8699951171875,152.66000366210938,151.75,152.63999938964844,147.53591918945312,2286800,71,21.0,,0.21,14.91,1.720001220703125,0.011395264296294227
204,2019-07-08,20,0.0985609756097561,0.42238648363252373,VTI,151.8699951171875,152.02999877929688,151.3699951171875,151.72999572753906,146.65634155273438,2611300,62,21.0,,0.21,13.02,-0.6300048828125,-0.004126849650854969
205,2019-07-12,1,0.06766666666666667,-0.3134537655695785,VTI,153.10000610351562,153.63999938964844,152.99000549316406,153.61000061035156,148.4734649658203,1656000,74,21.0,,0.21,15.54,1.6100006103515625,0.010590019228302605
206,2019-07-16,5,0.07417073170731707,0.0961191877928631,VTI,153.5,153.6699981689453,152.9499969482422,153.1199951171875,147.99986267089844,1778500,55,21.0,,0.21,11.55,0.029998779296875,0.00019525370617068383
207,2019-07-17,1,0.06766666666666667,-0.08769045270196207,VTI,153.10000610351562,153.1699981689453,152.11000061035156,152.11000061035156,147.02365112304688,2575500,65,21.0,,0.21,13.65,-0.5,-0.0032537255544852206
208,2019-07-18,17,0.09368292682926829,0.38447675117145264,VTI,151.8699951171875,152.83999633789062,151.58999633789062,152.6699981689453,147.5648956298828,1463500,67,21.0,,0.21,14.07,-0.3300018310546875,-0.0021544808709255125
209,2019-07-24,5,0.07417073170731707,-0.41229143851059724,VTI,152.75999450683594,154.14999389648438,152.75999450683594,154.1199951171875,148.96640014648438,2168900,68,21.0,,0.21,14.28,1.30999755859375,0.008571038929480634
210,2019-07-29,0,0.06604065040650407,-0.10961306587745245,VTI,154.35000610351562,154.3800048828125,153.6300048828125,154.0399932861328,148.8890838623047,1587600,59,21.0,,0.21,12.39,0.230010986328125,0.0014921245243939563
211,2019-07-31,1,0.06766666666666667,0.024621445278837806,VTI,153.91000366210938,154.11000061035156,151.07000732421875,152.2100067138672,147.1202850341797,2512000,88,21.0,,0.21,18.48,-0.2700042724609375,-0.001748958828352798
212,2019-08-01,206,0.401,4.926108374384237,VTI,152.2899932861328,153.85000610351562,150.25999450683594,150.8000030517578,145.75741577148438,3901500,55,29.0,False,0.29,15.95,-0.2599945068359375,-0.0016870709610423695
213,2019-08-02,5,0.07417073170731707,-0.8150355817772642,VTI,150.3000030517578,150.41000366210938,148.5800018310547,149.5800018310547,144.5782470703125,7062200,67,29.0,,0.29,19.43,-3.44000244140625,-0.022359455995677346
214,2019-08-05,1,0.06766666666666667,-0.35595449972916504,VTI,147.17999267578125,147.25,143.8699951171875,145.13999938964844,140.2866973876953,5701800,100,29.0,,0.29,29.0,-3.160003662109375,-0.02100926524281066
215,2019-08-06,1,0.06766666666666667,0.0,VTI,146.19000244140625,147.0800018310547,145.2100067138672,147.02999877929688,142.11351013183594,3408400,99,29.0,,0.29,28.71,-0.1699981689453125,-0.0011544867160971917
216,2019-08-07,3,0.07091869918699187,0.04805959389643144,VTI,145.3000030517578,147.52999877929688,144.17999267578125,147.19000244140625,142.26815795898438,3195500,69,29.0,,0.29,20.01,0.4499969482421875,0.0030595386363883037
217,2019-08-08,5,0.07417073170731707,0.045855783560701635,VTI,147.97999572753906,150.02000427246094,147.6999969482422,149.99000549316406,144.9745330810547,4143200,62,29.0,,0.29,17.98,2.4900054931640625,0.016877960508147716
218,2019-08-19,5,0.07417073170731707,0.0961191877928631,VTI,149.08999633789062,149.47999572753906,148.6300048828125,149.08999633789062,144.1046142578125,2875000,60,29.0,,0.29,17.4,-0.540008544921875,-0.0035995769200294347
219,2019-08-26,1,0.06766666666666667,-0.08769045270196207,VTI,146.52999877929688,146.8800048828125,145.66000366210938,146.77999877929688,141.871826171875,3623000,59,29.0,,0.29,17.11,-2.5999908447265625,-0.017393570504682265
220,2019-09-11,7,0.07742276422764227,0.11732957878681205,VTI,152.08999633789062,153.1699981689453,151.6999969482422,153.16000366210938,148.0385284423828,3848100,74,21.0,,0.21,15.54,6.2899932861328125,0.0428240269405713
221,2019-10-02,1,0.06766666666666667,-0.12601071091042737,VTI,148.17999267578125,148.24000549316406,145.82000732421875,146.61000061035156,142.35682678222656,3811500,83,23.0,,0.23,19.09,-4.92999267578125,-0.032186412056645075
222,2019-10-04,8,0.07904878048780488,0.1682085786375105,VTI,148.36000061035156,149.80999755859375,148.0399932861328,149.72999572753906,145.38633728027344,2509200,73,23.0,,0.23,16.79,1.5699920654296875,0.01059087970353656
223,2019-10-09,1,0.06766666666666667,-0.37529085040906707,VTI,147.85000610351562,148.58999633789062,147.52000427246094,148.0800018310547,143.78421020507812,3294600,74,23.0,,0.23,17.02,-1.220001220703125,-0.00814365690264407
224,2019-10-11,1,0.06766666666666667,0.0,VTI,150.50999450683594,151.89999389648438,150.47000122070312,150.6300048828125,146.26023864746094,3377100,69,23.0,,0.23,15.87,3.30999755859375,0.02227604576466158
225,2019-10-14,-1,0.06441463414634147,-0.04805959389643155,VTI,150.52000427246094,150.75,150.25,150.49000549316406,146.1243133544922,1213500,51,23.0,,0.23,11.73,-1.149993896484375,-0.007570730366638911
226,2019-10-16,2,0.06929268292682927,0.07572889057175325,VTI,151.63999938964844,152.0500030517578,151.3699951171875,151.69000244140625,147.2894744873047,1578400,61,23.0,,0.23,14.03,1.3000030517578125,0.008623569165889355
227,2019-10-22,7,0.07742276422764227,0.11732957878681205,VTI,152.92999267578125,153.00999450683594,152.0399932861328,152.11000061035156,147.69729614257812,1711800,68,23.0,,0.23,15.64,0.959991455078125,0.006313656269716361
228,2019-11-25,2,0.06929268292682927,-0.022927891780350707,VTI,158.75999450683594,159.63999938964844,158.60000610351562,159.63999938964844,155.0088348388672,2525300,85,20.0,,0.2,17.0,6.6300048828125,0.043330534741743865
229,2019-11-27,3,0.07091869918699187,0.023465915757362232,VTI,160.3800048828125,160.74000549316406,160.02000427246094,160.74000549316406,156.07693481445312,2343200,90,20.0,,0.2,18.0,1.100006103515625,0.006890541892516255
230,2019-11-29,-21,0.03189430894308943,-0.5286555328607474,VTI,160.4600067138672,160.5500030517578,159.9199981689453,160.02000427246094,155.37783813476562,1171000,51,20.0,,0.2,10.2,-0.19000244140625,-0.001182048245073175
231,2019-12-11,2,0.06929268292682927,1.1725720112159066,VTI,159.88999938964844,160.13999938964844,159.57000732421875,160.02000427246094,155.37783813476562,1781300,63,24.0,,0.24,15.12,-0.410003662109375,-0.002553744343294695
232,2019-12-13,5,0.07417073170731707,0.07039774727208714,VTI,161.25,162.08999633789062,160.6699981689453,161.3300018310547,156.64981079101562,3023500,89,24.0,,0.24,21.36,1.9499969482421875,0.012176826249995942
233,2019-12-18,1,0.06766666666666667,-0.12601071091042737,VTI,162.8300018310547,162.9199981689453,162.25999450683594,162.63999938964844,157.92184448242188,2139800,82,24.0,,0.24,19.68,0.8300018310546875,0.005120623417897319
234,2019-12-20,12,0.08555284552845528,0.2643277664303736,VTI,164.0,164.33999633789062,163.86000061035156,164.19000244140625,159.42686462402344,3142900,61,24.0,,0.24,14.64,1.4199981689453125,0.008715923059812392
235,2019-12-23,2,0.06929268292682927,-0.08580928885551853,VTI,164.55999755859375,164.58999633789062,164.1999969482422,164.2899932861328,159.52394104003906,3822900,77,24.0,,0.24,18.48,0.25,0.0015212364948944401
236,2019-12-27,126,0.27091869918699185,3.003724618526973,VTI,164.61000061035156,164.67999267578125,163.8000030517578,164.0800018310547,160.18389892578125,2356700,92,24.0,,0.24,22.08,0.089996337890625,0.0005467910559149303
237,2019-12-31,2,0.06929268292682927,-0.7442307115205713,VTI,163.0,163.75999450683594,162.72000122070312,163.6199951171875,159.7348175048828,3262400,94,24.0,,0.24,22.56,-0.9199981689453125,-0.005586581308371752
238,2020-01-03,6,0.07579674796747968,0.0938636630294496,VTI,163.2899932861328,164.47000122070312,163.00999450683594,163.92999267578125,160.03746032714844,3625400,92,27.0,,0.27,24.840000000000003,0.7100067138671875,0.004335654235977371
239,2020-01-06,2,0.06929268292682927,0.024029796948215942,VTI,162.9199981689453,164.52000427246094,162.8300018310547,164.49000549316406,160.58416748046875,6813800,68,27.0,,0.27,18.36,0.0500030517578125,0.000304025362599214
240,2020-01-07,1,0.06766666666666667,-0.023465915757362565,VTI,164.27000427246094,164.4600067138672,163.77999877929688,164.10000610351562,160.20343017578125,2498400,68,27.0,,0.27,18.36,-0.05999755859375,-0.00036468245219822837
241,2020-01-08,1,0.06766666666666667,0.0,VTI,164.1999969482422,165.5500030517578,164.0399932861328,164.91000366210938,160.99420166015625,4244800,78,27.0,,0.27,21.06,1.089996337890625,0.006627728890872708
242,2020-01-09,1,0.06766666666666667,0.0,VTI,165.80999755859375,165.97999572753906,165.36000061035156,165.94000244140625,161.99974060058594,2216900,83,27.0,,0.27,22.41,0.42999267578125,0.0025973583077907314
243,2020-01-13,6,0.07579674796747968,0.12014898474107905,VTI,166.0,166.6300048828125,165.52000427246094,166.58999633789062,162.63429260253906,3997100,53,27.0,,0.27,14.31,0.6500091552734375,0.00391618973373431
244,2020-01-17,4,0.07254471544715448,-0.04290464442775932,VTI,169.00999450683594,169.00999450683594,168.3699951171875,168.75999450683594,164.75277709960938,2272000,64,27.0,,0.27,17.28,2.3799896240234375,0.01428307960320363
245,2020-01-21,5,0.07417073170731707,0.07039774727208714,VTI,168.39999389648438,168.85000610351562,168.1699981689453,168.39999389648438,164.40130615234375,3174200,65,27.0,,0.27,17.55,-0.1599884033203125,-0.0009466209604180875
246,2020-01-24,2,0.06929268292682927,-0.06576783952647147,VTI,169.08999633789062,169.08999633789062,166.3300018310547,167.08999633789062,163.12242126464844,3292500,80,27.0,,0.27,21.6,0.239990234375,0.0014213220355341338
247,2020-01-28,6,0.07579674796747968,0.0938636630294496,VTI,165.3300018310547,166.6699981689453,165.05999755859375,166.1699981689453,162.22427368164062,4010700,100,27.0,,0.27,27.0,-2.4199981689453125,-0.01431189438380176
248,2020-01-30,4,0.07254471544715448,-0.04290464442775932,VTI,165.0,166.61000061035156,164.47000122070312,166.4600067138672,162.5074005126953,2835900,71,27.0,,0.27,19.17,-0.05999755859375,-0.00035997815595423255
249,2020-01-31,6,0.07579674796747968,0.04482797265493654,VTI,166.16000366210938,166.2100067138672,163.0399932861328,163.52000427246094,159.63722229003906,4525300,87,27.0,,0.27,23.49,-0.399993896484375,-0.0024007796351902533
250,2020-02-03,1,0.06766666666666667,-0.4022121669180493,VTI,164.35000610351562,165.8300018310547,164.30999755859375,164.9600067138672,161.0430145263672,2783200,26,38.0,,0.38,9.88,-0.3800048828125,-0.0022862936493750485
251,2020-02-04,9,0.08067479674796749,0.19223837558572643,VTI,166.97000122070312,168.02000427246094,166.80999755859375,167.55999755859375,163.58126831054688,2732700,37,38.0,,0.38,14.06,2.19000244140625,0.013206310180454484
