,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AMZN_unscaled,AMZN_monthly,isPartial,scale,AMZN,Stock_Price_Change,Stock_Price_Change_Percent
15,2016-05-31,2,0.004257918552036199,0.04439511653718098,AMZN,712.3300170898438,724.22998046875,711.3200073242188,722.7899780273438,722.7899780273438,3618300,40,20.0,,0.2,8.0,7.6300048828125,0.010647509269831712
16,2016-06-02,1,0.004076923076923077,-0.04250797024442088,AMZN,720.969970703125,728.280029296875,715.5,728.239990234375,728.239990234375,3026600,56,16.0,,0.16,8.96,4.050048828125,0.005592213712975136
17,2016-06-03,4,0.004619909502262444,0.1331853496115427,AMZN,726.739990234375,727.0,718.4299926757812,725.5399780273438,725.5399780273438,3367300,49,16.0,,0.16,7.84,-1.280029296875,-0.0017576059281906309
18,2016-06-06,1,0.004076923076923077,-0.11753183153770819,AMZN,726.5,731.5,724.4199829101562,726.72998046875,726.72998046875,2704800,51,16.0,,0.16,8.16,4.5,0.0061898211829436445
19,2016-06-07,2,0.004257918552036199,0.04439511653718098,AMZN,729.8900146484375,730.0,720.5499877929688,723.739990234375,723.739990234375,2732500,44,16.0,,0.16,7.04,-1.5,-0.002050580997949414
20,2016-06-08,2,0.004257918552036199,0.0,AMZN,726.4000244140625,729.4199829101562,721.5999755859375,726.6400146484375,726.6400146484375,2223400,49,16.0,,0.16,7.84,-0.58001708984375,-0.0007945439586900527
21,2016-06-09,29,0.009144796380090497,1.1477151965993624,AMZN,723.0999755859375,728.9099731445312,722.2999877929688,727.6500244140625,727.6500244140625,2170300,43,16.0,,0.16,6.88,-0.510009765625,-0.0006991990589430008
22,2016-06-10,3,0.004438914027149321,-0.5145967342899554,AMZN,722.3499755859375,724.97998046875,714.2100219726562,717.9099731445312,717.9099731445312,3425700,38,16.0,,0.16,6.08,-3.92999267578125,-0.005391602283649877
23,2016-06-13,4,0.004619909502262444,0.1331853496115427,AMZN,714.010009765625,721.989990234375,711.1599731445312,715.239990234375,715.239990234375,3352200,31,16.0,,0.16,4.96,-2.989990234375,-0.004124238344404674
24,2016-06-15,0,0.0038959276018099547,-0.1567091087169442,AMZN,722.0,722.5599975585938,713.3499755859375,714.260009765625,714.260009765625,2709400,44,16.0,,0.16,7.04,0.57000732421875,0.0007894947740669789
25,2016-06-16,1,0.004076923076923077,0.04645760743321725,AMZN,712.0499877929688,718.0,705.2999877929688,717.510009765625,717.510009765625,3098000,39,16.0,,0.16,6.24,-4.55999755859375,-0.006310891239483474
26,2016-06-17,13,0.006248868778280543,0.5327413984461709,AMZN,718.1900024414062,718.2000122070312,699.1799926757812,706.3900146484375,706.3900146484375,5897800,42,16.0,,0.16,6.72,0.20001220703125,0.0002785685334696364
27,2016-06-20,2,0.004257918552036199,0.04439511653718098,AMZN,713.5,721.3099975585938,710.8099975585938,714.010009765625,714.010009765625,3677200,35,16.0,,0.16,5.6000000000000005,3.1099853515625,0.004330249650101647
28,2016-06-21,8,0.0053438914027149325,0.25504782146652505,AMZN,715.719970703125,718.4000244140625,712.719970703125,715.8200073242188,715.8200073242188,2137500,41,16.0,,0.16,6.5600000000000005,-2.90997314453125,-0.004034289215982811
29,2016-06-24,1,0.004076923076923077,-0.23708721422523293,AMZN,693.0,712.530029296875,692.2000122070312,698.9600219726562,698.9600219726562,7632500,100,16.0,,0.16,16.0,-5.8699951171875,-0.008170928337558392
30,2016-06-30,1,0.004076923076923077,0.0,AMZN,717.2000122070312,719.3699951171875,712.5399780273438,715.6199951171875,715.6199951171875,2855100,41,16.0,,0.16,6.5600000000000005,6.8399658203125,0.00959954744231939
31,2016-07-01,1,0.004076923076923077,0.0,AMZN,717.3200073242188,728.0,716.5399780273438,725.6799926757812,725.6799926757812,2920400,18,20.0,False,0.2,3.6,8.6300048828125,0.011996615012288103
32,2016-07-05,3,0.004438914027149321,0.0,AMZN,722.7999877929688,729.5599975585938,719.6099853515625,728.0999755859375,728.0999755859375,2431400,16,20.0,,0.2,3.2,1.55999755859375,0.0021428537892771438
33,2016-07-06,1,0.004076923076923077,-0.0815494393476045,AMZN,725.7100219726562,737.77001953125,722.5800170898438,737.6099853515625,737.6099853515625,3938200,20,20.0,,0.2,4.0,8.21002197265625,0.011253388343837933
34,2016-07-07,5,0.004800904977375566,0.1775804661487237,AMZN,739.3300170898438,739.5499877929688,731.6300048828125,736.5700073242188,736.5700073242188,2945800,19,20.0,,0.2,3.8,1.77996826171875,0.002412632954168714
35,2016-07-08,5,0.004800904977375566,0.0,AMZN,740.1400146484375,746.0999755859375,738.0,745.8099975585938,745.8099975585938,3429200,22,20.0,,0.2,4.4,6.54998779296875,0.008856720845220822
36,2016-07-11,13,0.006248868778280543,0.467587672688629,AMZN,750.0,755.9000244140625,747.0,753.780029296875,753.780029296875,3195300,29,20.0,,0.2,5.800000000000001,9.800048828125,0.013135034377167232
37,2016-07-12,1,0.004076923076923077,-0.3475742215785662,AMZN,756.8599853515625,757.3400268554688,740.3300170898438,748.2100219726562,748.2100219726562,5623700,39,20.0,,0.2,7.800000000000001,1.44000244140625,0.0019050170589987037
38,2016-07-13,7,0.00516289592760181,0.2663706992230854,AMZN,746.760009765625,756.8699951171875,741.25,742.6300048828125,742.6300048828125,4142300,35,20.0,,0.2,7.0,-0.47003173828125,-0.0006206350141466643
39,2016-07-14,2,0.004257918552036199,-0.17528483786152504,AMZN,748.8599853515625,749.0399780273438,739.02001953125,741.2000122070312,741.2000122070312,2390500,19,20.0,,0.2,3.8,-7.83001708984375,-0.010345260269739476
40,2016-07-18,1,0.004076923076923077,-0.04250797024442088,AMZN,735.489990234375,741.5999755859375,728.719970703125,736.0700073242188,736.0700073242188,2954900,19,20.0,,0.2,3.8,-7.44000244140625,-0.009932717424509296
41,2016-07-21,5,0.004800904977375566,0.1775804661487237,AMZN,747.5,749.3599853515625,742.7899780273438,744.4299926757812,744.4299926757812,2317100,20,20.0,,0.2,4.0,7.760009765625,0.010463875432970227
42,2016-07-22,4,0.004619909502262444,-0.03770028275212067,AMZN,747.7899780273438,751.280029296875,743.530029296875,744.8599853515625,744.8599853515625,2277700,20,20.0,,0.2,4.0,1.9200439453125,0.0025622450929398966
43,2016-07-25,5,0.004800904977375566,-0.5757696921231508,AMZN,746.5499877929688,748.5,735.3499755859375,739.6099853515625,739.6099853515625,2679300,20,20.0,,0.2,4.0,-2.780029296875,-0.003700390251923591
44,2016-07-26,3,0.004438914027149321,-0.07540056550424135,AMZN,742.7100219726562,743.1300048828125,732.75,735.5900268554688,735.5900268554688,2529700,23,20.0,,0.2,4.6000000000000005,-5.3699951171875,-0.007174342173931203
45,2016-07-27,21,0.0076968325791855205,0.7339449541284404,AMZN,737.969970703125,740.9400024414062,733.8599853515625,736.6699829101562,736.6699829101562,2913100,27,20.0,,0.2,5.4,-2.19000244140625,-0.0029469977352772903
46,2016-07-28,12,0.0060678733031674205,-0.21164021164021174,AMZN,745.97998046875,753.3599853515625,739.7000122070312,752.6099853515625,752.6099853515625,7617600,100,20.0,,0.2,20.0,12.41998291015625,0.016762467769633416
47,2016-07-29,2,0.004257918552036199,-0.2982848620432512,AMZN,765.0,766.0,755.0,758.8099975585938,758.8099975585938,6777100,76,20.0,,0.2,15.2,12.6400146484375,0.016778186914903515
48,2016-08-02,5,0.004800904977375566,0.039177277179236025,AMZN,763.8099975585938,765.010009765625,757.02001953125,760.5800170898438,760.5800170898438,3603300,90,13.0,,0.13,11.7,-0.989990234375,-0.0012924154495757012
49,2016-08-03,46,0.012221719457013575,1.5457115928369465,AMZN,757.0599975585938,758.8900146484375,752.25,754.6400146484375,754.6400146484375,3581500,80,13.0,,0.13,10.4,-6.1199951171875,-0.007999888941404132
50,2016-08-04,1,0.004076923076923077,-0.6664198445020363,AMZN,753.7000122070312,765.0,750.3499755859375,760.77001953125,760.77001953125,3178200,66,13.0,,0.13,8.58,6.1099853515625,0.00805121326361502
51,2016-08-05,2,0.004257918552036199,0.04439511653718098,AMZN,764.8099975585938,768.469970703125,763.0900268554688,765.97998046875,765.97998046875,2704400,87,13.0,,0.13,11.31,3.469970703125,0.004535909415849693
52,2016-08-09,6,0.004981900452488688,0.22197558268590467,AMZN,767.3900146484375,772.5999755859375,766.9000244140625,768.3099975585938,768.3099975585938,1876100,69,13.0,,0.13,8.97,4.1300048828125,0.005374321756559608
53,2016-08-10,1,0.004076923076923077,-0.18165304268846505,AMZN,769.7999877929688,772.0999755859375,766.1900024414062,768.5599975585938,768.5599975585938,1604300,64,13.0,,0.13,8.32,-0.5,-0.0006471654359305745
54,2016-08-12,1,0.004076923076923077,0.0,AMZN,768.4600219726562,773.1500244140625,768.4199829101562,772.5599975585938,772.5599975585938,1563300,56,13.0,,0.13,7.28,1.050048828125,0.001359990754213003
55,2016-08-15,1,0.004076923076923077,0.0,AMZN,771.9000244140625,772.0399780273438,767.7100219726562,768.489990234375,768.489990234375,2118500,57,13.0,,0.13,7.41,-1.11004638671875,-0.001435745135699884
56,2016-08-16,2,0.004257918552036199,0.04439511653718098,AMZN,768.6199951171875,768.72998046875,763.8200073242188,764.0399780273438,764.0399780273438,1604600,63,13.0,,0.13,8.19,-3.30999755859375,-0.004287339584474914
57,2016-08-19,15,0.006610859728506787,0.5526036131774708,AMZN,761.9000244140625,762.489990234375,756.8900146484375,757.3099975585938,757.3099975585938,2343200,50,13.0,,0.13,6.5,-6.239990234375,-0.008117271854767516
58,2016-08-24,1,0.004076923076923077,-0.38329911019849416,AMZN,763.0,763.4099731445312,755.3599853515625,757.25,757.25,1744100,45,13.0,,0.13,5.8500000000000005,0.91998291015625,0.0012065508032090833
59,2016-08-25,9,0.005524886877828055,0.3551609322974474,AMZN,756.0,760.5599975585938,754.739990234375,759.219970703125,759.219970703125,1623000,50,13.0,,0.13,6.5,-2.8499755859375,-0.0037332176500108893
60,2016-08-26,1,0.004076923076923077,-0.26208026208026214,AMZN,760.0499877929688,770.0,759.7999877929688,769.0,769.0,2776800,50,13.0,,0.13,6.5,9.44000244140625,0.012411910265736736
61,2016-08-30,30,0.00932579185520362,1.2874583795782462,AMZN,771.0499877929688,771.8400268554688,765.5599975585938,767.5800170898438,767.5800170898438,1709200,53,13.0,,0.13,6.890000000000001,1.84002685546875,0.0023896452668425994
62,2016-08-31,3,0.004438914027149321,-0.5240174672489083,AMZN,766.5999755859375,769.6400146484375,764.0,769.1599731445312,769.1599731445312,1633800,57,13.0,,0.13,7.41,-2.20001220703125,-0.0028503473912777633
63,2016-09-01,2,0.004257918552036199,-0.04077471967380231,AMZN,770.9000244140625,772.0399780273438,766.75,770.6199951171875,770.6199951171875,1792300,46,14.0,False,0.14,6.44,2.39996337890625,0.0031182934011071417
64,2016-09-07,1,0.004076923076923077,-0.04250797024442088,AMZN,789.530029296875,790.7899780273438,784.3300170898438,784.47998046875,784.47998046875,2424600,75,14.0,,0.14,10.500000000000002,18.75,0.02428630710019508
65,2016-09-08,4,0.004619909502262444,0.1331853496115427,AMZN,783.8900146484375,786.5,781.4400024414062,784.0599975585938,784.0599975585938,2030500,58,14.0,,0.14,8.120000000000001,-4.28997802734375,-0.005424927157075543
66,2016-09-09,20,0.007515837104072398,0.6268364348677766,AMZN,779.3599853515625,781.0,760.1099853515625,760.1400146484375,760.1400146484375,4257300,59,14.0,,0.14,8.260000000000002,-5.5,-0.006993006993006978
67,2016-09-13,3,0.004438914027149321,0.8133086876155269,AMZN,768.77001953125,769.8900146484375,759.0499877929688,761.010009765625,761.010009765625,3117200,55,14.0,,0.14,7.700000000000001,-11.1099853515625,-0.014225333356674086
68,2016-09-16,2,0.004257918552036199,-0.04077471967380231,AMZN,773.280029296875,780.4600219726562,771.6599731445312,778.52001953125,778.52001953125,5499200,52,14.0,,0.14,7.280000000000001,10.57000732421875,0.01372924329853209
69,2016-09-19,3,0.004438914027149321,0.08879023307436174,AMZN,779.969970703125,781.9400024414062,771.0,775.0999755859375,775.0999755859375,2297200,49,14.0,,0.14,6.86,1.47998046875,0.0018962924776202428
70,2016-09-21,10,0.005705882352941176,0.2854230377166156,AMZN,783.25,790.6900024414062,779.010009765625,789.739990234375,789.739990234375,2718600,52,14.0,,0.14,7.280000000000001,8.75,0.011190116853825538
71,2016-09-22,1,0.004076923076923077,-0.2854877081681205,AMZN,794.27001953125,805.8900146484375,794.27001953125,804.7000122070312,804.7000122070312,4078900,96,14.0,,0.14,13.44,15.20001220703125,0.019223731373987585
72,2016-09-23,3,0.004438914027149321,0.08879023307436174,AMZN,803.1300048828125,807.75,802.1199951171875,805.75,805.75,2353500,86,14.0,,0.14,12.04,1.8599853515625,0.002307989077608763
73,2016-09-26,14,0.006429864253393665,0.4485219164118246,AMZN,801.7999877929688,805.9299926757812,797.1500244140625,799.1599731445312,799.1599731445312,2651400,62,14.0,,0.14,8.680000000000001,-1.82000732421875,-0.0022531814598808486
74,2016-09-29,2,0.004257918552036199,-0.3377902885292048,AMZN,828.260009765625,837.5,824.6300048828125,829.0499877929688,829.0499877929688,4922200,100,14.0,,0.14,14.000000000000002,31.57000732421875,0.03917214598181484
75,2016-09-30,1,0.004076923076923077,-0.04250797024442088,AMZN,832.6099853515625,839.9500122070312,832.4000244140625,837.3099975585938,837.3099975585938,4430600,77,14.0,,0.14,10.78,2.45001220703125,0.0029253877098880388
76,2016-10-03,9,0.005524886877828055,0.07011393514461006,AMZN,836.0,839.8599853515625,831.25,836.739990234375,836.739990234375,2769400,23,21.0,,0.21,4.83,-0.09002685546875,-0.00010718120621511229
77,2016-10-04,1,0.004076923076923077,-0.26208026208026214,AMZN,840.9099731445312,842.3699951171875,830.260009765625,834.030029296875,834.030029296875,2950300,25,21.0,,0.21,5.25,2.510009765625,0.002988605016792656
78,2016-10-05,17,0.006972850678733032,0.7103218645948945,AMZN,838.0,845.6699829101562,836.1199951171875,844.3599853515625,844.3599853515625,3469100,27,21.0,,0.21,5.67,3.29998779296875,0.003917503961557545
79,2016-10-06,7,0.00516289592760181,-0.25957170668397145,AMZN,843.7000122070312,847.2100219726562,840.5999755859375,841.6599731445312,841.6599731445312,2684000,23,21.0,,0.21,4.83,1.5400390625,0.0018210875325150866
80,2016-10-07,1,0.004076923076923077,-0.21034180543382996,AMZN,845.7899780273438,845.9500122070312,837.4500122070312,839.4299926757812,839.4299926757812,2426200,20,21.0,,0.21,4.2,-1.260009765625,-0.0014872460581747404
81,2016-10-10,2,0.004257918552036199,0.04439511653718098,AMZN,843.25,845.2000122070312,840.27001953125,841.7100219726562,841.7100219726562,1827100,21,21.0,,0.21,4.41,-0.75,-0.0008865772080826062
82,2016-10-11,1,0.004076923076923077,-0.04250797024442088,AMZN,841.02001953125,841.2899780273438,828.3499755859375,831.0,831.0,3588200,26,21.0,,0.21,5.46,-3.9100341796875,-0.004626164367269037
83,2016-10-12,3,0.004438914027149321,0.08879023307436174,AMZN,834.0,837.6699829101562,830.0999755859375,834.0900268554688,834.0900268554688,2380400,20,21.0,,0.21,4.2,-3.6199951171875,-0.004302910068744281
84,2016-10-13,2,0.004257918552036199,-0.04077471967380231,AMZN,829.0,831.7999877929688,821.2100219726562,829.280029296875,829.280029296875,3091400,22,21.0,,0.21,4.62,-5.8699951171875,-0.007007527113236822
85,2016-10-14,1,0.004076923076923077,-0.04250797024442088,AMZN,835.0800170898438,835.739990234375,822.9600219726562,822.9600219726562,822.9600219726562,2999800,19,21.0,,0.21,3.99,3.94000244140625,0.004736718561225706
86,2016-10-17,-3,0.003352941176470588,-0.1775804661487237,AMZN,821.5,822.0,811.6799926757812,812.9500122070312,812.9500122070312,3361500,25,21.0,,0.21,5.25,-13.739990234375,-0.016440508285982314
87,2016-10-18,2,0.004257918552036199,0.2699055330634279,AMZN,822.1099853515625,823.260009765625,815.02001953125,817.6500244140625,817.6500244140625,2512500,26,21.0,,0.21,5.46,1.260009765625,0.0015328585956508878
88,2016-10-19,6,0.004981900452488688,0.1700318809776833,AMZN,820.4000244140625,820.6699829101562,815.1699829101562,817.6900024414062,817.6900024414062,2090700,20,21.0,,0.21,4.2,-2.59002685546875,-0.003146061784546128
89,2016-10-20,3,0.004438914027149321,-0.10899182561307907,AMZN,813.989990234375,815.7100219726562,803.0999755859375,810.3200073242188,810.3200073242188,3152000,21,21.0,,0.21,4.41,-4.9599609375,-0.006043794754027165
90,2016-10-21,4,0.004619909502262444,0.040774719673802196,AMZN,809.3599853515625,819.4199829101562,809.0,818.989990234375,818.989990234375,2793000,23,21.0,,0.21,4.83,3.7099609375,0.004548137006491704
91,2016-10-24,5,0.004800904977375566,-0.5044371788883699,AMZN,824.9500122070312,838.2999877929688,822.2100219726562,838.0900268554688,838.0900268554688,4060900,26,21.0,,0.21,5.46,18.8800048828125,0.023040693754819763
92,2016-10-25,2,0.004257918552036199,-0.11310084825636191,AMZN,839.2999877929688,843.0900268554688,833.219970703125,835.1799926757812,835.1799926757812,3248400,29,21.0,,0.21,6.09,4.7900390625,0.005713991568950139
93,2016-10-26,3,0.004438914027149321,0.04250797024442088,AMZN,832.760009765625,833.4400024414062,820.0,822.5900268554688,822.5900268554688,3998100,28,21.0,,0.21,5.88,-9.6500244140625,-0.01144601893827979
94,2016-10-27,7,0.00516289592760181,0.163098878695209,AMZN,831.239990234375,831.719970703125,815.4299926757812,818.3599853515625,818.3599853515625,7406400,100,21.0,,0.21,21.0,-1.72003173828125,-0.0020637739168298808
95,2016-10-28,3,0.004438914027149321,-0.14022787028922,AMZN,782.0,789.489990234375,774.6099853515625,776.3200073242188,776.3200073242188,10841100,95,21.0,,0.21,19.95,-42.22998046875,-0.050774277348479835
96,2016-10-31,2,0.004257918552036199,0.0,AMZN,781.030029296875,793.7000122070312,780.1099853515625,789.8200073242188,789.8200073242188,5413300,30,21.0,,0.21,6.3,4.21002197265625,0.0053325843579175025
97,2016-11-02,-9,0.002266968325791855,-0.4675876726886291,AMZN,783.9299926757812,784.75,763.5499877929688,765.5599975585938,765.5599975585938,5026500,50,23.0,,0.23,11.5,-8.95001220703125,-0.011276316075823245
98,2016-11-03,8,0.0053438914027149325,1.357285429141717,AMZN,765.0499877929688,777.0,764.0,767.030029296875,767.030029296875,3872500,51,23.0,,0.23,11.73,-7.75,-0.009875756610385422
99,2016-11-07,1,0.004076923076923077,-0.23708721422523293,AMZN,771.6400146484375,787.72998046875,770.9400024414062,784.9299926757812,784.9299926757812,5984400,59,23.0,,0.23,13.57,10.72998046875,0.013809498672779918
100,2016-11-09,1,0.004076923076923077,0.0,AMZN,764.0,777.5,760.0900268554688,771.8800048828125,771.8800048828125,8562900,98,23.0,,0.23,22.540000000000003,-10.22998046875,-0.012986658782064509
101,2016-11-10,4,0.004619909502262444,0.1331853496115427,AMZN,778.8099975585938,778.8300170898438,717.7000122070312,742.3800048828125,742.3800048828125,12747000,100,23.0,,0.23,23.0,1.33001708984375,0.001710632912982346
102,2016-11-11,4,0.004619909502262444,0.0,AMZN,735.72998046875,743.260009765625,728.9000244140625,739.010009765625,739.010009765625,6622800,81,23.0,,0.23,18.630000000000003,-35.57000732421875,-0.04567107911059809
103,2016-11-14,1,0.004076923076923077,-0.04250797024442088,AMZN,745.510009765625,746.0,710.0999755859375,719.0700073242188,719.0700073242188,7321300,68,23.0,,0.23,15.64,2.739990234375,0.0036864491542321076
104,2016-11-15,2,0.004257918552036199,0.04439511653718098,AMZN,730.0,746.780029296875,725.989990234375,743.239990234375,743.239990234375,6755800,85,23.0,,0.23,19.55,0.780029296875,0.001045615679457157
105,2016-11-16,2,0.004257918552036199,0.0,AMZN,739.8800048828125,749.8699951171875,735.6099853515625,746.489990234375,746.489990234375,3648800,65,23.0,,0.23,14.95,3.0899658203125,0.0041377188718099145
106,2016-11-17,1,0.004076923076923077,-0.04250797024442088,AMZN,749.3200073242188,757.5,748.0,756.4000244140625,756.4000244140625,3690100,49,23.0,,0.23,11.27,7.6300048828125,0.010175103594617152
107,2016-11-18,4,0.004619909502262444,0.1331853496115427,AMZN,761.0,767.739990234375,757.6400146484375,760.1599731445312,760.1599731445312,4373400,59,23.0,,0.23,13.57,10.239990234375,0.013518138923267253
108,2016-11-21,1,0.004076923076923077,0.0,AMZN,766.0,780.3499755859375,765.1099853515625,780.0,780.0,4614600,66,23.0,,0.23,15.18,12.6099853515625,0.016424812452081605
109,2016-11-22,8,0.0053438914027149325,0.3107658157602664,AMZN,788.1699829101562,792.4000244140625,781.0,785.3300170898438,785.3300170898438,5311300,72,23.0,,0.23,16.560000000000002,12.050048828125,0.015441851996057299
110,2016-11-23,1,0.004076923076923077,-0.23708721422523293,AMZN,781.72998046875,781.75,773.1199951171875,780.1199951171875,780.1199951171875,3540300,59,23.0,,0.23,13.57,-10.6500244140625,-0.013440212122579953
111,2016-11-25,1,0.004076923076923077,-0.04250797024442088,AMZN,786.5,786.75,777.9000244140625,780.3699951171875,780.3699951171875,1837100,40,23.0,,0.23,9.2,5.0,0.006395906619763414
112,2016-11-28,7,0.00516289592760181,-0.4768454837230628,AMZN,776.989990234375,777.0,764.239990234375,766.77001953125,766.77001953125,4438800,52,23.0,,0.23,11.96,-9.75,-0.012392755004766443
113,2016-12-01,3,0.004438914027149321,-0.14022787028922,AMZN,752.4099731445312,753.3699951171875,738.030029296875,743.6500244140625,743.6500244140625,4666000,82,17.0,False,0.17,13.94,-23.6300048828125,-0.030411846696026368
114,2016-12-02,8,0.0053438914027149325,0.2038735983690112,AMZN,743.4000244140625,748.489990234375,736.7000122070312,740.3400268554688,740.3400268554688,3561300,63,17.0,,0.17,10.71,-4.8800048828125,-0.006477567349962521
115,2016-12-05,4,0.004619909502262444,-0.23862788963460102,AMZN,745.0,761.489990234375,742.0,759.3599853515625,759.3599853515625,4314700,97,17.0,,0.17,16.490000000000002,13.0,0.017368301740320335
116,2016-12-07,2,0.004257918552036199,-0.07835455435847205,AMZN,764.5499877929688,770.4199829101562,755.8200073242188,770.4199829101562,770.4199829101562,3684900,89,17.0,,0.17,15.13,8.92999267578125,0.01172699942258304
117,2016-12-08,2,0.004257918552036199,0.0,AMZN,771.8699951171875,773.7899780273438,765.1900024414062,767.3300170898438,767.3300170898438,3189600,77,17.0,,0.17,13.090000000000002,3.3699951171875,0.004374231188108313
118,2016-12-12,2,0.004257918552036199,0.04439511653718098,AMZN,766.4000244140625,766.8900146484375,757.2000122070312,760.1199951171875,760.1199951171875,2963900,62,17.0,,0.17,10.54,-6.89996337890625,-0.008917100989724092
119,2016-12-13,4,0.004619909502262444,0.08501594048884176,AMZN,764.9600219726562,782.4600219726562,762.0,774.3400268554688,774.3400268554688,5285300,77,17.0,,0.17,13.090000000000002,15.57000732421875,0.020302790526430803
120,2016-12-14,26,0.00860180995475113,0.8619000979431928,AMZN,778.25,780.8599853515625,762.8099975585938,768.8200073242188,768.8200073242188,5454800,79,17.0,,0.17,13.43,-1.60003662109375,-0.002044879707796321
121,2016-12-15,2,0.004257918552036199,-0.5049973698053656,AMZN,766.280029296875,769.0999755859375,760.3099975585938,761.0,761.0,3801900,70,17.0,,0.17,11.9,-11.760009765625,-0.015060330899566265
122,2016-12-16,4,0.004619909502262444,0.08501594048884176,AMZN,765.0,765.1300048828125,754.0,757.77001953125,757.77001953125,4848200,58,17.0,,0.17,9.86,-3.969970703125,-0.005161839590620776
123,2016-12-20,1,0.004076923076923077,-0.11753183153770819,AMZN,768.6500244140625,774.3900146484375,767.7100219726562,771.219970703125,771.219970703125,2703600,74,17.0,,0.17,12.58,9.260009765625,0.012102531212383028
124,2016-12-22,4,0.004619909502262444,0.1331853496115427,AMZN,768.1199951171875,771.2100219726562,763.02001953125,766.3400268554688,766.3400268554688,2543600,63,17.0,,0.17,10.71,-3.17999267578125,-0.004106448450558742
125,2016-12-28,2,0.004257918552036199,0.04439511653718098,AMZN,776.25,780.0,770.5,772.1300048828125,772.1300048828125,3301000,78,17.0,,0.17,13.260000000000002,8.78997802734375,0.01139764496947282
126,2016-12-29,3,0.004438914027149321,0.04250797024442088,AMZN,772.4000244140625,773.4000244140625,760.8499755859375,765.1500244140625,765.1500244140625,3158300,64,17.0,,0.17,10.88,-6.5999755859375,-0.008461507161458326
127,2016-12-30,1,0.004076923076923077,-0.0815494393476045,AMZN,766.469970703125,767.4000244140625,748.280029296875,749.8699951171875,749.8699951171875,4139400,60,17.0,,0.17,10.2,-6.0,-0.007757951655801509
