,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WWE_unscaled,WWE_monthly,isPartial,scale,WWE,Stock_Price_Change,Stock_Price_Change_Percent
24,2017-08-25,1,0.0030068807339449543,-0.12512512512512508,WWE,21.07999992370605,21.07999992370605,20.6200008392334,20.88999938964844,19.98741912841797,384400,38,70.0,,0.7,26.6,-0.05999946594238992,-0.002838196200316334
25,2017-08-28,1,0.0030068807339449543,-0.9193156291349971,WWE,20.93000030517578,21.549999237060547,20.899999618530277,21.489999771118164,20.561492919921875,531800,38,70.0,,0.7,26.6,0.46999931335449574,0.022295982687644322
26,2017-08-31,2,0.0031502293577981653,0.04767353165522503,WWE,21.57999992370605,21.84000015258789,21.57999992370605,21.799999237060547,20.858104705810547,349200,35,70.0,,0.7,24.5,0.29000091552734375,0.013457119526418149
27,2017-09-18,2,0.0031502293577981653,-0.8867076339340949,WWE,22.489999771118164,22.920000076293945,22.3799991607666,22.82999992370605,21.96307182312012,727000,44,59.0,,0.59,25.96,1.0799999237060547,0.049450545611744445
28,2017-10-06,4,0.0034369266055045873,0.09100837277029483,WWE,23.43000030517578,23.6299991607666,23.38999938964844,23.51000022888184,22.61724853515625,311400,36,72.0,,0.72,25.92,0.7099990844726562,0.030977272343336804
29,2017-10-11,14,0.0048704128440366975,0.4170837504170837,WWE,23.229999542236328,23.34000015258789,22.989999771118164,23.09000015258789,22.213197708129883,352100,54,72.0,,0.72,38.88,-0.28999900817871094,-0.012272493376140337
30,2017-10-12,5,0.0035802752293577983,-0.2648928655521544,WWE,22.989999771118164,23.0,22.290000915527344,22.299999237060547,21.453197479248047,1501100,43,72.0,,0.72,30.96,-0.3400001525878906,-0.014567272937665021
31,2017-12-15,27,0.006733944954128441,0.4245511887433284,WWE,32.13999938964844,32.66999816894531,31.959999084472656,32.40999984741211,31.297096252441406,1260200,59,65.0,,0.65,38.35,9.669998168945312,0.4204347029976223
32,2017-12-21,9,0.004153669724770642,-0.38317438692098094,WWE,32.27000045776367,32.380001068115234,31.86000061035156,31.8700008392334,30.775636672973636,693300,61,65.0,,0.65,39.65,-0.2899971008300781,-0.00887655699674128
33,2017-12-26,4,0.0034369266055045873,0.04352367688022274,WWE,29.43000030517578,29.93000030517578,29.229999542236328,29.59000015258789,28.573930740356445,831000,100,65.0,,0.65,65.0,-2.450000762939453,-0.07566401118349508
34,2017-12-28,6,0.0037236238532110093,0.08341675008341665,WWE,30.3799991607666,30.46999931335449,30.21999931335449,30.34000015258789,29.29817008972168,421500,71,65.0,,0.65,46.15,0.5399990081787074,0.018042064907207056
35,2018-01-25,5,0.0035802752293577983,-0.03849707422235915,WWE,33.61000061035156,34.18000030517578,33.38999938964844,34.130001068115234,32.95803451538086,970000,27,81.0,,0.81,21.87,3.7100009918212926,0.12175914261328069
36,2018-01-26,4,0.0034369266055045873,-0.040038436899423435,WWE,34.34000015258789,34.439998626708984,33.7599983215332,34.349998474121094,33.17047500610352,632900,24,81.0,,0.81,19.44,0.2599983215332031,0.007606738420474324
37,2018-01-29,1,0.0030068807339449543,-0.12512512512512508,WWE,34.380001068115234,34.63999938964844,34.02000045776367,34.22999954223633,33.05459976196289,630200,100,81.0,,0.81,81.0,0.20000076293945312,0.005807223313428089
38,2018-01-30,10,0.004297018348623853,0.42906178489702507,WWE,34.7400016784668,35.189998626708984,34.43000030517578,35.15999984741211,33.952667236328125,1139500,41,81.0,,0.81,33.21,0.5499992370605469,0.015877576407374416
39,2018-02-26,1,0.0030068807339449543,-0.045504186385147416,WWE,37.119998931884766,38.459999084472656,37.09999847412109,38.27999877929688,36.96552658081055,1880600,100,67.0,,0.67,67.0,3.270000457763672,0.0929241428069214
40,2018-02-28,3,0.0032935779816513763,0.09534706331045006,WWE,36.900001525878906,38.68999862670898,36.86000061035156,38.150001525878906,36.83999252319336,2037100,50,67.0,,0.67,33.5,0.22999954223632102,0.005980227449593922
41,2018-03-08,1,0.0030068807339449543,0.0,WWE,38.4900016784668,38.77000045776367,37.79999923706055,37.90999984741211,36.60822677612305,681300,45,64.0,,0.64,28.8,0.0800018310546946,0.0020677651562248656
42,2018-03-14,2,0.0031502293577981653,0.04767353165522503,WWE,37.400001525878906,37.650001525878906,36.91999816894531,37.34000015258789,36.17399215698242,551600,57,64.0,,0.64,36.48,-1.1199989318847656,-0.028888287816888236
43,2018-03-16,4,0.0034369266055045873,0.09100837277029483,WWE,37.06999969482422,37.33000183105469,36.77999877929688,36.97999954223633,35.82524108886719,1250800,45,64.0,,0.64,28.8,-0.31999969482421875,-0.008499327539316703
44,2018-04-02,1,0.0030068807339449543,-0.12512512512512508,WWE,35.939998626708984,36.31999969482422,34.88999938964844,34.939998626708984,33.84893798828125,693800,23,86.0,,0.86,19.78,-1.0100021362304688,-0.0270560430401654
45,2018-04-04,6,0.0037236238532110093,0.23836765827612516,WWE,35.0099983215332,36.150001525878906,34.689998626708984,36.09999847412109,34.972713470458984,524400,25,86.0,,0.86,21.5,-0.1699981689453125,-0.004680566364914873
46,2018-04-09,0,0.0028635321100917432,-0.23098244533415457,WWE,37.59000015258789,37.880001068115234,36.27999877929688,37.02999877929688,35.8736686706543,1218700,100,86.0,,0.86,86.0,1.7299995422363281,0.04785614022721041
47,2018-04-11,27,0.006733944954128441,1.351621946335603,WWE,38.52000045776367,38.790000915527344,38.060001373291016,38.5099983215332,37.30746841430664,545300,31,86.0,,0.86,26.66,0.9099998474121094,0.024023226551017185
48,2018-04-24,5,0.0035802752293577983,-0.21891418563922938,WWE,39.34999847412109,39.43000030517578,38.27999877929688,38.43000030517578,37.229957580566406,576800,24,86.0,,0.86,20.64,0.6399993896484375,0.016499081581414776
49,2018-04-30,5,0.0035802752293577983,0.19069412662090013,WWE,40.310001373291016,40.63999938964844,39.77999877929688,39.790000915527344,38.5474967956543,438400,18,86.0,,0.86,15.48,1.2099990844726562,0.030687270482060436
50,2018-05-01,4,0.0034369266055045873,-0.040038436899423435,WWE,39.720001220703125,40.0,39.119998931884766,39.77000045776367,38.52811050415039,544400,67,55.0,False,0.55,36.85,-0.6399993896484375,-0.015748016714081325
51,2018-05-02,4,0.0034369266055045873,0.0,WWE,39.93000030517578,40.20000076293945,39.77999877929688,39.77999877929688,38.53779983520508,678200,58,55.0,,0.55,31.9,0.20000076293945312,0.005000019073486239
52,2018-05-03,3,0.0032935779816513763,-0.04170837504170832,WWE,39.0,41.59999847412109,38.5,41.38999938964844,40.09753036499024,1613300,47,55.0,,0.55,25.85,1.3999977111816335,0.034825813050040955
53,2018-05-08,7,0.0038669724770642204,0.1740947075208914,WWE,41.81999969482422,42.720001220703125,41.72999954223633,42.060001373291016,40.746612548828125,706100,65,55.0,,0.55,35.75,1.1200027465820384,0.026923143934218574
54,2018-05-10,1,0.0030068807339449543,-0.22241992882562278,WWE,42.77999877929688,43.66999816894531,42.77999877929688,43.08000183105469,41.7347526550293,733000,44,55.0,,0.55,24.200000000000003,0.9499969482421875,0.022237755643644386
55,2018-05-15,2,0.0031502293577981653,0.04767353165522503,WWE,43.25,43.959999084472656,43.0099983215332,43.650001525878906,42.286956787109375,512700,59,55.0,,0.55,32.45,0.29000091552734375,0.0066407356923952054
56,2018-05-17,12,0.0045837155963302754,0.4550418638514744,WWE,50.45000076293945,51.33000183105469,48.459999084472656,50.310001373291016,48.738990783691406,10087000,42,55.0,,0.55,23.1,7.370002746582031,0.1676524772536956
57,2018-05-18,5,0.0035802752293577983,-0.21891418563922938,WWE,50.310001373291016,51.869998931884766,49.27000045776367,51.41999816894531,49.8143196105957,2254800,44,55.0,,0.55,24.200000000000003,0.5399971008300781,0.010520106790710804
58,2018-05-21,2,0.0031502293577981653,-0.1201153106982703,WWE,51.79999923706055,59.45000076293945,51.58000183105469,57.86000061035156,56.05322647094727,9122600,53,55.0,,0.55,29.15,7.5800018310546875,0.14613460549726787
59,2018-05-22,1,0.0030068807339449543,-0.045504186385147416,WWE,58.52000045776367,59.90999984741211,56.77999877929688,56.869998931884766,55.09414291381836,2322700,63,55.0,,0.55,34.650000000000006,0.45999908447265625,0.0077375791180716025
60,2018-05-29,1,0.0030068807339449543,-0.40027447392497717,WWE,58.04999923706055,59.41999816894531,58.04999923706055,59.18999862670898,57.34169006347656,701200,59,55.0,,0.55,32.45,-0.4900016784667969,-0.00817896310657329
61,2018-05-30,11,0.004440366972477064,0.4767353165522501,WWE,59.41999816894531,60.5099983215332,58.95000076293945,58.959999084472656,57.11887741088867,837300,50,55.0,,0.55,27.500000000000004,1.0900001525878906,0.018343995055145612
62,2018-06-04,3,0.0032935779816513763,0.09534706331045006,WWE,60.36000061035156,61.88999938964844,59.93999862670898,61.2400016784668,59.32768630981445,820000,40,58.0,,0.58,23.2,1.3800010681152344,0.022806166028666697
63,2018-06-12,7,0.0038669724770642204,0.2860411899313502,WWE,62.09999847412109,62.56999969482422,61.72999954223633,62.0,60.06394577026367,640900,47,58.0,,0.58,27.26,0.6800003051757812,0.010987240456969749
64,2018-06-15,2,0.0031502293577981653,-0.18534994068801902,WWE,62.290000915527344,63.5099983215332,62.209999084472656,62.66999816894531,60.831336975097656,1561600,33,58.0,,0.58,19.14,0.9399986267089844,0.015023152170268395
65,2018-06-18,3,0.0032935779816513763,0.04550418638514753,WWE,62.5099983215332,64.88999938964844,62.38999938964844,63.93000030517578,62.05436325073242,870700,100,58.0,,0.58,57.99999999999999,1.3800010681152344,0.021728878988922062
66,2018-06-19,1,0.0030068807339449543,-0.0870473537604457,WWE,63.220001220703125,66.1500015258789,63.0,66.13999938964844,64.19953155517578,1066600,67,58.0,,0.58,38.86,1.2600021362304688,0.019417508831591546
67,2018-06-20,2,0.0031502293577981653,0.04767353165522503,WWE,66.5199966430664,68.25,66.4000015258789,67.69999694824219,65.71376037597656,1136100,68,58.0,,0.58,39.44,2.0999984741210938,0.03174600794679572
68,2018-06-26,3,0.0032935779816513763,0.04550418638514753,WWE,66.76000213623047,67.13999938964844,66.5,66.62000274658203,64.66545867919922,517500,55,58.0,,0.58,31.9,-1.1100006103515625,-0.01626374520661633
69,2018-06-27,3,0.0032935779816513763,0.0,WWE,74.16999816894531,74.72000122070312,69.13999938964844,70.8499984741211,68.7713394165039,4877700,50,58.0,,0.58,29.0,7.5800018310546875,0.11289844950793015
70,2018-06-28,2,0.0031502293577981653,-0.04352367688022285,WWE,71.0,74.75,70.7699966430664,74.3499984741211,72.16865539550781,2485900,40,58.0,,0.58,23.2,0.029998779296875,0.0004014825857439064
71,2018-06-29,7,0.0038669724770642204,0.2275209319257372,WWE,74.86000061035156,75.06999969482422,72.30000305175781,72.81999969482422,70.68354797363281,1622300,34,58.0,,0.58,19.72,0.31999969482421875,0.004280932372230373
72,2018-07-02,5,0.0035802752293577983,0.19069412662090013,WWE,72.22000122070312,74.80999755859375,71.66000366210938,74.77999877929688,72.5860366821289,755800,41,62.0,,0.62,25.42,-0.26000213623046875,-0.003463462598740308
73,2018-07-03,1,0.0030068807339449543,-0.16015374759769374,WWE,75.0,75.05999755859375,73.93000030517578,74.04000091552734,71.86776733398438,423400,54,62.0,,0.62,33.48,0.25,0.0033417993337614416
74,2018-07-06,2,0.0031502293577981653,-0.5419376354844089,WWE,76.02999877929688,77.12999725341797,75.01000213623047,76.68000030517578,74.43029022216797,731800,38,62.0,,0.62,23.56,2.0699996948242188,0.027577934481124
75,2018-07-10,38,0.008310779816513762,1.6381507098653074,WWE,75.0,76.3499984741211,74.1500015258789,74.97000122070312,72.77046203613281,587900,55,62.0,,0.62,34.1,-0.779998779296875,-0.010112781110753977
76,2018-07-11,1,0.0030068807339449543,-0.6381951152200911,WWE,74.25,75.91999816894531,74.16000366210938,74.61000061035156,72.42102813720703,574100,50,62.0,,0.62,31.0,-0.43000030517578125,-0.005631962197373608
77,2018-07-13,8,0.004010321100917431,0.3337147215865752,WWE,77.1500015258789,79.94999694824219,75.13999938964844,76.9000015258789,74.64383697509766,1786000,41,62.0,,0.62,25.42,4.029998779296875,0.05308217698226092
78,2018-07-16,2,0.0031502293577981653,-0.21446954532456386,WWE,77.33000183105469,79.91000366210938,76.63999938964844,79.38999938964844,77.060791015625,1611200,100,62.0,,0.62,62.0,-0.0399932861328125,-0.0005002287387040338
79,2018-07-17,18,0.0054438073394495416,0.7280669821623589,WWE,79.06999969482422,80.75,78.30999755859375,80.52999877929688,78.16735076904297,1061600,66,62.0,,0.62,40.92,0.839996337890625,0.010511779494372986
80,2018-07-18,1,0.0030068807339449543,-0.4476511480935328,WWE,80.5999984741211,81.27999877929688,79.88999938964844,80.5199966430664,78.15763092041016,897300,49,62.0,,0.62,30.38,0.529998779296875,0.0065634523751934015
81,2018-07-19,2,0.0031502293577981653,0.04767353165522503,WWE,80.5199966430664,83.12000274658203,80.02999877929688,82.12000274658203,79.71070098876953,1259500,41,62.0,,0.62,25.42,1.8400039672851562,0.02263784442567962
82,2018-07-20,7,0.0038669724770642204,0.2275209319257372,WWE,82.25,83.18000030517578,81.2699966430664,82.91999816894531,80.48722839355469,589300,39,62.0,,0.62,24.18,0.05999755859375,0.0007218185347837025
83,2018-07-24,3,0.0032935779816513763,0.04550418638514753,WWE,83.70999908447266,83.70999908447266,80.3499984741211,81.02999877929688,78.65267181396484,785800,67,62.0,,0.62,41.54,0.529998779296875,0.006371709273291559
84,2018-07-25,3,0.0032935779816513763,0.0,WWE,80.61000061035156,82.3499984741211,80.5199966430664,81.27999877929688,78.89533996582031,1107700,53,62.0,,0.62,32.86,-1.3600006103515625,-0.01624657299278154
85,2018-07-26,5,0.0035802752293577983,0.0870473537604457,WWE,81.9000015258789,85.7300033569336,81.16999816894531,83.83999633789062,81.3802261352539,2287500,41,62.0,,0.62,25.42,3.3800048828125,0.04104438306546765
86,2018-07-27,3,0.0032935779816513763,-0.08007687379884687,WWE,84.19000244140625,85.93000030517578,79.3499984741211,81.75,79.35155487060547,2339700,40,62.0,,0.62,24.8,0.1999969482421875,0.002332869945303795
87,2018-07-30,2,0.0031502293577981653,-0.04352367688022285,WWE,80.93000030517578,81.75,77.79000091552734,78.5,76.19690704345703,2649700,55,62.0,,0.62,34.1,-4.180000305175781,-0.04864424869464368
88,2018-07-31,10,0.004297018348623853,0.36403349108117955,WWE,78.80999755859375,80.7300033569336,78.16999816894531,79.11000061035156,76.78901672363281,8451600,65,62.0,,0.62,40.3,-1.0199966430664062,-0.012477023156775569
89,2018-08-01,26,0.00659059633027523,0.5337603416066186,WWE,78.5199966430664,80.0,77.22000122070312,77.5999984741211,75.32330322265625,2086900,35,65.0,False,0.65,22.75,-0.7300033569335938,-0.009042528509580428
90,2018-08-02,5,0.0035802752293577983,-0.4567600487210719,WWE,77.30000305175781,78.9800033569336,77.1500015258789,78.80000305175781,76.48809814453125,1402400,27,65.0,,0.65,17.55,-1.0199966430664062,-0.012749958038330123
91,2018-08-15,1,0.0030068807339449543,-0.16015374759769374,WWE,78.30999755859375,78.66000366210938,76.75,77.81999969482422,75.53684997558594,686100,35,65.0,,0.65,22.75,-0.31999969482421875,-0.004051654611586297
92,2018-08-20,349,0.05289220183486239,12.189019159279383,WWE,79.75,82.08000183105469,79.75,80.36000061035156,78.00232696533203,897000,100,65.0,,0.65,65.0,3.4199981689453125,0.04347823556729291
93,2018-08-21,2,0.0031502293577981653,-0.9404405706604224,WWE,80.54000091552734,81.87999725341797,80.5,80.91999816894531,78.54590606689453,437500,50,65.0,,0.65,32.5,-0.20000457763671875,-0.002436702889558773
94,2018-08-23,1,0.0030068807339449543,-0.045504186385147416,WWE,79.97000122070312,81.76000213623047,79.75,80.63999938964844,78.27412414550781,658900,28,65.0,,0.65,18.2,-0.1199951171875,-0.0014654997705497719
95,2018-08-24,17,0.0053004587155963305,0.7627765064836003,WWE,80.7699966430664,82.56999969482422,80.7699966430664,82.2699966430664,79.85630798339844,707500,27,65.0,,0.65,17.55,0.80999755859375,0.009907014890289556
96,2018-08-27,149,0.024222477064220184,6.354456824512535,WWE,83.0199966430664,83.66000366210938,82.02999877929688,82.19000244140625,79.77864074707031,673500,29,65.0,,0.65,18.85,1.0900039672851562,0.013200968527476986
97,2018-08-28,2,0.0031502293577981653,-0.8699460278382729,WWE,82.29000091552734,84.16000366210938,82.22000122070312,83.75,81.29287719726562,590700,42,65.0,,0.65,27.3,0.5,0.005976571576776779
98,2018-08-29,4,0.0034369266055045873,0.09100837277029483,WWE,84.11000061035156,86.86000061035156,83.69999694824219,85.93000030517578,83.40892028808594,1322900,33,65.0,,0.65,21.45,2.6999969482421875,0.03208171139205618
99,2018-08-30,2,0.0031502293577981653,-0.08341675008341676,WWE,86.16000366210938,87.70999908447266,85.12000274658203,86.2699966430664,83.73894500732422,938400,28,65.0,,0.65,18.2,0.8499984741210938,0.0097858446712904
100,2018-09-04,7,0.0038669724770642204,0.2860411899313502,WWE,87.26000213623047,88.94999694824219,86.16999816894531,88.75,86.14617919921875,1245000,68,57.0,,0.57,38.76,1.2399978637695312,0.014137474366808567
101,2018-09-05,8,0.004010321100917431,0.03706998813760376,WWE,88.58000183105469,88.66000366210938,84.63999938964844,86.05999755859375,83.53509521484375,950500,49,57.0,,0.57,27.93,-0.2899932861328125,-0.003260183204970235
102,2018-09-07,5,0.0035802752293577983,-0.10723477266228199,WWE,86.94000244140625,89.20999908447266,86.58000183105469,87.0199966430664,84.46693420410156,710600,37,57.0,,0.57,21.09,0.5499954223632812,0.0062034220578126575
103,2018-09-10,4,0.0034369266055045873,-0.040038436899423435,WWE,86.77999877929688,87.98999786376953,86.77999877929688,87.63999938964844,85.06875610351562,740300,43,57.0,,0.57,24.51,-1.220001220703125,-0.013675610730002452
104,2018-09-13,0,0.0028635321100917432,-0.16683350016683351,WWE,86.08999633789062,87.69999694824219,85.48999786376953,87.33999633789062,84.89588165283203,603700,38,57.0,,0.57,21.66,-0.29000091552734375,-0.003295839556404334
105,2018-09-17,2,0.0031502293577981653,-0.15398829688943638,WWE,88.66000366210938,89.94999694824219,87.56999969482422,87.75,85.29441833496094,698500,100,57.0,,0.57,56.99999999999999,2.25,0.02565564513449048
106,2018-09-19,2,0.0031502293577981653,0.0,WWE,89.52999877929688,90.7699966430664,85.9000015258789,88.01000213623047,85.5471420288086,846500,55,57.0,,0.57,31.35,0.8199996948242188,0.009116172569700653
107,2018-09-24,8,0.004010321100917431,0.2730251183108845,WWE,90.11000061035156,92.9000015258789,89.43000030517578,92.47000122070312,89.88233184814453,882400,40,57.0,,0.57,22.8,2.1300048828125,0.023465957492411205
108,2018-09-26,2,0.0031502293577981653,-0.21446954532456386,WWE,94.3499984741211,96.2300033569336,93.75,95.04000091552734,92.38040924072266,970800,52,57.0,,0.57,29.64,3.3300018310546875,0.03584501373906934
109,2018-10-01,1,0.0030068807339449543,0.0,WWE,97.36000061035156,97.63999938964844,93.2300033569336,94.22000122070312,91.5833740234375,1724500,44,71.0,False,0.71,31.24,1.4099960327148438,0.014652353564666543
110,2018-10-05,12,0.0045837155963302754,0.5244088482074751,WWE,88.6500015258789,92.25,87.98999786376953,91.33999633789062,88.783935546875,1592800,55,71.0,,0.71,39.05,-5.3899993896484375,-0.05520277983758237
111,2018-10-09,1,0.0030068807339449543,-0.9087904824851288,WWE,88.5,90.8499984741211,86.37000274658203,86.98999786376953,84.55567169189453,1647300,76,71.0,,0.71,53.96,-1.4000015258789062,-0.015176168302210358
112,2018-10-12,2,0.0031502293577981653,0.04767353165522503,WWE,85.47000122070312,86.13999938964844,83.7699966430664,85.55000305175781,83.15596771240234,1132600,48,71.0,,0.71,34.08,-4.709999084472656,-0.0518436891973566
113,2018-10-16,2,0.0031502293577981653,0.04767353165522503,WWE,85.98999786376953,86.2699966430664,83.3499984741211,84.29000091552734,81.93123626708984,1241000,70,71.0,,0.71,49.7,0.12999725341796875,0.0015091392423853822
114,2018-10-22,6,0.0037236238532110093,0.18201674554058966,WWE,82.16999816894531,83.81999969482422,81.16999816894531,83.25,80.92033386230469,1008000,47,71.0,,0.71,33.37,-2.4499969482421875,-0.028399177507550055
115,2018-10-26,2,0.0031502293577981653,-0.15398829688943638,WWE,74.51000213623047,74.62999725341797,69.0999984741211,69.77999877929688,67.82726287841797,2418400,47,71.0,,0.71,33.37,-9.19000244140625,-0.10963973365384927
116,2018-10-29,2,0.0031502293577981653,0.0,WWE,70.69000244140625,71.91000366210938,64.79000091552734,66.16000366210938,64.30858612060547,1755800,98,71.0,,0.71,69.58,-2.7199935913085938,-0.036446384716757096
117,2018-10-30,1,0.0030068807339449543,-0.045504186385147416,WWE,66.0,68.91999816894531,65.5999984741211,68.54000091552734,66.62198638916016,1540900,71,71.0,,0.71,50.41,-2.9900054931640625,-0.04157982674028915
118,2018-10-31,9,0.004153669724770642,0.38138825324180026,WWE,69.63999938964844,73.8499984741211,69.63999938964844,72.58999633789062,70.55863952636719,1455500,59,71.0,,0.71,41.89,4.930000305175781,0.0715322175878581
119,2018-11-06,1,0.0030068807339449543,-0.27609055770292656,WWE,73.12999725341797,73.8499984741211,71.16000366210938,73.0,70.95716857910156,834300,58,62.0,,0.62,35.96,0.0,0.0
120,2018-11-07,1,0.0030068807339449543,0.0,WWE,73.5,75.5,73.1500015258789,75.27999877929688,73.1733627319336,953700,42,62.0,,0.62,26.04,1.6500015258789062,0.022342607447136453
121,2018-11-08,1,0.0030068807339449543,0.0,WWE,75.06999969482422,75.08000183105469,69.76000213623047,70.06999969482422,68.1091537475586,1142800,39,62.0,,0.62,24.18,-0.4199981689453125,-0.005562889654904812
122,2018-11-09,22,0.006017201834862386,1.0011441647597255,WWE,69.51000213623047,70.04000091552734,67.86000061035156,69.56999969482422,67.62316131591797,1190900,36,62.0,,0.62,22.32,-5.040000915527344,-0.06712840693409106
123,2018-11-13,1,0.0030068807339449543,-0.045504186385147416,WWE,67.3499984741211,69.29000091552734,66.62999725341797,67.18000030517578,65.30004119873047,1064400,55,62.0,,0.62,34.1,-0.75,-0.010708166621878679
124,2018-11-19,48,0.009744266055045872,2.240655987795576,WWE,65.38999938964844,65.44000244140625,61.58000183105469,61.81999969482422,60.09003448486328,1412300,100,62.0,,0.62,62.0,-3.8499984741210938,-0.05556355063142071
