,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WFC_unscaled,WFC_monthly,isPartial,scale,WFC,Stock_Price_Change,Stock_Price_Change_Percent
42,2016-11-16,1,0.0034630541871921183,-0.41562759767248547,WFC,51.790000915527344,52.16999816894531,51.36000061035156,51.68000030517578,44.32362747192383,26996200,68,49.0,,0.49,33.32,-0.4200019836425781,-0.007986346880090478
43,2016-12-01,2,0.0059261083743842365,0.7112375533428166,WFC,53.130001068115234,54.470001220703125,53.060001373291016,54.34000015258789,46.6049919128418,35623100,63,37.0,False,0.37,23.31,2.3000030517578125,0.04408669987508085
44,2016-12-09,1,0.0034630541871921183,0.0,WFC,56.90999984741211,57.2400016784668,56.4900016784668,57.13999938964844,49.00642013549805,20331200,55,37.0,,0.37,20.35,2.770000457763672,0.050853688189579804
45,2016-12-13,1,0.0034630541871921183,0.0,WFC,55.84999847412109,56.209999084472656,55.290000915527344,55.84000015258789,47.89146041870117,24355600,55,37.0,,0.37,20.35,-1.0300025939941406,-0.01799445429404345
46,2016-12-30,1,0.0034630541871921183,0.0,WFC,54.88999938964844,55.36000061035156,54.790000915527344,55.11000061035156,47.265384674072266,15095500,47,37.0,,0.37,17.39,-0.8499984741210938,-0.015121837537191762
47,2017-01-04,4,0.010852216748768472,2.1337126600284493,WFC,56.15999984741211,56.310001373291016,55.61000061035156,56.04999923706055,48.07157897949219,15036100,44,30.0,,0.3,13.2,0.9500007629394531,0.01716041821650216
48,2017-01-06,12,0.030556650246305418,1.8157058556513848,WFC,55.2599983215332,55.56999969482422,54.70000076293945,55.040000915527344,47.205345153808594,18715900,52,30.0,,0.3,15.6,-0.7400016784667969,-0.013141567402230492
49,2017-01-09,4,0.010852216748768472,-0.6448492664839593,WFC,54.68000030517578,54.810001373291016,54.18000030517578,54.2400016784668,46.51922225952149,21794100,37,30.0,,0.3,11.1,-0.7599983215332031,-0.013676413995085679
50,2017-01-10,3,0.008389162561576353,-0.2269632319564231,WFC,54.34999847412109,55.18000030517578,54.2599983215332,54.619998931884766,46.84511947631836,17978200,50,30.0,,0.3,15.0,0.3699989318847656,0.0067505733007529045
51,2017-01-11,1,0.0034630541871921183,-0.5871990604815032,WFC,54.59999847412109,54.79999923706055,53.720001220703125,54.79999923706055,46.99951171875,21100600,48,30.0,,0.3,14.4,-0.3800010681152344,-0.006886572417789449
52,2017-01-12,5,0.01331527093596059,2.844950213371266,WFC,54.650001525878906,54.77999877929688,53.900001525878906,54.5,46.74221420288086,20566600,48,30.0,,0.3,14.4,-0.02000045776366477,-0.0003649718620823972
53,2017-01-13,4,0.010852216748768472,-0.18497965223825386,WFC,55.11000061035156,56.20000076293945,54.650001525878906,55.310001373291016,47.43691253662109,37231600,100,30.0,,0.3,30.0,1.420001983642571,0.025921906084072965
54,2017-01-19,2,0.0059261083743842365,-0.4539264639128461,WFC,54.2400016784668,54.77000045776367,53.86000061035156,54.58000183105469,46.810829162597656,20906900,49,30.0,,0.3,14.7,-1.4300003051757812,-0.025444844942400402
55,2017-01-20,1,0.0034630541871921183,-0.41562759767248547,WFC,54.75,55.11000061035156,54.619998931884766,55.06999969482422,47.2310791015625,24160800,46,30.0,,0.3,13.8,0.3400001525878906,0.0062077807147378206
56,2017-01-24,1,0.0034630541871921183,-0.5871990604815032,WFC,54.36000061035156,55.06999969482422,54.130001068115234,54.70000076293945,46.91373825073242,18523300,40,30.0,,0.3,12.0,-0.04000091552734375,-0.0007258376897900654
57,2017-01-26,1,0.0034630541871921183,0.0,WFC,56.61000061035156,57.33000183105469,56.59000015258789,57.18000030517578,49.04072952270508,23769800,54,30.0,,0.3,16.2,2.2600021362304688,0.041038717064726615
58,2017-01-27,1,0.0034630541871921183,0.0,WFC,57.02999877929688,57.11000061035156,56.40999984741211,56.59000015258789,48.53471374511719,17186200,53,30.0,,0.3,15.9,-0.220001220703125,-0.003837453578868666
59,2017-02-03,2,0.0059261083743842365,0.7112375533428166,WFC,56.880001068115234,57.290000915527344,56.43000030517578,57.27000045776367,49.45151519775391,19879800,90,28.0,,0.28,25.200000000000003,0.18000030517578125,0.003151817602032203
60,2017-02-15,3,0.008389162561576353,0.41562759767248525,WFC,58.09999847412109,59.0099983215332,57.88999938964844,58.54999923706055,50.55677032470703,25350400,97,28.0,,0.28,27.160000000000004,1.7199974060058594,0.030022645811124127
61,2017-03-07,1,0.0034630541871921183,-0.5871990604815032,WFC,58.43000030517578,58.52000045776367,58.02000045776367,58.29999923706055,50.34090042114258,13099900,31,31.0,,0.31,9.61,-0.48999786376953125,-0.00830364137784978
62,2017-03-08,2,0.0059261083743842365,0.7112375533428166,WFC,58.95000076293945,59.130001068115234,58.16999816894531,58.209999084472656,50.26317596435547,14711300,50,31.0,,0.31,15.5,0.6100006103515625,0.010423797087832032
63,2017-03-13,1,0.0034630541871921183,-0.41562759767248547,WFC,58.83000183105469,59.02999877929688,58.52000045776367,58.70000076293945,50.686283111572266,14063500,30,31.0,,0.31,9.3,-0.10000228881835227,-0.001691227583492716
64,2017-03-23,1,0.0034630541871921183,0.0,WFC,55.22999954223633,55.9900016784668,54.97999954223633,55.25,47.707275390625,19000000,51,31.0,,0.31,15.81,-3.0399971008300852,-0.05149918962722866
65,2017-03-30,3,0.008389162561576353,1.4224751066856327,WFC,55.68000030517578,56.43000030517578,55.61000061035156,56.2400016784668,48.5621223449707,12106500,31,31.0,,0.31,9.61,0.4399986267089844,0.007858521405942342
66,2017-04-05,5,0.01331527093596059,0.5871990604815034,WFC,55.790000915527344,56.20000076293945,54.93000030517578,54.97999954223633,47.4741439819336,17411700,36,33.0,,0.33,11.88,-0.22999954223632812,-0.004075838047004843
67,2017-04-07,1,0.0034630541871921183,-0.7399186089530152,WFC,54.93999862670898,55.310001373291016,54.61000061035156,54.84000015258789,47.3532600402832,15848800,41,33.0,,0.33,13.53,-0.8899993896484375,-0.015836287857051712
68,2017-04-10,5,0.01331527093596059,1.2468827930174564,WFC,54.9900016784668,55.25,54.31999969482422,54.540000915527344,47.09421157836914,14607700,41,33.0,,0.33,13.53,-0.060001373291015625,-0.0010848195950323714
69,2017-04-11,1,0.0034630541871921183,-0.7399186089530152,WFC,54.22999954223633,54.2599983215332,53.27000045776367,54.15999984741211,46.766090393066406,28086800,33,33.0,,0.33,10.89,-0.9900016784667969,-0.017918582415688666
70,2017-04-12,6,0.01577832512315271,3.556187766714083,WFC,53.95000076293945,54.02000045776367,53.04999923706055,53.119998931884766,45.86806106567383,25601300,48,33.0,,0.33,15.84,-0.23999786376953125,-0.004423108573416323
71,2017-04-13,4,0.010852216748768472,-0.31220730565095234,WFC,51.79999923706055,52.75,51.34999847412109,51.34999847412109,44.33970260620117,47982000,100,33.0,,0.33,33.0,-1.2700004577636719,-0.023509819455789116
72,2017-04-18,4,0.010852216748768472,0.0,WFC,52.36000061035156,52.66999816894531,52.09000015258789,52.45000076293945,45.28954315185547,22257500,45,33.0,,0.33,14.85,-0.0800018310546875,-0.0015166223896623254
73,2017-04-19,5,0.01331527093596059,0.2269632319564232,WFC,52.880001068115234,53.13999938964844,52.04999923706055,52.150001525878906,45.03048706054688,17414600,45,33.0,,0.33,14.85,0.470001220703125,0.008923509341989044
74,2017-05-01,0,0.001,-0.9248982611912689,WFC,54.09999847412109,54.75,53.970001220703125,54.459999084472656,47.02514266967773,13915800,100,30.0,False,0.3,30.0,1.6100006103515625,0.030297339647037846
75,2017-05-18,2,0.0059261083743842365,4.926108374384237,WFC,52.310001373291016,52.959999084472656,51.95000076293945,52.380001068115234,45.54643249511719,19790100,54,30.0,,0.3,16.2,-1.7900009155273438,-0.032694080648901225
76,2017-05-26,1,0.0034630541871921183,-0.41562759767248547,WFC,52.630001068115234,52.810001373291016,52.369998931884766,52.40999984741211,45.57251739501953,14247700,70,30.0,,0.3,21.0,-0.14999771118164062,-0.0028322831150806582
77,2017-06-12,1,0.0034630541871921183,0.0,WFC,53.97999954223633,54.59000015258789,53.93999862670898,54.09000015258789,47.033348083496094,22791400,53,31.0,,0.31,16.43,1.779998779296875,0.03370571355821106
78,2017-06-15,2,0.0059261083743842365,0.7112375533428166,WFC,54.040000915527344,54.45000076293945,53.810001373291016,53.900001525878906,46.86813354492188,17232300,75,31.0,,0.31,23.25,-0.1399993896484375,-0.002564561078166605
79,2017-06-28,2,0.0059261083743842365,0.0,WFC,53.61000061035156,54.41999816894531,53.52000045776367,54.33000183105469,47.242034912109375,20961700,100,31.0,,0.31,31.0,-0.030002593994140625,-0.0005510118195363178
80,2017-07-11,7,0.018241379310344828,4.2674253200568995,WFC,55.65999984741211,55.709999084472656,54.81999969482422,55.040000915527344,47.859405517578125,14842700,61,31.0,,0.31,18.91,1.2900009155273438,0.02370453801785466
81,2017-07-14,1,0.0034630541871921183,-0.8101539292465568,WFC,54.310001373291016,55.20000076293945,54.119998931884766,54.9900016784668,47.81592559814453,17949600,100,31.0,,0.31,31.0,-0.5099983215332031,-0.009154520371825847
82,2017-07-19,2,0.0059261083743842365,0.7112375533428166,WFC,54.79999923706055,55.209999084472656,54.68999862670898,54.93999862670898,47.77244567871094,12366200,34,31.0,,0.31,10.54,0.009998321533203125,0.00018112901077915744
83,2017-07-20,1,0.0034630541871921183,-0.41562759767248547,WFC,54.959999084472656,55.310001373291016,54.68000030517578,54.880001068115234,47.72027587890625,15123500,39,31.0,,0.31,12.09,0.10000228881835938,0.0018113075616130736
84,2017-07-28,6,0.01577832512315271,3.556187766714083,WFC,54.29999923706055,54.56999969482422,53.18000030517578,53.29999923706055,46.34640121459961,32590600,49,31.0,,0.31,15.19,-0.7400016784667969,-0.013379165794491166
85,2017-08-04,3,0.008389162561576353,-0.46831095847642845,WFC,53.66999816894531,53.70000076293945,51.90999984741211,52.84000015258789,46.28017044067383,44664600,59,29.0,,0.29,17.11,-0.8699989318847656,-0.015942806244275687
86,2017-08-30,1,0.0034630541871921183,-0.5871990604815032,WFC,51.459999084472656,51.7400016784668,51.20000076293945,51.36000061035156,44.98390579223633,11427500,38,29.0,,0.29,11.02,-1.9599990844726562,-0.036499051333819144
87,2017-09-18,3,0.008389162561576353,0.41562759767248525,WFC,51.66999816894531,52.84000015258789,51.61000061035156,52.709999084472656,46.16630554199219,20943400,51,25.0,,0.25,12.75,1.0999984741210938,0.0212601167073192
88,2017-09-22,1,0.0034630541871921183,-0.5871990604815032,WFC,53.91999816894531,54.36000061035156,53.75,54.25,47.51512908935547,18047800,61,25.0,,0.25,15.25,1.5200004577636719,0.028766094878393433
89,2017-10-12,3,0.008389162561576353,1.4224751066856327,WFC,55.68999862670898,55.709999084472656,55.060001373291016,55.209999084472656,48.3559455871582,15067500,51,29.0,,0.29,14.79,1.3499984741210938,0.024834408737368863
90,2017-10-13,1,0.0034630541871921183,-0.5871990604815032,WFC,53.4900016784668,53.709999084472656,52.84000015258789,53.68999862670898,47.02463912963867,35310000,100,29.0,,0.29,29.0,-2.0,-0.035900198041062925
91,2017-10-17,1,0.0034630541871921183,0.0,WFC,53.97999954223633,54.0,53.119998931884766,53.18999862670898,46.58671569824219,18614700,53,29.0,,0.29,15.37,0.29000091552734375,0.005399384108557559
92,2017-10-26,1,0.0034630541871921183,0.0,WFC,55.45000076293945,56.16999816894531,55.45000076293945,55.619998931884766,48.71503829956055,15979200,39,29.0,,0.29,11.31,2.1699981689453125,0.04018515127676503
93,2017-11-06,1,0.0034630541871921183,0.0,WFC,56.09999847412109,56.43000030517578,56.0,56.18000030517578,49.54931640625,10414900,57,22.0,,0.22,12.54,0.26000213623046875,0.004628843594554732
94,2017-11-13,1,0.0034630541871921183,0.0,WFC,53.52000045776367,53.90999984741211,53.40999984741211,53.720001220703125,47.379661560058594,13447000,65,22.0,,0.22,14.3,-2.520000457763672,-0.04465710515923105
95,2017-11-28,1,0.0034630541871921183,0.0,WFC,53.869998931884766,55.88999938964844,53.720001220703125,55.56999969482422,49.01131057739258,25685200,59,22.0,,0.22,12.98,1.9799995422363281,0.03672787141236422
96,2017-12-04,3,0.008389162561576353,1.4224751066856327,WFC,57.27000045776367,57.9900016784668,57.20000076293945,57.38999938964844,50.61650085449219,28720400,85,29.0,,0.29,24.65,2.1000022888183594,0.0375738470522744
97,2017-12-14,1,0.0034630541871921183,-0.5871990604815032,WFC,59.54999923706055,59.9900016784668,59.209999084472656,59.220001220703125,52.23051071166992,14731000,57,29.0,,0.29,16.529999999999998,2.0,0.03448870395088566
98,2017-12-21,4,0.010852216748768472,-0.8852783419257407,WFC,60.68000030517578,62.119998931884766,60.68000030517578,61.61000061035156,54.33843231201172,22130700,97,29.0,,0.29,28.13,2.1299972534179688,0.035505870875521595
99,2018-01-03,1,0.0034630541871921183,-0.6808896958692692,WFC,61.220001220703125,61.77000045776367,61.09999847412109,61.560001373291016,54.29433441162109,14203700,47,33.0,,0.33,15.510000000000002,-0.34999847412109375,-0.005634231811640467
100,2018-01-09,1,0.0034630541871921183,0.0,WFC,62.29999923706055,62.77000045776367,62.06999969482422,62.2599983215332,54.911712646484375,15766500,47,33.0,,0.33,15.510000000000002,1.0,0.016189088434340748
101,2018-01-12,1,0.0034630541871921183,0.0,WFC,63.20000076293945,63.400001525878906,62.04999923706055,62.54999923706055,55.16748809814453,25886100,100,33.0,,0.33,33.0,0.6300010681152344,0.010036658650960817
102,2018-01-17,4,0.010852216748768472,2.1337126600284493,WFC,62.84999847412109,64.04000091552734,62.4900016784668,63.880001068115234,56.34051132202149,23892900,60,33.0,,0.33,19.8,0.6399993896484375,0.010094627354026109
103,2018-01-23,3,0.008389162561576353,-0.2269632319564231,WFC,64.30999755859375,64.8499984741211,64.22000122070312,64.48999786376953,56.878509521484375,12937100,37,33.0,,0.33,12.21,0.80999755859375,0.012648306480541605
104,2018-01-26,1,0.0034630541871921183,-0.5871990604815032,WFC,65.88999938964844,66.04000091552734,65.25,65.93000030517578,58.14855194091797,16251900,42,33.0,,0.33,13.86,1.19000244140625,0.018350076629240375
105,2018-02-05,4,0.010852216748768472,0.8312551953449707,WFC,58.70000076293945,59.88999938964844,57.5,58.15999984741211,51.60155487060547,103394400,100,47.0,,0.47,47.0,-6.150001525878906,-0.09312540037280526
106,2018-02-06,1,0.0034630541871921183,-0.6808896958692692,WFC,56.90999984741211,58.5,55.869998931884766,57.27999877929688,50.82079315185547,83076900,77,47.0,,0.47,36.19,-1.3899993896484375,-0.023209206942965688
107,2018-02-07,3,0.008389162561576353,1.4224751066856327,WFC,56.93999862670898,58.119998931884766,56.75,57.540000915527344,51.05147552490234,45551000,62,47.0,,0.47,29.14,-0.3800010681152344,-0.006495744754106525
108,2018-02-09,1,0.0034630541871921183,-0.5871990604815032,WFC,56.13999938964844,56.540000915527344,54.720001220703125,56.130001068115234,49.80047607421875,48904600,44,47.0,,0.47,20.68,-1.5799980163574219,-0.027185100574574017
109,2018-02-26,1,0.0034630541871921183,0.0,WFC,59.75,60.0,58.95000076293945,59.970001220703125,53.20745468139648,16478300,31,47.0,,0.47,14.57,3.4599990844726562,0.061195596541323116
110,2018-02-27,3,0.008389162561576353,1.4224751066856327,WFC,60.02999877929688,60.47999954223633,59.209999084472656,59.209999084472656,52.53315734863281,17024400,28,47.0,,0.47,13.16,0.4799995422363281,0.007999992370605558
111,2018-02-28,2,0.0059261083743842365,-0.29359953024075147,WFC,59.470001220703125,59.81999969482422,58.31999969482422,58.40999984741211,51.8233642578125,17869100,27,47.0,,0.47,12.69,-0.6599998474121094,-0.010912695972347008
112,2018-03-02,1,0.0034630541871921183,-0.41562759767248547,WFC,56.91999816894531,57.619998931884766,56.41999816894531,57.40999984741211,50.936134338378906,22428500,71,30.0,,0.3,21.3,-2.200000762939453,-0.03677701060118532
113,2018-03-05,1,0.0034630541871921183,0.0,WFC,56.810001373291016,57.970001220703125,56.59000015258789,57.59000015258789,51.09583282470703,20560900,58,30.0,,0.3,17.4,0.3500022888183594,0.0060743195992092325
114,2018-03-08,2,0.0059261083743842365,0.7112375533428166,WFC,56.75,57.02000045776367,56.22999954223633,56.720001220703125,50.32394409179688,16828400,67,30.0,,0.3,20.1,-0.9500007629394531,-0.016387799602118558
115,2018-03-12,1,0.0034630541871921183,-0.41562759767248547,WFC,58.27000045776367,58.560001373291016,57.959999084472656,58.02000045776367,51.47735595703125,12414800,64,30.0,,0.3,19.2,1.5400009155273438,0.027008083184216547
116,2018-03-13,2,0.0059261083743842365,0.7112375533428166,WFC,58.38999938964844,58.41999816894531,57.41999816894531,57.560001373291016,51.06922912597656,13810600,51,30.0,,0.3,15.3,-0.14000320434570312,-0.0023907650454659812
117,2018-03-23,1,0.0034630541871921183,0.0,WFC,52.720001220703125,52.75,50.93999862670898,50.97999954223633,45.2312126159668,30975800,100,30.0,,0.3,30.0,-5.6699981689453125,-0.09705577450632907
118,2018-03-27,1,0.0034630541871921183,0.0,WFC,52.400001525878906,52.79999923706055,50.68999862670898,51.09999847412109,45.337677001953125,23669300,59,30.0,,0.3,17.7,0.049999237060546875,0.0009478528352711013
119,2018-03-28,2,0.0059261083743842365,0.7112375533428166,WFC,51.15999984741211,51.93000030517578,50.95000076293945,51.47999954223633,45.674835205078125,23342500,67,30.0,,0.3,20.1,-0.8699989318847656,-0.01647725273590739
120,2018-04-05,1,0.0034630541871921183,-0.41562759767248547,WFC,53.34000015258789,53.959999084472656,53.04999923706055,53.2599983215332,47.25410842895508,16488800,42,35.0,,0.35,14.7,2.029998779296875,0.039091060415313406
121,2018-04-09,12,0.030556650246305418,-0.24381323905888097,WFC,52.5,53.33000183105469,52.15999984741211,52.25,46.35801315307617,17032000,41,35.0,,0.35,14.35,-0.6299972534179688,-0.01167526434594135
122,2018-04-10,6,0.01577832512315271,-0.48363694986296957,WFC,52.9900016784668,53.060001373291016,52.119998931884766,52.619998931884766,46.686283111572266,14594700,43,35.0,,0.35,15.05,-0.2700004577636719,-0.005062824835802782
123,2018-04-12,17,0.04287192118226601,1.7171401810802371,WFC,52.15999984741211,53.27000045776367,52.02999877929688,52.70000076293945,46.757266998291016,19967800,41,35.0,,0.35,14.35,0.20999908447265625,0.003957766284159225
124,2018-04-13,16,0.04040886699507389,-0.057451453521774054,WFC,52.0099983215332,52.29999923706055,50.810001373291016,50.88999938964844,45.15135955810547,32054900,100,35.0,,0.35,35.0,-0.970001220703125,-0.018209146092878492
