,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
0,2019-02-20,2,0.14385714285714285,,CLSD,1.690000057220459,1.899999976158142,1.6100000143051147,1.7400000095367432,1.7400000095367432,9162900,,
1,2019-02-21,14,1.001,5.9582919563058585,CLSD,1.7200000286102295,1.75,1.409999966621399,1.5099999904632568,1.5099999904632568,3661600,-0.1499999761581421,-0.07894735686336518
2,2019-03-12,1,0.07242857142857143,-0.9276437847866419,CLSD,1.2799999713897705,1.4700000286102295,1.2549999952316284,1.399999976158142,1.399999976158142,1330700,-0.2799999713897705,-0.15999998365129742
3,2019-07-01,1,0.07242857142857143,0.0,CLSD,0.9959999918937684,1.100000023841858,0.9819999933242798,1.0399999618530271,1.0399999618530271,450300,-0.3700000047683716,-0.25170067861711387
4,2020-01-02,2,0.14385714285714285,0.9861932938856015,CLSD,2.8499999046325684,2.900000095367432,2.009999990463257,2.109999895095825,2.109999895095825,3921300,1.8000000715255742,1.6363636659196583
5,2020-02-04,2,0.14385714285714285,0.0,CLSD,3.2799999713897705,3.546999931335449,3.2100000381469727,3.319999933242798,3.319999933242798,1033000,0.6469998359680171,0.22310338437628285
6,2020-02-12,5,0.35814285714285715,1.489572989076465,CLSD,2.819999933242798,3.069999933242798,2.75,2.930000066757202,2.930000066757202,681400,-0.47699999809265137,-0.13447984418569203
7,2020-02-13,2,0.14385714285714285,-0.5983246908655764,CLSD,2.930000066757202,2.992000102996826,2.713000059127808,2.7699999809265137,2.7699999809265137,617300,-0.07799983024597168,-0.025407111381784753
8,2021-01-22,1,0.07242857142857143,-0.4965243296921549,CLSD,3.670000076293945,3.819999933242798,3.2699999809265137,3.7899999618530273,3.7899999618530273,1125100,0.8279998302459717,0.27673790165202083
9,2021-06-15,9,0.6438571428571429,7.889546351084814,CLSD,3.999000072479248,4.800000190734863,3.617000102996826,4.159999847412109,4.159999847412109,90997300,0.9800002574920654,0.25654457450739887
10,2021-06-16,2,0.14385714285714285,-0.7765697803416907,CLSD,3.7799999713897705,4.150000095367432,3.5799999237060547,4.079999923706055,4.079999923706055,3922600,-0.6500000953674316,-0.13541668115390615
11,2021-06-17,4,0.2867142857142857,0.9930486593843098,CLSD,4.992000102996826,6.0,4.409999847412109,4.639999866485596,4.639999866485596,43111400,1.8499999046325684,0.44578309930587445
12,2021-06-25,1,0.07242857142857143,-0.7473841554559043,CLSD,5.070000171661377,5.400000095367432,4.840000152587891,4.920000076293945,4.920000076293945,1812600,-0.5999999046325684,-0.0999999841054281
13,2021-07-06,1,0.07242857142857143,0.0,CLSD,5.400000095367432,7.289999961853027,5.349999904632568,5.539999961853027,5.539999961853027,13999000,1.8899998664855957,0.3499999690938884
14,2021-07-13,0,0.001,-0.9861932938856016,CLSD,5.679999828338623,5.980000019073486,5.440000057220459,5.929999828338623,5.929999828338623,1191600,-1.309999942779541,-0.17969820982640383
15,2021-07-14,2,0.14385714285714285,142.85714285714286,CLSD,6.03000020980835,6.130000114440918,5.130000114440918,5.309999942779541,5.309999942779541,1458500,0.15000009536743164,0.02508362790785945
16,2021-07-15,1,0.07242857142857143,-0.4965243296921549,CLSD,5.289999961853027,5.389999866485596,5.099999904632568,5.289999961853027,5.289999961853027,757700,-0.7400002479553223,-0.12071781959873806
