,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
0,2020-03-06,406,1.001,34.71552555448408,LCR,24.06800079345703,24.29800033569336,23.996999740600582,24.29800033569336,24.146774291992188,300,,
1,2020-03-16,39,0.09928009828009828,-0.9008190826372644,LCR,21.506000518798828,21.506000518798828,21.506000518798828,21.506000518798828,21.37215232849121,100,-2.7919998168945312,-0.11490656754964024
2,2020-03-25,46,0.11647911547911548,0.17323731036701573,LCR,22.33799934387207,22.33799934387207,22.33799934387207,22.33799934387207,22.198972702026367,100,0.8319988250732422,0.038686822514766295
3,2020-04-09,2,0.00837100737100737,-0.9281329761427637,LCR,23.6299991607666,23.739999771118164,23.540000915527344,23.600000381469727,23.4531192779541,4500,1.4020004272460938,0.06276302571522363
4,2020-05-14,1,0.005914004914004914,-0.6750371270419873,LCR,23.38999938964844,24.1299991607666,23.38999938964844,24.1299991607666,23.97981834411621,200,0.3899993896484375,0.01642794411998727
5,2020-06-26,84,0.20984520884520885,34.48275862068966,LCR,24.989999771118164,24.989999771118164,24.871999740600582,24.871999740600582,24.71720123291016,900,0.8600006103515625,0.03564030834074172
6,2020-06-30,-1,0.001,-0.9952345826454506,LCR,25.253999710083008,25.34000015258789,25.253999710083008,25.34000015258789,25.18228912353516,400,0.35000038146972656,0.014005617634067935
7,2020-08-20,1,0.005914004914004914,4.914004914004914,LCR,26.73699951171875,26.73699951171875,26.73699951171875,26.73699951171875,26.570592880249023,100,1.3969993591308594,0.05513020326435125
8,2021-01-25,119,0.29584029484029484,49.02368093061903,LCR,29.06999969482422,29.06999969482422,28.93000030517578,28.996999740600582,28.996999740600582,1500,2.3330001831054688,0.08725736715830523
9,2021-01-26,3,0.010828009828009827,-0.9633991379238749,LCR,29.450000762939453,29.450000762939453,28.957000732421875,28.972999572753903,28.972999572753903,800,0.3800010681152344,0.013071932304935308
10,2021-02-08,2,0.00837100737100737,-0.2269117313365101,LCR,29.209999084472656,29.270000457763672,29.1879997253418,29.267000198364254,29.267000198364254,1000,-0.18000030517578125,-0.00611206453353641
11,2021-04-01,201,0.4973144963144963,44.928522804629004,LCR,29.25,29.299999237060547,29.209999084472656,29.291000366210938,29.291000366210938,1500,0.029998779296875,0.0010248984908682868
12,2021-07-06,1,0.005914004914004914,-0.9881081187903581,LCR,30.21999931335449,30.36000061035156,30.18000030517578,30.18000030517578,30.18000030517578,300,1.060001373291012,0.036177522214753344
13,2021-07-27,2,0.00837100737100737,0.4154549231408391,LCR,30.35099983215332,30.35099983215332,30.35099983215332,30.35099983215332,30.35099983215332,100,-0.009000778198238635,-0.000296468314139986
14,2021-10-05,2,0.00837100737100737,0.0,LCR,30.270000457763672,30.36000061035156,30.270000457763672,30.35300064086914,30.35300064086914,800,0.009000778198238635,0.00029655623366653394
15,2021-11-01,10,0.02802702702702703,2.3481068388611686,LCR,31.25,31.3799991607666,31.25,31.36599922180176,31.36599922180176,600,1.0199985504150426,0.03359678952270051
