,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
0,2018-03-27,1,0.001,,AMRC,11.949999809265137,12.050000190734863,11.699999809265137,11.850000381469728,11.850000381469728,167000,,
1,2020-03-02,2,0.501,500.0,AMRC,22.86000061035156,23.600000381469727,22.21999931335449,23.0,23.0,288000,11.550000190734863,0.9585062247231793
2,2020-06-30,1,0.001,-0.998003992015968,AMRC,27.049999237060547,27.86000061035156,26.940000534057617,27.780000686645508,27.780000686645508,543600,4.260000228881832,0.18050848135692
3,2020-09-02,1,0.001,0.0,AMRC,34.95000076293945,34.95000076293945,29.799999237060547,31.31999969482422,31.31999969482422,915200,7.090000152587894,0.25448671921254595
4,2020-10-20,2,0.501,500.0,AMRC,41.25,42.869998931884766,41.150001525878906,42.56999969482422,42.56999969482422,349400,7.9199981689453125,0.22660938472263448
5,2020-10-23,1,0.001,-0.998003992015968,AMRC,41.65999984741211,42.75,41.459999084472656,42.7400016784668,42.7400016784668,284500,-0.11999893188476562,-0.0027991354064512697
6,2020-11-02,1,0.001,0.0,AMRC,38.61000061035156,39.54999923706055,38.150001525878906,38.630001068115234,38.630001068115234,661000,-3.200000762939453,-0.07485381901612753
7,2020-11-03,1,0.001,0.0,AMRC,41.400001525878906,43.900001525878906,39.79999923706055,43.5099983215332,43.5099983215332,701400,4.350002288818359,0.10998741776819476
8,2020-11-04,1,0.001,0.0,AMRC,43.720001220703125,43.720001220703125,37.72999954223633,38.63999938964844,38.63999938964844,740300,-0.18000030517578125,-0.004100234599528907
9,2021-01-04,1,0.001,0.0,AMRC,53.060001373291016,54.56999969482422,49.68000030517578,50.90999984741211,50.90999984741211,406500,10.849998474121094,0.24817013200318017
10,2021-01-05,1,0.001,0.0,AMRC,51.0,53.16999816894531,50.5,52.40999984741211,52.40999984741211,351500,-1.4000015258789062,-0.02565514996716578
11,2021-01-15,1,0.001,0.0,AMRC,57.20000076293945,57.38999938964844,52.84000015258789,54.02999877929688,54.02999877929688,639700,4.220001220703125,0.07936809038988968
12,2021-01-20,3,1.001,999.9999999999999,AMRC,58.310001373291016,59.20000076293945,56.59999847412109,58.43999862670898,58.43999862670898,330600,1.8100013732910156,0.031538619838659354
13,2021-02-08,2,0.501,-0.49950049950049946,AMRC,66.47000122070312,69.62000274658203,66.06999969482422,67.97000122070312,67.97000122070312,392000,10.420001983642578,0.17601354475261655
14,2021-06-10,1,0.001,-0.998003992015968,AMRC,59.0099983215332,59.0099983215332,57.38999938964844,57.7400016784668,57.7400016784668,223600,-10.610004425048828,-0.15239879354313468
15,2021-07-30,2,0.501,500.0,AMRC,67.66000366210938,69.36000061035156,66.94999694824219,68.52999877929688,68.52999877929688,187800,10.35000228881836,0.1753940447926019
16,2021-11-03,1,0.001,-0.998003992015968,AMRC,92.0999984741211,96.93000030517578,89.06999969482422,96.58000183105467,96.58000183105467,477600,27.56999969482422,0.3974913415832577
