,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
0,2019-07-22,4,0.601,,CREX,2.369999885559082,2.380000114440918,2.259999990463257,2.259999990463257,2.259999990463257,11600,,
1,2019-08-08,4,0.601,0.0,CREX,2.1600000858306885,2.400000095367432,2.1600000858306885,2.3299999237060547,2.3299999237060547,31700,0.019999980926514116,0.008403352926397822
2,2020-04-28,4,0.601,0.0,CREX,1.0,4.360000133514404,0.949999988079071,4.079999923706055,4.079999923706055,66256400,1.9600000381469722,0.8166666501098212
3,2020-04-29,1,0.001,-0.9983361064891847,CREX,3.5,3.5899999141693115,2.559999942779541,2.650000095367432,2.650000095367432,12327900,-0.7700002193450928,-0.1766055494875477
4,2020-05-13,3,0.401,400.0,CREX,3.1600000858306885,5.980000019073486,3.0899999141693115,4.579999923706055,4.579999923706055,29439400,2.390000104904175,0.6657382066977557
5,2020-06-09,2,0.201,0.0,CREX,3.2100000381469727,3.25,2.9800000190734863,3.0999999046325684,3.0999999046325684,799900,-2.7300000190734863,-0.45652174086388375
6,2020-07-15,2,0.201,0.0,CREX,2.380000114440918,2.430000066757202,2.150000095367432,2.25,2.25,795600,-0.8199999332427979,-0.25230767176701474
7,2020-08-13,1,0.001,-0.9950248756218906,CREX,2.289999961853028,2.440000057220459,2.25,2.2699999809265137,2.2699999809265137,778900,0.009999990463256836,0.004115222299809096
8,2020-11-30,1,0.001,0.0,CREX,1.0299999713897705,1.3300000429153442,1.0099999904632568,1.2400000095367432,1.2400000095367432,1928600,-1.1100000143051147,-0.45491802798135095
9,2021-01-26,1,0.001,0.0,CREX,1.7799999713897705,1.830000042915344,1.7100000381469729,1.7200000286102295,1.7200000286102295,405800,0.4999999999999998,0.375939837493543
10,2021-02-26,1,0.001,0.0,CREX,2.799999952316284,2.940000057220459,2.4800000190734863,2.740000009536743,2.740000009536743,1269000,1.110000014305115,0.6065573706418015
11,2021-03-01,2,0.201,200.0,CREX,2.869999885559082,2.900000095367432,2.619999885559082,2.7100000381469727,2.7100000381469727,546400,-0.0399999618530269,-0.013605428936910857
12,2021-03-03,1,0.001,-0.9950248756218906,CREX,2.7300000190734863,3.259999990463257,2.700000047683716,2.8499999046325684,2.8499999046325684,2848000,0.35999989509582475,0.12413789077831483
13,2021-03-04,1,0.001,0.0,CREX,2.809999942779541,2.9200000762939453,2.430000066757202,2.650000095367432,2.650000095367432,1168500,-0.3399999141693115,-0.10429445250427638
14,2021-03-08,4,0.601,600.0,CREX,2.450000047683716,2.5299999713897705,2.1600000858306885,2.180000066757202,2.180000066757202,500100,-0.3900001049041748,-0.13356167627199578
15,2021-03-09,2,0.201,-0.6655574043261231,CREX,2.190000057220459,2.299999952316284,1.9700000286102293,2.1600000858306885,2.1600000858306885,932500,-0.23000001907348633,-0.09090909947605397
16,2021-03-11,2,0.201,0.0,CREX,1.909999966621399,2.380000114440918,1.8899999856948853,2.109999895095825,2.109999895095825,1260200,0.08000016212463379,0.03478267990573958
17,2021-07-06,6,1.001,3.980099502487561,CREX,2.299999952316284,2.5899999141693115,2.25,2.509999990463257,2.509999990463257,789600,0.20999979972839355,0.08823520572717469
18,2021-07-23,4,0.601,-0.3996003996003995,CREX,1.7200000286102295,1.7200000286102295,1.6100000143051147,1.6699999570846558,1.6699999570846558,107900,-0.869999885559082,-0.33590730285337345
