,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
0,2016-11-09,2,0.276,0.09960159362549814,QID,406.3999938964844,406.7200012207031,391.8399963378906,393.2799987792969,378.5171203613281,528181,,
1,2017-04-20,1,0.251,-0.0905797101449276,QID,306.5599975585937,307.67999267578125,302.8800048828125,304.1600036621094,292.74249267578125,152888,-99.04000854492188,-0.24350906827220098
2,2017-05-18,6,0.376,0.49800796812749004,QID,288.1600036621094,288.9599914550781,281.1199951171875,283.20001220703125,272.5693054199219,269638,-18.720001220703125,-0.06084243911312548
3,2017-06-14,2,0.276,-0.26595744680851063,QID,267.8399963378906,276.79998779296875,267.8399963378906,272.32000732421875,262.0976867675781,291781,-12.160003662109375,-0.042081962976524334
4,2018-02-05,1,0.251,-0.0905797101449276,QID,195.0399932861328,206.72000122070312,188.8000030517578,206.0800018310547,198.4953765869141,1261463,-70.07998657226562,-0.253179153406183
5,2018-03-28,2,0.276,0.09960159362549814,QID,200.0,205.44000244140625,196.32000732421875,202.3999938964844,195.33143615722656,1009638,-1.279998779296875,-0.006191944522728088
6,2018-03-29,1,0.251,-0.0905797101449276,QID,200.0,204.16000366210935,191.0399932861328,195.0399932861328,188.2284698486328,507825,-1.2799987792969034,-0.006230523579077385
7,2018-04-05,1,0.251,0.0,QID,191.67999267578125,196.16000366210935,191.0399932861328,193.27999877929688,186.52996826171875,366513,-8.0,-0.039184952275178375
8,2018-04-13,1,0.251,0.0,QID,187.0399932861328,192.47999572753903,186.55999755859372,190.8800048828125,184.2137908935547,323056,-3.6800079345703125,-0.01876023585781139
9,2018-09-17,1,0.251,0.0,QID,145.8000030517578,149.67999267578125,145.52000427246094,149.36000061035156,144.63377380371094,751975,-42.800003051757784,-0.22236078554543626
10,2018-10-08,0,0.226,-0.09960159362549803,QID,151.44000244140625,155.44000244140625,149.27999877929688,151.83999633789062,147.80523681640625,1607000,5.760009765625,0.03848216226267209
11,2018-10-25,1,0.251,0.11061946902654873,QID,169.72000122070312,171.44000244140625,161.0800018310547,163.36000061035156,159.01913452148438,2063400,16.0,0.1029336062062356
12,2018-10-29,1,0.251,0.0,QID,166.60000610351562,185.1999969482422,165.16000366210938,177.83999633789062,173.1143798828125,2094350,13.759994506835938,0.08026128272798383
13,2018-10-30,4,0.326,0.298804780876494,QID,179.67999267578125,181.44000244140625,172.72000122070312,173.0,168.40298461914062,1720075,-3.7599945068359375,-0.02030234648376772
14,2018-10-31,2,0.276,-0.15337423312883436,QID,167.32000732421875,167.44000244140625,161.8800048828125,165.1999969482422,160.81024169921875,1768900,-14.0,-0.07716049278891035
15,2018-11-06,1,0.251,-0.0905797101449276,QID,166.52000427246094,166.9199981689453,162.0800018310547,163.9199981689453,159.56423950195312,952175,-0.5200042724609375,-0.003105615533199213
16,2018-11-07,1,0.251,0.0,QID,160.0800018310547,160.8000030517578,153.75999450683594,153.8000030517578,149.71316528320312,1165425,-6.1199951171875,-0.036664241458912894
17,2018-11-28,1,0.251,-0.0905797101449276,QID,173.52000427246094,175.39999389648438,164.8000030517578,164.83999633789062,160.45980834960938,994625,14.599990844726562,0.09079596124153788
18,2018-12-04,31,1.001,2.98804780876494,QID,159.67999267578125,170.32000732421875,158.63999938964844,169.8000030517578,165.2880096435547,1194750,-5.079986572265625,-0.028962296174671942
19,2018-12-26,7,0.401,0.5976095617529882,QID,217.27999877929688,220.16000366210935,194.3600006103516,194.3600006103516,190.0352935791016,1593200,49.8399963378906,0.29262561175808255
