Date,Open,High,Low,Close,Adj Close,Volume
2016-05-02,41.349998474121094,42.52000045776367,41.27000045776367,42.470001220703125,39.721893310546875,235600
2016-05-03,42.25,42.72999954223633,41.779998779296875,41.84000015258789,39.13266372680664,160500
2016-05-04,41.58000183105469,43.58000183105469,41.58000183105469,42.869998931884766,40.09601974487305,225200
2016-05-05,43.029998779296875,43.34000015258789,42.029998779296875,43.0,40.21760177612305,247900
2016-05-06,42.720001220703125,43.16999816894531,42.400001525878906,42.91999816894531,40.14277648925781,218800
2016-05-09,42.790000915527344,43.41999816894531,42.72999954223633,42.849998474121094,40.077308654785156,267600
2016-05-10,42.95000076293945,42.95000076293945,42.2599983215332,42.400001525878906,39.65641784667969,134800
2016-05-11,42.310001373291016,42.41999816894531,41.470001220703125,41.5099983215332,38.82401657104492,70400
2016-05-12,41.7400016784668,41.7400016784668,40.400001525878906,40.810001373291016,38.1693229675293,198700
2016-05-13,40.70000076293945,40.95000076293945,40.119998931884766,40.380001068115234,37.76713943481445,79300
2016-05-16,40.5099983215332,40.91999816894531,40.209999084472656,40.630001068115234,38.0009651184082,97300
2016-05-17,40.58000183105469,40.619998931884766,39.439998626708984,39.79999923706055,37.22466278076172,223700
2016-05-18,39.72999954223633,40.040000915527344,39.38999938964844,39.650001525878906,37.08436584472656,154800
2016-05-19,39.5,40.0099983215332,38.95000076293945,38.970001220703125,36.44837188720703,331200
2016-05-20,39.22999954223633,39.290000915527344,38.79999923706055,39.20000076293945,36.66349792480469,816300
2016-05-23,39.290000915527344,39.709999084472656,38.93000030517578,38.970001220703125,36.44837188720703,160600
2016-05-24,39.11000061035156,39.95000076293945,39.060001373291016,39.560001373291016,37.00019836425781,132600
2016-05-25,39.560001373291016,39.779998779296875,39.22999954223633,39.7400016784668,37.16855239868164,104000
2016-05-26,39.66999816894531,39.66999816894531,38.97999954223633,39.099998474121094,36.56996154785156,103000
2016-05-27,39.119998931884766,39.7599983215332,39.029998779296875,39.5099983215332,36.95343017578125,212000
2016-05-31,39.5099983215332,39.97999954223633,39.11000061035156,39.81999969482422,37.243370056152344,210600
2016-06-01,39.720001220703125,41.09000015258789,39.16999816894531,41.060001373291016,38.403133392333984,254600
2016-06-02,41.060001373291016,42.220001220703125,40.970001220703125,42.189998626708984,39.46001434326172,174100
2016-06-03,42.13999938964844,42.13999938964844,41.459999084472656,41.83000183105469,39.12332534790039,124100
2016-06-06,41.689998626708984,42.72999954223633,41.689998626708984,42.290000915527344,39.55354690551758,126800
2016-06-07,42.2400016784668,42.779998779296875,41.79999923706055,42.599998474121094,39.843482971191406,99100
2016-06-08,42.540000915527344,42.91999816894531,41.7400016784668,42.84000015258789,40.067955017089844,108200
2016-06-09,42.709999084472656,43.130001068115234,42.369998931884766,42.939998626708984,40.16148376464844,172800
2016-06-10,42.7599983215332,43.04999923706055,42.310001373291016,42.9900016784668,40.208251953125,213500
2016-06-13,42.59000015258789,43.380001068115234,42.59000015258789,43.13999938964844,40.53712844848633,191200
2016-06-14,43.0099983215332,43.36000061035156,42.31999969482422,43.18000030517578,40.57472229003906,154100
2016-06-15,43.29999923706055,43.29999923706055,42.81999969482422,43.060001373291016,40.46195983886719,366600
2016-06-16,42.75,43.310001373291016,42.040000915527344,43.20000076293945,40.59351348876953,184200
2016-06-17,43.18000030517578,43.599998474121094,42.7599983215332,43.040000915527344,40.443172454833984,446300
2016-06-20,43.16999816894531,44.529998779296875,43.06999969482422,44.20000076293945,41.53317642211914,389500
2016-06-21,44.33000183105469,44.33000183105469,43.66999816894531,44.09000015258789,41.42981719970703,223400
2016-06-22,44.04999923706055,44.84000015258789,44.0099983215332,44.52000045776367,41.833866119384766,136500
2016-06-23,44.970001220703125,45.560001373291016,44.970001220703125,45.5,42.75474548339844,131500
2016-06-24,43.810001373291016,44.470001220703125,42.959999084472656,44.20000076293945,41.53317642211914,290800
2016-06-27,43.88999938964844,44.189998626708984,42.81999969482422,43.95000076293945,41.29826354980469,208800
2016-06-28,43.9900016784668,44.66999816894531,43.939998626708984,44.5,41.81508255004883,188500
2016-06-29,44.900001525878906,46.040000915527344,44.869998931884766,45.90999984741211,43.1400032043457,148900
2016-06-30,46.06999969482422,47.790000915527344,45.849998474121094,47.72999954223633,44.850189208984375,303000
2016-07-01,47.869998931884766,48.619998931884766,47.560001373291016,48.599998474121094,45.66769790649414,159500
2016-07-05,48.720001220703125,49.27000045776367,47.25,48.29999923706055,45.38581085205078,168200
2016-07-06,47.970001220703125,48.599998474121094,47.84000015258789,48.04999923706055,45.15089416503906,203600
2016-07-07,47.900001525878906,48.13999938964844,47.16999816894531,47.7400016784668,44.85958480834961,245900
2016-07-08,48.11000061035156,48.95000076293945,48.0,48.68000030517578,45.74287414550781,117400
2016-07-11,49.0,49.45000076293945,48.75,49.33000183105469,46.353660583496094,121700
2016-07-12,49.29999923706055,50.08000183105469,49.29999923706055,49.599998474121094,46.60737228393555,145900
2016-07-13,49.95000076293945,49.9900016784668,48.880001068115234,49.15999984741211,46.19391632080078,176700
2016-07-14,49.470001220703125,49.56999969482422,49.099998474121094,49.47999954223633,46.494606018066406,86500
2016-07-15,49.849998474121094,50.02000045776367,49.41999816894531,50.0,46.98323440551758,114400
2016-07-18,50.15999984741211,50.15999984741211,49.43000030517578,49.470001220703125,46.48521041870117,133800
2016-07-19,49.2599983215332,49.5099983215332,48.900001525878906,48.939998626708984,45.987178802490234,136800
2016-07-20,48.95000076293945,49.470001220703125,48.95000076293945,49.16999816894531,46.203304290771484,126000
2016-07-21,48.959999084472656,49.2599983215332,48.43000030517578,48.56999969482422,45.63951110839844,105300
2016-07-22,48.52000045776367,48.56999969482422,48.150001525878906,48.290000915527344,45.376407623291016,116000
2016-07-25,48.029998779296875,48.56999969482422,47.7599983215332,48.13999938964844,45.23545455932617,131700
2016-07-26,48.11000061035156,48.810001373291016,48.06999969482422,48.36000061035156,45.44218444824219,134900
2016-07-27,48.34000015258789,48.5,48.040000915527344,48.20000076293945,45.291839599609375,237900
2016-07-28,42.400001525878906,42.40999984741211,38.29999923706055,39.91999816894531,37.51142120361328,1565400
2016-07-29,39.77000045776367,41.20000076293945,39.709999084472656,40.63999938964844,38.18796920776367,478800
2016-08-01,40.79999923706055,41.209999084472656,40.08000183105469,40.16999816894531,37.74632263183594,264600
2016-08-02,40.16999816894531,41.06999969482422,39.369998931884766,39.72999954223633,37.33287811279297,316500
2016-08-03,39.81999969482422,40.11000061035156,39.029998779296875,40.040000915527344,37.624176025390625,177800
2016-08-04,40.11000061035156,40.310001373291016,39.56999969482422,39.630001068115234,37.23891067504883,166900
2016-08-05,39.939998626708984,40.220001220703125,39.2400016784668,39.400001525878906,37.02279281616211,246700
2016-08-08,39.2599983215332,39.380001068115234,38.7599983215332,39.029998779296875,36.67510986328125,148800
2016-08-09,39.15999984741211,39.95000076293945,39.06999969482422,39.70000076293945,37.3046760559082,159400
2016-08-10,39.84000015258789,39.84000015258789,38.58000183105469,38.75,36.41200637817383,153300
2016-08-11,38.939998626708984,39.25,38.70000076293945,38.939998626708984,36.59054183959961,101400
2016-08-12,38.93000030517578,38.939998626708984,38.27000045776367,38.68000030517578,36.34622573852539,76700
2016-08-15,38.88999938964844,39.77000045776367,38.72999954223633,39.540000915527344,37.15434265136719,256500
2016-08-16,39.33000183105469,39.7400016784668,39.29999923706055,39.540000915527344,37.15434265136719,263300
2016-08-17,39.61000061035156,39.91999816894531,39.290000915527344,39.689998626708984,37.29529571533203,237200
2016-08-18,39.61000061035156,40.43000030517578,39.380001068115234,40.040000915527344,37.624176025390625,244300
2016-08-19,40.040000915527344,40.119998931884766,39.36000061035156,40.029998779296875,37.614784240722656,145600
2016-08-22,39.959999084472656,40.619998931884766,39.59000015258789,40.59000015258789,38.140987396240234,118100
2016-08-23,40.59000015258789,41.099998474121094,40.5,40.560001373291016,38.11279296875,167000
2016-08-24,40.619998931884766,40.849998474121094,39.869998931884766,40.02000045776367,37.60538101196289,145000
2016-08-25,39.91999816894531,40.18000030517578,38.41999816894531,39.90999984741211,37.502017974853516,86400
2016-08-26,40.2599983215332,40.38999938964844,39.939998626708984,40.130001068115234,37.708744049072266,110800
2016-08-29,40.2599983215332,40.619998931884766,40.029998779296875,40.380001068115234,37.943668365478516,106100
2016-08-30,40.279998779296875,40.79999923706055,40.02000045776367,40.560001373291016,38.11279296875,81300
2016-08-31,40.61000061035156,40.95000076293945,40.2599983215332,40.79999923706055,38.33832550048828,131000
2016-09-01,40.61000061035156,40.95000076293945,40.15999984741211,40.560001373291016,38.11279296875,151000
2016-09-02,40.84000015258789,41.0,40.369998931884766,40.9900016784668,38.516849517822266,119500
2016-09-06,41.130001068115234,42.43000030517578,41.0099983215332,42.150001525878906,39.60687255859375,175300
2016-09-07,42.060001373291016,42.65999984741211,41.7599983215332,42.470001220703125,39.90755081176758,186000
2016-09-08,42.34000015258789,42.34000015258789,41.81999969482422,42.09000015258789,39.55049514770508,138300
2016-09-09,41.7400016784668,41.880001068115234,40.68000030517578,40.7400016784668,38.28194046020508,95500
2016-09-12,40.59000015258789,40.7400016784668,40.0,40.68000030517578,38.22555923461914,158900
2016-09-13,40.369998931884766,40.40999984741211,39.31999969482422,39.38999938964844,37.19625473022461,154600
2016-09-14,39.29999923706055,39.45000076293945,38.45000076293945,38.47999954223633,36.33694076538086,134800
2016-09-15,38.45000076293945,38.75,38.11000061035156,38.7400016784668,36.58246612548828,150100
2016-09-16,38.849998474121094,39.47999954223633,38.849998474121094,39.0,36.82798385620117,301400
2016-09-19,39.220001220703125,39.77000045776367,38.939998626708984,39.709999084472656,37.49844741821289,113300
2016-09-20,39.83000183105469,39.90999984741211,38.97999954223633,39.58000183105469,37.375675201416016,101300
2016-09-21,39.56999969482422,40.09000015258789,39.220001220703125,39.58000183105469,37.375675201416016,99700
2016-09-22,39.90999984741211,40.310001373291016,39.599998474121094,40.040000915527344,37.81006622314453,218300
2016-09-23,39.959999084472656,40.09000015258789,39.400001525878906,39.83000183105469,37.61175537109375,138500
2016-09-26,39.5099983215332,39.56999969482422,39.04999923706055,39.099998474121094,36.92241668701172,93300
2016-09-27,39.18000030517578,39.75,38.959999084472656,39.72999954223633,37.5173225402832,92700
2016-09-28,39.650001525878906,40.56999969482422,39.349998474121094,40.5099983215332,38.25388717651367,200400
2016-09-29,40.560001373291016,40.58000183105469,39.310001373291016,39.5099983215332,37.309566497802734,102500
2016-09-30,39.790000915527344,40.22999954223633,39.459999084472656,40.060001373291016,37.82896041870117,107400
2016-10-03,40.040000915527344,40.150001525878906,39.58000183105469,39.689998626708984,37.479549407958984,122400
2016-10-04,39.81999969482422,40.209999084472656,39.529998779296875,39.970001220703125,37.74395751953125,106700
2016-10-05,39.959999084472656,41.09000015258789,39.88999938964844,40.72999954223633,38.46163558959961,110200
2016-10-06,40.58000183105469,41.220001220703125,39.900001525878906,40.349998474121094,38.102787017822266,88100
2016-10-07,40.2599983215332,40.779998779296875,40.060001373291016,40.22999954223633,37.98947525024414,87900
2016-10-10,40.279998779296875,41.2599983215332,40.279998779296875,41.08000183105469,38.792152404785156,81000
2016-10-11,41.04999923706055,41.04999923706055,39.20000076293945,39.349998474121094,37.15848159790039,159900
2016-10-12,39.08000183105469,39.77000045776367,39.0,39.439998626708984,37.24348068237305,62200
2016-10-13,39.25,39.90999984741211,39.06999969482422,39.529998779296875,37.328468322753906,86800
2016-10-14,39.59000015258789,39.70000076293945,38.900001525878906,39.209999084472656,37.02627944946289,61800
2016-10-17,39.08000183105469,39.400001525878906,38.790000915527344,39.27000045776367,37.08294677734375,73700
2016-10-18,39.66999816894531,40.599998474121094,39.18000030517578,40.349998474121094,38.102787017822266,83300
2016-10-19,40.4900016784668,40.54999923706055,39.939998626708984,40.310001373291016,38.065025329589844,75500
2016-10-20,40.11000061035156,40.58000183105469,39.970001220703125,40.130001068115234,37.895057678222656,124800
